shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202407-0000000000,ORD-202407-0000005871,WH-00241,GBR,Asia,DHL,Pickup,Delivered,2024-07-21 02:48:06,2024-07-25,2024-07-30 08:48:06,2,United Arab Emirates,2024-07-21 02:48:06,mary.jordan048@analytics.example.com
,SHP-202407-0000000001,ORD-202407-0000003092,WH-00015,FRA,Europe,DHL,Economy,In Transit,2024-07-28 11:53:20,2024-08-07,,3,Germany,2024-07-28 11:53:20,diana.williams116@analytics.example.com
,SHP-202407-0000000002,ORD-202407-0000003871,WH-00024,BRA,Asia,USPS,Standard,Delivered,2024-07-10 18:23:24,2024-07-19,2024-07-16 18:23:24,1,Netherlands,2024-07-10 18:23:24,adam.gordon030@commerce.example.com
,SHP-202407-0000000003,ORD-202407-0000002716,WH-00114,DEU,Europe,Australia Post,Same Day,Delayed,2024-07-30 05:20:08,2024-08-01,,1,Singapore,2024-07-30 05:20:08,christine.johnson056@commerce.example.com
,SHP-202407-0000000004,ORD-202407-0000003035,WH-00056,USA,Asia,FedEx,Economy,Delivered,2024-07-29 21:37:35,2024-08-06,2024-08-12 02:37:35,1,Australia,2024-07-29 21:37:35,micheal.chen050@dataops.example.com
,SHP-202407-0000000005,ORD-202407-0000005137,WH-00218,ITA,Europe,Royal Mail,Pickup,Shipped,2024-07-20 22:16:57,2024-07-29,,1,India,2024-07-20 22:16:57,jonathan.jimenez057@platform.example.com
,SHP-202407-0000000006,ORD-202407-0000000602,WH-00221,NLD,North America,USPS,Pickup,Delivered,2024-07-03 07:20:27,2024-07-12,2024-07-14 08:20:27,1,United States,2024-07-03 07:20:27,kristen.bailey110@analytics.example.com
,SHP-202407-0000000007,ORD-202407-0000000614,WH-00176,MEX,Asia,Royal Mail,Same Day,Delivered,2024-07-29 19:34:32,2024-08-02,2024-08-05 23:34:32,1,Mexico,2024-07-29 19:34:32,timothy.cannon081@analytics.example.com
,SHP-202407-0000000008,ORD-202407-0000005329,WH-00210,IND,North America,DPD,Standard,Shipped,2024-07-21 23:03:59,2024-07-24,,1,Germany,2024-07-21 23:03:59,michael.berger060@platform.example.com
,SHP-202407-0000000009,ORD-202407-0000005766,WH-00113,NLD,Oceania,Royal Mail,Express,Delivered,2024-07-25 02:10:34,2024-08-04,2024-07-27 14:10:34,1,United States,2024-07-25 02:10:34,carol.bonilla067@analytics.example.com
,SHP-202407-0000000010,ORD-202407-0000004155,WH-00006,AUS,Europe,Royal Mail,Express,In Transit,2024-07-25 09:17:33,2024-07-28,,2,Spain,2024-07-25 09:17:33,sylvia.diaz107@dataops.example.com
,SHP-202407-0000000011,ORD-202407-0000004664,WH-00114,DEU,North America,DPD,Economy,In Transit,2024-07-10 19:20:42,2024-07-14,,1,Brazil,2024-07-10 19:20:42,juan.simmons120@platform.example.com
,SHP-202407-0000000012,ORD-202407-0000003274,WH-00186,JPN,North America,FedEx,Pickup,Delivered,2024-07-01 09:31:27,2024-07-08,2024-07-11 14:31:27,1,Spain,2024-07-01 09:31:27,carol.bonilla067@analytics.example.com
,SHP-202407-0000000013,ORD-202407-0000005717,WH-00240,USA,Europe,UPS,Same Day,Delivered,2024-07-23 02:23:27,2024-07-31,2024-07-25 05:23:27,1,Canada,2024-07-23 02:23:27,micheal.chen050@dataops.example.com
,SHP-202407-0000000014,ORD-202407-0000003696,WH-00219,FRA,South America,FedEx,Pickup,Delivered,2024-07-07 09:27:50,2024-07-17,2024-07-16 10:27:50,1,France,2024-07-07 09:27:50,troy.boone097@platform.example.com
,SHP-202407-0000000015,ORD-202407-0000000714,WH-00159,SGP,Asia,USPS,Standard,Delivered,2024-07-12 20:25:52,2024-07-15,2024-07-22 00:25:52,1,France,2024-07-12 20:25:52,christine.carter112@commerce.example.com
