review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202302-0000000000,CUST-0000823249,PROD-0000459440,ORD-202302-0000004798,3,Excellent quality,Impact now other different structure response surface similar. Cultural leader recognize too sing. Serious describe paper it.,true,1,2023-02-08 07:42:05,SGP,North America,Neutral,2023-02-08 07:42:05,anita.garcia021@dataops.example.com
,REV-202302-0000000001,CUST-0000826795,PROD-0000453026,ORD-202302-0000000823,3,Not as expected,Themselves manage notice official give member. Story politics tell say.,true,5,2023-02-10 22:39:19,JPN,Europe,Neutral,2023-02-10 22:39:19,maria.ashley046@analytics.example.com
,REV-202302-0000000002,CUST-0000818997,PROD-0000451376,ORD-202302-0000007552,5,Excellent quality,Sister member all stage. Building yes cost parent over imagine however fill. Reduce stock trade painting.,true,8,2023-02-25 22:20:39,AUS,North America,Positive,2023-02-25 22:20:39,timothy.cannon081@analytics.example.com
,REV-202302-0000000003,CUST-0000816396,PROD-0000459701,ORD-202302-0000002635,5,Excellent quality,Every film two.,true,3,2023-02-25 04:08:18,NLD,North America,Positive,2023-02-25 04:08:18,taylor.cunningham023@commerce.example.com
,REV-202302-0000000004,CUST-0000828910,PROD-0000449001,ORD-202302-0000002832,5,Excellent quality,Leader body guess suffer experience. Try side director type indicate theory bag piece.,true,0,2023-02-03 13:49:52,MEX,North America,Positive,2023-02-03 13:49:52,victor.palmer071@platform.example.com
,REV-202302-0000000005,CUST-0000819523,PROD-0000452930,ORD-202302-0000000531,4,Could be better,Certain wrong sometimes.,true,2,2023-02-17 18:02:08,FRA,Asia,Positive,2023-02-17 18:02:08,adam.gordon030@commerce.example.com
,REV-202302-0000000006,CUST-0000812174,PROD-0000459321,ORD-202302-0000006124,5,Excellent quality,Time rise cut read center like capital.,false,6,2023-02-19 14:05:00,BRA,Asia,Positive,2023-02-19 14:05:00,joseph.johnson049@dataops.example.com
,REV-202302-0000000007,CUST-0000814569,PROD-0000459750,ORD-202302-0000005741,5,Great product,Garden pressure kid operation happy but only. Though four protect.,true,0,2023-02-04 16:24:06,GBR,Asia,Positive,2023-02-04 16:24:06,shawn.baxter004@dataops.example.com
,REV-202302-0000000008,CUST-0000829755,PROD-0000453911,ORD-202302-0000000511,4,Great product,Someone service particular speech capital sure when.,true,2,2023-02-11 07:51:41,USA,Asia,Positive,2023-02-11 07:51:41,michael.johnson061@platform.example.com
,REV-202302-0000000009,CUST-0000830877,PROD-0000450745,ORD-202302-0000002631,5,Fast delivery,Simple down chair education. Today scene factor second along public rate. Voice million region stay health.,true,20,2023-02-27 11:28:46,MEX,South America,Positive,2023-02-27 11:28:46,kelsey.taylor010@platform.example.com
,REV-202302-0000000010,CUST-0000821225,PROD-0000451370,ORD-202302-0000000178,4,Excellent quality,Hand interview impact government.,true,5,2023-02-07 00:44:35,JPN,Asia,Positive,2023-02-07 00:44:35,micheal.hall064@dataops.example.com
,REV-202302-0000000011,CUST-0000824483,PROD-0000449383,ORD-202302-0000007392,5,Worth the money,Huge medical vote.,true,5,2023-02-12 06:28:05,SGP,South America,Positive,2023-02-12 06:28:05,lance.williams029@platform.example.com
,REV-202302-0000000012,CUST-0000816934,PROD-0000457516,ORD-202302-0000006107,4,Worth the money,That evening change gun bring performance. Reduce forget the allow article technology audience tonight.,true,8,2023-02-02 10:14:04,FRA,Asia,Positive,2023-02-02 10:14:04,megan.cunningham013@commerce.example.com
,REV-202302-0000000013,CUST-0000819975,PROD-0000451182,ORD-202302-0000007536,5,Great product,Theory free onto dream.,true,0,2023-02-25 07:01:41,FRA,North America,Positive,2023-02-25 07:01:41,brandon.yu006@analytics.example.com
,REV-202302-0000000014,CUST-0000818936,PROD-0000450093,ORD-202302-0000000736,5,Excellent quality,Home need sort something.,true,2,2023-02-14 00:15:38,MEX,Asia,Positive,2023-02-14 00:15:38,richard.bradshaw051@platform.example.com
,REV-202302-0000000015,CUST-0000817822,PROD-0000450601,ORD-202302-0000007484,5,Worth the money,Join budget man page. Everything special professor fill. Produce she agent one clearly large.,true,0,2023-02-22 23:26:44,ITA,North America,Positive,2023-02-22 23:26:44,diana.williams116@analytics.example.com
,REV-202302-0000000016,CUST-0000831120,PROD-0000455193,ORD-202302-0000004178,4,Not as expected,Mind upon similar senior career want customer such.,false,3,2023-02-04 17:23:38,ESP,Oceania,Positive,2023-02-04 17:23:38,lisa.kim091@platform.example.com
,REV-202302-0000000017,CUST-0000826677,PROD-0000455696,ORD-202302-0000004960,4,Fast delivery,Concern set suddenly response glass involve anyone.,false,1,2023-02-21 02:10:37,ARE,Asia,Positive,2023-02-21 02:10:37,jillian.russo115@commerce.example.com
,REV-202302-0000000018,CUST-0000820597,PROD-0000449601,ORD-202302-0000005937,4,Highly recommended,Serious next expert true lawyer sport. Hold program catch choice allow side community should. Stand no mouth address factor.,true,7,2023-02-01 16:16:01,ESP,Europe,Positive,2023-02-01 16:16:01,christine.carter078@commerce.example.com
,REV-202302-0000000019,CUST-0000826897,PROD-0000457678,ORD-202302-0000005210,5,Highly recommended,Well grow painting he management.,true,1,2023-02-26 15:48:03,BRA,North America,Positive,2023-02-26 15:48:03,jason.franklin045@dataops.example.com
,REV-202302-0000000020,CUST-0000813311,PROD-0000452770,ORD-202302-0000000948,1,Worth the money,Relationship two not color read fine doctor. Century rather age. Other affect before.,true,0,2023-02-03 23:29:25,ITA,Europe,Negative,2023-02-03 23:29:25,amy.holmes103@dataops.example.com
,REV-202302-0000000021,CUST-0000830837,PROD-0000449402,ORD-202302-0000003564,5,Average experience,Responsibility third news talk. Region prepare kitchen field. Exactly particular agent generation.,false,19,2023-02-28 03:54:48,IND,Europe,Positive,2023-02-28 03:54:48,amy.holmes103@dataops.example.com
,REV-202302-0000000022,CUST-0000820338,PROD-0000457158,ORD-202302-0000000381,4,Average experience,Indeed direction then.,true,9,2023-02-21 21:50:11,ITA,Europe,Positive,2023-02-21 21:50:11,kelsey.taylor010@platform.example.com
,REV-202302-0000000023,CUST-0000822971,PROD-0000459435,ORD-202302-0000002762,5,Could be better,Notice evidence exactly. Play amount work feeling the. Eight religious agent explain determine large unit. Kitchen evening ball risk.,true,3,2023-02-13 23:54:18,FRA,Asia,Positive,2023-02-13 23:54:18,michelle.sims041@analytics.example.com
,REV-202302-0000000024,CUST-0000814361,PROD-0000454492,ORD-202302-0000005016,4,Fast delivery,Report body by buy. International car late significant. Up direction mention fear.,true,2,2023-02-03 05:06:45,SGP,Europe,Positive,2023-02-03 05:06:45,shawn.baxter004@dataops.example.com
,REV-202302-0000000025,CUST-0000821085,PROD-0000451546,ORD-202302-0000005029,5,Great product,Organization pattern more term hour red inside. Foot early size person model answer.,true,13,2023-02-17 05:19:20,ESP,Europe,Positive,2023-02-17 05:19:20,ryan.steele043@commerce.example.com
,REV-202302-0000000026,CUST-0000815572,PROD-0000448979,ORD-202302-0000001149,4,Highly recommended,Ability page style common economy stage economic black. Wind heavy camera long expert whether letter truth.,false,20,2023-02-09 12:34:47,ESP,Europe,Positive,2023-02-09 12:34:47,kelsey.taylor010@platform.example.com
,REV-202302-0000000027,CUST-0000820832,PROD-0000450886,ORD-202302-0000000909,3,Worth the money,Skin half financial reach media others call church. Officer run true concern this special.,true,6,2023-02-07 04:03:20,SGP,Asia,Neutral,2023-02-07 04:03:20,ryan.steele043@commerce.example.com
,REV-202302-0000000028,CUST-0000819887,PROD-0000455757,ORD-202302-0000004892,5,Worth the money,Argue agree idea wind item wish industry treatment.,true,0,2023-02-23 09:46:49,ARE,Europe,Positive,2023-02-23 09:46:49,yolanda.vasquez005@platform.example.com
,REV-202302-0000000029,CUST-0000816045,PROD-0000453345,ORD-202302-0000001644,4,Average experience,Fly here Mrs mention through to yeah. Education third work movie skin evening space.,true,6,2023-02-07 13:36:01,USA,South America,Positive,2023-02-07 13:36:01,patrick.gonzalez035@dataops.example.com
,REV-202302-0000000030,CUST-0000828108,PROD-0000459092,ORD-202302-0000006793,1,Highly recommended,Police hear two. Manage collection subject since identify note this.,true,17,2023-02-12 19:43:37,JPN,Asia,Negative,2023-02-12 19:43:37,craig.johnson106@analytics.example.com
