order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202409-000000000000,ORD-202409-0000003976,PROD-0000774894,SELL-00307004,6,1079.68,920.23,647.23,6205.08,AUD,GBR,South America,Seller Fulfilled,false,0,0,2024-09-12 15:44:44,sandra.hunter036@platform.example.com
,ITEM-202409-000000000001,ORD-202409-0000015035,PROD-0000762219,SELL-00308942,1,1116.09,82.84,42.49,1075.74,AED,MEX,Asia,Dropship,false,0,0,2024-09-03 02:44:53,michelle.bender024@analytics.example.com
,ITEM-202409-000000000002,ORD-202409-0000011335,PROD-0000775215,SELL-00311083,6,394.5,476.63,353.36,2243.73,CAD,IND,Asia,Seller Fulfilled,false,2,0,2024-09-15 20:39:30,adam.henson113@dataops.example.com
,ITEM-202409-000000000003,ORD-202409-0000016658,PROD-0000773840,SELL-00311668,5,558.87,443.27,253.25,2604.33,GBP,ITA,Asia,Platform Fulfilled,false,0,0,2024-09-15 13:15:06,ryan.steele043@commerce.example.com
,ITEM-202409-000000000004,ORD-202409-0000015073,PROD-0000770074,SELL-00305812,3,858.78,207.0,343.05,2712.39,EUR,MEX,Europe,Seller Fulfilled,false,0,1448.9,2024-09-08 22:36:46,kenneth.rodgers059@analytics.example.com
,ITEM-202409-000000000005,ORD-202409-0000017214,PROD-0000761671,SELL-00308180,6,1032.02,818.8,126.23,5499.55,MXN,NLD,North America,Platform Fulfilled,false,0,0,2024-09-14 01:36:05,michael.johnson061@platform.example.com
,ITEM-202409-000000000006,ORD-202409-0000009125,PROD-0000767480,SELL-00305463,4,1035.72,244.57,736.05,4634.36,GBP,ESP,Europe,Seller Fulfilled,false,0,0,2024-09-24 14:46:16,arthur.ortiz082@platform.example.com
,ITEM-202409-000000000007,ORD-202409-0000016044,PROD-0000762344,SELL-00309476,1,713.6,64.61,61.4,710.39,EUR,USA,Asia,Seller Fulfilled,false,0,0,2024-09-26 04:48:45,sylvia.diaz107@dataops.example.com
,ITEM-202409-000000000008,ORD-202409-0000023215,PROD-0000764092,SELL-00307027,1,939.54,93.91,57.94,903.57,INR,ARE,Asia,Seller Fulfilled,false,0,0,2024-09-08 14:07:14,curtis.williams033@dataops.example.com
,ITEM-202409-000000000009,ORD-202409-0000015177,PROD-0000771094,SELL-00305582,6,22.68,5.86,22.73,152.95,MXN,JPN,Europe,Seller Fulfilled,false,0,0,2024-09-26 22:17:15,lisa.kim091@platform.example.com
