customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1747543,CUST-0001747543,Dawn,Yoder,Female,1986-06-28,39,35-44,dawn.yoder.1747543@hotmail.com,Germany,DEU,Europe,Western Europe,Chanland,South Carolina,21722,EUR,New,Paid Search,2025-08-20,Active,true,2025-08-20 00:00:00,,true,Web,2025-08-20 16:02:44,2025-08-20 16:31:19,chelsea.patel065@commerce.example.com
1747544,CUST-0001747544,John,Wilson,Male,1944-02-01,81,65+,john.wilson.1747544@hotmail.com,Canada,CAN,North America,Northern America,West Amandashire,California,33890,CAD,Regular,Social,2025-08-02,Active,false,2025-08-02 00:00:00,,true,Marketplace,2025-08-02 13:43:31,2025-08-02 11:36:53,christine.johnson056@commerce.example.com
1747545,CUST-0001747545,Crystal,Taylor,Male,1964-07-08,61,55-64,crystal.taylor.1747545@hotmail.com,United States,USA,North America,Northern America,Rossmouth,Arkansas,87710,USD,At Risk,Referral,2025-08-02,Active,true,2025-08-02 00:00:00,,true,CRM,2025-08-02 21:18:42,2025-08-02 07:13:09,jennifer.yu037@dataops.example.com
1747546,CUST-0001747546,Jermaine,Rivera,Female,1974-08-27,51,45-54,jermaine.rivera.1747546@yahoo.com,Netherlands,NLD,Europe,Western Europe,South Christopher,Connecticut,87821,EUR,Occasional,Direct,2025-08-27,Active,false,2025-08-27 00:00:00,,true,Web,2025-08-27 22:06:04,2025-08-27 22:10:34,eric.mullen052@dataops.example.com
1747547,CUST-0001747547,Dawn,Baker,Non-binary,1954-01-02,71,65+,dawn.baker.1747547@yahoo.com,Brazil,BRA,South America,South America,Cervantesburgh,Utah,66456,BRL,Regular,Affiliate,2025-08-14,Active,false,2025-08-14 00:00:00,,true,Mobile,2025-08-14 01:34:40,2025-08-14 02:19:41,james.proctor094@dataops.example.com
1747548,CUST-0001747548,Elizabeth,Welch,Prefer not to say,1940-02-04,85,65+,elizabeth.welch.1747548@yahoo.com,Mexico,MEX,North America,Central America,South Richard,Washington,02015,MXN,Occasional,Social,2025-08-18,Active,true,2025-08-18 00:00:00,,true,Marketplace,2025-08-18 22:39:39,2025-08-18 17:12:07,eric.mullen052@dataops.example.com
1747549,CUST-0001747549,Anna,Campbell,Female,1968-06-21,57,55-64,anna.campbell.1747549@yahoo.com,Japan,JPN,Asia,Eastern Asia,Smithton,Vermont,07124,JPY,Occasional,Social,2025-08-23,Active,true,2025-08-23 00:00:00,,true,Web,2025-08-23 03:48:16,2025-08-23 16:35:28,curtis.williams033@dataops.example.com
1747550,CUST-0001747550,Kristin,Warner,Prefer not to say,1959-01-10,66,65+,kristin.warner.1747550@yahoo.com,Japan,JPN,Asia,Eastern Asia,Lake Heidi,Rhode Island,51652,JPY,New,Email,2025-08-02,Active,false,2025-08-02 00:00:00,,true,Marketplace,2025-08-02 21:28:59,2025-08-02 03:36:35,samantha.villa073@commerce.example.com
1747551,CUST-0001747551,Steven,Roberson,Male,1962-08-09,63,55-64,steven.roberson.1747551@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,Timothyton,Illinois,79455,AUD,Occasional,Paid Search,2025-08-15,Active,false,2025-08-15 00:00:00,,true,Marketplace,2025-08-15 21:32:11,2025-08-15 14:15:09,christine.carter078@commerce.example.com
1747552,CUST-0001747552,Kenneth,Tanner,Female,2002-12-30,22,18-24,kenneth.tanner.1747552@yahoo.com,Japan,JPN,Asia,Eastern Asia,North Seanview,New Jersey,23349,JPY,Occasional,Referral,2025-08-25,Active,true,2025-08-25 00:00:00,,true,CRM,2025-08-25 05:17:07,2025-08-25 21:40:52,willie.long016@dataops.example.com
1747553,CUST-0001747553,Joseph,Smith,Prefer not to say,1957-04-01,68,65+,joseph.smith.1747553@yahoo.com,Spain,ESP,Europe,Southern Europe,Port Elizabeth,Maine,48592,EUR,New,Paid Search,2025-08-21,Active,false,2025-08-21 00:00:00,,true,Web,2025-08-21 11:59:34,2025-08-21 00:10:16,maria.ashley046@analytics.example.com
1747554,CUST-0001747554,Donald,Larson,Prefer not to say,1979-09-21,45,45-54,donald.larson.1747554@gmail.com,United Arab Emirates,ARE,Asia,Western Asia,North Rhondatown,Wisconsin,99675,AED,New,Organic,2025-08-03,Active,false,2025-08-03 00:00:00,,true,Web,2025-08-03 15:37:24,2025-08-03 20:14:42,michelle.sims041@analytics.example.com
1747555,CUST-0001747555,Alan,Cochran,Male,1956-10-10,68,65+,alan.cochran.1747555@hotmail.com,Spain,ESP,Europe,Southern Europe,Donaldsonshire,Alabama,20967,EUR,Occasional,Referral,2025-08-15,Active,true,2025-08-15 00:00:00,,true,Mobile,2025-08-15 08:56:17,2025-08-15 04:40:50,crystal.smith022@platform.example.com
1747556,CUST-0001747556,Cynthia,Collins,Male,1978-01-30,47,45-54,cynthia.collins.1747556@yahoo.com,Japan,JPN,Asia,Eastern Asia,North Jonathanshire,Utah,21751,JPY,Regular,Direct,2025-08-30,Active,true,2025-08-30 00:00:00,,true,Web,2025-08-30 01:48:42,2025-08-30 16:25:27,michelle.bender024@analytics.example.com
1747557,CUST-0001747557,Nicole,Wood,Female,1980-04-21,45,45-54,nicole.wood.1747557@gmail.com,United Kingdom,GBR,Europe,Northern Europe,New Shannon,South Carolina,77306,GBP,Occasional,Paid Search,2025-08-30,Active,true,2025-08-30 00:00:00,,true,Mobile,2025-08-30 16:08:39,2025-08-30 00:46:03,kristen.bailey110@analytics.example.com
1747558,CUST-0001747558,Jocelyn,Bentley,Male,1947-11-04,77,65+,jocelyn.bentley.1747558@gmail.com,Singapore,SGP,Asia,South-eastern Asia,Hansonstad,Vermont,47459,SGD,New,Direct,2025-08-27,Active,true,2025-08-27 00:00:00,,true,Mobile,2025-08-27 01:48:49,2025-08-27 00:19:28,grace.gonzales099@dataops.example.com
1747559,CUST-0001747559,Vanessa,Villegas,Prefer not to say,1959-04-27,66,65+,vanessa.villegas.1747559@hotmail.com,Spain,ESP,Europe,Southern Europe,Garrettstad,Mississippi,72996,EUR,Occasional,Referral,2025-08-22,Active,false,2025-08-22 00:00:00,,true,Mobile,2025-08-22 08:19:02,2025-08-22 16:44:08,james.proctor094@dataops.example.com
