customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
244069,CUST-0000244069,Dustin,Moon,Female,1979-09-22,41,35-44,dustin.moon.244069@hotmail.com,Mexico,MEX,North America,Central America,New Joanne,Hawaii,81682,MXN,Regular,Organic,2021-02-13,Active,false,2021-02-13 00:00:00,,true,Web,2021-02-13 20:43:11,2021-02-13 14:10:40,tiffany.freeman101@analytics.example.com
244070,CUST-0000244070,Sandra,Jones,Prefer not to say,1980-06-14,40,35-44,sandra.jones.244070@hotmail.com,Canada,CAN,North America,Northern America,Nicholasport,South Dakota,53810,CAD,Occasional,Organic,2021-02-04,Active,false,2021-02-04 00:00:00,,true,Web,2021-02-04 15:37:42,2021-02-04 00:55:31,maria.ashley046@analytics.example.com
244071,CUST-0000244071,Eric,Hudson,Female,1994-07-30,26,25-34,eric.hudson.244071@yahoo.com,Germany,DEU,Europe,Western Europe,Rodriguezville,New Jersey,79828,EUR,Occasional,Social,2021-02-27,Active,true,2021-02-27 00:00:00,,true,Web,2021-02-27 11:44:26,2021-02-27 21:01:34,david.cabrera119@dataops.example.com
244072,CUST-0000244072,Christopher,Smith,Male,1941-02-20,79,65+,christopher.smith.244072@gmail.com,Netherlands,NLD,Europe,Western Europe,New Charles,Washington,60154,EUR,Premium,Direct,2021-02-12,Active,true,2021-02-12 00:00:00,,true,Web,2021-02-12 15:05:27,2021-02-12 02:29:48,stephen.clark001@analytics.example.com
244073,CUST-0000244073,Heather,Hodges,Male,1974-03-04,46,45-54,heather.hodges.244073@hotmail.com,Brazil,BRA,South America,South America,East Angelaport,Washington,07094,BRL,Occasional,Email,2021-02-04,Active,true,2021-02-04 00:00:00,,true,CRM,2021-02-04 06:28:08,2021-02-04 02:24:54,eric.horton058@analytics.example.com
244074,CUST-0000244074,Ronald,Kim,Female,1964-10-22,56,55-64,ronald.kim.244074@hotmail.com,Singapore,SGP,Asia,South-eastern Asia,Lake Melindachester,Colorado,80877,SGD,Occasional,Referral,2021-02-16,Active,true,2021-02-16 00:00:00,,true,CRM,2021-02-16 22:14:48,2021-02-16 03:28:17,grace.gonzales099@dataops.example.com
244075,CUST-0000244075,Kayla,Moore,Male,1964-10-19,56,55-64,kayla.moore.244075@gmail.com,Italy,ITA,Europe,Southern Europe,Hardinton,Nevada,51434,EUR,Occasional,Organic,2021-02-05,Active,true,2021-02-05 00:00:00,,true,Web,2021-02-05 09:03:33,2021-02-05 05:06:53,jennifer.hudson020@analytics.example.com
244076,CUST-0000244076,Caroline,Dillon,Female,1949-01-25,72,65+,caroline.dillon.244076@gmail.com,Spain,ESP,Europe,Southern Europe,Derrickview,Alabama,16691,EUR,Occasional,Organic,2021-02-25,Active,true,2021-02-25 00:00:00,,true,CRM,2021-02-25 04:00:54,2021-02-25 16:34:47,victor.palmer071@platform.example.com
244077,CUST-0000244077,Stephanie,Valdez,Female,1944-09-09,76,65+,stephanie.valdez.244077@gmail.com,Brazil,BRA,South America,South America,Markbury,Massachusetts,65615,BRL,Regular,Email,2021-02-20,Active,true,2021-02-20 00:00:00,,true,Web,2021-02-20 04:38:42,2021-02-20 09:36:44,patrick.gonzalez035@dataops.example.com
244078,CUST-0000244078,Martin,Walker,Male,1987-12-25,33,25-34,martin.walker.244078@yahoo.com,United Arab Emirates,ARE,Asia,Western Asia,West Nicolestad,Colorado,41119,AED,Occasional,Paid Search,2021-02-16,Active,true,2021-02-16 00:00:00,,true,Marketplace,2021-02-16 09:33:34,2021-02-16 02:09:25,michael.berger060@platform.example.com
244079,CUST-0000244079,Calvin,Smith,Male,1992-04-12,28,25-34,calvin.smith.244079@gmail.com,Canada,CAN,North America,Northern America,Port Stacyport,Oregon,66642,CAD,Regular,Organic,2021-02-23,Active,true,2021-02-23 00:00:00,,true,Marketplace,2021-02-23 12:44:18,2021-02-23 15:01:55,michael.berger060@platform.example.com
244080,CUST-0000244080,Nina,Wolf,Prefer not to say,1989-10-28,31,25-34,nina.wolf.244080@hotmail.com,Canada,CAN,North America,Northern America,Crystalmouth,Oregon,43661,CAD,New,Referral,2021-02-22,Active,false,2021-02-22 00:00:00,,true,Mobile,2021-02-22 04:18:35,2021-02-22 05:57:04,susan.rice083@commerce.example.com
244081,CUST-0000244081,Kimberly,Taylor,Prefer not to say,1957-08-02,63,55-64,kimberly.taylor.244081@yahoo.com,Brazil,BRA,South America,South America,Emilyland,New Mexico,84407,BRL,Occasional,Referral,2021-02-23,Active,true,2021-02-23 00:00:00,,true,Marketplace,2021-02-23 07:23:29,2021-02-23 07:11:57,tina.williams074@commerce.example.com
244082,CUST-0000244082,Scott,Flowers,Prefer not to say,1992-08-02,28,25-34,scott.flowers.244082@yahoo.com,Brazil,BRA,South America,South America,Paulfort,Nebraska,75774,BRL,Occasional,Social,2021-02-18,Active,false,2021-02-18 00:00:00,,true,CRM,2021-02-18 11:09:30,2021-02-18 04:32:46,jennifer.hudson020@analytics.example.com
244083,CUST-0000244083,Mathew,Gonzalez,Male,1959-07-29,61,55-64,mathew.gonzalez.244083@hotmail.com,Singapore,SGP,Asia,South-eastern Asia,Gibsonburgh,North Dakota,10813,SGD,Premium,Social,2021-02-16,Active,true,2021-02-16 00:00:00,,true,Marketplace,2021-02-16 07:41:19,2021-02-16 11:52:49,megan.cunningham013@commerce.example.com
244084,CUST-0000244084,Billy,Terry,Male,1987-07-19,33,25-34,billy.terry.244084@yahoo.com,Japan,JPN,Asia,Eastern Asia,South Ryan,Rhode Island,43712,JPY,New,Social,2021-02-26,Active,false,2021-02-26 00:00:00,,true,CRM,2021-02-26 06:35:40,2021-02-26 10:00:52,timothy.cannon081@analytics.example.com
244085,CUST-0000244085,Vincent,Dominguez,Non-binary,1954-09-11,66,65+,vincent.dominguez.244085@gmail.com,Spain,ESP,Europe,Southern Europe,Lake Katelynfurt,North Dakota,27497,EUR,Regular,Paid Search,2021-02-22,Inactive,true,2021-02-22 00:00:00,,true,Marketplace,2021-02-22 15:12:34,2021-02-22 21:46:35,eric.horton058@analytics.example.com
244086,CUST-0000244086,Cynthia,Carroll,Non-binary,1978-08-14,42,35-44,cynthia.carroll.244086@hotmail.com,Netherlands,NLD,Europe,Western Europe,Lake Richardburgh,California,84475,EUR,Occasional,Social,2021-02-08,Inactive,false,2021-02-08 00:00:00,,true,Web,2021-02-08 20:29:51,2021-02-08 04:10:38,john.mullins109@commerce.example.com
244087,CUST-0000244087,Daniel,Gallegos,Non-binary,2005-08-09,15,18-24,daniel.gallegos.244087@yahoo.com,United States,USA,North America,Northern America,Kimview,Hawaii,54670,USD,Occasional,Referral,2021-02-11,Active,false,2021-02-11 00:00:00,,true,Web,2021-02-11 13:26:09,2021-02-11 00:56:39,kelsey.taylor010@platform.example.com
244088,CUST-0000244088,Shannon,Allen,Prefer not to say,1952-04-16,68,65+,shannon.allen.244088@hotmail.com,Brazil,BRA,South America,South America,Lake Amyfurt,Delaware,30207,BRL,Occasional,Organic,2021-02-05,Inactive,true,2021-02-05 00:00:00,,true,CRM,2021-02-05 10:57:58,2021-02-05 10:49:32,ashley.marks069@commerce.example.com
244089,CUST-0000244089,Donald,Soto,Female,1954-04-09,66,65+,donald.soto.244089@yahoo.com,India,IND,Asia,Southern Asia,Jeremyfurt,Montana,98069,INR,Premium,Referral,2021-02-23,Inactive,true,2021-02-23 00:00:00,,true,Web,2021-02-23 19:01:22,2021-02-23 23:02:56,patrick.gonzalez035@dataops.example.com
244090,CUST-0000244090,Gregory,Klein,Non-binary,1958-05-24,62,55-64,gregory.klein.244090@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,Sanchezview,Hawaii,66407,GBP,Regular,Email,2021-02-04,Active,false,2021-02-04 00:00:00,,true,Mobile,2021-02-04 06:35:46,2021-02-04 06:52:38,megan.cunningham013@commerce.example.com
244091,CUST-0000244091,Paige,Rodriguez,Non-binary,1982-07-27,38,35-44,paige.rodriguez.244091@hotmail.com,Japan,JPN,Asia,Eastern Asia,Daltontown,Oregon,56610,JPY,Occasional,Social,2021-02-19,Active,true,2021-02-19 00:00:00,,true,Marketplace,2021-02-19 22:26:55,2021-02-19 17:36:01,michael.berger060@platform.example.com
244092,CUST-0000244092,Richard,Adams,Male,1993-03-11,27,25-34,richard.adams.244092@yahoo.com,Germany,DEU,Europe,Western Europe,East Rhondaville,New York,43727,EUR,Regular,Affiliate,2021-02-11,Inactive,true,2021-02-11 00:00:00,,true,Marketplace,2021-02-11 04:18:49,2021-02-11 22:06:04,peter.martinez098@platform.example.com
244093,CUST-0000244093,Jonathan,Taylor,Female,1959-10-29,61,55-64,jonathan.taylor.244093@gmail.com,Japan,JPN,Asia,Eastern Asia,South Shannon,Minnesota,10887,JPY,Regular,Paid Search,2021-02-26,Active,false,2021-02-26 00:00:00,,true,Marketplace,2021-02-26 02:34:00,2021-02-26 20:18:28,adam.gordon030@commerce.example.com
244094,CUST-0000244094,Amanda,Daniels,Non-binary,1991-05-18,29,25-34,amanda.daniels.244094@gmail.com,United Kingdom,GBR,Europe,Northern Europe,Marshborough,Delaware,51567,GBP,Occasional,Organic,2021-02-18,Inactive,true,2021-02-18 00:00:00,,true,CRM,2021-02-18 03:54:05,2021-02-18 18:40:49,timothy.cannon081@analytics.example.com
244095,CUST-0000244095,Samantha,Poole,Non-binary,1940-12-05,80,65+,samantha.poole.244095@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,South Jessica,Kansas,09051,AUD,Occasional,Organic,2021-02-15,Active,false,2021-02-15 00:00:00,,true,Marketplace,2021-02-15 11:12:45,2021-02-15 16:55:39,taylor.cunningham023@commerce.example.com
244096,CUST-0000244096,Lori,Calderon,Prefer not to say,1991-01-12,30,25-34,lori.calderon.244096@gmail.com,Germany,DEU,Europe,Western Europe,Weaverchester,Illinois,34624,EUR,Occasional,Referral,2021-02-14,Inactive,true,2021-02-14 00:00:00,,true,CRM,2021-02-14 08:41:45,2021-02-14 03:54:17,eric.mullen052@dataops.example.com
