inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202308-0000000000,PROD-0000545162,WH-00147,IND,North America,2023-08-16,609,216,11,205,174,6,2023-08-16 13:14:39,maria.ashley046@analytics.example.com
,INV-202308-0000000001,PROD-0000534955,WH-00158,NLD,Asia,2023-08-26,935,296,3,128,291,26,2023-08-26 13:02:43,diana.williams116@analytics.example.com
,INV-202308-0000000002,PROD-0000546478,WH-00098,ARE,Oceania,2023-08-18,1211,58,3,179,309,11,2023-08-18 07:25:52,darren.anderson025@dataops.example.com
,INV-202308-0000000003,PROD-0000539940,WH-00173,AUS,Europe,2023-08-20,389,42,15,132,58,2,2023-08-20 04:30:08,arthur.ortiz082@platform.example.com
,INV-202308-0000000004,PROD-0000542284,WH-00026,ESP,South America,2023-08-07,854,120,27,210,240,4,2023-08-07 19:14:47,brittany.rose019@commerce.example.com
,INV-202308-0000000005,PROD-0000536125,WH-00128,CAN,Asia,2023-08-28,1272,330,31,211,96,3,2023-08-28 17:28:42,christine.carter078@commerce.example.com
,INV-202308-0000000006,PROD-0000539319,WH-00235,USA,South America,2023-08-18,179,52,3,202,55,5,2023-08-18 11:48:52,ashley.marks069@commerce.example.com
,INV-202308-0000000007,PROD-0000537068,WH-00159,IND,Asia,2023-08-06,1027,171,39,271,160,11,2023-08-06 12:04:41,christine.johnson056@commerce.example.com
,INV-202308-0000000008,PROD-0000535017,WH-00047,CAN,Europe,2023-08-18,1265,396,31,220,361,21,2023-08-18 22:46:17,lance.williams029@platform.example.com
,INV-202308-0000000009,PROD-0000543680,WH-00210,CAN,Asia,2023-08-08,974,326,17,238,337,21,2023-08-08 20:29:16,john.mullins109@commerce.example.com
,INV-202308-0000000010,PROD-0000546866,WH-00085,USA,Europe,2023-08-26,231,81,1,164,33,1,2023-08-26 15:36:18,brian.banks011@platform.example.com
,INV-202308-0000000011,PROD-0000541650,WH-00215,ARE,South America,2023-08-16,668,190,2,239,123,6,2023-08-16 07:38:11,andrea.cummings039@platform.example.com
,INV-202308-0000000012,PROD-0000541148,WH-00168,ESP,North America,2023-08-10,727,40,20,92,224,15,2023-08-10 20:50:24,michelle.bender024@analytics.example.com
,INV-202308-0000000013,PROD-0000531255,WH-00018,MEX,Europe,2023-08-24,908,215,23,160,173,17,2023-08-24 14:53:52,joann.clark089@commerce.example.com
