product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
312385,PROD-0000312385,PARENT-0000150578,Walk Never Accessories,"Smith, Arnold and Chapman",Fashion,Accessories,Pro,Classic,Bundle,SELL-00130948,United States,USA,GBP,620.79,284.19,14.51,19.54,4.24,95,Active,94,2022-05-26,2022-05-26 00:00:00,,true,2022-05-26 09:53:39,2022-05-26 20:03:25,joann.clark089@commerce.example.com
312386,PROD-0000312386,PARENT-0000030441,Force Near Business,"Hinton, Robinson and Chapman",Books,Business,Premium,Popular,Subscription,SELL-00129113,Netherlands,BRA,EUR,660.61,258.45,14.97,18.94,3.83,56,Inactive,544,2022-05-19,2022-05-19 00:00:00,,true,2022-05-19 21:14:03,2022-05-19 09:13:34,chelsea.patel065@commerce.example.com
312387,PROD-0000312387,PARENT-0000203030,Green Not Decor,Miller-Sanders,Home,Decor,Eco,Popular,Bundle,SELL-00128522,United Arab Emirates,DEU,AED,881.21,339.61,28.04,12.47,4.36,163,Active,524,2022-05-22,2022-05-22 00:00:00,,true,2022-05-22 06:17:19,2022-05-22 03:13:07,brandon.yu006@analytics.example.com
312388,PROD-0000312388,PARENT-0000181514,More Building Snacks,Clark-Savage,Grocery,Snacks,Pro,Bundle,Premium,SELL-00132500,United States,ARE,JPY,2313.14,1023.76,41.5,6.96,3.65,47,Active,521,2022-05-01,2022-05-01 00:00:00,,true,2022-05-01 08:25:27,2022-05-01 18:37:08,jennifer.hudson020@analytics.example.com
312389,PROD-0000312389,PARENT-0000281024,Line Just Fragrance,"Johnson, Carr and Brown",Beauty,Fragrance,Eco,Bundle,Premium,SELL-00131225,Brazil,NLD,BRL,1500.04,728.2,34.94,5.32,3.75,4,Active,423,2022-05-23,2022-05-23 00:00:00,,true,2022-05-23 21:45:40,2022-05-23 17:01:22,kelsey.taylor010@platform.example.com
312390,PROD-0000312390,PARENT-0000010046,Notice Amount Furniture,Taylor-Maynard,Home,Furniture,Limited,New,Bundle,SELL-00128420,United Kingdom,NLD,JPY,426.94,208.95,35.8,9.55,4.46,27,Active,463,2022-05-26,2022-05-26 00:00:00,,true,2022-05-26 08:47:14,2022-05-26 06:07:16,timothy.cannon081@analytics.example.com
312391,PROD-0000312391,PARENT-0000290740,Act Present Decor,"Davis, Cooley and Richardson",Home,Decor,Standard,Classic,Subscription,SELL-00129409,Mexico,ITA,GBP,1154.36,567.41,29.34,24.02,4.2,28,Active,383,2022-05-24,2022-05-24 00:00:00,,true,2022-05-24 19:40:20,2022-05-24 18:01:11,shawn.baxter004@dataops.example.com
312392,PROD-0000312392,PARENT-0000032274,Tend House Phones,Myers-Soto,Electronics,Phones,Eco,Popular,Subscription,SELL-00128423,France,AUS,INR,559.88,334.68,17.68,12.39,4.65,15,Active,284,2022-05-08,2022-05-08 00:00:00,,true,2022-05-08 00:35:39,2022-05-08 17:30:51,katelyn.pitts017@commerce.example.com
312393,PROD-0000312393,PARENT-0000136551,Full Most Sportswear,Brown-Rose,Fashion,Sportswear,Limited,Seasonal,Bundle,SELL-00128529,Canada,FRA,EUR,2086.22,846.74,34.23,24.75,4.47,76,Active,579,2022-05-24,2022-05-24 00:00:00,,true,2022-05-24 17:34:14,2022-05-24 15:36:33,stephen.daniels076@commerce.example.com
312394,PROD-0000312394,PARENT-0000101271,Plant Both Kitchen,"Jones, Price and Day",Home,Kitchen,Premium,Seasonal,Premium,SELL-00131475,Australia,USA,GBP,720.17,496.52,33.49,23.89,4.24,83,Active,238,2022-05-01,2022-05-01 00:00:00,,true,2022-05-01 18:17:59,2022-05-01 23:13:25,david.cabrera119@dataops.example.com
312395,PROD-0000312395,PARENT-0000003883,Resource Weight Technology,Sherman and Sons,Books,Technology,Limited,Seasonal,Standard,SELL-00129931,Germany,FRA,BRL,2250.5,1044.38,37.19,5.31,4.72,102,Active,319,2022-05-29,2022-05-29 00:00:00,,true,2022-05-29 19:05:32,2022-05-29 16:40:42,lisa.kim091@platform.example.com
312396,PROD-0000312396,PARENT-0000134264,Start Watch Shoes,Kim-Harris,Fashion,Shoes,Limited,Popular,Subscription,SELL-00128973,Singapore,ESP,BRL,2198.14,1164.25,35.06,0.6,4.43,192,Active,554,2022-05-31,2022-05-31 00:00:00,,true,2022-05-31 02:01:14,2022-05-31 15:27:52,kevin.mathews014@analytics.example.com
312397,PROD-0000312397,PARENT-0000214550,Bag Image Storage,"Hoffman, Fields and Taylor",Home,Storage,Standard,Classic,Standard,SELL-00128776,Spain,ITA,BRL,1060.93,569.62,44.4,5.65,3.91,53,Active,725,2022-05-28,2022-05-28 00:00:00,,true,2022-05-28 16:11:51,2022-05-28 17:20:46,ryan.steele043@commerce.example.com
312398,PROD-0000312398,PARENT-0000197463,Opportunity Pay Phones,Russell-Koch,Electronics,Phones,Pro,Popular,Standard,SELL-00129401,India,AUS,SGD,63.68,35.74,38.04,7.11,3.88,1,Active,444,2022-05-22,2022-05-22 00:00:00,,true,2022-05-22 17:21:50,2022-05-22 09:05:31,brandon.yu006@analytics.example.com
312399,PROD-0000312399,PARENT-0000148325,Art Magazine Accessories,Aguilar-Oliver,Fashion,Accessories,Premium,Bundle,Standard,SELL-00132103,Brazil,USA,AUD,1430.5,517.91,5.59,1.75,4.85,1,Active,371,2022-05-04,2022-05-04 00:00:00,,true,2022-05-04 14:07:28,2022-05-04 16:37:58,michelle.sims041@analytics.example.com
312400,PROD-0000312400,PARENT-0000152480,Business Quickly Sportswear,Ross Group,Fashion,Sportswear,Standard,Bundle,Bundle,SELL-00129998,United States,FRA,EUR,1649.75,653.96,33.6,18.66,3.48,52,Active,662,2022-05-02,2022-05-02 00:00:00,,true,2022-05-02 13:18:04,2022-05-02 20:02:57,jeffery.miller012@commerce.example.com
312401,PROD-0000312401,PARENT-0000287019,Growth Court Laptops,Johnson-Gonzalez,Electronics,Laptops,Eco,Classic,Standard,SELL-00128990,United Arab Emirates,FRA,MXN,412.83,248.34,30.0,6.75,4.09,121,Active,429,2022-05-11,2022-05-11 00:00:00,,true,2022-05-11 07:55:20,2022-05-11 15:18:46,jeffery.miller012@commerce.example.com
312402,PROD-0000312402,PARENT-0000222795,Born Various Makeup,"Robertson, King and Briggs",Beauty,Makeup,Eco,Bundle,Subscription,SELL-00130458,Spain,DEU,CAD,2106.88,990.56,32.79,11.68,3.93,0,Active,0,2022-05-19,2022-05-19 00:00:00,,true,2022-05-19 12:32:01,2022-05-19 00:25:51,yolanda.vasquez005@platform.example.com
312403,PROD-0000312403,PARENT-0000239936,Daughter Reality Cameras,Farley-Jones,Electronics,Cameras,Eco,Seasonal,Bundle,SELL-00128586,Germany,DEU,AED,1984.52,815.51,37.11,18.28,3.42,125,Active,548,2022-05-12,2022-05-12 00:00:00,,true,2022-05-12 12:31:53,2022-05-12 09:35:10,maria.ashley046@analytics.example.com
312404,PROD-0000312404,PARENT-0000050355,Success Article Shoes,Brown Group,Fashion,Shoes,Eco,Bundle,Subscription,SELL-00128195,United States,MEX,CAD,1580.14,608.22,14.18,23.8,4.26,6,Inactive,711,2022-05-15,2022-05-15 00:00:00,,true,2022-05-15 13:12:47,2022-05-15 19:21:16,james.proctor094@dataops.example.com
312405,PROD-0000312405,PARENT-0000192009,Term Value Cycling,Landry LLC,Sports,Cycling,Pro,New,Premium,SELL-00130931,France,AUS,AED,1084.72,547.26,22.45,1.92,4.14,33,Active,103,2022-05-07,2022-05-07 00:00:00,,true,2022-05-07 16:07:26,2022-05-07 07:51:00,maria.ashley046@analytics.example.com
312406,PROD-0000312406,PARENT-0000037517,Ground Game Personal Care,Hunt-Ingram,Beauty,Personal Care,Eco,Popular,Premium,SELL-00132258,United Arab Emirates,CAN,SGD,2212.54,1376.33,7.05,8.45,3.81,1,Inactive,498,2022-05-25,2022-05-25 00:00:00,,true,2022-05-25 00:45:29,2022-05-25 05:14:12,joann.clark089@commerce.example.com
312407,PROD-0000312407,PARENT-0000171701,Citizen Plant Phones,Jackson-Phillips,Electronics,Phones,Limited,Bundle,Standard,SELL-00129904,United Arab Emirates,FRA,SGD,2007.58,969.98,13.24,15.62,3.63,189,Active,262,2022-05-06,2022-05-06 00:00:00,,true,2022-05-06 14:03:08,2022-05-06 14:56:56,brandon.yu006@analytics.example.com
312408,PROD-0000312408,PARENT-0000091353,Agent Although Kitchen,"Cabrera, Anderson and Marshall",Home,Kitchen,Pro,New,Subscription,SELL-00130752,Spain,DEU,AUD,297.96,106.87,19.87,18.51,3.69,98,Active,381,2022-05-20,2022-05-20 00:00:00,,true,2022-05-20 16:07:01,2022-05-20 02:58:54,john.mullins109@commerce.example.com
312409,PROD-0000312409,PARENT-0000129283,Serious Study Makeup,"Wallace, Townsend and Carr",Beauty,Makeup,Standard,Classic,Bundle,SELL-00132748,Netherlands,JPN,BRL,258.34,151.43,42.53,17.45,5,433,Inactive,545,2022-05-30,2022-05-30 00:00:00,,true,2022-05-30 02:19:34,2022-05-30 10:15:01,timothy.cannon081@analytics.example.com
312410,PROD-0000312410,PARENT-0000075321,Without Company Laptops,Baker Ltd,Electronics,Laptops,Premium,Popular,Bundle,SELL-00128186,Spain,ESP,BRL,1088.62,655.98,21.77,10.25,4.4,41,Active,392,2022-05-21,2022-05-21 00:00:00,,true,2022-05-21 13:56:44,2022-05-21 00:12:03,tiffany.freeman101@analytics.example.com
312411,PROD-0000312411,PARENT-0000183827,Above Create Haircare,Ellis and Sons,Beauty,Haircare,Eco,Popular,Premium,SELL-00131333,United Kingdom,DEU,SGD,172.61,65.25,27.78,10.12,3.81,30,Active,49,2022-05-16,2022-05-16 00:00:00,,true,2022-05-16 05:22:15,2022-05-16 14:38:18,taylor.cunningham023@commerce.example.com
312412,PROD-0000312412,PARENT-0000233673,Together Risk Fragrance,"Pittman, Taylor and Montoya",Beauty,Fragrance,Standard,Seasonal,Premium,SELL-00131600,United States,FRA,GBP,1178.89,841.87,41.37,10.44,3.43,121,Active,735,2022-05-24,2022-05-24 00:00:00,,true,2022-05-24 08:35:44,2022-05-24 03:31:33,renee.harvey080@dataops.example.com
312413,PROD-0000312413,PARENT-0000281578,Experience Speak Accessories,Smith-Hansen,Electronics,Accessories,Standard,Seasonal,Premium,SELL-00128143,Netherlands,DEU,SGD,1636.27,1091.39,34.55,0.4,4.31,172,Active,405,2022-05-28,2022-05-28 00:00:00,,true,2022-05-28 23:07:55,2022-05-28 07:07:57,kevin.mathews014@analytics.example.com
312414,PROD-0000312414,PARENT-0000267228,Study Investment Phones,"Brown, David and Reyes",Electronics,Phones,Standard,Popular,Bundle,SELL-00131675,Germany,FRA,CAD,1704.99,1328.05,25.81,13.9,4.21,81,Active,407,2022-05-19,2022-05-19 00:00:00,,true,2022-05-19 11:53:26,2022-05-19 01:45:43,timothy.cameron104@commerce.example.com
312415,PROD-0000312415,PARENT-0000285334,Young Start Cameras,Kim-Cantu,Electronics,Cameras,Pro,Popular,Subscription,SELL-00131383,Australia,NLD,BRL,2237.64,1279.64,39.86,24.44,4.8,46,Active,371,2022-05-05,2022-05-05 00:00:00,,true,2022-05-05 12:34:23,2022-05-05 12:27:00,kelsey.taylor010@platform.example.com
312416,PROD-0000312416,PARENT-0000043558,Network State Pantry,Reed-Dillon,Grocery,Pantry,Eco,Popular,Premium,SELL-00132695,Japan,ESP,AUD,2271.92,822.91,38.11,2.48,3.9,520,Active,25,2022-05-08,2022-05-08 00:00:00,,true,2022-05-08 17:01:28,2022-05-08 21:07:40,taylor.cunningham023@commerce.example.com
312417,PROD-0000312417,PARENT-0000308224,Operation Rock Kitchen,Thomas Group,Home,Kitchen,Pro,Popular,Subscription,SELL-00129645,United States,USA,JPY,1031.58,724.05,9.02,22.69,3.85,72,Active,438,2022-05-14,2022-05-14 00:00:00,,true,2022-05-14 02:46:34,2022-05-14 12:52:04,timothy.cannon081@analytics.example.com
312418,PROD-0000312418,PARENT-0000213024,Late Ground Kitchen,"Fernandez, Robinson and Holmes",Home,Kitchen,Eco,Classic,Subscription,SELL-00131027,Brazil,JPN,GBP,736.96,439.2,23.78,22.24,4.43,57,Active,522,2022-05-09,2022-05-09 00:00:00,,true,2022-05-09 18:58:38,2022-05-09 15:40:31,micheal.chen050@dataops.example.com
312419,PROD-0000312419,PARENT-0000260706,He Defense Accessories,Long Inc,Electronics,Accessories,Pro,Popular,Standard,SELL-00130974,Netherlands,USA,CAD,485.16,202.16,6.04,0.44,3.91,41,Discontinued,510,2022-05-31,2022-05-31 00:00:00,,true,2022-05-31 06:11:14,2022-05-31 07:31:29,lisa.kim091@platform.example.com
312420,PROD-0000312420,PARENT-0000304277,Data What Men,Cooper-Cruz,Fashion,Men,Premium,Classic,Premium,SELL-00131354,Germany,CAN,JPY,1376.85,742.04,35.1,17.71,4.18,1,Active,237,2022-05-17,2022-05-17 00:00:00,,true,2022-05-17 07:40:05,2022-05-17 18:44:11,ashley.marks069@commerce.example.com
312421,PROD-0000312421,PARENT-0000171293,Your Need Sportswear,"Rosario, Baker and Hunt",Fashion,Sportswear,Pro,New,Subscription,SELL-00131452,India,JPN,JPY,1519.56,953.01,26.31,12.82,3.71,157,Active,867,2022-05-24,2022-05-24 00:00:00,,true,2022-05-24 10:47:03,2022-05-24 14:26:11,kevin.mathews014@analytics.example.com
312422,PROD-0000312422,PARENT-0000232553,Finish Increase Cycling,"Taylor, Herrera and Swanson",Sports,Cycling,Standard,Seasonal,Subscription,SELL-00129442,United Arab Emirates,ITA,BRL,1822.89,986.99,13.55,2.72,3.77,25,Active,322,2022-05-17,2022-05-17 00:00:00,,true,2022-05-17 23:06:41,2022-05-17 13:19:38,jennifer.atkins003@platform.example.com
312423,PROD-0000312423,PARENT-0000164816,Leader South Makeup,Scott LLC,Beauty,Makeup,Standard,Classic,Bundle,SELL-00128363,United States,NLD,SGD,1713.72,799.34,15.11,13.58,4.63,113,Active,705,2022-05-08,2022-05-08 00:00:00,,true,2022-05-08 16:41:19,2022-05-08 07:38:57,grace.gonzales099@dataops.example.com
312424,PROD-0000312424,PARENT-0000274982,Hand Bit Personal Care,Robinson-Alexander,Beauty,Personal Care,Premium,Seasonal,Subscription,SELL-00131928,Spain,ESP,CAD,186.07,110.23,17.09,0.97,3.33,27,Active,358,2022-05-31,2022-05-31 00:00:00,,true,2022-05-31 04:25:00,2022-05-31 19:10:09,michelle.bender024@analytics.example.com
312425,PROD-0000312425,PARENT-0000075858,Despite Art Accessories,"Moore, Johnson and Merritt",Electronics,Accessories,Premium,Bundle,Bundle,SELL-00129269,Spain,USA,USD,1488.53,596.99,6.78,9.91,4.12,177,Active,101,2022-05-03,2022-05-03 00:00:00,,true,2022-05-03 10:33:06,2022-05-03 06:47:02,micheal.hall064@dataops.example.com
312426,PROD-0000312426,PARENT-0000117781,Future Skill Business,Quinn-Smith,Books,Business,Limited,New,Premium,SELL-00130108,Germany,USA,SGD,326.24,142.17,9.4,22.59,2.3,9,Active,439,2022-05-07,2022-05-07 00:00:00,,true,2022-05-07 23:11:32,2022-05-07 16:37:56,anita.garcia021@dataops.example.com
