session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202603-0000000000,CUST-0002025440,2026-03-04 04:48:53,2026-03-04 04:50:14,81,Netherlands,NLD,Europe,EUR,Android,Desktop,Linux,Safari,Facebook,referral,,/home,/cart,true,true,2026-03-04 04:48:53,jennifer.hudson020@analytics.example.com
,SES-202603-0000000001,CUST-0002018857,2026-03-21 05:06:59,2026-03-21 05:07:30,31,Australia,AUS,Oceania,AUD,Mobile Web,Desktop,Windows,Samsung Internet,Organic,affiliate,,/offers,/search,false,true,2026-03-21 05:06:59,richard.bradshaw051@platform.example.com
,SES-202603-0000000002,CUST-0002029984,2026-03-20 15:14:25,2026-03-20 15:15:00,35,Singapore,SGP,Asia,SGD,Web,Desktop,Android,Safari,Email,referral,CAMP-2026-0003,/offers,/product,false,true,2026-03-20 15:14:25,kimberly.harmon088@commerce.example.com
,SES-202603-0000000003,CUST-0002040506,2026-03-02 22:04:29,2026-03-02 22:07:48,199,United States,USA,North America,USD,Web,Desktop,macOS,Chrome,Organic,social,CAMP-2026-0040,/search,/product,false,true,2026-03-02 22:04:29,jason.franklin045@dataops.example.com
,SES-202603-0000000004,CUST-0002016978,2026-03-01 15:28:08,2026-03-01 15:33:01,293,Japan,JPN,Asia,JPY,Mobile Web,Desktop,Android,Safari,Facebook,referral,CAMP-2026-0006,/home,/cart,true,true,2026-03-01 15:28:08,christine.carter078@commerce.example.com
,SES-202603-0000000005,CUST-0002029285,2026-03-06 01:22:04,2026-03-06 01:32:33,629,Australia,AUS,Oceania,AUD,iOS,Mobile,Android,Chrome,Organic,direct,,/search,/cart,false,true,2026-03-06 01:22:04,tara.hansen055@dataops.example.com
,SES-202603-0000000006,CUST-0002017266,2026-03-28 01:25:42,2026-03-28 01:29:13,211,Spain,ESP,Europe,EUR,Web,Desktop,ChromeOS,Firefox,Direct,referral,CAMP-2026-0005,/category,/checkout,false,true,2026-03-28 01:25:42,chelsea.patel065@commerce.example.com
,SES-202603-0000000007,CUST-0002025719,2026-03-11 15:07:00,2026-03-11 15:09:53,173,France,FRA,Europe,EUR,Web,Desktop,Windows,Edge,Affiliate,referral,,/sale,/checkout,false,true,2026-03-11 15:07:00,judy.rogers086@platform.example.com
,SES-202603-0000000008,CUST-0002039548,2026-03-16 00:27:25,2026-03-16 00:36:33,548,India,IND,Asia,INR,Android,Tablet,Android,Chrome,Organic,organic,,/home,/home,false,true,2026-03-16 00:27:25,michelle.bender024@analytics.example.com
,SES-202603-0000000009,CUST-0002042617,2026-03-11 22:38:38,2026-03-11 22:39:15,37,Canada,CAN,North America,CAD,Mobile Web,Tablet,Android,Edge,Google,direct,CAMP-2026-0039,/search,/cart,false,true,2026-03-11 22:38:38,yolanda.vasquez005@platform.example.com
,SES-202603-0000000010,CUST-0002020076,2026-03-06 17:55:06,2026-03-06 17:55:47,41,Mexico,MEX,North America,MXN,Mobile Web,Mobile,iOS,Safari,Direct,referral,CAMP-2026-0022,/product,/checkout,true,true,2026-03-06 17:55:06,micheal.chen050@dataops.example.com
,SES-202603-0000000011,CUST-0002027988,2026-03-18 18:32:44,2026-03-18 18:38:14,330,United Kingdom,GBR,Europe,GBP,Web,Desktop,ChromeOS,Safari,Google,affiliate,CAMP-2026-0004,/product,/product,true,false,2026-03-18 18:32:44,micheal.chen050@dataops.example.com
,SES-202603-0000000012,CUST-0002030616,2026-03-22 00:54:37,2026-03-22 01:01:43,426,Italy,ITA,Europe,EUR,Android,Tablet,macOS,Safari,Facebook,affiliate,CAMP-2026-0011,/home,/cart,false,true,2026-03-22 00:54:37,kristin.krueger034@analytics.example.com
,SES-202603-0000000013,CUST-0002026804,2026-03-17 11:04:52,2026-03-17 11:06:08,76,Germany,DEU,Europe,EUR,Web,Mobile,iOS,Edge,Affiliate,cpc,CAMP-2026-0018,/category,/cart,false,true,2026-03-17 11:04:52,micheal.chen050@dataops.example.com
,SES-202603-0000000014,CUST-0002017606,2026-03-12 21:44:38,2026-03-12 21:46:59,141,United Kingdom,GBR,Europe,GBP,Web,Mobile,Linux,Safari,Facebook,referral,,/product,/cart,false,false,2026-03-12 21:44:38,stephanie.miller092@analytics.example.com
,SES-202603-0000000015,CUST-0002042213,2026-03-23 14:30:08,2026-03-23 14:32:57,169,Australia,AUS,Oceania,AUD,Mobile Web,Desktop,Android,Edge,TikTok,affiliate,,/sale,/product,false,true,2026-03-23 14:30:08,tammy.smith009@platform.example.com
,SES-202603-0000000016,CUST-0002013460,2026-03-28 00:33:06,2026-03-28 00:39:21,375,United Arab Emirates,ARE,Asia,AED,Mobile Web,Mobile,ChromeOS,Edge,Google,social,CAMP-2026-0014,/search,/cart,false,true,2026-03-28 00:33:06,willie.long016@dataops.example.com
,SES-202603-0000000017,CUST-0002024391,2026-03-08 13:19:12,2026-03-08 13:22:21,189,Singapore,SGP,Asia,SGD,Web,Laptop,Windows,Chrome,Direct,direct,CAMP-2026-0009,/sale,/cart,true,true,2026-03-08 13:19:12,kelsey.taylor010@platform.example.com
,SES-202603-0000000018,CUST-0002020800,2026-03-31 14:10:05,2026-03-31 14:13:02,177,Germany,DEU,Europe,EUR,Web,Desktop,Linux,Samsung Internet,Facebook,affiliate,CAMP-2026-0010,/category,/checkout,false,false,2026-03-31 14:10:05,lance.williams029@platform.example.com
,SES-202603-0000000019,CUST-0002015946,2026-03-20 10:32:01,2026-03-20 10:37:55,354,United Kingdom,GBR,Europe,GBP,iOS,Desktop,ChromeOS,Safari,Direct,affiliate,,/product,/search,false,false,2026-03-20 10:32:01,kathleen.white007@analytics.example.com
,SES-202603-0000000020,CUST-0002025048,2026-03-13 07:28:40,2026-03-13 07:32:14,214,United Arab Emirates,ARE,Asia,AED,Android,Mobile,macOS,Samsung Internet,Direct,referral,,/search,/home,false,true,2026-03-13 07:28:40,tara.hansen055@dataops.example.com
,SES-202603-0000000021,CUST-0002015055,2026-03-30 05:14:40,2026-03-30 05:19:45,305,Brazil,BRA,South America,BRL,Web,Mobile,macOS,Firefox,Google,cpc,CAMP-2026-0017,/product,/search,true,true,2026-03-30 05:14:40,kenneth.rodgers059@analytics.example.com
,SES-202603-0000000022,CUST-0002017441,2026-03-15 03:43:37,2026-03-15 03:46:02,145,Brazil,BRA,South America,BRL,Web,Laptop,Android,Chrome,Affiliate,referral,CAMP-2026-0025,/category,/home,false,true,2026-03-15 03:43:37,stephen.daniels076@commerce.example.com
,SES-202603-0000000023,CUST-0002027407,2026-03-11 20:27:14,2026-03-11 20:30:44,210,Japan,JPN,Asia,JPY,Web,Mobile,iOS,Chrome,Instagram,email,,/product,/product,false,true,2026-03-11 20:27:14,linda.davis105@analytics.example.com
,SES-202603-0000000024,CUST-0002043246,2026-03-12 10:23:08,2026-03-12 10:28:10,302,Brazil,BRA,South America,BRL,Web,Laptop,iOS,Safari,Direct,organic,,/search,/product,false,true,2026-03-12 10:23:08,judy.rogers086@platform.example.com
,SES-202603-0000000025,CUST-0002022786,2026-03-22 09:12:50,2026-03-22 09:14:09,79,United States,USA,North America,USD,Mobile Web,Desktop,macOS,Edge,Google,referral,CAMP-2026-0017,/home,/cart,false,true,2026-03-22 09:12:50,kristin.krueger034@analytics.example.com
,SES-202603-0000000026,CUST-0002025186,2026-03-30 15:02:51,2026-03-30 15:06:31,220,Italy,ITA,Europe,EUR,iOS,Tablet,Linux,Firefox,Google,affiliate,,/product,/cart,false,true,2026-03-30 15:02:51,rachel.hall062@platform.example.com
,SES-202603-0000000027,CUST-0002039205,2026-03-19 10:50:39,2026-03-19 10:51:38,59,Canada,CAN,North America,CAD,Web,Desktop,ChromeOS,Samsung Internet,Email,social,,/offers,/search,true,true,2026-03-19 10:50:39,ryan.steele043@commerce.example.com
,SES-202603-0000000028,CUST-0002038521,2026-03-31 18:49:53,2026-03-31 18:50:13,20,Italy,ITA,Europe,EUR,Web,Laptop,ChromeOS,Edge,Instagram,cpc,,/offers,/checkout,false,false,2026-03-31 18:49:53,arthur.ortiz082@platform.example.com
,SES-202603-0000000029,CUST-0002014252,2026-03-16 11:37:09,2026-03-16 11:39:00,111,Japan,JPN,Asia,JPY,Android,Desktop,Windows,Firefox,Direct,social,CAMP-2026-0033,/sale,/home,true,true,2026-03-16 11:37:09,jennifer.yu037@dataops.example.com
,SES-202603-0000000030,CUST-0002039477,2026-03-26 09:38:56,2026-03-26 09:41:12,136,United States,USA,North America,USD,Mobile Web,Mobile,Linux,Edge,Direct,social,,/category,/checkout,false,false,2026-03-26 09:38:56,stephen.jordan063@commerce.example.com
,SES-202603-0000000031,CUST-0002040700,2026-03-28 21:48:45,2026-03-28 22:00:01,676,United Kingdom,GBR,Europe,GBP,Web,Mobile,Linux,Samsung Internet,Bing,direct,CAMP-2026-0001,/home,/home,false,true,2026-03-28 21:48:45,brittany.barber031@commerce.example.com
,SES-202603-0000000032,CUST-0002043080,2026-03-19 01:16:02,2026-03-19 01:16:30,28,Canada,CAN,North America,CAD,Web,Tablet,Android,Chrome,Instagram,direct,,/product,/checkout,false,true,2026-03-19 01:16:02,christine.carter078@commerce.example.com
,SES-202603-0000000033,CUST-0002031224,2026-03-02 08:45:01,2026-03-02 08:49:02,241,Singapore,SGP,Asia,SGD,Web,Desktop,iOS,Safari,Facebook,social,,/product,/search,false,true,2026-03-02 08:45:01,kenneth.rodgers059@analytics.example.com
,SES-202603-0000000034,CUST-0002014508,2026-03-09 02:52:39,2026-03-09 02:57:07,268,India,IND,Asia,INR,Web,Desktop,Linux,Edge,Organic,email,,/sale,/home,true,true,2026-03-09 02:52:39,katelyn.pitts017@commerce.example.com
,SES-202603-0000000035,CUST-0002025860,2026-03-05 02:16:53,2026-03-05 02:23:56,423,Spain,ESP,Europe,EUR,Web,Mobile,Linux,Chrome,TikTok,referral,CAMP-2026-0003,/product,/product,false,true,2026-03-05 02:16:53,michelle.sims041@analytics.example.com
,SES-202603-0000000036,CUST-0002039661,2026-03-13 05:18:09,2026-03-13 05:19:11,62,Canada,CAN,North America,CAD,Web,Laptop,Android,Edge,Google,affiliate,CAMP-2026-0005,/category,/home,false,true,2026-03-13 05:18:09,kimberly.harmon088@commerce.example.com
,SES-202603-0000000037,CUST-0002029806,2026-03-04 00:12:26,2026-03-04 00:13:31,65,Italy,ITA,Europe,EUR,Mobile Web,Mobile,Android,Safari,Instagram,social,CAMP-2026-0036,/offers,/cart,false,false,2026-03-04 00:12:26,jonathan.jimenez057@platform.example.com
,SES-202603-0000000038,CUST-0002043640,2026-03-14 07:32:53,2026-03-14 07:35:59,186,Australia,AUS,Oceania,AUD,Web,Mobile,Windows,Chrome,Instagram,cpc,,/search,/search,false,true,2026-03-14 07:32:53,jason.franklin045@dataops.example.com
