exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2022-05-05,CAD,BRL,0.5704188151,Internal FX,Closing,2022-05-05 01:12:29,timothy.cannon081@analytics.example.com
,2022-05-22,CAD,GBP,1.3608373359,ECB,Spot,2022-05-22 18:37:21,timothy.cameron104@commerce.example.com
,2022-05-24,BRL,USD,1.0591479564,Bloomberg,Spot,2022-05-24 04:10:05,jennifer.atkins003@platform.example.com
,2022-05-20,BRL,USD,2.8972810847,Reuters,Daily,2022-05-20 22:37:14,jason.franklin045@dataops.example.com
,2022-05-02,INR,AUD,2.8767889759,Reuters,Daily,2022-05-02 21:25:17,victoria.medina044@dataops.example.com
,2022-05-01,JPY,INR,1.5144019409,Internal FX,Closing,2022-05-01 10:40:55,sylvia.diaz107@dataops.example.com
,2022-05-30,BRL,AED,0.4520386446,ECB,Spot,2022-05-30 05:28:38,kevin.mathews014@analytics.example.com
,2022-05-30,BRL,JPY,0.86462767,Bloomberg,Closing,2022-05-30 12:05:34,ryan.steele043@commerce.example.com
,2022-05-24,JPY,INR,3.3615474707,Bloomberg,Closing,2022-05-24 13:51:14,andrea.cummings039@platform.example.com
,2022-05-02,AUD,SGD,2.5935762616,Reuters,Closing,2022-05-02 07:19:50,andrea.cummings039@platform.example.com
,2022-05-24,EUR,AED,0.552952915,Internal FX,Closing,2022-05-24 12:48:53,katelyn.pitts017@commerce.example.com
,2022-05-18,MXN,JPY,4.7642340385,Reuters,Closing,2022-05-18 02:15:35,yolanda.vasquez005@platform.example.com
,2022-05-16,GBP,USD,0.7768389023,Internal FX,Closing,2022-05-16 20:39:45,james.proctor094@dataops.example.com
,2022-05-25,GBP,USD,0.9962347822,Bloomberg,Closing,2022-05-25 13:55:32,timothy.cameron104@commerce.example.com
,2022-05-31,BRL,AUD,3.4310052482,ECB,Spot,2022-05-31 17:32:24,brian.taylor114@analytics.example.com
,2022-05-28,JPY,AED,2.3505780289,ECB,Daily,2022-05-28 05:13:52,michael.johnson061@platform.example.com
,2022-05-27,CAD,AUD,1.296438547,ECB,Closing,2022-05-27 17:29:58,peter.martinez098@platform.example.com
,2022-05-22,CAD,GBP,0.9763034611,Bloomberg,Daily,2022-05-22 04:35:01,victoria.medina044@dataops.example.com
,2022-05-03,MXN,JPY,1.7457863046,Bloomberg,Daily,2022-05-03 22:10:03,ashley.marks069@commerce.example.com
,2022-05-27,AUD,JPY,1.8624931669,Bloomberg,Spot,2022-05-27 22:01:15,victor.palmer071@platform.example.com
,2022-05-25,SGD,INR,0.9737662505,ECB,Closing,2022-05-25 11:08:43,ryan.steele043@commerce.example.com
,2022-05-29,EUR,AUD,0.2624234183,Internal FX,Spot,2022-05-29 08:13:00,brandi.carter038@dataops.example.com
,2022-05-10,USD,SGD,0.3720110887,Internal FX,Daily,2022-05-10 06:50:55,victoria.medina044@dataops.example.com
,2022-05-04,USD,AUD,2.1624213515,Internal FX,Spot,2022-05-04 05:58:46,jeffery.miller012@commerce.example.com
,2022-05-22,SGD,MXN,0.5610255473,Bloomberg,Closing,2022-05-22 17:02:57,brandon.yu006@analytics.example.com
,2022-05-04,EUR,SGD,0.8225076922,Internal FX,Closing,2022-05-04 05:58:41,jennifer.atkins003@platform.example.com
,2022-05-24,CAD,AED,1.2677784136,ECB,Spot,2022-05-24 08:01:35,victoria.medina044@dataops.example.com
,2022-05-08,CAD,AUD,0.4426941127,Bloomberg,Daily,2022-05-08 01:41:31,yesenia.arnold040@platform.example.com
,2022-05-04,MXN,INR,3.3989570811,Reuters,Spot,2022-05-04 22:11:27,david.cabrera119@dataops.example.com
,2022-05-07,BRL,INR,0.6431478943,ECB,Closing,2022-05-07 20:15:42,ashley.marks069@commerce.example.com
,2022-05-01,EUR,CAD,3.0007205814,ECB,Daily,2022-05-01 11:14:33,stephen.clark001@analytics.example.com
,2022-05-07,INR,CAD,0.6132823149,Internal FX,Closing,2022-05-07 05:19:31,jason.franklin045@dataops.example.com
,2022-05-26,GBP,SGD,1.1701375921,ECB,Daily,2022-05-26 11:07:01,maria.ashley046@analytics.example.com
,2022-05-30,GBP,BRL,0.5386810634,Bloomberg,Spot,2022-05-30 07:30:43,michael.johnson061@platform.example.com
,2022-05-07,BRL,USD,0.5213321567,Reuters,Spot,2022-05-07 08:47:55,tiffany.freeman101@analytics.example.com
,2022-05-27,MXN,INR,1.1234038268,ECB,Spot,2022-05-27 19:59:28,shawn.baxter004@dataops.example.com
,2022-05-20,MXN,CAD,4.3946564936,Internal FX,Daily,2022-05-20 11:32:56,anita.garcia021@dataops.example.com
,2022-05-25,MXN,AED,0.6695648402,Internal FX,Closing,2022-05-25 08:08:08,grace.gonzales099@dataops.example.com
,2022-05-20,JPY,AUD,0.8217377926,Bloomberg,Daily,2022-05-20 13:19:14,lance.williams029@platform.example.com
,2022-05-04,USD,SGD,0.7369701787,Bloomberg,Daily,2022-05-04 14:35:14,jimmy.washington028@commerce.example.com
,2022-05-01,AED,USD,6.1316152253,Bloomberg,Closing,2022-05-01 04:45:29,renee.harvey080@dataops.example.com
,2022-05-27,CAD,AUD,0.4814434902,Internal FX,Daily,2022-05-27 19:57:13,micheal.chen050@dataops.example.com
,2022-05-15,JPY,GBP,0.7179660777,Reuters,Spot,2022-05-15 03:23:27,yesenia.arnold040@platform.example.com
,2022-05-10,SGD,EUR,1.8222353104,Internal FX,Spot,2022-05-10 22:56:58,brandi.carter038@dataops.example.com
,2022-05-02,AUD,MXN,0.5101816044,Internal FX,Closing,2022-05-02 06:24:08,ryan.steele043@commerce.example.com
,2022-05-06,INR,JPY,5.9026078197,Internal FX,Closing,2022-05-06 21:01:37,adam.gordon030@commerce.example.com
,2022-05-14,SGD,INR,7.6201399925,Bloomberg,Closing,2022-05-14 06:03:42,yesenia.arnold040@platform.example.com
,2022-05-04,BRL,SGD,0.4975064725,Reuters,Closing,2022-05-04 06:49:42,adam.gordon030@commerce.example.com
,2022-05-14,INR,GBP,5.7655588883,Bloomberg,Daily,2022-05-14 01:58:40,kevin.mathews014@analytics.example.com
,2022-05-12,MXN,INR,0.7213330777,Internal FX,Daily,2022-05-12 09:42:27,jennifer.hudson020@analytics.example.com
,2022-05-07,JPY,USD,2.680359383,Bloomberg,Spot,2022-05-07 08:39:17,shawn.baxter004@dataops.example.com
,2022-05-30,AUD,SGD,2.4472707056,Reuters,Closing,2022-05-30 13:44:39,lisa.kim091@platform.example.com
,2022-05-29,JPY,SGD,0.2168106763,ECB,Closing,2022-05-29 01:58:43,kevin.mathews014@analytics.example.com
,2022-05-17,BRL,GBP,1.8707625274,Internal FX,Spot,2022-05-17 23:58:29,victoria.medina044@dataops.example.com
,2022-05-20,CAD,INR,0.8940434927,Reuters,Daily,2022-05-20 09:16:04,peter.martinez098@platform.example.com
,2022-05-07,JPY,BRL,0.2632258109,Bloomberg,Spot,2022-05-07 20:57:31,michelle.sims041@analytics.example.com
,2022-05-17,AED,MXN,4.8646402099,Reuters,Spot,2022-05-17 13:47:13,chelsea.patel065@commerce.example.com
,2022-05-11,USD,INR,1.0517104847,Bloomberg,Daily,2022-05-11 17:50:36,anita.garcia021@dataops.example.com
,2022-05-21,SGD,BRL,1.1637451827,Reuters,Spot,2022-05-21 18:52:42,michael.berger060@platform.example.com
,2022-05-07,EUR,GBP,1.5186387868,Bloomberg,Daily,2022-05-07 15:21:27,victoria.medina044@dataops.example.com
,2022-05-24,GBP,AUD,1.2531133316,Internal FX,Spot,2022-05-24 04:23:26,darren.anderson025@dataops.example.com
,2022-05-24,BRL,MXN,0.3799335335,Reuters,Daily,2022-05-24 11:19:20,katelyn.pitts017@commerce.example.com
,2022-05-06,CAD,EUR,0.8331930307,Reuters,Closing,2022-05-06 16:11:09,jennifer.atkins003@platform.example.com
,2022-05-07,MXN,BRL,0.6772489048,Reuters,Daily,2022-05-07 18:16:20,brandon.yu006@analytics.example.com
,2022-05-19,INR,MXN,0.9338050098,Reuters,Spot,2022-05-19 07:36:03,micheal.chen050@dataops.example.com
,2022-05-08,GBP,JPY,0.4450202956,Reuters,Spot,2022-05-08 12:58:29,timothy.cannon081@analytics.example.com
,2022-05-30,GBP,MXN,1.1811514003,ECB,Spot,2022-05-30 03:06:16,megan.cunningham013@commerce.example.com
,2022-05-13,AED,USD,0.9878997734,Internal FX,Daily,2022-05-13 09:53:37,katelyn.pitts017@commerce.example.com
,2022-05-19,GBP,SGD,1.78981508,Reuters,Daily,2022-05-19 01:29:28,yesenia.arnold040@platform.example.com
,2022-05-05,SGD,JPY,0.9849587951,Bloomberg,Closing,2022-05-05 15:30:42,michael.johnson061@platform.example.com
,2022-05-17,SGD,INR,7.376020194,Reuters,Spot,2022-05-17 10:39:13,grace.gonzales099@dataops.example.com
,2022-05-14,SGD,MXN,1.0121912293,Bloomberg,Spot,2022-05-14 21:34:39,david.cabrera119@dataops.example.com
,2022-05-19,BRL,JPY,2.6877889212,ECB,Daily,2022-05-19 15:21:32,brandi.carter038@dataops.example.com
,2022-05-20,JPY,AUD,0.9236639048,Bloomberg,Spot,2022-05-20 11:34:43,victoria.medina044@dataops.example.com
,2022-05-04,USD,GBP,1.2445835533,Internal FX,Daily,2022-05-04 17:15:51,eric.horton058@analytics.example.com
