event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202008-000000000000,2020-08-20 16:29:39,SES-202008-0000019954,CUST-0000115481,PROD-0000070773,,product_view,commerce,Account,https://shop.example.com/home,https://instagram.com,,39,5,631.2,3156.0,BRL,Brazil,BRA,South America,Tablet,Mobile Web,ChromeOS,Chrome,YouTube,affiliate,CAMP-2020-0001,2020-08-20 16:29:39,tina.williams074@commerce.example.com
,EVT-202008-000000000001,2020-08-06 23:40:29,SES-202008-0000000581,CUST-0000128803,PROD-0000072919,,checkout_start,commerce,Product,https://shop.example.com/cart,https://bing.com,,2,2,1325.52,2651.04,EUR,Netherlands,NLD,Europe,Desktop,Web,iOS,Samsung Internet,Google,direct,,2020-08-06 23:40:29,brandon.yu006@analytics.example.com
,EVT-202008-000000000002,2020-08-28 12:53:29,SES-202008-0000007111,CUST-0000122925,,,page_view,engagement,Cart,https://shop.example.com/checkout,https://bing.com,,,0,0,0,EUR,Germany,DEU,Europe,Mobile,iOS,ChromeOS,Firefox,YouTube,cpc,CAMP-2020-0034,2020-08-28 12:53:29,michelle.sims041@analytics.example.com
,EVT-202008-000000000003,2020-08-30 13:17:39,SES-202008-0000005754,CUST-0000115788,PROD-0000067877,,review_view,engagement,Product,https://shop.example.com/checkout,https://facebook.com,,9,3,301.32,903.96,SGD,Singapore,SGP,Asia,Tablet,Android,iOS,Firefox,YouTube,email,,2020-08-30 13:17:39,eric.mullen052@dataops.example.com
,EVT-202008-000000000004,2020-08-16 11:02:25,SES-202008-0000007842,CUST-0000121495,PROD-0000064341,ORD-202008-0000013279,purchase,conversion,Cart,https://shop.example.com/checkout,https://google.com,,47,1,921.31,921.31,SGD,Singapore,SGP,Asia,Laptop,Web,Linux,Firefox,Email,cpc,,2020-08-16 11:02:25,jennifer.hudson020@analytics.example.com
,EVT-202008-000000000005,2020-08-26 17:27:11,SES-202008-0000005824,CUST-0000117579,PROD-0000071500,,product_view,commerce,Cart,https://shop.example.com/checkout,https://facebook.com,,15,5,1354.76,6773.8,BRL,Brazil,BRA,South America,Tablet,Web,iOS,Chrome,Google,email,,2020-08-26 17:27:11,megan.cunningham013@commerce.example.com
,EVT-202008-000000000006,2020-08-15 10:38:39,SES-202008-0000004917,CUST-0000123147,PROD-0000064760,,product_view,commerce,Account,https://shop.example.com/search,https://instagram.com,,10,4,1453.0,5812.0,BRL,Brazil,BRA,South America,Laptop,Android,Windows,Safari,Direct,direct,CAMP-2020-0036,2020-08-15 10:38:39,peter.martinez098@platform.example.com
,EVT-202008-000000000007,2020-08-09 14:26:16,SES-202008-0000021722,CUST-0000132669,PROD-0000067909,,product_view,commerce,Search,https://shop.example.com/cart,https://google.com,,5,2,456.1,912.2,INR,India,IND,Asia,Desktop,Android,Windows,Edge,Bing,cpc,,2020-08-09 14:26:16,david.cabrera119@dataops.example.com
,EVT-202008-000000000008,2020-08-20 20:07:40,SES-202008-0000006138,CUST-0000127449,PROD-0000065867,,product_view,commerce,Product,https://shop.example.com/cart,https://instagram.com,,42,5,440.08,2200.4,AUD,Australia,AUS,Oceania,Laptop,Web,iOS,Chrome,Instagram,direct,CAMP-2020-0031,2020-08-20 20:07:40,brandon.yu006@analytics.example.com
,EVT-202008-000000000009,2020-08-14 00:17:43,SES-202008-0000010381,CUST-0000115990,,,page_view,engagement,Home,https://shop.example.com/search,https://bing.com,,,0,0,0,GBP,United Kingdom,GBR,Europe,Desktop,Mobile Web,ChromeOS,Samsung Internet,YouTube,direct,CAMP-2020-0033,2020-08-14 00:17:43,micheal.chen050@dataops.example.com
,EVT-202008-000000000010,2020-08-13 03:44:19,SES-202008-0000021954,CUST-0000117160,,,page_view,engagement,Account,https://shop.example.com/home,https://bing.com,,,0,0,0,MXN,Mexico,MEX,North America,Laptop,Mobile Web,Android,Safari,TikTok,social,CAMP-2020-0030,2020-08-13 03:44:19,adam.gordon030@commerce.example.com
,EVT-202008-000000000011,2020-08-15 13:24:22,SES-202008-0000005311,CUST-0000130207,PROD-0000072957,,product_view,commerce,Search,https://shop.example.com/product,https://bing.com,,26,5,1347.12,6735.6,EUR,Italy,ITA,Europe,Desktop,iOS,iOS,Safari,Instagram,cpc,CAMP-2020-0030,2020-08-15 13:24:22,joseph.johnson049@dataops.example.com
,EVT-202008-000000000012,2020-08-12 13:41:11,SES-202008-0000020303,CUST-0000128047,,,page_view,engagement,Product,https://shop.example.com/cart,https://facebook.com,,,0,0,0,EUR,Germany,DEU,Europe,Tablet,Android,Android,Chrome,Affiliate,referral,,2020-08-12 13:41:11,michelle.sims041@analytics.example.com
,EVT-202008-000000000013,2020-08-16 23:58:41,SES-202008-0000020047,CUST-0000125995,PROD-0000072968,,product_view,commerce,Account,https://shop.example.com/cart,https://bing.com,,12,3,964.95,2894.85,USD,United States,USA,North America,Desktop,Web,ChromeOS,Samsung Internet,Affiliate,organic,CAMP-2020-0040,2020-08-16 23:58:41,kelsey.taylor010@platform.example.com
,EVT-202008-000000000014,2020-08-19 06:29:30,SES-202008-0000004198,CUST-0000130326,PROD-0000072834,,product_view,commerce,Checkout,https://shop.example.com/product,https://google.com,,7,2,660.87,1321.74,AED,United Arab Emirates,ARE,Asia,Mobile,iOS,Android,Samsung Internet,TikTok,referral,,2020-08-19 06:29:30,jennifer.bauer068@analytics.example.com
,EVT-202008-000000000015,2020-08-17 03:02:05,SES-202008-0000014418,CUST-0000123441,,,search,engagement,Account,https://shop.example.com/home,https://instagram.com,Unit hope pattern.,,0,0,0,EUR,Italy,ITA,Europe,Tablet,iOS,Windows,Safari,TikTok,cpc,,2020-08-17 03:02:05,patrick.gonzalez035@dataops.example.com
,EVT-202008-000000000016,2020-08-03 16:54:30,SES-202008-0000017702,CUST-0000121760,,,page_view,engagement,Product,https://shop.example.com/product,https://google.com,,,0,0,0,EUR,Germany,DEU,Europe,Mobile,Mobile Web,Android,Firefox,Facebook,cpc,CAMP-2020-0004,2020-08-03 16:54:30,ryan.steele043@commerce.example.com
