customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
789114,CUST-0000789114,Paul,Wade,Female,2001-04-06,21,18-24,paul.wade.789114@yahoo.com,United Arab Emirates,ARE,Asia,Western Asia,Garciachester,Connecticut,16831,AED,Regular,Direct,2023-01-23,Active,true,2023-01-23 00:00:00,,true,CRM,2023-01-23 12:16:06,2023-01-23 00:18:42,micheal.chen050@dataops.example.com
789115,CUST-0000789115,James,Brown,Female,1944-12-17,78,65+,james.brown.789115@hotmail.com,Australia,AUS,Oceania,Australia and New Zealand,New Jackiehaven,Vermont,27901,AUD,Premium,Email,2023-01-06,Active,true,2023-01-06 00:00:00,,true,Web,2023-01-06 13:23:41,2023-01-06 06:53:27,john.mullins109@commerce.example.com
789116,CUST-0000789116,Connor,Clark,Male,1943-04-01,79,65+,connor.clark.789116@hotmail.com,France,FRA,Europe,Western Europe,New Amy,Massachusetts,38791,EUR,Occasional,Email,2023-01-19,Inactive,true,2023-01-19 00:00:00,,true,Web,2023-01-19 08:46:12,2023-01-19 06:07:10,megan.cunningham013@commerce.example.com
789117,CUST-0000789117,Ashley,Spencer,Non-binary,1980-08-30,42,35-44,ashley.spencer.789117@gmail.com,Italy,ITA,Europe,Southern Europe,Williamsmouth,North Dakota,44645,EUR,Regular,Affiliate,2023-01-31,Active,true,2023-01-31 00:00:00,,true,Marketplace,2023-01-31 14:53:43,2023-01-31 23:58:45,kristen.bailey110@analytics.example.com
789118,CUST-0000789118,Melanie,Wagner,Female,1999-11-13,23,18-24,melanie.wagner.789118@gmail.com,Singapore,SGP,Asia,South-eastern Asia,North Yvonne,New Jersey,44745,SGD,Regular,Social,2023-01-31,Active,true,2023-01-31 00:00:00,,true,Mobile,2023-01-31 21:17:58,2023-01-31 12:33:27,lance.williams029@platform.example.com
789119,CUST-0000789119,Leslie,Lyons,Non-binary,1955-03-19,67,65+,leslie.lyons.789119@gmail.com,Netherlands,NLD,Europe,Western Europe,New Alexandra,Louisiana,12011,EUR,Occasional,Direct,2023-01-04,Active,true,2023-01-04 00:00:00,,true,Web,2023-01-04 14:17:42,2023-01-04 21:03:59,james.proctor094@dataops.example.com
789120,CUST-0000789120,April,Salazar,Male,1975-10-27,47,45-54,april.salazar.789120@gmail.com,France,FRA,Europe,Western Europe,Davisberg,Maine,16045,EUR,Occasional,Paid Search,2023-01-28,Active,false,2023-01-28 00:00:00,,true,CRM,2023-01-28 15:59:44,2023-01-28 13:54:53,jennifer.atkins003@platform.example.com
789121,CUST-0000789121,Debbie,Thomas,Prefer not to say,1989-12-14,33,25-34,debbie.thomas.789121@hotmail.com,Canada,CAN,North America,Northern America,Traceytown,Hawaii,06439,CAD,Regular,Organic,2023-01-04,Inactive,false,2023-01-04 00:00:00,,true,Web,2023-01-04 07:45:07,2023-01-04 04:49:32,stephen.daniels076@commerce.example.com
789122,CUST-0000789122,Dawn,Nelson,Male,1996-09-22,26,25-34,dawn.nelson.789122@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,West Theresaport,Vermont,35587,GBP,Regular,Paid Search,2023-01-27,Active,true,2023-01-27 00:00:00,,true,Web,2023-01-27 03:22:55,2023-01-27 12:25:43,brandi.carter038@dataops.example.com
789123,CUST-0000789123,Linda,Boyd,Female,1966-11-03,56,55-64,linda.boyd.789123@yahoo.com,Spain,ESP,Europe,Southern Europe,Philipmouth,Tennessee,98697,EUR,Occasional,Paid Search,2023-01-19,Active,false,2023-01-19 00:00:00,,true,Mobile,2023-01-19 20:32:26,2023-01-19 06:28:02,yolanda.vasquez005@platform.example.com
789124,CUST-0000789124,Walter,Williams,Female,1956-09-25,66,65+,walter.williams.789124@hotmail.com,Germany,DEU,Europe,Western Europe,Poncestad,Minnesota,41803,EUR,Occasional,Direct,2023-01-20,Inactive,true,2023-01-20 00:00:00,,true,Marketplace,2023-01-20 18:14:22,2023-01-20 12:39:44,troy.boone097@platform.example.com
789125,CUST-0000789125,Patrick,Mann,Non-binary,1960-10-20,62,55-64,patrick.mann.789125@gmail.com,Japan,JPN,Asia,Eastern Asia,Danielletown,South Carolina,95265,JPY,Occasional,Affiliate,2023-01-08,Active,false,2023-01-08 00:00:00,,true,Mobile,2023-01-08 00:12:26,2023-01-08 04:40:59,ashley.bishop108@dataops.example.com
789126,CUST-0000789126,Shane,Ali,Non-binary,1984-11-12,38,35-44,shane.ali.789126@gmail.com,France,FRA,Europe,Western Europe,Bruceside,Arizona,30226,EUR,Regular,Paid Search,2023-01-11,Active,false,2023-01-11 00:00:00,,true,Web,2023-01-11 10:41:51,2023-01-11 06:41:37,ashley.marks069@commerce.example.com
789127,CUST-0000789127,Jill,Perry,Female,1953-02-05,69,65+,jill.perry.789127@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,Johnsonville,South Dakota,50143,GBP,Regular,Affiliate,2023-01-26,Active,true,2023-01-26 00:00:00,,true,CRM,2023-01-26 04:19:59,2023-01-26 23:11:42,jennifer.bauer068@analytics.example.com
789128,CUST-0000789128,Austin,Blevins,Female,1994-03-02,28,25-34,austin.blevins.789128@gmail.com,France,FRA,Europe,Western Europe,Port Amberfurt,Virginia,77688,EUR,Regular,Paid Search,2023-01-25,Active,false,2023-01-25 00:00:00,,true,Marketplace,2023-01-25 12:45:01,2023-01-25 16:39:06,joseph.johnson049@dataops.example.com
789129,CUST-0000789129,Janet,Novak,Male,1974-05-23,48,45-54,janet.novak.789129@hotmail.com,Japan,JPN,Asia,Eastern Asia,West Theresa,Minnesota,57104,JPY,Regular,Direct,2023-01-17,Active,false,2023-01-17 00:00:00,,true,Mobile,2023-01-17 18:43:49,2023-01-17 18:15:16,brandon.yu006@analytics.example.com
789130,CUST-0000789130,James,Harper,Non-binary,1955-11-05,67,65+,james.harper.789130@yahoo.com,Mexico,MEX,North America,Central America,Martinezland,Minnesota,02121,MXN,Regular,Direct,2023-01-19,Active,false,2023-01-19 00:00:00,,true,Mobile,2023-01-19 18:59:19,2023-01-19 17:10:00,andrea.cummings039@platform.example.com
789131,CUST-0000789131,Jeffery,Hale,Male,1946-11-30,76,65+,jeffery.hale.789131@hotmail.com,India,IND,Asia,Southern Asia,New Wendymouth,New Jersey,35962,INR,Regular,Paid Search,2023-01-23,Active,false,2023-01-23 00:00:00,,true,Web,2023-01-23 14:31:44,2023-01-23 12:24:56,eric.horton058@analytics.example.com
789132,CUST-0000789132,Stacey,Weiss,Male,1959-08-10,63,55-64,stacey.weiss.789132@gmail.com,Singapore,SGP,Asia,South-eastern Asia,Mcmillanchester,Nevada,64174,SGD,Regular,Direct,2023-01-22,Active,true,2023-01-22 00:00:00,,true,Marketplace,2023-01-22 06:50:00,2023-01-22 08:37:58,chelsea.patel065@commerce.example.com
789133,CUST-0000789133,Megan,Fernandez,Prefer not to say,1985-05-13,37,35-44,megan.fernandez.789133@hotmail.com,United States,USA,North America,Northern America,North Jasontown,Maine,23987,USD,Regular,Direct,2023-01-26,Active,true,2023-01-26 00:00:00,,true,CRM,2023-01-26 06:31:03,2023-01-26 02:27:52,susan.rice083@commerce.example.com
789134,CUST-0000789134,Ann,Hernandez,Prefer not to say,1941-04-09,81,65+,ann.hernandez.789134@hotmail.com,Mexico,MEX,North America,Central America,North Sarah,Maryland,93451,MXN,Regular,Direct,2023-01-14,Active,false,2023-01-14 00:00:00,,true,Mobile,2023-01-14 10:51:20,2023-01-14 05:48:18,sylvia.diaz107@dataops.example.com
