exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2025-07-25,USD,EUR,1.3165791847,Internal FX,Spot,2025-07-25 02:04:24,christine.carter078@commerce.example.com
,2025-07-30,AUD,USD,0.3453745569,Bloomberg,Spot,2025-07-30 15:42:11,jonathan.jimenez057@platform.example.com
,2025-07-28,INR,CAD,1.8572235427,Bloomberg,Spot,2025-07-28 10:34:52,victoria.medina044@dataops.example.com
,2025-07-06,AUD,GBP,1.6357104753,Internal FX,Closing,2025-07-06 05:06:17,michelle.bender024@analytics.example.com
,2025-07-17,AED,EUR,3.1627998701,Reuters,Closing,2025-07-17 07:35:24,stephen.daniels076@commerce.example.com
,2025-07-20,AUD,INR,0.6428408073,Internal FX,Closing,2025-07-20 00:59:25,peter.martinez098@platform.example.com
,2025-07-11,CAD,MXN,0.9417362028,Internal FX,Closing,2025-07-11 06:59:40,michael.berger060@platform.example.com
,2025-07-10,USD,BRL,0.8021454609,Reuters,Closing,2025-07-10 19:06:14,victoria.medina044@dataops.example.com
,2025-07-05,GBP,INR,1.7064254382,Bloomberg,Spot,2025-07-05 08:20:09,stephen.daniels076@commerce.example.com
,2025-07-12,BRL,CAD,0.8349058261,Bloomberg,Spot,2025-07-12 06:18:56,shawn.baxter004@dataops.example.com
,2025-07-31,GBP,AED,1.1127115115,Reuters,Daily,2025-07-31 11:48:31,sandra.hunter036@platform.example.com
,2025-07-26,GBP,USD,0.404605421,Internal FX,Closing,2025-07-26 12:37:22,elizabeth.olsen066@platform.example.com
,2025-07-15,SGD,BRL,6.2618779156,Reuters,Spot,2025-07-15 21:57:02,kevin.mathews014@analytics.example.com
,2025-07-22,CAD,BRL,1.0281763724,Internal FX,Spot,2025-07-22 05:34:06,peter.martinez098@platform.example.com
,2025-07-10,CAD,SGD,0.5564605894,ECB,Spot,2025-07-10 20:26:12,yesenia.arnold040@platform.example.com
,2025-07-15,JPY,USD,0.7851843101,ECB,Daily,2025-07-15 06:08:59,taylor.cunningham023@commerce.example.com
,2025-07-03,SGD,CAD,0.9332816641,ECB,Closing,2025-07-03 23:34:58,chelsea.patel065@commerce.example.com
,2025-07-18,USD,EUR,1.3789630826,Internal FX,Closing,2025-07-18 12:18:25,troy.boone097@platform.example.com
,2025-07-15,SGD,JPY,0.9909087703,Reuters,Closing,2025-07-15 15:02:06,ryan.steele043@commerce.example.com
,2025-07-12,AUD,MXN,3.0211200033,Reuters,Spot,2025-07-12 15:47:48,willie.long016@dataops.example.com
,2025-07-29,MXN,AED,0.7536312316,Bloomberg,Spot,2025-07-29 00:38:49,victoria.medina044@dataops.example.com
,2025-07-22,EUR,AED,1.1148201037,Internal FX,Spot,2025-07-22 18:26:38,troy.boone097@platform.example.com
,2025-07-08,SGD,JPY,2.8186341499,Internal FX,Closing,2025-07-08 03:10:53,rebecca.white032@dataops.example.com
,2025-07-16,SGD,AUD,0.6490291266,Internal FX,Closing,2025-07-16 21:45:54,christine.carter078@commerce.example.com
,2025-07-11,BRL,SGD,1.294864433,ECB,Closing,2025-07-11 19:03:57,yolanda.vasquez005@platform.example.com
