customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
459835,CUST-0000459835,Diana,Wilson,Male,1951-12-31,69,65+,diana.wilson.459835@hotmail.com,Mexico,MEX,North America,Central America,South Jessica,Missouri,29696,MXN,Regular,Organic,2021-12-04,Active,false,2021-12-04 00:00:00,,true,CRM,2021-12-04 23:28:38,2021-12-04 09:15:57,victor.palmer071@platform.example.com
459836,CUST-0000459836,Scott,Camacho,Male,1975-11-10,46,45-54,scott.camacho.459836@hotmail.com,United Arab Emirates,ARE,Asia,Western Asia,Stephenhaven,Missouri,18773,AED,New,Email,2021-12-28,Active,true,2021-12-28 00:00:00,,true,Marketplace,2021-12-28 16:30:13,2021-12-28 01:57:42,victoria.medina044@dataops.example.com
459837,CUST-0000459837,Cheryl,Davis,Female,1976-02-29,45,45-54,cheryl.davis.459837@gmail.com,Japan,JPN,Asia,Eastern Asia,West Jenniferstad,Alaska,86324,JPY,New,Referral,2021-12-20,Active,true,2021-12-20 00:00:00,,true,Marketplace,2021-12-20 12:44:10,2021-12-20 14:53:45,joann.clark089@commerce.example.com
459838,CUST-0000459838,Kristina,Salazar,Male,1986-08-19,35,35-44,kristina.salazar.459838@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,Port Sarah,Hawaii,99289,GBP,Regular,Referral,2021-12-08,Active,true,2021-12-08 00:00:00,,true,CRM,2021-12-08 05:03:59,2021-12-08 14:27:57,ashley.marks069@commerce.example.com
459839,CUST-0000459839,Kristin,Walter,Non-binary,1948-08-06,73,65+,kristin.walter.459839@hotmail.com,United States,USA,North America,Northern America,Thompsonburgh,Vermont,23520,USD,Occasional,Social,2021-12-10,Active,false,2021-12-10 00:00:00,,true,Web,2021-12-10 14:32:52,2021-12-10 18:09:03,michelle.sims041@analytics.example.com
459840,CUST-0000459840,Austin,Larson,Male,2002-12-27,18,18-24,austin.larson.459840@hotmail.com,Canada,CAN,North America,Northern America,Diamondfort,Arizona,90520,CAD,Regular,Direct,2021-12-10,Active,false,2021-12-10 00:00:00,,true,Marketplace,2021-12-10 14:41:04,2021-12-10 17:31:57,stephen.clark001@analytics.example.com
459841,CUST-0000459841,Felicia,Davis,Female,1970-04-14,51,45-54,felicia.davis.459841@hotmail.com,Japan,JPN,Asia,Eastern Asia,Kellyland,Minnesota,34493,JPY,New,Direct,2021-12-28,Active,true,2021-12-28 00:00:00,,true,Web,2021-12-28 11:08:39,2021-12-28 12:58:25,lance.williams029@platform.example.com
459842,CUST-0000459842,Karen,Todd,Male,1997-04-23,24,18-24,karen.todd.459842@gmail.com,United Arab Emirates,ARE,Asia,Western Asia,Davidton,Tennessee,57173,AED,Occasional,Organic,2021-12-05,Suspended,true,2021-12-05 00:00:00,,true,Mobile,2021-12-05 02:42:20,2021-12-05 15:46:10,susan.rice083@commerce.example.com
459843,CUST-0000459843,Richard,Carter,Prefer not to say,1979-06-20,42,35-44,richard.carter.459843@hotmail.com,Mexico,MEX,North America,Central America,Elizabethborough,California,05288,MXN,At Risk,Social,2021-12-03,Active,true,2021-12-03 00:00:00,,true,Mobile,2021-12-03 18:45:26,2021-12-03 14:22:15,susan.rice083@commerce.example.com
459844,CUST-0000459844,Alan,Lee,Female,1988-03-29,33,25-34,alan.lee.459844@gmail.com,Canada,CAN,North America,Northern America,Haletown,Connecticut,06884,CAD,New,Direct,2021-12-15,Active,false,2021-12-15 00:00:00,,true,CRM,2021-12-15 19:51:29,2021-12-15 03:33:25,sylvia.diaz107@dataops.example.com
459845,CUST-0000459845,Jillian,Chambers,Non-binary,1946-05-30,75,65+,jillian.chambers.459845@hotmail.com,France,FRA,Europe,Western Europe,South Aaron,Idaho,21580,EUR,Regular,Affiliate,2021-12-24,Active,true,2021-12-24 00:00:00,,true,Marketplace,2021-12-24 13:02:32,2021-12-24 07:50:53,eric.mullen052@dataops.example.com
459846,CUST-0000459846,Heather,Diaz,Male,1953-07-17,68,65+,heather.diaz.459846@yahoo.com,Japan,JPN,Asia,Eastern Asia,Port Erin,Minnesota,99111,JPY,New,Affiliate,2021-12-24,Active,true,2021-12-24 00:00:00,,true,Mobile,2021-12-24 06:46:14,2021-12-24 15:17:11,troy.boone097@platform.example.com
459847,CUST-0000459847,Kimberly,Reyes,Female,2005-02-26,16,18-24,kimberly.reyes.459847@hotmail.com,Brazil,BRA,South America,South America,Garrettport,Alabama,25724,BRL,Regular,Social,2021-12-16,Active,true,2021-12-16 00:00:00,,true,Web,2021-12-16 13:22:30,2021-12-16 10:01:03,alyssa.richards002@commerce.example.com
459848,CUST-0000459848,Lori,White,Prefer not to say,1950-05-03,71,65+,lori.white.459848@gmail.com,Mexico,MEX,North America,Central America,Brandonburgh,Wisconsin,19971,MXN,New,Paid Search,2021-12-01,Active,true,2021-12-01 00:00:00,,true,Web,2021-12-01 22:41:41,2021-12-01 00:45:13,victoria.medina044@dataops.example.com
459849,CUST-0000459849,Calvin,Kent,Female,1999-03-08,22,18-24,calvin.kent.459849@gmail.com,United Arab Emirates,ARE,Asia,Western Asia,Lake Janetmouth,Virginia,17688,AED,At Risk,Direct,2021-12-26,Active,false,2021-12-26 00:00:00,,true,Marketplace,2021-12-26 12:46:46,2021-12-26 23:18:36,john.mullins109@commerce.example.com
459850,CUST-0000459850,Jennifer,Davis,Prefer not to say,1941-08-02,80,65+,jennifer.davis.459850@gmail.com,Japan,JPN,Asia,Eastern Asia,New Cody,Nebraska,53346,JPY,Regular,Referral,2021-12-31,Active,true,2021-12-31 00:00:00,,true,CRM,2021-12-31 23:22:22,2021-12-31 23:23:14,joann.clark089@commerce.example.com
459851,CUST-0000459851,James,Hawkins,Prefer not to say,1973-04-01,48,45-54,james.hawkins.459851@yahoo.com,France,FRA,Europe,Western Europe,Port Nicoleton,Texas,36013,EUR,New,Paid Search,2021-12-08,Suspended,true,2021-12-08 00:00:00,,true,CRM,2021-12-08 21:56:58,2021-12-08 12:51:35,jason.franklin045@dataops.example.com
459852,CUST-0000459852,Kevin,Phillips,Male,1959-09-06,62,55-64,kevin.phillips.459852@yahoo.com,Japan,JPN,Asia,Eastern Asia,South Robert,Wyoming,90696,JPY,Regular,Organic,2021-12-30,Active,true,2021-12-30 00:00:00,,true,CRM,2021-12-30 23:30:16,2021-12-30 21:05:18,victor.palmer071@platform.example.com
459853,CUST-0000459853,John,White,Prefer not to say,1956-04-30,65,65+,john.white.459853@hotmail.com,Italy,ITA,Europe,Southern Europe,Dunnland,Tennessee,45766,EUR,Regular,Paid Search,2021-12-13,Active,false,2021-12-13 00:00:00,,true,Mobile,2021-12-13 11:42:42,2021-12-13 23:30:19,michael.johnson061@platform.example.com
459854,CUST-0000459854,Amanda,Smith,Prefer not to say,1962-07-27,59,55-64,amanda.smith.459854@gmail.com,Canada,CAN,North America,Northern America,Gomezberg,Iowa,92852,CAD,Regular,Direct,2021-12-14,Suspended,true,2021-12-14 00:00:00,,true,Mobile,2021-12-14 07:04:44,2021-12-14 17:03:08,brandi.carter038@dataops.example.com
459855,CUST-0000459855,Christina,Hale,Non-binary,1994-11-06,27,25-34,christina.hale.459855@gmail.com,Canada,CAN,North America,Northern America,Smithtown,New York,99538,CAD,New,Paid Search,2021-12-02,Active,false,2021-12-02 00:00:00,,true,Mobile,2021-12-02 16:28:21,2021-12-02 12:21:46,eric.mullen052@dataops.example.com
459856,CUST-0000459856,Sonya,Villanueva,Male,1964-07-17,57,55-64,sonya.villanueva.459856@yahoo.com,Singapore,SGP,Asia,South-eastern Asia,Kennedyport,Idaho,54382,SGD,New,Social,2021-12-15,Active,false,2021-12-15 00:00:00,,true,Mobile,2021-12-15 09:58:26,2021-12-15 13:18:30,victor.palmer071@platform.example.com
459857,CUST-0000459857,Sharon,Scott,Prefer not to say,1998-01-30,23,18-24,sharon.scott.459857@yahoo.com,Brazil,BRA,South America,South America,New Barbara,Maine,08258,BRL,Occasional,Referral,2021-12-18,Suspended,false,2021-12-18 00:00:00,,true,Marketplace,2021-12-18 07:14:53,2021-12-18 09:29:41,taylor.cunningham023@commerce.example.com
459858,CUST-0000459858,Michael,Clark,Non-binary,1990-08-19,31,25-34,michael.clark.459858@yahoo.com,Netherlands,NLD,Europe,Western Europe,North Jill,Nebraska,62040,EUR,Occasional,Referral,2021-12-08,Active,true,2021-12-08 00:00:00,,true,CRM,2021-12-08 11:46:58,2021-12-08 06:04:43,john.mullins109@commerce.example.com
459859,CUST-0000459859,Rachel,Wade,Non-binary,1987-02-08,34,25-34,rachel.wade.459859@gmail.com,United Kingdom,GBR,Europe,Northern Europe,South Elizabeth,Florida,31469,GBP,New,Social,2021-12-16,Active,false,2021-12-16 00:00:00,,true,CRM,2021-12-16 21:05:15,2021-12-16 01:08:03,maria.ashley046@analytics.example.com
459860,CUST-0000459860,James,Banks,Prefer not to say,1985-08-31,36,35-44,james.banks.459860@gmail.com,United States,USA,North America,Northern America,West Erin,Kansas,97611,USD,Regular,Direct,2021-12-09,Inactive,false,2021-12-09 00:00:00,,true,Web,2021-12-09 06:01:34,2021-12-09 02:52:55,christine.carter078@commerce.example.com
459861,CUST-0000459861,Jonathan,Ramos,Non-binary,1978-09-06,43,35-44,jonathan.ramos.459861@yahoo.com,Spain,ESP,Europe,Southern Europe,Wattsshire,Connecticut,37879,EUR,Regular,Organic,2021-12-17,Active,true,2021-12-17 00:00:00,,true,CRM,2021-12-17 10:34:35,2021-12-17 10:18:45,brandon.yu006@analytics.example.com
459862,CUST-0000459862,Alexander,Chandler,Female,1976-09-13,45,45-54,alexander.chandler.459862@gmail.com,India,IND,Asia,Southern Asia,Susanmouth,New York,47375,INR,Premium,Referral,2021-12-27,Active,true,2021-12-27 00:00:00,,true,Marketplace,2021-12-27 04:41:06,2021-12-27 11:38:17,adam.gordon030@commerce.example.com
459863,CUST-0000459863,Jack,Bennett,Female,1957-02-06,64,55-64,jack.bennett.459863@hotmail.com,France,FRA,Europe,Western Europe,Feliciaburgh,Hawaii,02658,EUR,New,Organic,2021-12-15,Active,true,2021-12-15 00:00:00,,true,Web,2021-12-15 06:47:12,2021-12-15 13:31:46,tina.williams074@commerce.example.com
459864,CUST-0000459864,Melinda,Carlson,Female,1989-12-15,32,25-34,melinda.carlson.459864@yahoo.com,Spain,ESP,Europe,Southern Europe,South Melissa,Maine,94837,EUR,Premium,Organic,2021-12-30,Active,false,2021-12-30 00:00:00,,true,CRM,2021-12-30 22:20:52,2021-12-30 12:10:05,alyssa.richards002@commerce.example.com
