inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202001-0000000000,PROD-0000005262,WH-00228,JPN,Asia,2020-01-02,1912,209,5,194,473,5,2020-01-02 19:25:30,adam.gordon030@commerce.example.com
,INV-202001-0000000001,PROD-0000003369,WH-00182,DEU,Asia,2020-01-02,0,0,0,256,0,0,2020-01-02 17:25:40,brandi.carter038@dataops.example.com
,INV-202001-0000000002,PROD-0000005306,WH-00048,NLD,Europe,2020-01-13,882,349,7,227,269,22,2020-01-13 14:04:16,michelle.sims041@analytics.example.com
,INV-202001-0000000003,PROD-0000002072,WH-00237,DEU,Asia,2020-01-01,221,82,2,284,39,0,2020-01-01 05:55:05,tina.williams074@commerce.example.com
,INV-202001-0000000004,PROD-0000001824,WH-00001,USA,North America,2020-01-01,810,302,17,282,86,2,2020-01-01 20:56:43,david.cabrera119@dataops.example.com
,INV-202001-0000000005,PROD-0000001331,WH-00222,CAN,Asia,2020-01-09,864,215,24,204,237,4,2020-01-09 05:39:29,peter.martinez098@platform.example.com
,INV-202001-0000000006,PROD-0000000852,WH-00100,MEX,Oceania,2020-01-27,2152,621,13,244,610,6,2020-01-27 12:45:41,jeffery.miller012@commerce.example.com
,INV-202001-0000000007,PROD-0000004928,WH-00220,MEX,Asia,2020-01-23,1312,462,0,222,279,18,2020-01-23 19:50:00,kelsey.taylor010@platform.example.com
,INV-202001-0000000008,PROD-0000003279,WH-00190,CAN,Asia,2020-01-30,418,116,14,59,101,10,2020-01-30 05:32:27,ashley.marks069@commerce.example.com
,INV-202001-0000000009,PROD-0000006737,WH-00079,FRA,Europe,2020-01-08,34,4,0,284,10,0,2020-01-08 02:20:20,ashley.marks069@commerce.example.com
,INV-202001-0000000010,PROD-0000001826,WH-00083,AUS,Asia,2020-01-25,552,135,8,93,90,5,2020-01-25 19:53:10,lance.williams029@platform.example.com
,INV-202001-0000000011,PROD-0000005393,WH-00145,MEX,Europe,2020-01-22,842,304,14,176,244,8,2020-01-22 08:40:23,jennifer.bauer068@analytics.example.com
,INV-202001-0000000012,PROD-0000001242,WH-00151,GBR,Europe,2020-01-23,1128,413,25,157,103,2,2020-01-23 20:52:41,david.cabrera119@dataops.example.com
,INV-202001-0000000013,PROD-0000002999,WH-00219,DEU,Europe,2020-01-23,1243,177,18,195,60,4,2020-01-23 13:16:20,michelle.sims041@analytics.example.com
,INV-202001-0000000014,PROD-0000000705,WH-00192,JPN,Asia,2020-01-27,1020,75,39,52,163,3,2020-01-27 12:32:28,james.proctor094@dataops.example.com
,INV-202001-0000000015,PROD-0000005371,WH-00200,ESP,Europe,2020-01-13,346,131,2,259,92,1,2020-01-13 10:48:36,john.mullins109@commerce.example.com
,INV-202001-0000000016,PROD-0000001251,WH-00247,BRA,Europe,2020-01-01,700,188,24,194,159,7,2020-01-01 13:53:09,michael.johnson061@platform.example.com
,INV-202001-0000000017,PROD-0000001345,WH-00029,GBR,Europe,2020-01-16,334,98,3,240,48,1,2020-01-16 07:49:15,jeffery.miller012@commerce.example.com
,INV-202001-0000000018,PROD-0000000091,WH-00079,JPN,Europe,2020-01-30,223,42,6,202,86,1,2020-01-30 13:57:22,lance.williams029@platform.example.com
,INV-202001-0000000019,PROD-0000001649,WH-00160,AUS,South America,2020-01-06,127,21,0,280,35,0,2020-01-06 21:13:59,michelle.bender024@analytics.example.com
,INV-202001-0000000020,PROD-0000007218,WH-00224,NLD,North America,2020-01-24,996,393,12,59,281,8,2020-01-24 00:33:50,micheal.hall064@dataops.example.com
,INV-202001-0000000021,PROD-0000004619,WH-00163,GBR,North America,2020-01-18,837,36,28,137,194,2,2020-01-18 03:27:10,stephen.daniels076@commerce.example.com
,INV-202001-0000000022,PROD-0000002072,WH-00125,SGP,Europe,2020-01-13,831,237,6,272,199,18,2020-01-13 01:39:50,stephen.daniels076@commerce.example.com
,INV-202001-0000000023,PROD-0000003934,WH-00109,ARE,Asia,2020-01-18,1318,498,8,88,522,25,2020-01-18 03:59:09,taylor.cunningham023@commerce.example.com
,INV-202001-0000000024,PROD-0000005510,WH-00153,ITA,Europe,2020-01-07,1051,49,35,238,371,37,2020-01-07 00:47:09,michael.berger060@platform.example.com
,INV-202001-0000000025,PROD-0000003214,WH-00195,ARE,Europe,2020-01-14,1080,227,22,94,408,6,2020-01-14 19:17:11,ashley.marks069@commerce.example.com
,INV-202001-0000000026,PROD-0000002372,WH-00125,ARE,Asia,2020-01-01,0,0,0,110,0,0,2020-01-01 13:31:06,micheal.hall064@dataops.example.com
,INV-202001-0000000027,PROD-0000005291,WH-00126,CAN,Asia,2020-01-28,660,246,5,240,137,9,2020-01-28 20:20:01,patrick.gonzalez035@dataops.example.com
,INV-202001-0000000028,PROD-0000002955,WH-00169,GBR,Asia,2020-01-21,580,93,20,137,138,10,2020-01-21 03:06:44,ryan.steele043@commerce.example.com
,INV-202001-0000000029,PROD-0000000966,WH-00187,IND,Europe,2020-01-03,763,68,1,150,124,1,2020-01-03 08:55:12,michelle.bender024@analytics.example.com
,INV-202001-0000000030,PROD-0000006624,WH-00184,ITA,North America,2020-01-06,841,287,28,276,222,15,2020-01-06 19:11:49,stephen.daniels076@commerce.example.com
,INV-202001-0000000031,PROD-0000003734,WH-00130,JPN,Europe,2020-01-06,898,118,22,229,437,41,2020-01-06 23:07:32,michael.johnson061@platform.example.com
,INV-202001-0000000032,PROD-0000001110,WH-00177,CAN,South America,2020-01-20,1895,490,73,280,240,16,2020-01-20 20:25:12,andrea.cummings039@platform.example.com
,INV-202001-0000000033,PROD-0000005910,WH-00032,ESP,Europe,2020-01-03,1447,292,34,244,468,38,2020-01-03 05:56:07,brandi.carter038@dataops.example.com
,INV-202001-0000000034,PROD-0000005876,WH-00245,USA,Asia,2020-01-11,1234,232,29,281,285,14,2020-01-11 12:44:12,kelsey.taylor010@platform.example.com
,INV-202001-0000000035,PROD-0000002150,WH-00070,DEU,Europe,2020-01-24,836,44,30,182,252,4,2020-01-24 22:29:12,susan.rice083@commerce.example.com
,INV-202001-0000000036,PROD-0000006687,WH-00029,ARE,South America,2020-01-10,0,0,0,212,0,0,2020-01-10 20:13:53,peter.martinez098@platform.example.com
,INV-202001-0000000037,PROD-0000002208,WH-00041,JPN,Asia,2020-01-05,1139,213,29,72,325,29,2020-01-05 23:07:48,jeffery.miller012@commerce.example.com
,INV-202001-0000000038,PROD-0000007515,WH-00156,FRA,Europe,2020-01-01,380,120,1,107,99,9,2020-01-01 03:39:53,michelle.bender024@analytics.example.com
,INV-202001-0000000039,PROD-0000004692,WH-00224,JPN,Europe,2020-01-25,1167,416,14,63,295,24,2020-01-25 01:55:48,michelle.sims041@analytics.example.com
,INV-202001-0000000040,PROD-0000004602,WH-00185,ITA,Oceania,2020-01-01,521,30,10,88,243,18,2020-01-01 20:40:33,jeffery.miller012@commerce.example.com
,INV-202001-0000000041,PROD-0000002488,WH-00005,ARE,North America,2020-01-18,904,344,35,257,338,27,2020-01-18 23:28:09,jennifer.bauer068@analytics.example.com
,INV-202001-0000000042,PROD-0000001754,WH-00162,DEU,Asia,2020-01-26,902,356,10,92,344,15,2020-01-26 12:15:32,john.mullins109@commerce.example.com
,INV-202001-0000000043,PROD-0000002677,WH-00059,MEX,Europe,2020-01-09,810,193,5,275,192,11,2020-01-09 00:12:59,kelsey.taylor010@platform.example.com
,INV-202001-0000000044,PROD-0000006206,WH-00199,ARE,North America,2020-01-25,1329,40,38,285,488,15,2020-01-25 04:00:50,john.mullins109@commerce.example.com
,INV-202001-0000000045,PROD-0000001460,WH-00040,MEX,Europe,2020-01-16,1247,109,18,100,113,7,2020-01-16 03:02:28,stephen.clark001@analytics.example.com
,INV-202001-0000000046,PROD-0000001870,WH-00226,DEU,Europe,2020-01-06,819,318,14,142,276,16,2020-01-06 11:28:07,david.cabrera119@dataops.example.com
,INV-202001-0000000047,PROD-0000005432,WH-00145,ARE,Asia,2020-01-14,1239,292,24,214,364,22,2020-01-14 05:26:38,susan.rice083@commerce.example.com
,INV-202001-0000000048,PROD-0000005419,WH-00174,NLD,Europe,2020-01-15,503,38,18,191,0,0,2020-01-15 21:47:35,tina.williams074@commerce.example.com
,INV-202001-0000000049,PROD-0000005660,WH-00076,USA,North America,2020-01-01,1527,380,35,191,171,3,2020-01-01 13:36:01,michael.johnson061@platform.example.com
,INV-202001-0000000050,PROD-0000006877,WH-00073,USA,Europe,2020-01-07,0,0,0,212,0,0,2020-01-07 08:38:29,michael.johnson061@platform.example.com
,INV-202001-0000000051,PROD-0000004364,WH-00179,FRA,North America,2020-01-27,1572,259,31,268,570,10,2020-01-27 15:47:13,andrea.cummings039@platform.example.com
,INV-202001-0000000052,PROD-0000004552,WH-00143,FRA,Europe,2020-01-19,1053,119,18,277,226,6,2020-01-19 15:09:17,eric.horton058@analytics.example.com
,INV-202001-0000000053,PROD-0000006137,WH-00187,IND,North America,2020-01-18,1022,29,0,231,185,14,2020-01-18 01:35:39,michael.berger060@platform.example.com
