inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202203-0000000000,PROD-0000288921,WH-00190,NLD,Europe,2022-03-14,1413,47,31,221,265,14,2022-03-14 07:24:02,victor.palmer071@platform.example.com
,INV-202203-0000000001,PROD-0000297464,WH-00190,FRA,Asia,2022-03-15,1479,453,42,155,553,30,2022-03-15 12:54:44,jason.franklin045@dataops.example.com
,INV-202203-0000000002,PROD-0000293318,WH-00146,AUS,North America,2022-03-07,38,0,0,187,14,0,2022-03-07 22:38:02,alyssa.richards002@commerce.example.com
,INV-202203-0000000003,PROD-0000295812,WH-00002,JPN,Europe,2022-03-10,708,269,12,256,204,4,2022-03-10 06:29:40,stephen.clark001@analytics.example.com
,INV-202203-0000000004,PROD-0000298108,WH-00057,MEX,North America,2022-03-23,1738,404,22,99,428,4,2022-03-23 07:12:11,stephen.clark001@analytics.example.com
,INV-202203-0000000005,PROD-0000289656,WH-00088,SGP,Asia,2022-03-26,983,46,25,133,71,1,2022-03-26 13:15:14,susan.rice083@commerce.example.com
,INV-202203-0000000006,PROD-0000292560,WH-00006,BRA,Asia,2022-03-14,1681,521,22,195,423,13,2022-03-14 00:49:44,taylor.cunningham023@commerce.example.com
,INV-202203-0000000007,PROD-0000300955,WH-00110,SGP,Asia,2022-03-12,511,109,6,126,99,8,2022-03-12 09:13:01,christine.johnson056@commerce.example.com
,INV-202203-0000000008,PROD-0000288982,WH-00075,DEU,Asia,2022-03-07,1135,414,42,132,142,9,2022-03-07 08:44:42,micheal.hall064@dataops.example.com
,INV-202203-0000000009,PROD-0000296505,WH-00179,AUS,Oceania,2022-03-14,673,71,24,164,159,15,2022-03-14 03:29:37,joseph.johnson049@dataops.example.com
,INV-202203-0000000010,PROD-0000294919,WH-00203,GBR,Europe,2022-03-13,829,140,11,197,229,15,2022-03-13 16:57:51,eric.horton058@analytics.example.com
,INV-202203-0000000011,PROD-0000299769,WH-00034,BRA,Asia,2022-03-26,1044,278,33,292,311,17,2022-03-26 14:46:45,yesenia.arnold040@platform.example.com
,INV-202203-0000000012,PROD-0000296645,WH-00137,AUS,Europe,2022-03-27,997,255,5,101,236,12,2022-03-27 11:22:27,micheal.chen050@dataops.example.com
,INV-202203-0000000013,PROD-0000295565,WH-00168,CAN,Europe,2022-03-28,1414,128,25,61,364,22,2022-03-28 02:09:04,maria.ashley046@analytics.example.com
,INV-202203-0000000014,PROD-0000295237,WH-00112,NLD,North America,2022-03-27,1230,464,33,211,184,9,2022-03-27 07:38:27,peter.martinez098@platform.example.com
,INV-202203-0000000015,PROD-0000292388,WH-00178,BRA,Europe,2022-03-12,912,270,10,96,239,19,2022-03-12 00:11:38,chelsea.patel065@commerce.example.com
,INV-202203-0000000016,PROD-0000294409,WH-00002,CAN,North America,2022-03-04,322,45,2,138,65,1,2022-03-04 03:39:21,joseph.johnson049@dataops.example.com
,INV-202203-0000000017,PROD-0000300771,WH-00235,ITA,Asia,2022-03-11,471,54,13,259,142,4,2022-03-11 01:27:38,andrea.cummings039@platform.example.com
,INV-202203-0000000018,PROD-0000296059,WH-00170,MEX,North America,2022-03-07,753,197,19,275,146,10,2022-03-07 09:00:53,eric.mullen052@dataops.example.com
,INV-202203-0000000019,PROD-0000298784,WH-00013,GBR,Europe,2022-03-08,0,0,0,281,0,0,2022-03-08 17:20:13,peter.martinez098@platform.example.com
,INV-202203-0000000020,PROD-0000288651,WH-00080,GBR,Asia,2022-03-15,0,0,0,133,0,0,2022-03-15 08:48:24,brandi.carter038@dataops.example.com
,INV-202203-0000000021,PROD-0000298278,WH-00154,IND,Europe,2022-03-24,929,213,29,264,178,9,2022-03-24 05:52:09,taylor.cunningham023@commerce.example.com
,INV-202203-0000000022,PROD-0000288935,WH-00182,FRA,Europe,2022-03-06,433,151,8,257,147,4,2022-03-06 09:49:53,stephen.clark001@analytics.example.com
,INV-202203-0000000023,PROD-0000294498,WH-00214,CAN,Asia,2022-03-24,867,211,18,244,189,5,2022-03-24 17:32:12,kelsey.taylor010@platform.example.com
,INV-202203-0000000024,PROD-0000289235,WH-00250,DEU,South America,2022-03-22,965,333,11,61,286,4,2022-03-22 05:18:50,micheal.chen050@dataops.example.com
,INV-202203-0000000025,PROD-0000299232,WH-00146,FRA,Asia,2022-03-20,695,192,14,146,110,10,2022-03-20 16:24:45,victoria.medina044@dataops.example.com
,INV-202203-0000000026,PROD-0000288903,WH-00057,FRA,Europe,2022-03-05,1295,38,10,67,329,19,2022-03-05 01:04:58,eric.mullen052@dataops.example.com
,INV-202203-0000000027,PROD-0000291841,WH-00249,SGP,Europe,2022-03-21,710,274,2,168,193,11,2022-03-21 09:28:13,alyssa.richards002@commerce.example.com
,INV-202203-0000000028,PROD-0000294548,WH-00213,USA,North America,2022-03-05,1239,170,1,187,150,11,2022-03-05 10:37:34,andrew.ellis102@analytics.example.com
,INV-202203-0000000029,PROD-0000299217,WH-00087,DEU,North America,2022-03-02,1443,418,6,117,316,29,2022-03-02 04:54:17,christine.carter078@commerce.example.com
,INV-202203-0000000030,PROD-0000300552,WH-00075,NLD,North America,2022-03-03,521,121,18,282,138,6,2022-03-03 02:00:54,micheal.chen050@dataops.example.com
,INV-202203-0000000031,PROD-0000299128,WH-00164,MEX,Europe,2022-03-12,679,50,21,147,172,10,2022-03-12 01:37:37,maria.ashley046@analytics.example.com
,INV-202203-0000000032,PROD-0000291453,WH-00118,MEX,Europe,2022-03-21,1904,559,41,74,554,42,2022-03-21 08:44:29,megan.cunningham013@commerce.example.com
,INV-202203-0000000033,PROD-0000299104,WH-00226,ARE,Europe,2022-03-03,4,0,0,60,0,0,2022-03-03 03:55:08,lance.williams029@platform.example.com
,INV-202203-0000000034,PROD-0000294269,WH-00038,SGP,North America,2022-03-17,1150,104,41,168,37,3,2022-03-17 08:51:50,ashley.marks069@commerce.example.com
,INV-202203-0000000035,PROD-0000292499,WH-00213,FRA,Europe,2022-03-27,535,34,12,74,200,7,2022-03-27 23:24:46,tina.williams074@commerce.example.com
,INV-202203-0000000036,PROD-0000296599,WH-00058,AUS,Europe,2022-03-21,879,123,1,180,171,3,2022-03-21 07:09:57,eric.horton058@analytics.example.com
,INV-202203-0000000037,PROD-0000294306,WH-00183,USA,Europe,2022-03-29,17,6,0,225,0,0,2022-03-29 08:29:09,susan.rice083@commerce.example.com
,INV-202203-0000000038,PROD-0000291031,WH-00110,AUS,Europe,2022-03-06,1003,398,16,101,326,14,2022-03-06 00:10:14,megan.cunningham013@commerce.example.com
,INV-202203-0000000039,PROD-0000300929,WH-00191,DEU,Oceania,2022-03-03,866,286,8,169,187,17,2022-03-03 13:26:57,eric.horton058@analytics.example.com
,INV-202203-0000000040,PROD-0000299450,WH-00120,DEU,Oceania,2022-03-31,1,0,0,101,0,0,2022-03-31 23:24:38,tiffany.freeman101@analytics.example.com
,INV-202203-0000000041,PROD-0000294426,WH-00235,FRA,Asia,2022-03-20,444,81,11,283,56,1,2022-03-20 00:09:14,kelsey.taylor010@platform.example.com
,INV-202203-0000000042,PROD-0000295883,WH-00228,ARE,Europe,2022-03-31,769,255,17,93,148,11,2022-03-31 09:32:19,tina.williams074@commerce.example.com
,INV-202203-0000000043,PROD-0000291117,WH-00176,ITA,Oceania,2022-03-22,389,63,4,95,81,2,2022-03-22 04:51:52,jennifer.hudson020@analytics.example.com
,INV-202203-0000000044,PROD-0000297038,WH-00084,USA,North America,2022-03-28,273,56,2,101,77,2,2022-03-28 12:01:06,anita.garcia021@dataops.example.com
,INV-202203-0000000045,PROD-0000293149,WH-00015,IND,North America,2022-03-14,827,245,11,221,224,13,2022-03-14 05:29:40,tiffany.freeman101@analytics.example.com
,INV-202203-0000000046,PROD-0000293656,WH-00229,AUS,Oceania,2022-03-25,328,17,7,95,79,6,2022-03-25 06:49:33,timothy.cameron104@commerce.example.com
,INV-202203-0000000047,PROD-0000299106,WH-00235,USA,Europe,2022-03-13,725,65,14,267,276,13,2022-03-13 03:39:45,michael.johnson061@platform.example.com
,INV-202203-0000000048,PROD-0000289103,WH-00027,IND,North America,2022-03-16,992,384,32,113,112,10,2022-03-16 23:32:58,christine.johnson056@commerce.example.com
,INV-202203-0000000049,PROD-0000298383,WH-00231,JPN,Asia,2022-03-28,389,99,1,172,27,2,2022-03-28 05:44:40,renee.harvey080@dataops.example.com
,INV-202203-0000000050,PROD-0000298169,WH-00100,FRA,North America,2022-03-24,962,159,14,190,273,6,2022-03-24 09:44:46,kevin.mathews014@analytics.example.com
,INV-202203-0000000051,PROD-0000296641,WH-00163,JPN,Asia,2022-03-22,1410,177,3,264,237,20,2022-03-22 19:32:26,micheal.hall064@dataops.example.com
,INV-202203-0000000052,PROD-0000296695,WH-00111,MEX,Europe,2022-03-04,1167,417,30,293,362,29,2022-03-04 10:43:45,yolanda.vasquez005@platform.example.com
,INV-202203-0000000053,PROD-0000296238,WH-00041,JPN,South America,2022-03-23,105,27,2,293,31,0,2022-03-23 00:29:06,jennifer.hudson020@analytics.example.com
,INV-202203-0000000054,PROD-0000288592,WH-00051,MEX,North America,2022-03-20,1267,48,43,94,227,17,2022-03-20 22:01:57,micheal.hall064@dataops.example.com
,INV-202203-0000000055,PROD-0000294935,WH-00181,USA,South America,2022-03-24,837,230,10,163,235,22,2022-03-24 12:37:06,tina.williams074@commerce.example.com
,INV-202203-0000000056,PROD-0000298521,WH-00070,JPN,Asia,2022-03-05,593,80,15,220,174,11,2022-03-05 21:33:03,micheal.hall064@dataops.example.com
,INV-202203-0000000057,PROD-0000289665,WH-00205,AUS,Europe,2022-03-06,1278,255,41,185,285,17,2022-03-06 17:27:56,renee.harvey080@dataops.example.com
,INV-202203-0000000058,PROD-0000298378,WH-00067,ARE,Europe,2022-03-30,1332,440,32,143,299,26,2022-03-30 05:13:39,susan.rice083@commerce.example.com
,INV-202203-0000000059,PROD-0000298050,WH-00231,BRA,North America,2022-03-12,887,279,28,189,219,15,2022-03-12 08:47:22,tiffany.freeman101@analytics.example.com
,INV-202203-0000000060,PROD-0000291535,WH-00151,AUS,Asia,2022-03-24,803,182,10,97,165,13,2022-03-24 10:00:12,tiffany.freeman101@analytics.example.com
,INV-202203-0000000061,PROD-0000292273,WH-00125,IND,South America,2022-03-17,775,136,19,123,166,8,2022-03-17 07:29:55,tiffany.freeman101@analytics.example.com
,INV-202203-0000000062,PROD-0000291565,WH-00031,CAN,North America,2022-03-31,130,39,1,190,30,2,2022-03-31 07:28:37,victoria.medina044@dataops.example.com
,INV-202203-0000000063,PROD-0000300947,WH-00096,GBR,Europe,2022-03-13,245,29,8,189,48,2,2022-03-13 06:53:46,alyssa.richards002@commerce.example.com
,INV-202203-0000000064,PROD-0000294984,WH-00153,AUS,Asia,2022-03-07,1793,374,65,255,621,39,2022-03-07 04:43:29,jennifer.hudson020@analytics.example.com
,INV-202203-0000000065,PROD-0000301112,WH-00135,JPN,Asia,2022-03-21,394,108,10,109,101,2,2022-03-21 16:27:08,michelle.sims041@analytics.example.com
,INV-202203-0000000066,PROD-0000297581,WH-00102,AUS,Asia,2022-03-31,1033,25,36,114,113,10,2022-03-31 03:42:28,taylor.cunningham023@commerce.example.com
,INV-202203-0000000067,PROD-0000298122,WH-00217,ARE,North America,2022-03-11,741,116,18,112,171,10,2022-03-11 09:56:44,brandon.yu006@analytics.example.com
,INV-202203-0000000068,PROD-0000291910,WH-00221,CAN,Asia,2022-03-14,74,9,0,209,25,0,2022-03-14 09:39:05,michael.johnson061@platform.example.com
