shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202307-0000000000,ORD-202307-0000003938,WH-00227,CAN,Europe,UPS,Pickup,Delivered,2023-07-08 01:17:09,2023-07-15,2023-07-21 07:17:09,1,United Kingdom,2023-07-08 01:17:09,tina.williams074@commerce.example.com
,SHP-202307-0000000001,ORD-202307-0000004845,WH-00171,DEU,Asia,USPS,Economy,Delayed,2023-07-03 01:29:33,2023-07-10,,1,Netherlands,2023-07-03 01:29:33,kevin.mathews014@analytics.example.com
,SHP-202307-0000000002,ORD-202307-0000001973,WH-00007,GBR,South America,Royal Mail,Pickup,Shipped,2023-07-22 13:18:12,2023-07-30,,1,Australia,2023-07-22 13:18:12,christine.carter078@commerce.example.com
,SHP-202307-0000000003,ORD-202307-0000003780,WH-00144,NLD,Oceania,DPD,Pickup,Delivered,2023-07-28 05:37:11,2023-08-05,2023-08-06 06:37:11,1,United Kingdom,2023-07-28 05:37:11,taylor.cunningham023@commerce.example.com
,SHP-202307-0000000004,ORD-202307-0000002785,WH-00153,IND,North America,DHL,Economy,Delivered,2023-07-12 17:26:40,2023-07-20,2023-07-14 18:26:40,1,Mexico,2023-07-12 17:26:40,joseph.griffin070@analytics.example.com
,SHP-202307-0000000005,ORD-202307-0000001474,WH-00193,BRA,Asia,DPD,Same Day,In Transit,2023-07-05 08:53:59,2023-07-15,,1,Italy,2023-07-05 08:53:59,lance.williams029@platform.example.com
,SHP-202307-0000000006,ORD-202307-0000001966,WH-00241,CAN,Europe,Australia Post,Same Day,Delivered,2023-07-17 07:31:43,2023-07-24,2023-07-20 19:31:43,1,Brazil,2023-07-17 07:31:43,taylor.cunningham023@commerce.example.com
,SHP-202307-0000000007,ORD-202307-0000000471,WH-00247,ARE,Asia,USPS,Pickup,Shipped,2023-07-11 20:51:32,2023-07-21,,3,Italy,2023-07-11 20:51:32,alyssa.richards002@commerce.example.com
,SHP-202307-0000000008,ORD-202307-0000000521,WH-00158,USA,Oceania,Australia Post,Economy,Delivered,2023-07-29 11:41:34,2023-08-04,2023-07-31 23:41:34,1,Singapore,2023-07-29 11:41:34,joseph.johnson049@dataops.example.com
,SHP-202307-0000000009,ORD-202307-0000005351,WH-00118,DEU,North America,UPS,Economy,Delivered,2023-07-16 12:55:58,2023-07-20,2023-07-20 16:55:58,1,Japan,2023-07-16 12:55:58,victoria.medina044@dataops.example.com
,SHP-202307-0000000010,ORD-202307-0000001365,WH-00080,FRA,Oceania,FedEx,Economy,Delivered,2023-07-03 21:14:41,2023-07-10,2023-07-16 23:14:41,1,Italy,2023-07-03 21:14:41,adam.gordon030@commerce.example.com
