order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202305-000000000000,ORD-202305-0000018326,PROD-0000490335,SELL-00201339,6,714.07,150.9,798.19,4931.71,CAD,NLD,Europe,Dropship,false,0,0,2023-05-29 19:48:07,ashley.bishop108@dataops.example.com
,ITEM-202305-000000000001,ORD-202305-0000003638,PROD-0000493713,SELL-00200730,3,418.08,243.1,153.12,1164.26,BRL,FRA,North America,Platform Fulfilled,false,0,0,2023-05-03 15:46:53,stephen.clark001@analytics.example.com
,ITEM-202305-000000000002,ORD-202305-0000009337,PROD-0000490697,SELL-00200132,1,55.2,3.42,5.74,57.52,INR,SGP,Europe,Seller Fulfilled,true,0,0,2023-05-23 21:15:09,yesenia.arnold040@platform.example.com
,ITEM-202305-000000000003,ORD-202305-0000002295,PROD-0000488009,SELL-00202981,3,482.87,290.37,54.89,1213.13,JPY,BRA,Asia,Dropship,false,0,0,2023-05-23 01:07:28,jeffery.miller012@commerce.example.com
,ITEM-202305-000000000004,ORD-202305-0000015307,PROD-0000495662,SELL-00204583,4,204.81,163.3,108.46,764.4,USD,IND,Asia,Dropship,false,3,0,2023-05-12 23:37:00,taylor.cunningham023@commerce.example.com
,ITEM-202305-000000000005,ORD-202305-0000005385,PROD-0000499204,SELL-00204648,4,628.84,404.59,231.61,2342.38,GBP,USA,South America,Seller Fulfilled,false,0,774.79,2023-05-11 11:16:22,troy.boone097@platform.example.com
,ITEM-202305-000000000006,ORD-202305-0000003477,PROD-0000497525,SELL-00199211,6,909.32,411.31,1169.73,6214.34,GBP,CAN,Europe,Dropship,false,0,0,2023-05-04 16:18:45,ashley.marks069@commerce.example.com
,ITEM-202305-000000000007,ORD-202305-0000013619,PROD-0000487386,SELL-00202985,4,300.16,201.6,128.44,1127.48,AUD,ARE,Europe,Dropship,false,0,0,2023-05-22 13:17:12,shawn.baxter004@dataops.example.com
,ITEM-202305-000000000008,ORD-202305-0000018179,PROD-0000494661,SELL-00204496,3,614.24,106.57,44.81,1780.96,INR,DEU,North America,Platform Fulfilled,false,0,0,2023-05-25 19:42:39,david.cabrera119@dataops.example.com
,ITEM-202305-000000000009,ORD-202305-0000019077,PROD-0000490215,SELL-00201823,6,243.46,13.25,128.02,1575.53,CAD,ARE,Asia,Dropship,false,0,0,2023-05-14 21:39:28,jason.franklin045@dataops.example.com
,ITEM-202305-000000000010,ORD-202305-0000016745,PROD-0000496641,SELL-00200720,1,356.39,21.72,75.7,410.37,BRL,ESP,Europe,Seller Fulfilled,false,0,0,2023-05-26 17:52:50,james.proctor094@dataops.example.com
