event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202006-000000000000,2020-06-14 07:40:53,SES-202006-0000011387,CUST-0000078875,PROD-0000051531,,product_view,commerce,Search,https://shop.example.com/checkout,https://facebook.com,,42,4,1080.05,4320.2,CAD,Canada,CAN,North America,Desktop,iOS,Windows,Edge,YouTube,direct,,2020-06-14 07:40:53,peter.martinez098@platform.example.com
,EVT-202006-000000000001,2020-06-30 04:07:48,SES-202006-0000005139,CUST-0000086260,PROD-0000050163,,product_view,commerce,Search,https://shop.example.com/search,https://instagram.com,,10,1,293.41,293.41,EUR,France,FRA,Europe,Tablet,Android,iOS,Edge,YouTube,direct,CAMP-2020-0031,2020-06-30 04:07:48,jeffery.miller012@commerce.example.com
,EVT-202006-000000000002,2020-06-07 15:07:46,SES-202006-0000022434,CUST-0000089951,,,page_view,engagement,Product,https://shop.example.com/product,https://facebook.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Desktop,Web,macOS,Samsung Internet,Direct,social,,2020-06-07 15:07:46,jennifer.hudson020@analytics.example.com
,EVT-202006-000000000003,2020-06-28 21:12:31,SES-202006-0000009267,CUST-0000093404,PROD-0000046048,,product_view,commerce,Home,https://shop.example.com/product,https://instagram.com,,27,3,1002.19,3006.57,SGD,Singapore,SGP,Asia,Mobile,iOS,ChromeOS,Safari,Affiliate,organic,,2020-06-28 21:12:31,micheal.hall064@dataops.example.com
,EVT-202006-000000000004,2020-06-29 03:42:46,SES-202006-0000004718,CUST-0000086779,PROD-0000051671,,checkout_start,commerce,Home,https://shop.example.com/home,https://facebook.com,,28,5,1470.8,7354.0,MXN,Mexico,MEX,North America,Mobile,Web,iOS,Safari,YouTube,social,,2020-06-29 03:42:46,michelle.bender024@analytics.example.com
,EVT-202006-000000000005,2020-06-05 20:12:43,SES-202006-0000005377,CUST-0000089231,,,page_view,engagement,Home,https://shop.example.com/product,https://instagram.com,,,0,0,0,SGD,Singapore,SGP,Asia,Laptop,iOS,Linux,Edge,Email,cpc,,2020-06-05 20:12:43,stephen.clark001@analytics.example.com
,EVT-202006-000000000006,2020-06-04 11:16:54,SES-202006-0000022977,CUST-0000091991,PROD-0000046786,,add_to_cart,commerce,Search,https://shop.example.com/search,https://google.com,,14,3,570.99,1712.97,AUD,Australia,AUS,Oceania,Laptop,Mobile Web,ChromeOS,Edge,TikTok,email,,2020-06-04 11:16:54,victor.palmer071@platform.example.com
,EVT-202006-000000000007,2020-06-21 23:03:07,SES-202006-0000005720,CUST-0000083181,PROD-0000044382,,add_to_cart,commerce,Account,https://shop.example.com/cart,https://bing.com,,48,3,964.97,2894.91,EUR,Netherlands,NLD,Europe,Desktop,Android,Windows,Firefox,Bing,referral,CAMP-2020-0028,2020-06-21 23:03:07,brandon.yu006@analytics.example.com
,EVT-202006-000000000008,2020-06-07 06:30:51,SES-202006-0000003261,CUST-0000087328,,,page_view,engagement,Search,https://shop.example.com/cart,https://google.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Laptop,Mobile Web,ChromeOS,Safari,Instagram,referral,,2020-06-07 06:30:51,michelle.sims041@analytics.example.com
,EVT-202006-000000000009,2020-06-08 10:02:34,SES-202006-0000020798,CUST-0000091195,PROD-0000049993,,product_view,commerce,Account,https://shop.example.com/cart,https://facebook.com,,39,1,256.42,256.42,EUR,Germany,DEU,Europe,Tablet,Mobile Web,ChromeOS,Firefox,Instagram,cpc,,2020-06-08 10:02:34,micheal.chen050@dataops.example.com
