payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202207-00000000000,ORD-202207-0000006846,CUST-0000634212,2022-07-26 22:02:59,Paytm,Success,583.32,JPY,JPN,Asia,,false,2022-07-26 22:02:59,renee.harvey080@dataops.example.com
,PAY-202207-00000000001,ORD-202207-0000005969,CUST-0000631377,2022-07-06 20:26:33,Phonepe,Success,1823.43,JPY,JPN,Asia,,false,2022-07-06 20:26:33,ashley.marks069@commerce.example.com
,PAY-202207-00000000002,ORD-202207-0000005828,CUST-0000625012,2022-07-07 07:22:13,Buy Now Pay Later,Success,1010.99,BRL,BRA,South America,,false,2022-07-07 07:22:13,maria.ashley046@analytics.example.com
,PAY-202207-00000000003,ORD-202207-0000002259,CUST-0000631281,2022-07-10 16:14:18,Apple Pay,Success,2683.18,EUR,FRA,Europe,,false,2022-07-10 16:14:18,katelyn.pitts017@commerce.example.com
,PAY-202207-00000000004,ORD-202207-0000007144,CUST-0000643710,2022-07-23 08:45:43,Apple Pay,Pending,1412.67,EUR,FRA,Europe,,false,2022-07-23 08:45:43,michael.johnson061@platform.example.com
,PAY-202207-00000000005,ORD-202207-0000000084,CUST-0000637522,2022-07-21 18:50:43,Apple Pay,Success,366.95,BRL,BRA,South America,,false,2022-07-21 18:50:43,jeffery.miller012@commerce.example.com
,PAY-202207-00000000006,ORD-202207-0000001659,CUST-0000624037,2022-07-18 22:45:08,PayPal,Success,3022.54,AUD,AUS,Oceania,,false,2022-07-18 22:45:08,timothy.cannon081@analytics.example.com
,PAY-202207-00000000007,ORD-202207-0000006714,CUST-0000640665,2022-07-23 17:35:22,Phonepe,Success,1840.51,BRL,BRA,South America,,false,2022-07-23 17:35:22,kevin.mathews014@analytics.example.com
,PAY-202207-00000000008,ORD-202207-0000004522,CUST-0000628259,2022-07-08 10:38:36,Gift Card,Success,2637.99,EUR,ESP,Europe,,false,2022-07-08 10:38:36,sylvia.diaz107@dataops.example.com
,PAY-202207-00000000009,ORD-202207-0000003911,CUST-0000624530,2022-07-01 23:39:36,Gift Card,Success,3412.73,GBP,GBR,Europe,,false,2022-07-01 23:39:36,james.proctor094@dataops.example.com
,PAY-202207-00000000010,ORD-202207-0000002655,CUST-0000640851,2022-07-07 14:39:05,Bank Transfer,Success,421.02,MXN,MEX,North America,,false,2022-07-07 14:39:05,joann.clark089@commerce.example.com
,PAY-202207-00000000011,ORD-202207-0000003772,CUST-0000643531,2022-07-18 20:18:37,Apple Pay,Success,1321.2,AED,ARE,Asia,,false,2022-07-18 20:18:37,maria.ashley046@analytics.example.com
,PAY-202207-00000000012,ORD-202207-0000006270,CUST-0000643285,2022-07-08 18:26:34,PayPal,Success,1852.43,USD,USA,North America,,false,2022-07-08 18:26:34,micheal.hall064@dataops.example.com
