session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202608-0000000000,CUST-0002224606,2026-08-01 08:18:59,2026-08-01 08:21:25,146,Singapore,SGP,Asia,SGD,Android,Laptop,Windows,Safari,Direct,cpc,CAMP-2026-0007,/home,/checkout,false,true,2026-08-01 08:18:59,kristin.krueger034@analytics.example.com
,SES-202608-0000000001,CUST-0002193082,2026-08-11 17:37:51,2026-08-11 17:38:42,51,United Kingdom,GBR,Europe,GBP,Android,Mobile,Windows,Safari,Email,affiliate,,/category,/home,false,true,2026-08-11 17:37:51,victor.palmer071@platform.example.com
,SES-202608-0000000002,CUST-0002198256,2026-08-23 13:34:55,2026-08-23 13:36:49,114,United States,USA,North America,USD,iOS,Mobile,Linux,Edge,Direct,affiliate,,/search,/product,false,true,2026-08-23 13:34:55,brandi.carter038@dataops.example.com
,SES-202608-0000000003,CUST-0002222397,2026-08-14 08:04:03,2026-08-14 08:06:24,141,Netherlands,NLD,Europe,EUR,Web,Laptop,Linux,Safari,Google,affiliate,,/sale,/product,true,false,2026-08-14 08:04:03,mary.jordan048@analytics.example.com
,SES-202608-0000000004,CUST-0002206247,2026-08-11 05:25:55,2026-08-11 05:26:53,58,Netherlands,NLD,Europe,EUR,Web,Desktop,Linux,Safari,Google,cpc,,/search,/home,false,false,2026-08-11 05:25:55,megan.cunningham013@commerce.example.com
,SES-202608-0000000005,CUST-0002190160,2026-08-18 17:23:24,2026-08-18 17:29:11,347,Germany,DEU,Europe,EUR,Web,Desktop,Windows,Chrome,Google,social,,/category,/home,true,true,2026-08-18 17:23:24,tina.williams074@commerce.example.com
,SES-202608-0000000006,CUST-0002210036,2026-08-29 05:59:59,2026-08-29 06:00:55,56,Singapore,SGP,Asia,SGD,Web,Desktop,Windows,Edge,Google,email,,/home,/search,false,true,2026-08-29 05:59:59,kevin.mathews014@analytics.example.com
,SES-202608-0000000007,CUST-0002192001,2026-08-14 13:38:26,2026-08-14 13:43:48,322,United States,USA,North America,USD,Web,Desktop,macOS,Chrome,Google,referral,CAMP-2026-0001,/offers,/cart,false,true,2026-08-14 13:38:26,rachel.hall062@platform.example.com
,SES-202608-0000000008,CUST-0002193064,2026-08-01 03:36:00,2026-08-01 03:44:28,508,Canada,CAN,North America,CAD,iOS,Tablet,Linux,Samsung Internet,YouTube,direct,,/home,/checkout,false,false,2026-08-01 03:36:00,jack.smith053@analytics.example.com
,SES-202608-0000000009,CUST-0002207842,2026-08-18 01:39:25,2026-08-18 01:43:10,225,Canada,CAN,North America,CAD,iOS,Desktop,iOS,Safari,Email,direct,,/offers,/search,false,false,2026-08-18 01:39:25,arthur.ortiz082@platform.example.com
