customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1783806,CUST-0001783806,Reginald,Alvarez,Male,1974-02-03,51,45-54,reginald.alvarez.1783806@yahoo.com,Japan,JPN,Asia,Eastern Asia,East Cynthiachester,New Jersey,24337,JPY,Regular,Affiliate,2025-09-02,Active,true,2025-09-02 00:00:00,,true,CRM,2025-09-02 21:21:42,2025-09-02 14:30:19,susan.rice083@commerce.example.com
1783807,CUST-0001783807,Gary,Miller,Prefer not to say,1961-12-25,63,55-64,gary.miller.1783807@yahoo.com,United States,USA,North America,Northern America,Michelleburgh,Montana,13831,USD,Regular,Paid Search,2025-09-18,Active,false,2025-09-18 00:00:00,,true,Web,2025-09-18 04:54:08,2025-09-18 15:07:57,carol.bonilla067@analytics.example.com
1783808,CUST-0001783808,Melissa,Nelson,Female,1947-08-18,78,65+,melissa.nelson.1783808@gmail.com,France,FRA,Europe,Western Europe,Pricemouth,Utah,07040,EUR,Regular,Direct,2025-09-28,Active,true,2025-09-28 00:00:00,,true,Mobile,2025-09-28 13:44:37,2025-09-28 13:27:30,kathleen.white007@analytics.example.com
1783809,CUST-0001783809,Theresa,Randolph,Female,1943-03-01,82,65+,theresa.randolph.1783809@gmail.com,Germany,DEU,Europe,Western Europe,Heathberg,Ohio,58814,EUR,Premium,Paid Search,2025-09-23,Active,true,2025-09-23 00:00:00,,true,Marketplace,2025-09-23 22:33:45,2025-09-23 09:40:41,carol.bonilla067@analytics.example.com
1783810,CUST-0001783810,Crystal,Cole,Non-binary,1958-02-18,67,65+,crystal.cole.1783810@yahoo.com,Singapore,SGP,Asia,South-eastern Asia,Port Elizabethberg,Kentucky,61400,SGD,Occasional,Social,2025-09-29,Active,false,2025-09-29 00:00:00,,true,Web,2025-09-29 14:06:10,2025-09-29 12:14:44,ryan.steele043@commerce.example.com
1783811,CUST-0001783811,Nathan,Davis,Prefer not to say,1956-09-28,68,65+,nathan.davis.1783811@gmail.com,Netherlands,NLD,Europe,Western Europe,Joshuashire,Montana,60823,EUR,Regular,Organic,2025-09-26,Suspended,true,2025-09-26 00:00:00,,true,Marketplace,2025-09-26 15:42:05,2025-09-26 10:38:52,jennifer.yu037@dataops.example.com
1783812,CUST-0001783812,Melissa,Perez,Female,2006-07-31,19,18-24,melissa.perez.1783812@hotmail.com,Spain,ESP,Europe,Southern Europe,New Robinview,Louisiana,66261,EUR,Regular,Social,2025-09-12,Active,true,2025-09-12 00:00:00,,true,Mobile,2025-09-12 01:19:14,2025-09-12 13:35:26,ryan.steele043@commerce.example.com
1783813,CUST-0001783813,Whitney,Cobb,Male,1977-01-25,48,45-54,whitney.cobb.1783813@gmail.com,France,FRA,Europe,Western Europe,Angelaside,Massachusetts,73428,EUR,Occasional,Organic,2025-09-02,Active,true,2025-09-02 00:00:00,,true,Mobile,2025-09-02 14:07:14,2025-09-02 02:33:18,micheal.hall064@dataops.example.com
1783814,CUST-0001783814,Nichole,Carter,Female,1988-01-20,37,35-44,nichole.carter.1783814@hotmail.com,Australia,AUS,Oceania,Australia and New Zealand,Melissamouth,Texas,82493,AUD,Regular,Paid Search,2025-09-25,Active,false,2025-09-25 00:00:00,,true,Mobile,2025-09-25 13:51:24,2025-09-25 07:39:46,michelle.sims041@analytics.example.com
1783815,CUST-0001783815,Alexander,Williams,Non-binary,1949-08-12,76,65+,alexander.williams.1783815@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,Greerhaven,North Dakota,21448,GBP,Premium,Social,2025-09-07,Active,false,2025-09-07 00:00:00,,true,Marketplace,2025-09-07 22:22:49,2025-09-07 10:56:38,susan.rice083@commerce.example.com
