product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
1027133,PROD-0001027133,PARENT-0000843835,Year Eight Haircare,Smith and Sons,Beauty,Haircare,Pro,Classic,Premium,SELL-00418484,Japan,CAN,GBP,2463.92,1889.25,25.61,18.86,4.9,44,Active,390,2025-11-23,2025-11-23 00:00:00,,true,2025-11-23 20:06:54,2025-11-23 15:12:38,elizabeth.olsen066@platform.example.com
1027134,PROD-0001027134,PARENT-0000228490,Treat Health Furniture,"Rodriguez, Martinez and Shaw",Home,Furniture,Premium,New,Premium,SELL-00421245,Japan,CAN,CAD,1273.07,446.21,1.45,21.39,4.48,123,Active,102,2025-11-11,2025-11-11 00:00:00,,true,2025-11-11 10:31:07,2025-11-11 07:13:26,anita.garcia021@dataops.example.com
1027135,PROD-0001027135,PARENT-0000025105,Partner Speech Lighting,Morris-Sanchez,Home,Lighting,Standard,Classic,Subscription,SELL-00413695,Australia,JPN,AED,2446.25,958.47,14.32,2.78,4.1,5,Inactive,375,2025-11-30,2025-11-30 00:00:00,,true,2025-11-30 12:29:33,2025-11-30 01:46:45,christine.johnson056@commerce.example.com
1027136,PROD-0001027136,PARENT-0000955989,Their Deep Household,"Miranda, Porter and Turner",Grocery,Household,Pro,Seasonal,Standard,SELL-00423841,Japan,DEU,CAD,858.37,550.49,33.77,5.79,5,23,Active,740,2025-11-01,2025-11-01 00:00:00,,true,2025-11-01 10:45:59,2025-11-01 09:25:09,kenneth.rodgers059@analytics.example.com
1027137,PROD-0001027137,PARENT-0000150172,Protect Glass Shoes,Stafford-Weaver,Fashion,Shoes,Standard,Classic,Premium,SELL-00419578,United States,AUS,USD,474.5,212.84,19.95,0.34,3.45,18,Active,491,2025-11-05,2025-11-05 00:00:00,,true,2025-11-05 01:02:26,2025-11-05 10:35:09,michelle.sims041@analytics.example.com
1027138,PROD-0001027138,PARENT-0000492326,Mind Television Storage,"Watkins, Acosta and Phillips",Home,Storage,Premium,Popular,Bundle,SELL-00423689,United Arab Emirates,IND,AUD,1458.82,575.89,37.66,14.9,3.61,130,Active,455,2025-11-29,2025-11-29 00:00:00,,true,2025-11-29 11:56:07,2025-11-29 12:55:01,timothy.cannon081@analytics.example.com
1027139,PROD-0001027139,PARENT-0000024119,Line Every Phones,"Young, Hodges and Sweeney",Electronics,Phones,Standard,New,Subscription,SELL-00416744,United Arab Emirates,FRA,GBP,474.27,236.21,16.24,4.9,4.69,40,Active,160,2025-11-17,2025-11-17 00:00:00,,true,2025-11-17 13:26:42,2025-11-17 20:43:17,andrea.cummings039@platform.example.com
1027140,PROD-0001027140,PARENT-0000319053,Degree Option Audio,"Sanchez, Smith and Green",Electronics,Audio,Pro,Seasonal,Bundle,SELL-00417265,Japan,JPN,SGD,2392.25,1419.61,35.78,13.38,4.25,47,Active,593,2025-11-09,2025-11-09 00:00:00,,true,2025-11-09 10:23:59,2025-11-09 13:43:46,nicholas.wilson027@analytics.example.com
1027141,PROD-0001027141,PARENT-0000237435,Give Front Women,James-Conley,Fashion,Women,Eco,New,Subscription,SELL-00415686,Australia,FRA,GBP,1840.45,856.05,32.06,12.49,4.05,45,Inactive,490,2025-11-11,2025-11-11 00:00:00,,true,2025-11-11 03:04:27,2025-11-11 02:44:18,susan.rice083@commerce.example.com
1027142,PROD-0001027142,PARENT-0000791061,Senior According Men,Burch-Hughes,Fashion,Men,Standard,Popular,Subscription,SELL-00418303,Italy,ESP,CAD,329.6,131.64,30.46,9.34,4.19,67,Active,527,2025-11-30,2025-11-30 00:00:00,,true,2025-11-30 08:34:21,2025-11-30 00:46:40,stephen.daniels076@commerce.example.com
1027143,PROD-0001027143,PARENT-0000739181,Visit Maintain Fragrance,Aguilar-Burke,Beauty,Fragrance,Limited,Classic,Standard,SELL-00417355,Australia,FRA,BRL,106.58,50.38,20.26,6.1,3.46,33,Active,282,2025-11-28,2025-11-28 00:00:00,,true,2025-11-28 13:12:38,2025-11-28 10:49:08,kimberly.harmon088@commerce.example.com
1027144,PROD-0001027144,PARENT-0000238377,Development Method Phones,"Boyd, Ray and Johnson",Electronics,Phones,Standard,Seasonal,Premium,SELL-00413447,United Kingdom,IND,AED,829.13,343.71,9.34,5.76,4.71,158,Active,566,2025-11-26,2025-11-26 00:00:00,,true,2025-11-26 03:54:06,2025-11-26 17:54:54,linda.davis105@analytics.example.com
