product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
437186,PROD-0000437186,PARENT-0000253765,Option Whatever Skincare,Liu-Johnson,Beauty,Skincare,Limited,Popular,Premium,SELL-00177974,France,ITA,AUD,1302.6,515.92,39.9,6.36,4.28,313,Active,296,2023-01-16,2023-01-16 00:00:00,,true,2023-01-16 05:08:00,2023-01-16 12:09:48,jillian.russo115@commerce.example.com
437187,PROD-0000437187,PARENT-0000268925,Model Seven Fragrance,Delgado-Davis,Beauty,Fragrance,Limited,Classic,Standard,SELL-00180680,Italy,USA,CAD,830.8,319.43,35.22,18.8,3.73,50,Active,410,2023-01-16,2023-01-16 00:00:00,,true,2023-01-16 06:11:40,2023-01-16 23:27:48,ashley.bishop108@dataops.example.com
437188,PROD-0000437188,PARENT-0000216133,Entire Wind Haircare,"Gordon, Reid and Floyd",Beauty,Haircare,Limited,Popular,Subscription,SELL-00178994,Japan,FRA,USD,1698.02,1189.64,2.57,4.48,4.24,117,Active,490,2023-01-07,2023-01-07 00:00:00,,true,2023-01-07 10:16:51,2023-01-07 14:43:32,amy.holmes103@dataops.example.com
437189,PROD-0000437189,PARENT-0000381295,Out Though Shoes,"Howard, Coleman and Morgan",Fashion,Shoes,Pro,Classic,Bundle,SELL-00182346,France,FRA,MXN,75.39,27.65,13.9,16.18,4.56,50,Active,656,2023-01-26,2023-01-26 00:00:00,,true,2023-01-26 08:14:27,2023-01-26 23:31:41,katelyn.pitts017@commerce.example.com
437190,PROD-0000437190,PARENT-0000310187,House Someone Storage,Lucas-Rivas,Home,Storage,Limited,Bundle,Premium,SELL-00182659,India,ARE,AED,1698.8,717.79,19.94,10.64,4.37,167,Active,584,2023-01-17,2023-01-17 00:00:00,,true,2023-01-17 14:10:17,2023-01-17 20:30:29,brandon.yu006@analytics.example.com
437191,PROD-0000437191,PARENT-0000198366,Her We Women,Roy-Green,Fashion,Women,Standard,Popular,Premium,SELL-00180843,France,ARE,SGD,42.92,24.22,40.34,12.21,4.26,4,Active,591,2023-01-08,2023-01-08 00:00:00,,true,2023-01-08 17:35:27,2023-01-08 16:11:34,kevin.mathews014@analytics.example.com
437192,PROD-0000437192,PARENT-0000400159,Avoid Into Fitness,Benson Group,Sports,Fitness,Premium,Popular,Premium,SELL-00180976,Japan,DEU,GBP,828.0,500.21,27.41,20.83,4.67,41,Active,479,2023-01-04,2023-01-04 00:00:00,,true,2023-01-04 22:30:40,2023-01-04 10:19:10,shawn.baxter004@dataops.example.com
437193,PROD-0000437193,PARENT-0000142520,Close Fall Cycling,Martin PLC,Sports,Cycling,Premium,New,Subscription,SELL-00181684,Japan,ARE,GBP,1483.38,1045.03,44.46,22.07,4.61,151,Inactive,358,2023-01-22,2023-01-22 00:00:00,,true,2023-01-22 00:09:47,2023-01-22 03:54:11,jeffery.miller012@commerce.example.com
437194,PROD-0000437194,PARENT-0000036805,Yard Project Accessories,"Chavez, Brown and Kelly",Electronics,Accessories,Limited,Classic,Premium,SELL-00181450,United Kingdom,BRA,JPY,1009.67,733.1,18.85,9.39,4.69,57,Active,4,2023-01-06,2023-01-06 00:00:00,,true,2023-01-06 00:34:59,2023-01-06 03:18:43,darren.anderson025@dataops.example.com
437195,PROD-0000437195,PARENT-0000227443,Officer Imagine Lighting,Hill Ltd,Home,Lighting,Limited,Seasonal,Bundle,SELL-00181467,Australia,NLD,USD,1936.62,1079.75,43.31,2.33,4.33,4,Active,203,2023-01-11,2023-01-11 00:00:00,,true,2023-01-11 09:48:07,2023-01-11 20:35:26,jimmy.washington028@commerce.example.com
437196,PROD-0000437196,PARENT-0000075478,Car Concern Furniture,"Booker, Miller and Smith",Home,Furniture,Eco,Seasonal,Bundle,SELL-00178389,United Kingdom,SGP,SGD,1629.08,940.96,35.45,23.98,3.88,58,Active,296,2023-01-21,2023-01-21 00:00:00,,true,2023-01-21 14:18:07,2023-01-21 13:42:37,joseph.johnson049@dataops.example.com
437197,PROD-0000437197,PARENT-0000170155,Thousand Fight Accessories,Gonzalez and Sons,Electronics,Accessories,Pro,Popular,Subscription,SELL-00178941,United Arab Emirates,NLD,SGD,1302.73,971.17,10.33,13.68,4.39,52,Active,461,2023-01-10,2023-01-10 00:00:00,,true,2023-01-10 00:53:59,2023-01-10 14:31:18,victoria.medina044@dataops.example.com
437198,PROD-0000437198,PARENT-0000119397,Explain History Audio,"Montes, Nelson and Hodges",Electronics,Audio,Limited,New,Bundle,SELL-00178616,Japan,AUS,INR,709.87,319.78,38.7,8.38,4.75,23,Active,442,2023-01-30,2023-01-30 00:00:00,,true,2023-01-30 16:28:32,2023-01-30 20:23:20,anita.garcia021@dataops.example.com
437199,PROD-0000437199,PARENT-0000017350,First Open Men,"Howard, Morris and Dyer",Fashion,Men,Limited,Classic,Premium,SELL-00181328,Brazil,DEU,MXN,1138.17,618.35,20.5,1.82,4.12,8,Active,648,2023-01-12,2023-01-12 00:00:00,,true,2023-01-12 08:10:17,2023-01-12 04:53:16,yolanda.vasquez005@platform.example.com
437200,PROD-0000437200,PARENT-0000187484,From Admit Business,Miller-Raymond,Books,Business,Limited,Bundle,Subscription,SELL-00181310,United Kingdom,JPN,JPY,144.25,75.86,35.79,10.04,4.16,45,Active,57,2023-01-29,2023-01-29 00:00:00,,true,2023-01-29 12:23:27,2023-01-29 16:56:40,grace.gonzales099@dataops.example.com
437201,PROD-0000437201,PARENT-0000418054,Town Far Sportswear,Harris LLC,Fashion,Sportswear,Limited,Seasonal,Bundle,SELL-00178093,United Kingdom,SGP,JPY,974.77,646.01,8.36,18.31,4.6,199,Active,281,2023-01-23,2023-01-23 00:00:00,,true,2023-01-23 02:40:06,2023-01-23 16:54:40,peter.martinez098@platform.example.com
437202,PROD-0000437202,PARENT-0000182878,Fall Cut Sportswear,Strong and Sons,Fashion,Sportswear,Premium,Classic,Bundle,SELL-00182288,United Kingdom,MEX,BRL,1213.69,645.7,36.28,21.93,3.91,7,Active,143,2023-01-01,2023-01-01 00:00:00,,true,2023-01-01 06:25:01,2023-01-01 01:11:57,brandi.carter038@dataops.example.com
437203,PROD-0000437203,PARENT-0000274751,So Now Technology,Peterson Inc,Books,Technology,Premium,Popular,Subscription,SELL-00181347,United Kingdom,IND,BRL,105.23,80.23,14.71,19.98,4.05,19,Active,300,2023-01-06,2023-01-06 00:00:00,,true,2023-01-06 13:44:48,2023-01-06 15:18:13,jason.franklin045@dataops.example.com
437204,PROD-0000437204,PARENT-0000319409,Knowledge Style Women,Mckay-Perez,Fashion,Women,Pro,Seasonal,Subscription,SELL-00181125,Australia,DEU,BRL,1197.32,778.19,42.23,6.95,3.99,155,Active,627,2023-01-13,2023-01-13 00:00:00,,true,2023-01-13 18:28:49,2023-01-13 07:12:13,timothy.cannon081@analytics.example.com
437205,PROD-0000437205,PARENT-0000296734,West Visit Outdoor,"Hawkins, Salas and Kim",Sports,Outdoor,Standard,Bundle,Subscription,SELL-00182137,Italy,ITA,JPY,77.88,42.04,42.45,8.34,4.96,69,Active,364,2023-01-08,2023-01-08 00:00:00,,true,2023-01-08 17:07:25,2023-01-08 23:13:04,kelsey.taylor010@platform.example.com
437206,PROD-0000437206,PARENT-0000373015,Sound Environment Educational,Smith LLC,Toys,Educational,Limited,Bundle,Bundle,SELL-00179791,United Arab Emirates,DEU,INR,1674.13,792.17,9.61,22.95,3.92,76,Active,577,2023-01-05,2023-01-05 00:00:00,,true,2023-01-05 03:09:43,2023-01-05 10:13:36,jennifer.hudson020@analytics.example.com
437207,PROD-0000437207,PARENT-0000208205,Card Quickly Education,"Williams, Williams and Thomas",Books,Education,Premium,New,Subscription,SELL-00179481,Singapore,CAN,BRL,88.79,60.85,22.35,2.93,3.84,294,Active,0,2023-01-06,2023-01-06 00:00:00,,true,2023-01-06 14:51:06,2023-01-06 01:29:11,stephen.daniels076@commerce.example.com
