inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202111-0000000000,PROD-0000243262,WH-00130,SGP,South America,2021-11-27,81,7,0,287,18,1,2021-11-27 16:20:01,victoria.medina044@dataops.example.com
,INV-202111-0000000001,PROD-0000245955,WH-00002,USA,Europe,2021-11-12,0,0,0,223,0,0,2021-11-12 21:10:58,tiffany.freeman101@analytics.example.com
,INV-202111-0000000002,PROD-0000248354,WH-00071,USA,Asia,2021-11-10,620,244,12,167,117,2,2021-11-10 06:01:44,anita.garcia021@dataops.example.com
,INV-202111-0000000003,PROD-0000242894,WH-00031,SGP,Europe,2021-11-22,917,154,1,166,241,11,2021-11-22 22:19:04,sylvia.diaz107@dataops.example.com
,INV-202111-0000000004,PROD-0000239871,WH-00215,AUS,Europe,2021-11-30,761,61,5,162,162,6,2021-11-30 03:02:00,andrea.cummings039@platform.example.com
,INV-202111-0000000005,PROD-0000239273,WH-00240,ESP,Europe,2021-11-17,1471,96,0,183,616,61,2021-11-17 16:05:00,chelsea.patel065@commerce.example.com
,INV-202111-0000000006,PROD-0000234379,WH-00090,FRA,Europe,2021-11-11,438,89,7,220,135,7,2021-11-11 15:54:44,stephen.daniels076@commerce.example.com
,INV-202111-0000000007,PROD-0000247756,WH-00177,BRA,Europe,2021-11-07,895,160,20,171,338,32,2021-11-07 01:39:02,katelyn.pitts017@commerce.example.com
,INV-202111-0000000008,PROD-0000247785,WH-00040,DEU,Asia,2021-11-29,903,360,6,209,167,11,2021-11-29 02:10:53,victoria.medina044@dataops.example.com
,INV-202111-0000000009,PROD-0000235168,WH-00050,ESP,Asia,2021-11-22,586,167,11,255,297,6,2021-11-22 22:14:25,maria.ashley046@analytics.example.com
,INV-202111-0000000010,PROD-0000243434,WH-00027,GBR,North America,2021-11-18,1070,74,6,244,179,5,2021-11-18 05:14:57,stephen.clark001@analytics.example.com
,INV-202111-0000000011,PROD-0000240896,WH-00006,AUS,Europe,2021-11-14,1138,196,33,154,167,3,2021-11-14 16:52:56,micheal.chen050@dataops.example.com
,INV-202111-0000000012,PROD-0000243081,WH-00235,JPN,Europe,2021-11-16,123,16,1,292,16,1,2021-11-16 16:37:36,patrick.gonzalez035@dataops.example.com
,INV-202111-0000000013,PROD-0000235443,WH-00002,FRA,North America,2021-11-13,414,78,12,187,147,4,2021-11-13 18:27:46,michael.berger060@platform.example.com
,INV-202111-0000000014,PROD-0000239139,WH-00070,IND,Asia,2021-11-05,563,140,4,81,110,9,2021-11-05 18:10:42,chelsea.patel065@commerce.example.com
,INV-202111-0000000015,PROD-0000243366,WH-00224,CAN,Asia,2021-11-18,862,92,7,189,355,23,2021-11-18 02:34:19,kelsey.taylor010@platform.example.com
,INV-202111-0000000016,PROD-0000247618,WH-00245,MEX,Asia,2021-11-06,899,334,21,82,262,3,2021-11-06 07:20:29,brandi.carter038@dataops.example.com
,INV-202111-0000000017,PROD-0000240418,WH-00130,ITA,North America,2021-11-21,877,167,8,167,115,3,2021-11-21 10:13:14,christine.carter078@commerce.example.com
,INV-202111-0000000018,PROD-0000243762,WH-00218,IND,Europe,2021-11-23,617,59,6,264,166,15,2021-11-23 05:17:55,victor.palmer071@platform.example.com
,INV-202111-0000000019,PROD-0000239927,WH-00130,NLD,North America,2021-11-19,13,1,0,142,3,0,2021-11-19 03:14:06,stephen.clark001@analytics.example.com
,INV-202111-0000000020,PROD-0000241344,WH-00237,AUS,Europe,2021-11-30,435,17,9,185,89,5,2021-11-30 23:48:38,stephen.clark001@analytics.example.com
,INV-202111-0000000021,PROD-0000239097,WH-00015,ESP,Oceania,2021-11-28,618,133,15,91,145,6,2021-11-28 18:26:36,tina.williams074@commerce.example.com
,INV-202111-0000000022,PROD-0000235150,WH-00250,ARE,North America,2021-11-03,504,139,8,129,81,3,2021-11-03 05:10:03,timothy.cameron104@commerce.example.com
,INV-202111-0000000023,PROD-0000244001,WH-00245,USA,Asia,2021-11-19,581,228,17,92,145,14,2021-11-19 04:13:59,lance.williams029@platform.example.com
,INV-202111-0000000024,PROD-0000234513,WH-00229,CAN,Europe,2021-11-05,377,102,8,106,78,4,2021-11-05 04:04:23,andrea.cummings039@platform.example.com
,INV-202111-0000000025,PROD-0000242763,WH-00085,NLD,Europe,2021-11-23,1169,392,2,257,384,6,2021-11-23 22:30:49,jimmy.washington028@commerce.example.com
,INV-202111-0000000026,PROD-0000235793,WH-00248,GBR,Europe,2021-11-27,1017,253,32,165,308,22,2021-11-27 15:48:28,timothy.cannon081@analytics.example.com
,INV-202111-0000000027,PROD-0000240447,WH-00086,ITA,South America,2021-11-05,797,29,27,162,234,8,2021-11-05 01:43:39,troy.boone097@platform.example.com
,INV-202111-0000000028,PROD-0000245755,WH-00194,JPN,North America,2021-11-25,852,155,15,287,190,13,2021-11-25 20:42:41,michael.johnson061@platform.example.com
,INV-202111-0000000029,PROD-0000237961,WH-00139,NLD,Asia,2021-11-28,896,113,29,290,196,13,2021-11-28 08:00:45,shawn.baxter004@dataops.example.com
,INV-202111-0000000030,PROD-0000244521,WH-00175,ESP,Europe,2021-11-06,1107,200,6,275,226,3,2021-11-06 23:18:31,patrick.gonzalez035@dataops.example.com
,INV-202111-0000000031,PROD-0000238153,WH-00197,DEU,Europe,2021-11-02,1131,162,26,110,422,20,2021-11-02 06:00:20,chelsea.patel065@commerce.example.com
,INV-202111-0000000032,PROD-0000242215,WH-00242,ITA,North America,2021-11-08,667,92,15,95,189,8,2021-11-08 23:04:17,tiffany.freeman101@analytics.example.com
,INV-202111-0000000033,PROD-0000244995,WH-00006,ARE,Europe,2021-11-10,1068,230,18,192,227,15,2021-11-10 23:31:37,michael.berger060@platform.example.com
,INV-202111-0000000034,PROD-0000236028,WH-00103,MEX,South America,2021-11-23,682,28,7,107,213,10,2021-11-23 20:26:15,michelle.bender024@analytics.example.com
,INV-202111-0000000035,PROD-0000242884,WH-00088,MEX,Asia,2021-11-16,0,0,0,177,0,0,2021-11-16 18:08:48,susan.rice083@commerce.example.com
,INV-202111-0000000036,PROD-0000244382,WH-00132,NLD,Europe,2021-11-01,716,89,22,184,197,2,2021-11-01 17:58:15,alyssa.richards002@commerce.example.com
,INV-202111-0000000037,PROD-0000244348,WH-00239,SGP,Oceania,2021-11-15,1077,42,33,114,412,8,2021-11-15 11:42:40,michelle.bender024@analytics.example.com
,INV-202111-0000000038,PROD-0000235020,WH-00250,GBR,Oceania,2021-11-23,1437,520,23,90,387,32,2021-11-23 07:12:31,victor.palmer071@platform.example.com
,INV-202111-0000000039,PROD-0000235254,WH-00239,JPN,Asia,2021-11-24,1138,259,21,93,253,16,2021-11-24 07:34:44,jason.franklin045@dataops.example.com
,INV-202111-0000000040,PROD-0000247974,WH-00112,GBR,Europe,2021-11-13,505,73,12,105,73,1,2021-11-13 14:47:55,jimmy.washington028@commerce.example.com
,INV-202111-0000000041,PROD-0000239332,WH-00205,FRA,North America,2021-11-20,866,169,29,284,175,10,2021-11-20 04:08:29,timothy.cameron104@commerce.example.com
,INV-202111-0000000042,PROD-0000237291,WH-00228,IND,Oceania,2021-11-17,267,39,1,265,85,2,2021-11-17 21:51:25,lance.williams029@platform.example.com
,INV-202111-0000000043,PROD-0000242694,WH-00058,MEX,Europe,2021-11-18,1523,130,43,227,254,16,2021-11-18 11:41:58,john.mullins109@commerce.example.com
,INV-202111-0000000044,PROD-0000244328,WH-00138,ITA,Europe,2021-11-01,1331,40,43,187,245,19,2021-11-01 18:19:49,timothy.cannon081@analytics.example.com
,INV-202111-0000000045,PROD-0000247646,WH-00159,USA,North America,2021-11-30,756,46,1,159,187,2,2021-11-30 18:46:01,alyssa.richards002@commerce.example.com
,INV-202111-0000000046,PROD-0000234243,WH-00239,USA,Europe,2021-11-27,1498,65,33,295,263,14,2021-11-27 09:00:32,maria.ashley046@analytics.example.com
,INV-202111-0000000047,PROD-0000239261,WH-00221,ARE,Asia,2021-11-02,983,23,9,182,307,24,2021-11-02 12:24:14,james.proctor094@dataops.example.com
,INV-202111-0000000048,PROD-0000241609,WH-00192,FRA,Oceania,2021-11-09,1132,86,23,202,326,29,2021-11-09 18:48:57,brandi.carter038@dataops.example.com
,INV-202111-0000000049,PROD-0000243740,WH-00010,FRA,Europe,2021-11-16,670,189,24,68,198,5,2021-11-16 10:32:26,troy.boone097@platform.example.com
,INV-202111-0000000050,PROD-0000244631,WH-00090,ITA,Asia,2021-11-22,1237,286,5,105,351,14,2021-11-22 11:56:45,tiffany.freeman101@analytics.example.com
,INV-202111-0000000051,PROD-0000244552,WH-00062,DEU,Asia,2021-11-07,741,139,0,199,157,8,2021-11-07 10:46:55,troy.boone097@platform.example.com
,INV-202111-0000000052,PROD-0000243109,WH-00037,SGP,Europe,2021-11-12,882,293,30,152,240,15,2021-11-12 05:57:56,david.cabrera119@dataops.example.com
,INV-202111-0000000053,PROD-0000234380,WH-00189,ITA,Europe,2021-11-17,1074,167,4,216,427,21,2021-11-17 11:21:47,shawn.baxter004@dataops.example.com
,INV-202111-0000000054,PROD-0000239193,WH-00185,FRA,Europe,2021-11-22,614,139,2,165,200,17,2021-11-22 00:25:21,grace.gonzales099@dataops.example.com
,INV-202111-0000000055,PROD-0000239077,WH-00158,DEU,Asia,2021-11-30,1247,160,46,212,102,6,2021-11-30 18:55:41,jimmy.washington028@commerce.example.com
,INV-202111-0000000056,PROD-0000248264,WH-00042,AUS,Europe,2021-11-06,342,53,11,176,113,8,2021-11-06 11:28:19,alyssa.richards002@commerce.example.com
,INV-202111-0000000057,PROD-0000242832,WH-00014,ITA,Asia,2021-11-20,1584,166,59,194,480,41,2021-11-20 23:17:44,james.proctor094@dataops.example.com
,INV-202111-0000000058,PROD-0000244826,WH-00086,JPN,Oceania,2021-11-14,1187,140,39,205,200,3,2021-11-14 09:27:36,ashley.marks069@commerce.example.com
,INV-202111-0000000059,PROD-0000245823,WH-00157,MEX,Asia,2021-11-20,565,24,22,200,185,3,2021-11-20 13:20:02,micheal.chen050@dataops.example.com
,INV-202111-0000000060,PROD-0000236560,WH-00082,JPN,North America,2021-11-30,1514,483,25,262,198,3,2021-11-30 22:55:23,andrea.cummings039@platform.example.com
,INV-202111-0000000061,PROD-0000242258,WH-00090,NLD,North America,2021-11-13,338,60,7,138,42,3,2021-11-13 23:10:12,tina.williams074@commerce.example.com
,INV-202111-0000000062,PROD-0000234774,WH-00065,MEX,Oceania,2021-11-12,778,219,25,164,113,7,2021-11-12 19:32:10,jason.franklin045@dataops.example.com
,INV-202111-0000000063,PROD-0000244945,WH-00206,USA,Europe,2021-11-09,953,127,17,61,105,5,2021-11-09 22:07:31,christine.johnson056@commerce.example.com
,INV-202111-0000000064,PROD-0000237665,WH-00231,CAN,Asia,2021-11-30,626,55,8,182,215,21,2021-11-30 12:57:47,michael.johnson061@platform.example.com
,INV-202111-0000000065,PROD-0000245582,WH-00110,SGP,Europe,2021-11-10,1468,381,29,163,504,37,2021-11-10 05:05:46,michael.berger060@platform.example.com
,INV-202111-0000000066,PROD-0000246091,WH-00023,USA,Asia,2021-11-10,1212,364,17,92,175,5,2021-11-10 16:30:18,troy.boone097@platform.example.com
,INV-202111-0000000067,PROD-0000235577,WH-00133,ITA,Europe,2021-11-21,1083,226,33,149,239,8,2021-11-21 20:19:20,peter.martinez098@platform.example.com
,INV-202111-0000000068,PROD-0000247359,WH-00108,BRA,North America,2021-11-04,788,90,3,263,149,9,2021-11-04 00:56:23,brandi.carter038@dataops.example.com
,INV-202111-0000000069,PROD-0000246735,WH-00029,SGP,Asia,2021-11-14,1433,396,47,106,339,33,2021-11-14 01:34:40,jeffery.miller012@commerce.example.com
,INV-202111-0000000070,PROD-0000247256,WH-00040,NLD,Oceania,2021-11-27,1239,168,22,181,483,30,2021-11-27 00:52:49,jennifer.bauer068@analytics.example.com
,INV-202111-0000000071,PROD-0000248056,WH-00023,FRA,Europe,2021-11-13,1382,105,26,93,317,25,2021-11-13 23:07:22,michael.johnson061@platform.example.com
,INV-202111-0000000072,PROD-0000243204,WH-00092,JPN,Europe,2021-11-23,1031,272,20,176,281,12,2021-11-23 01:10:56,timothy.cameron104@commerce.example.com
