event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202102-000000000000,2021-02-14 12:29:45,SES-202102-0000006012,CUST-0000247265,,,page_view,engagement,Account,https://shop.example.com/home,https://bing.com,,,0,0,0,MXN,Mexico,MEX,North America,Laptop,Android,Windows,Firefox,TikTok,affiliate,,2021-02-14 12:29:45,michelle.bender024@analytics.example.com
,EVT-202102-000000000001,2021-02-23 17:25:11,SES-202102-0000009940,CUST-0000256808,,,page_view,engagement,Cart,https://shop.example.com/home,https://google.com,,,0,0,0,USD,United States,USA,North America,Tablet,iOS,Android,Safari,Google,direct,CAMP-2021-0023,2021-02-23 17:25:11,andrea.cummings039@platform.example.com
,EVT-202102-000000000002,2021-02-20 22:34:41,SES-202102-0000015488,CUST-0000258126,PROD-0000138156,,product_view,commerce,Cart,https://shop.example.com/home,https://google.com,,7,5,32.19,160.95,EUR,France,FRA,Europe,Tablet,Android,Android,Samsung Internet,Google,organic,,2021-02-20 22:34:41,ashley.marks069@commerce.example.com
,EVT-202102-000000000003,2021-02-18 04:14:16,SES-202102-0000017203,CUST-0000256998,PROD-0000142034,,wishlist_add,engagement,Home,https://shop.example.com/checkout,https://facebook.com,,28,1,1345.65,1345.65,SGD,Singapore,SGP,Asia,Laptop,Android,Windows,Chrome,Direct,referral,CAMP-2021-0024,2021-02-18 04:14:16,brandon.yu006@analytics.example.com
,EVT-202102-000000000004,2021-02-01 15:35:36,SES-202102-0000013494,CUST-0000252341,PROD-0000138570,,product_view,commerce,Product,https://shop.example.com/cart,https://facebook.com,,18,5,357.12,1785.6,AED,United Arab Emirates,ARE,Asia,Desktop,Mobile Web,iOS,Firefox,Facebook,referral,CAMP-2021-0015,2021-02-01 15:35:36,maria.ashley046@analytics.example.com
,EVT-202102-000000000005,2021-02-02 16:12:44,SES-202102-0000002095,CUST-0000258360,PROD-0000137336,ORD-202102-0000002481,purchase,conversion,Search,https://shop.example.com/product,https://facebook.com,,34,2,1362.76,2725.52,EUR,Italy,ITA,Europe,Mobile,Web,macOS,Firefox,YouTube,organic,,2021-02-02 16:12:44,john.mullins109@commerce.example.com
,EVT-202102-000000000006,2021-02-07 07:57:48,SES-202102-0000003541,CUST-0000254498,PROD-0000138110,,coupon_apply,commerce,Home,https://shop.example.com/cart,https://instagram.com,,5,4,891.55,3566.2,BRL,Brazil,BRA,South America,Mobile,Android,iOS,Samsung Internet,Affiliate,affiliate,,2021-02-07 07:57:48,susan.rice083@commerce.example.com
,EVT-202102-000000000007,2021-02-07 13:48:30,SES-202102-0000019569,CUST-0000247491,PROD-0000140131,,product_view,commerce,Account,https://shop.example.com/home,https://instagram.com,,22,1,103.32,103.32,EUR,Spain,ESP,Europe,Laptop,Web,macOS,Samsung Internet,YouTube,affiliate,,2021-02-07 13:48:30,james.proctor094@dataops.example.com
,EVT-202102-000000000008,2021-02-01 14:47:52,SES-202102-0000010260,CUST-0000244404,,,page_view,engagement,Cart,https://shop.example.com/checkout,https://google.com,,,0,0,0,GBP,United Kingdom,GBR,Europe,Tablet,Web,ChromeOS,Edge,TikTok,cpc,CAMP-2021-0017,2021-02-01 14:47:52,kelsey.taylor010@platform.example.com
,EVT-202102-000000000009,2021-02-01 16:10:21,SES-202102-0000017433,CUST-0000245739,PROD-0000138373,,product_view,commerce,Cart,https://shop.example.com/home,https://google.com,,13,5,1127.32,5636.6,BRL,Brazil,BRA,South America,Laptop,Mobile Web,iOS,Firefox,Facebook,affiliate,,2021-02-01 16:10:21,jennifer.bauer068@analytics.example.com
