order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202506-000000000000,ORD-202506-0000021138,PROD-0000924740,SELL-00379890,3,767.9,343.67,193.18,2153.21,JPY,FRA,North America,Seller Fulfilled,false,0,0,2025-06-16 21:42:37,michael.brewer084@analytics.example.com
,ITEM-202506-000000000001,ORD-202506-0000016224,PROD-0000935490,SELL-00374332,6,304.13,86.57,282.82,2021.03,BRL,BRA,Asia,Dropship,false,0,0,2025-06-22 14:21:17,chelsea.patel065@commerce.example.com
,ITEM-202506-000000000002,ORD-202506-0000017958,PROD-0000940126,SELL-00374535,2,1152.35,49.28,188.58,2444.0,CAD,ARE,Asia,Seller Fulfilled,false,0,0,2025-06-01 05:29:09,taylor.cunningham023@commerce.example.com
,ITEM-202506-000000000003,ORD-202506-0000016273,PROD-0000938384,SELL-00378133,5,962.75,187.43,530.81,5157.13,CAD,ESP,Europe,Platform Fulfilled,false,0,0,2025-06-24 12:51:49,richard.bradshaw051@platform.example.com
,ITEM-202506-000000000004,ORD-202506-0000012520,PROD-0000926545,SELL-00376642,4,386.69,134.32,251.14,1663.58,AUD,JPN,Europe,Platform Fulfilled,true,3,0,2025-06-20 01:49:42,stephen.jordan063@commerce.example.com
,ITEM-202506-000000000005,ORD-202506-0000000365,PROD-0000926377,SELL-00377892,1,1003.71,62.37,198.63,1139.97,JPY,ITA,North America,Dropship,false,0,0,2025-06-20 00:57:08,jack.smith053@analytics.example.com
,ITEM-202506-000000000006,ORD-202506-0000000546,PROD-0000934220,SELL-00373722,3,698.04,194.86,122.96,2022.22,GBP,CAN,Europe,Dropship,true,0,0,2025-06-20 07:40:49,joseph.johnson049@dataops.example.com
,ITEM-202506-000000000007,ORD-202506-0000004505,PROD-0000941471,SELL-00374836,1,792.86,63.86,33.85,762.85,AUD,JPN,South America,Seller Fulfilled,false,0,0,2025-06-02 05:16:32,adam.gordon030@commerce.example.com
,ITEM-202506-000000000008,ORD-202506-0000005952,PROD-0000930953,SELL-00374222,4,966.07,521.04,545.63,3888.87,JPY,GBR,Europe,Seller Fulfilled,true,0,0,2025-06-18 13:45:37,alyssa.richards002@commerce.example.com
,ITEM-202506-000000000009,ORD-202506-0000010045,PROD-0000943804,SELL-00375682,6,897.11,1168.27,486.33,4700.72,AED,SGP,Asia,Platform Fulfilled,false,0,0,2025-06-21 12:23:49,troy.boone097@platform.example.com
