customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1364142,CUST-0001364142,Olivia,Hernandez,Non-binary,1951-05-07,73,65+,olivia.hernandez.1364142@hotmail.com,Singapore,SGP,Asia,South-eastern Asia,Stonetown,North Dakota,67549,SGD,Occasional,Direct,2024-09-21,Active,true,2024-09-21 00:00:00,,true,Web,2024-09-21 23:49:05,2024-09-21 20:02:34,jason.franklin045@dataops.example.com
1364143,CUST-0001364143,Melinda,Tucker,Non-binary,2006-01-28,18,18-24,melinda.tucker.1364143@hotmail.com,Mexico,MEX,North America,Central America,Michaelfort,Nebraska,58160,MXN,Regular,Direct,2024-09-13,Active,true,2024-09-13 00:00:00,,true,Web,2024-09-13 07:20:03,2024-09-13 14:24:03,crystal.smith022@platform.example.com
1364144,CUST-0001364144,Robert,Young,Non-binary,1950-03-17,74,65+,robert.young.1364144@gmail.com,Spain,ESP,Europe,Southern Europe,Normanfurt,Illinois,03407,EUR,Occasional,Paid Search,2024-09-07,Active,true,2024-09-07 00:00:00,,true,Web,2024-09-07 08:30:36,2024-09-07 06:33:16,kenneth.rodgers059@analytics.example.com
1364145,CUST-0001364145,Scott,Simpson,Female,1994-07-10,30,25-34,scott.simpson.1364145@hotmail.com,Mexico,MEX,North America,Central America,Denisemouth,Nebraska,47146,MXN,At Risk,Paid Search,2024-09-02,Active,true,2024-09-02 00:00:00,,true,Marketplace,2024-09-02 02:51:14,2024-09-02 06:53:44,christopher.reed095@commerce.example.com
1364146,CUST-0001364146,Tyler,James,Non-binary,2006-01-23,18,18-24,tyler.james.1364146@hotmail.com,Mexico,MEX,North America,Central America,Michaelmouth,Delaware,88930,MXN,Regular,Paid Search,2024-09-29,Active,true,2024-09-29 00:00:00,,true,Mobile,2024-09-29 03:56:52,2024-09-29 11:08:24,stephanie.miller092@analytics.example.com
1364147,CUST-0001364147,Amy,Mitchell,Female,1981-08-12,43,35-44,amy.mitchell.1364147@gmail.com,Netherlands,NLD,Europe,Western Europe,Griffithmouth,Hawaii,25865,EUR,Occasional,Organic,2024-09-02,Active,false,2024-09-02 00:00:00,,true,Mobile,2024-09-02 11:30:00,2024-09-02 07:42:50,tina.williams074@commerce.example.com
1364148,CUST-0001364148,Steven,Buck,Non-binary,1967-10-30,56,55-64,steven.buck.1364148@gmail.com,Germany,DEU,Europe,Western Europe,Ingramfurt,Virginia,71209,EUR,Regular,Social,2024-09-04,Active,true,2024-09-04 00:00:00,,true,Marketplace,2024-09-04 10:49:49,2024-09-04 14:12:35,sandra.hunter036@platform.example.com
1364149,CUST-0001364149,Mark,Mercado,Non-binary,2002-06-02,22,18-24,mark.mercado.1364149@yahoo.com,United States,USA,North America,Northern America,Matthewville,South Dakota,75806,USD,At Risk,Paid Search,2024-09-02,Active,true,2024-09-02 00:00:00,,true,CRM,2024-09-02 20:15:47,2024-09-02 13:56:53,maria.ashley046@analytics.example.com
1364150,CUST-0001364150,Darrell,Cisneros,Prefer not to say,1946-02-13,78,65+,darrell.cisneros.1364150@gmail.com,United Arab Emirates,ARE,Asia,Western Asia,Brianberg,Oregon,11624,AED,Regular,Affiliate,2024-09-29,Active,true,2024-09-29 00:00:00,,true,Mobile,2024-09-29 15:27:13,2024-09-29 00:26:00,taylor.cunningham023@commerce.example.com
1364151,CUST-0001364151,Alice,Clayton,Female,1971-06-04,53,45-54,alice.clayton.1364151@yahoo.com,Spain,ESP,Europe,Southern Europe,North Michael,Utah,51555,EUR,New,Paid Search,2024-09-18,Active,true,2024-09-18 00:00:00,,true,Mobile,2024-09-18 08:21:04,2024-09-18 09:21:01,stephen.daniels076@commerce.example.com
1364152,CUST-0001364152,Candice,Garcia,Non-binary,1994-02-05,30,25-34,candice.garcia.1364152@gmail.com,United Arab Emirates,ARE,Asia,Western Asia,Cherylport,Iowa,95577,AED,Regular,Social,2024-09-19,Active,false,2024-09-19 00:00:00,,true,Marketplace,2024-09-19 02:23:12,2024-09-19 06:16:28,richard.bradshaw051@platform.example.com
1364153,CUST-0001364153,David,Davis,Non-binary,1967-01-30,57,55-64,david.davis.1364153@yahoo.com,Italy,ITA,Europe,Southern Europe,Rollinston,Louisiana,36777,EUR,Occasional,Organic,2024-09-12,Active,false,2024-09-12 00:00:00,,true,Mobile,2024-09-12 23:13:27,2024-09-12 07:42:14,carol.bonilla067@analytics.example.com
1364154,CUST-0001364154,Todd,Elliott,Female,1941-01-05,83,65+,todd.elliott.1364154@hotmail.com,Australia,AUS,Oceania,Australia and New Zealand,Beckerhaven,Oklahoma,30322,AUD,Premium,Paid Search,2024-09-11,Active,true,2024-09-11 00:00:00,,true,Mobile,2024-09-11 07:48:28,2024-09-11 00:20:55,anita.garcia021@dataops.example.com
1364155,CUST-0001364155,Tamara,Bernard,Prefer not to say,1980-04-06,44,35-44,tamara.bernard.1364155@gmail.com,United States,USA,North America,Northern America,Rebeccamouth,North Carolina,99795,USD,Premium,Social,2024-09-17,Active,false,2024-09-17 00:00:00,,true,CRM,2024-09-17 13:36:17,2024-09-17 13:57:42,alyssa.richards002@commerce.example.com
1364156,CUST-0001364156,Amy,Lee,Female,1947-05-09,77,65+,amy.lee.1364156@yahoo.com,Italy,ITA,Europe,Southern Europe,Blanchardmouth,Wyoming,07822,EUR,Premium,Email,2024-09-26,Active,false,2024-09-26 00:00:00,,true,Web,2024-09-26 03:36:30,2024-09-26 15:35:32,joseph.johnson049@dataops.example.com
1364157,CUST-0001364157,Joseph,Hale,Female,1947-12-25,76,65+,joseph.hale.1364157@gmail.com,Spain,ESP,Europe,Southern Europe,Ochoaside,South Dakota,01399,EUR,Regular,Paid Search,2024-09-26,Active,false,2024-09-26 00:00:00,,true,Web,2024-09-26 10:53:20,2024-09-26 06:18:38,michael.berger060@platform.example.com
1364158,CUST-0001364158,Stefanie,Cochran,Non-binary,1965-08-05,59,55-64,stefanie.cochran.1364158@yahoo.com,Italy,ITA,Europe,Southern Europe,South Morganfort,Louisiana,31250,EUR,At Risk,Paid Search,2024-09-16,Active,false,2024-09-16 00:00:00,,true,Marketplace,2024-09-16 12:42:11,2024-09-16 07:29:54,eric.rowe100@platform.example.com
1364159,CUST-0001364159,Tina,Bass,Prefer not to say,2001-02-11,23,18-24,tina.bass.1364159@hotmail.com,Spain,ESP,Europe,Southern Europe,North Bonnie,North Carolina,08658,EUR,Occasional,Email,2024-09-18,Active,false,2024-09-18 00:00:00,,true,CRM,2024-09-18 19:24:49,2024-09-18 15:07:24,joseph.johnson049@dataops.example.com
1364160,CUST-0001364160,Elizabeth,Powell,Male,1940-08-15,84,65+,elizabeth.powell.1364160@yahoo.com,Brazil,BRA,South America,South America,Paulmouth,Nevada,40022,BRL,Occasional,Email,2024-09-05,Active,true,2024-09-05 00:00:00,,true,CRM,2024-09-05 08:19:09,2024-09-05 19:04:44,lisa.kim091@platform.example.com
1364161,CUST-0001364161,Jessica,Martin,Female,1955-09-19,69,65+,jessica.martin.1364161@yahoo.com,Italy,ITA,Europe,Southern Europe,East Kara,Washington,63639,EUR,New,Referral,2024-09-22,Active,true,2024-09-22 00:00:00,,true,CRM,2024-09-22 22:18:54,2024-09-22 13:48:35,lisa.kim091@platform.example.com
1364162,CUST-0001364162,Melissa,Wu,Prefer not to say,1940-12-09,83,65+,melissa.wu.1364162@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,Kathymouth,Nebraska,90677,GBP,New,Social,2024-09-23,Active,true,2024-09-23 00:00:00,,true,Web,2024-09-23 22:25:43,2024-09-23 02:16:02,tiffany.freeman101@analytics.example.com
1364163,CUST-0001364163,Jessica,Chen,Male,1953-10-05,70,65+,jessica.chen.1364163@hotmail.com,Mexico,MEX,North America,Central America,Lake Jacquelinemouth,Alaska,51183,MXN,Regular,Social,2024-09-14,Active,false,2024-09-14 00:00:00,,true,CRM,2024-09-14 23:53:44,2024-09-14 21:38:09,kenneth.rodgers059@analytics.example.com
1364164,CUST-0001364164,Kirk,Cohen,Prefer not to say,1953-11-08,70,65+,kirk.cohen.1364164@gmail.com,Mexico,MEX,North America,Central America,Davidview,Colorado,08248,MXN,Occasional,Paid Search,2024-09-06,Active,false,2024-09-06 00:00:00,,true,CRM,2024-09-06 08:08:34,2024-09-06 10:19:43,kelsey.taylor010@platform.example.com
1364165,CUST-0001364165,Kaylee,Rose,Female,2004-11-25,19,18-24,kaylee.rose.1364165@yahoo.com,United Arab Emirates,ARE,Asia,Western Asia,Gardnermouth,Wyoming,40523,AED,New,Organic,2024-09-10,Inactive,true,2024-09-10 00:00:00,,true,Web,2024-09-10 22:54:08,2024-09-10 22:29:43,adam.gordon030@commerce.example.com
1364166,CUST-0001364166,Elizabeth,Lee,Prefer not to say,1953-08-25,71,65+,elizabeth.lee.1364166@gmail.com,Canada,CAN,North America,Northern America,Whiteborough,Nevada,56323,CAD,Occasional,Social,2024-09-14,Active,true,2024-09-14 00:00:00,,true,Marketplace,2024-09-14 14:02:18,2024-09-14 16:40:40,renee.harvey080@dataops.example.com
1364167,CUST-0001364167,Jasmine,Grant,Male,1943-11-17,80,65+,jasmine.grant.1364167@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,West Donna,Tennessee,79821,AUD,Regular,Organic,2024-09-14,Inactive,true,2024-09-14 00:00:00,,true,Marketplace,2024-09-14 18:52:51,2024-09-14 20:06:23,brian.banks011@platform.example.com
1364168,CUST-0001364168,Brett,Hoffman,Prefer not to say,1979-09-28,44,35-44,brett.hoffman.1364168@hotmail.com,Canada,CAN,North America,Northern America,East Melissa,Mississippi,08219,CAD,Occasional,Organic,2024-09-21,Active,true,2024-09-21 00:00:00,,true,CRM,2024-09-21 02:27:53,2024-09-21 16:09:23,yesenia.arnold040@platform.example.com
1364169,CUST-0001364169,Jeffrey,Leon,Male,1996-02-03,28,25-34,jeffrey.leon.1364169@gmail.com,Netherlands,NLD,Europe,Western Europe,Rachelside,Pennsylvania,34503,EUR,Occasional,Direct,2024-09-27,Active,true,2024-09-27 00:00:00,,true,Marketplace,2024-09-27 19:09:54,2024-09-27 13:54:15,susan.rice083@commerce.example.com
