order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202209-000000000000,ORD-202209-0000012271,PROD-0000372802,SELL-00154986,6,432.28,242.52,304.9,2656.06,SGD,USA,Europe,Platform Fulfilled,false,0,0,2022-09-08 13:05:17,troy.boone097@platform.example.com
,ITEM-202209-000000000001,ORD-202209-0000002711,PROD-0000367881,SELL-00150386,5,619.96,376.55,273.12,2996.37,BRL,MEX,Asia,Dropship,false,0,0,2022-09-10 11:28:19,victoria.medina044@dataops.example.com
,ITEM-202209-000000000002,ORD-202209-0000008598,PROD-0000374772,SELL-00154688,6,9.66,10.68,5.88,53.16,JPY,ITA,North America,Seller Fulfilled,false,0,49.48,2022-09-14 00:12:00,jennifer.hudson020@analytics.example.com
,ITEM-202209-000000000003,ORD-202209-0000002957,PROD-0000373704,SELL-00151415,5,491.03,451.17,437.6,2441.58,AED,SGP,North America,Dropship,true,0,0,2022-09-26 18:39:08,sylvia.diaz107@dataops.example.com
,ITEM-202209-000000000004,ORD-202209-0000003603,PROD-0000375271,SELL-00155437,1,348.57,41.87,53.43,360.13,AUD,JPN,Europe,Dropship,false,0,0,2022-09-30 08:14:53,jennifer.atkins003@platform.example.com
,ITEM-202209-000000000005,ORD-202209-0000010654,PROD-0000369691,SELL-00154812,1,338.14,64.92,22.49,295.71,MXN,MEX,South America,Platform Fulfilled,false,0,0,2022-09-22 20:21:33,yolanda.vasquez005@platform.example.com
,ITEM-202209-000000000006,ORD-202209-0000005895,PROD-0000373258,SELL-00150546,2,784.04,170.02,166.89,1564.95,MXN,ARE,Oceania,Platform Fulfilled,false,0,0,2022-09-26 02:59:04,shawn.baxter004@dataops.example.com
,ITEM-202209-000000000007,ORD-202209-0000003877,PROD-0000375629,SELL-00155320,6,726.34,460.63,626.79,4524.2,AED,SGP,Europe,Seller Fulfilled,false,0,3544.49,2022-09-18 21:55:47,amy.holmes103@dataops.example.com
,ITEM-202209-000000000008,ORD-202209-0000014103,PROD-0000370517,SELL-00152335,3,210.02,38.52,76.01,667.55,SGD,GBR,Europe,Platform Fulfilled,false,0,0,2022-09-15 04:16:26,jimmy.washington028@commerce.example.com
,ITEM-202209-000000000009,ORD-202209-0000008583,PROD-0000380534,SELL-00152112,1,1030.74,170.23,82.8,943.31,CAD,USA,Asia,Platform Fulfilled,false,0,0,2022-09-15 15:14:38,sylvia.diaz107@dataops.example.com
,ITEM-202209-000000000010,ORD-202209-0000003459,PROD-0000378226,SELL-00151645,4,509.06,240.23,48.88,1844.89,USD,ARE,North America,Dropship,false,0,0,2022-09-06 21:34:38,brandi.carter038@dataops.example.com
,ITEM-202209-000000000011,ORD-202209-0000008507,PROD-0000371136,SELL-00155460,1,504.41,109.67,29.51,424.25,BRL,MEX,Asia,Dropship,false,0,0,2022-09-05 00:03:05,jimmy.washington028@commerce.example.com
,ITEM-202209-000000000012,ORD-202209-0000007229,PROD-0000365684,SELL-00153278,6,1047.2,667.4,315.06,5930.86,SGD,IND,Asia,Platform Fulfilled,false,0,0,2022-09-15 02:14:33,anita.garcia021@dataops.example.com
,ITEM-202209-000000000013,ORD-202209-0000013034,PROD-0000369158,SELL-00150737,3,429.5,100.52,59.74,1247.72,INR,USA,Europe,Platform Fulfilled,false,0,0,2022-09-21 02:47:03,ashley.marks069@commerce.example.com
,ITEM-202209-000000000014,ORD-202209-0000005162,PROD-0000376297,SELL-00153534,6,766.86,597.19,495.87,4499.84,JPY,ESP,Europe,Dropship,false,0,0,2022-09-14 19:40:49,andrew.ellis102@analytics.example.com
,ITEM-202209-000000000015,ORD-202209-0000010697,PROD-0000366924,SELL-00150124,2,319.21,106.23,119.47,651.66,SGD,NLD,Europe,Seller Fulfilled,false,0,0,2022-09-21 00:19:43,john.mullins109@commerce.example.com
,ITEM-202209-000000000016,ORD-202209-0000003129,PROD-0000380508,SELL-00151137,4,495.86,248.14,156.83,1892.13,USD,IND,Asia,Seller Fulfilled,false,0,0,2022-09-06 22:16:56,lance.williams029@platform.example.com
,ITEM-202209-000000000017,ORD-202209-0000016712,PROD-0000371350,SELL-00155018,4,482.31,25.98,456.57,2359.83,AUD,USA,Europe,Seller Fulfilled,false,3,0,2022-09-28 08:04:40,joann.clark089@commerce.example.com
,ITEM-202209-000000000018,ORD-202209-0000012869,PROD-0000374288,SELL-00155549,1,852.42,49.37,20.94,823.99,MXN,ESP,Europe,Seller Fulfilled,false,0,0,2022-09-30 16:41:05,eric.mullen052@dataops.example.com
,ITEM-202209-000000000019,ORD-202209-0000005475,PROD-0000380391,SELL-00154217,3,785.85,454.81,372.44,2275.18,SGD,CAN,South America,Dropship,false,0,0,2022-09-19 05:35:23,michelle.sims041@analytics.example.com
,ITEM-202209-000000000020,ORD-202209-0000006741,PROD-0000368698,SELL-00150776,2,350.89,122.48,75.52,654.82,AED,GBR,North America,Seller Fulfilled,false,0,0,2022-09-10 00:12:05,stephen.clark001@analytics.example.com
,ITEM-202209-000000000021,ORD-202209-0000005130,PROD-0000370633,SELL-00152202,6,558.43,182.81,311.4,3479.17,AED,AUS,Asia,Platform Fulfilled,false,0,0,2022-09-30 15:12:31,joseph.johnson049@dataops.example.com
,ITEM-202209-000000000022,ORD-202209-0000013839,PROD-0000368257,SELL-00154020,5,163.16,29.64,148.39,934.55,AED,IND,North America,Seller Fulfilled,false,0,0,2022-09-17 18:27:28,christine.johnson056@commerce.example.com
,ITEM-202209-000000000023,ORD-202209-0000013040,PROD-0000380211,SELL-00154255,4,1070.6,428.93,620.92,4474.39,EUR,CAN,Asia,Seller Fulfilled,false,0,0,2022-09-26 16:07:17,jennifer.hudson020@analytics.example.com
,ITEM-202209-000000000024,ORD-202209-0000001497,PROD-0000366413,SELL-00151440,2,911.16,386.09,266.79,1703.02,USD,GBR,Europe,Dropship,false,0,0,2022-09-11 13:07:16,micheal.chen050@dataops.example.com
,ITEM-202209-000000000025,ORD-202209-0000009583,PROD-0000376473,SELL-00153069,6,479.79,112.62,519.73,3285.85,BRL,FRA,South America,Platform Fulfilled,false,0,0,2022-09-26 18:09:28,jennifer.bauer068@analytics.example.com
,ITEM-202209-000000000026,ORD-202209-0000001225,PROD-0000368976,SELL-00153263,1,171.76,30.58,24.21,165.39,BRL,SGP,Asia,Seller Fulfilled,true,0,0,2022-09-21 02:34:31,megan.cunningham013@commerce.example.com
