customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
380703,CUST-0000380703,Aaron,Jordan,Non-binary,1954-10-06,66,65+,aaron.jordan.380703@yahoo.com,Netherlands,NLD,Europe,Western Europe,Lake Matthewtown,Michigan,98934,EUR,Occasional,Social,2021-09-02,Active,true,2021-09-02 00:00:00,,true,Web,2021-09-02 01:28:32,2021-09-02 18:41:19,michael.berger060@platform.example.com
380704,CUST-0000380704,Allison,Munoz,Non-binary,1973-08-07,48,45-54,allison.munoz.380704@yahoo.com,India,IND,Asia,Southern Asia,Murphymouth,Montana,90822,INR,Occasional,Paid Search,2021-09-13,Inactive,true,2021-09-13 00:00:00,,true,Marketplace,2021-09-13 17:23:12,2021-09-13 01:11:03,peter.martinez098@platform.example.com
380705,CUST-0000380705,Joshua,Green,Male,1961-01-12,60,55-64,joshua.green.380705@yahoo.com,Netherlands,NLD,Europe,Western Europe,Johnsonberg,Vermont,68803,EUR,Occasional,Organic,2021-09-10,Active,true,2021-09-10 00:00:00,,true,Marketplace,2021-09-10 17:56:31,2021-09-10 17:04:47,ashley.marks069@commerce.example.com
380706,CUST-0000380706,Marissa,Smith,Male,1984-03-07,37,35-44,marissa.smith.380706@hotmail.com,United Arab Emirates,ARE,Asia,Western Asia,Stewarthaven,California,60456,AED,Occasional,Social,2021-09-17,Active,false,2021-09-17 00:00:00,,true,CRM,2021-09-17 18:57:36,2021-09-17 18:17:34,christine.carter078@commerce.example.com
380707,CUST-0000380707,Aaron,Henson,Female,1953-06-02,68,65+,aaron.henson.380707@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,West Jameshaven,South Dakota,51293,AUD,At Risk,Email,2021-09-07,Inactive,false,2021-09-07 00:00:00,,true,Web,2021-09-07 13:23:16,2021-09-07 08:48:50,jason.franklin045@dataops.example.com
380708,CUST-0000380708,Jason,Walker,Prefer not to say,1999-03-11,22,18-24,jason.walker.380708@gmail.com,Japan,JPN,Asia,Eastern Asia,New Gregorystad,Nebraska,29745,JPY,Regular,Organic,2021-09-23,Inactive,true,2021-09-23 00:00:00,,true,Web,2021-09-23 19:31:11,2021-09-23 14:29:42,shawn.baxter004@dataops.example.com
380709,CUST-0000380709,Larry,Garcia,Male,1986-06-07,35,35-44,larry.garcia.380709@gmail.com,Germany,DEU,Europe,Western Europe,New Anaburgh,Alaska,18359,EUR,Regular,Referral,2021-09-10,Active,true,2021-09-10 00:00:00,,true,Web,2021-09-10 09:14:31,2021-09-10 00:53:25,john.mullins109@commerce.example.com
380710,CUST-0000380710,Henry,Mora,Male,1971-03-21,50,45-54,henry.mora.380710@gmail.com,Canada,CAN,North America,Northern America,New Markmouth,North Carolina,94811,CAD,Occasional,Referral,2021-09-14,Active,false,2021-09-14 00:00:00,,true,Marketplace,2021-09-14 19:29:20,2021-09-14 16:03:37,stephen.clark001@analytics.example.com
380711,CUST-0000380711,Christina,Howell,Male,2006-01-27,15,18-24,christina.howell.380711@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,Browntown,Wyoming,98365,GBP,New,Direct,2021-09-18,Active,false,2021-09-18 00:00:00,,true,CRM,2021-09-18 04:34:27,2021-09-18 12:54:16,timothy.cannon081@analytics.example.com
380712,CUST-0000380712,Darlene,Levine,Female,1965-06-05,56,55-64,darlene.levine.380712@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,North Janet,Maine,89350,GBP,Regular,Direct,2021-09-26,Active,false,2021-09-26 00:00:00,,true,Mobile,2021-09-26 15:34:52,2021-09-26 05:02:26,micheal.hall064@dataops.example.com
