review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202509-0000000000,CUST-0001818785,PROD-0000983689,ORD-202509-0000011532,5,Excellent quality,She walk dinner history floor body.,true,25,2025-09-14 11:13:03,USA,Europe,Positive,2025-09-14 11:13:03,eric.horton058@analytics.example.com
,REV-202509-0000000001,CUST-0001810466,PROD-0000990974,ORD-202509-0000005457,2,Great product,Threat call gun early movement not.,false,5,2025-09-26 11:43:32,IND,Europe,Negative,2025-09-26 11:43:32,raymond.pineda079@platform.example.com
,REV-202509-0000000002,CUST-0001784327,PROD-0000986911,ORD-202509-0000008943,4,Worth the money,Reveal why continue blue. Hand common final real such ten strong.,true,12,2025-09-28 09:45:17,CAN,Europe,Positive,2025-09-28 09:45:17,shawn.baxter004@dataops.example.com
,REV-202509-0000000003,CUST-0001817619,PROD-0000996947,ORD-202509-0000011914,4,Average experience,Fast no effort news wish. Teach manager should a course a away. Hard week yes fact opportunity pattern similar. Should chair environment.,true,4,2025-09-21 16:28:02,FRA,Europe,Positive,2025-09-21 16:28:02,christine.johnson056@commerce.example.com
,REV-202509-0000000004,CUST-0001807244,PROD-0000985322,ORD-202509-0000007942,4,Excellent quality,Matter nor you act edge. Part just some argue culture sea something.,false,20,2025-09-19 12:34:11,USA,North America,Positive,2025-09-19 12:34:11,michael.brewer084@analytics.example.com
,REV-202509-0000000005,CUST-0001794200,PROD-0001001227,ORD-202509-0000003149,4,Worth the money,Six turn analysis that book. Quite stay laugh next decide rule real. Bag beautiful ask people.,false,8,2025-09-23 05:21:23,ARE,South America,Positive,2025-09-23 05:21:23,adam.gordon030@commerce.example.com
,REV-202509-0000000006,CUST-0001816574,PROD-0000990522,ORD-202509-0000004746,5,Excellent quality,Box general rather once case gas. Father world make research. Class man range not. Bank structure own notice baby it establish.,false,30,2025-09-22 08:58:46,CAN,Asia,Positive,2025-09-22 08:58:46,dominic.hodges075@platform.example.com
,REV-202509-0000000007,CUST-0001788556,PROD-0001000071,ORD-202509-0000008323,3,Excellent quality,Beat receive record stage how road.,true,2,2025-09-28 02:11:43,DEU,Asia,Neutral,2025-09-28 02:11:43,timothy.cannon081@analytics.example.com
,REV-202509-0000000008,CUST-0001804336,PROD-0001001572,ORD-202509-0000006796,4,Not as expected,Character day finish visit wear thing. Bit matter pressure morning product. Specific TV of build teach system.,true,8,2025-09-08 09:57:04,JPN,Europe,Positive,2025-09-08 09:57:04,curtis.williams033@dataops.example.com
,REV-202509-0000000009,CUST-0001784617,PROD-0000989415,ORD-202509-0000002543,2,Excellent quality,Fire someone feeling without accept particularly seem central. Popular rule certainly process summer you power. Board national bank leg high. Process attack case put.,true,9,2025-09-23 05:53:56,MEX,Europe,Negative,2025-09-23 05:53:56,patrick.gonzalez035@dataops.example.com
,REV-202509-0000000010,CUST-0001811772,PROD-0000995991,ORD-202509-0000002816,5,Fast delivery,Speak her likely check local herself degree. Leg never cold think table candidate. Minute hair describe must agency necessary. Article particularly brother second including. Like open decide believe scene play between.,true,5,2025-09-03 14:16:15,MEX,Oceania,Positive,2025-09-03 14:16:15,kimberly.harmon088@commerce.example.com
,REV-202509-0000000011,CUST-0001792914,PROD-0001001302,ORD-202509-0000010771,5,Could be better,Wrong modern long night include. Where I need. Above he everything office wall.,true,7,2025-09-22 23:48:45,FRA,Europe,Positive,2025-09-22 23:48:45,oscar.owens072@analytics.example.com
,REV-202509-0000000012,CUST-0001801071,PROD-0000985478,ORD-202509-0000006371,3,Not as expected,Teacher receive describe everyone give. Visit significant late four similar away.,true,8,2025-09-03 02:39:43,BRA,Europe,Neutral,2025-09-03 02:39:43,benjamin.brooks117@dataops.example.com
,REV-202509-0000000013,CUST-0001815083,PROD-0000996828,ORD-202509-0000001153,4,Highly recommended,City official data then shake later trial.,true,19,2025-09-22 21:39:44,ARE,Oceania,Positive,2025-09-22 21:39:44,kimberly.harmon088@commerce.example.com
,REV-202509-0000000014,CUST-0001800461,PROD-0000995330,ORD-202509-0000005376,4,Worth the money,Receive approach third chair.,true,9,2025-09-11 01:45:59,DEU,North America,Positive,2025-09-11 01:45:59,jeffery.miller012@commerce.example.com
,REV-202509-0000000015,CUST-0001813568,PROD-0000983878,ORD-202509-0000002162,4,Could be better,Risk debate if person know.,true,0,2025-09-29 10:32:31,NLD,Europe,Positive,2025-09-29 10:32:31,renee.harvey080@dataops.example.com
,REV-202509-0000000016,CUST-0001801376,PROD-0000999829,ORD-202509-0000005279,4,Worth the money,Suggest service drive city action key. Practice effect design politics order authority.,true,2,2025-09-01 19:03:27,AUS,South America,Positive,2025-09-01 19:03:27,kenneth.rodgers059@analytics.example.com
,REV-202509-0000000017,CUST-0001819145,PROD-0000993491,ORD-202509-0000011051,5,Average experience,Available significant he citizen forget really. We grow home system husband probably ground. Loss time yet floor spring cut democratic. Interview medical would process dog rule already.,true,3,2025-09-13 07:37:06,USA,Europe,Positive,2025-09-13 07:37:06,patrick.gonzalez035@dataops.example.com
,REV-202509-0000000018,CUST-0001808335,PROD-0000998203,ORD-202509-0000010411,3,Great product,Eight arrive region. Describe wide our cultural. Movement manage already forward various. Name western religious mother. Relationship what dinner modern later who owner from.,true,1,2025-09-07 07:34:06,NLD,Europe,Neutral,2025-09-07 07:34:06,raymond.davis085@analytics.example.com
,REV-202509-0000000019,CUST-0001786622,PROD-0000982960,ORD-202509-0000000311,4,Average experience,View wall voice city when hair. Be short ok.,true,6,2025-09-09 14:26:21,JPN,Asia,Positive,2025-09-09 14:26:21,andrea.cummings039@platform.example.com
,REV-202509-0000000020,CUST-0001808039,PROD-0001000675,ORD-202509-0000007560,5,Could be better,President career way action town surface.,true,0,2025-09-07 01:27:25,ITA,Asia,Positive,2025-09-07 01:27:25,raymond.davis085@analytics.example.com
,REV-202509-0000000021,CUST-0001807163,PROD-0000989515,ORD-202509-0000003012,4,Highly recommended,Free experience few eat.,true,5,2025-09-23 09:51:37,GBR,Europe,Positive,2025-09-23 09:51:37,jennifer.yu037@dataops.example.com
,REV-202509-0000000022,CUST-0001819102,PROD-0000990598,ORD-202509-0000005085,4,Highly recommended,Final pattern child officer catch girl. Option only great close management agree. Such left draw especially society side test late.,true,11,2025-09-05 18:00:40,ARE,Oceania,Positive,2025-09-05 18:00:40,micheal.chen050@dataops.example.com
,REV-202509-0000000023,CUST-0001794490,PROD-0000985154,ORD-202509-0000003564,5,Highly recommended,Likely than order movie once risk bring where. Herself available nearly three. Out wide grow than. Street form seem. Management save need table story.,true,2,2025-09-02 19:04:30,GBR,Asia,Positive,2025-09-02 19:04:30,lance.williams029@platform.example.com
,REV-202509-0000000024,CUST-0001796166,PROD-0000996024,ORD-202509-0000000915,5,Worth the money,Security outside series.,true,0,2025-09-01 21:53:37,FRA,Europe,Positive,2025-09-01 21:53:37,eric.horton058@analytics.example.com
,REV-202509-0000000025,CUST-0001799357,PROD-0000992745,ORD-202509-0000002215,4,Highly recommended,Case anyone executive require interview. Involve sense serious American thus. Notice message defense. Sign chair the describe why capital.,true,3,2025-09-04 18:06:55,GBR,Asia,Positive,2025-09-04 18:06:55,rachel.hall062@platform.example.com
,REV-202509-0000000026,CUST-0001805527,PROD-0000986775,ORD-202509-0000000347,3,Highly recommended,Tree four program yet eye chair child research.,false,0,2025-09-01 08:59:43,CAN,Asia,Neutral,2025-09-01 08:59:43,alyssa.richards002@commerce.example.com
,REV-202509-0000000027,CUST-0001809028,PROD-0000988674,ORD-202509-0000004408,2,Average experience,Majority sit play.,true,6,2025-09-29 16:30:12,BRA,Europe,Negative,2025-09-29 16:30:12,eric.horton058@analytics.example.com
,REV-202509-0000000028,CUST-0001811779,PROD-0001003023,ORD-202509-0000002596,5,Excellent quality,Lay establish PM anyone.,false,3,2025-09-08 21:12:57,DEU,Asia,Positive,2025-09-08 21:12:57,samantha.villa073@commerce.example.com
,REV-202509-0000000029,CUST-0001807254,PROD-0000992666,ORD-202509-0000001902,3,Great product,Doctor challenge education certain eight.,true,2,2025-09-07 18:12:52,NLD,South America,Neutral,2025-09-07 18:12:52,darren.anderson025@dataops.example.com
,REV-202509-0000000030,CUST-0001804864,PROD-0000982802,ORD-202509-0000004475,4,Worth the money,Body heart mouth kitchen understand. Tax information allow room clearly sign set.,true,0,2025-09-21 22:21:53,ITA,Asia,Positive,2025-09-21 22:21:53,adam.gordon030@commerce.example.com
,REV-202509-0000000031,CUST-0001798336,PROD-0000998950,ORD-202509-0000001080,5,Highly recommended,Stay model computer difference structure paper. Could dog nice analysis southern produce. Example girl wonder their forward. Moment sometimes reach boy after successful nearly.,true,1,2025-09-21 13:43:32,BRA,Asia,Positive,2025-09-21 13:43:32,michelle.bender024@analytics.example.com
,REV-202509-0000000032,CUST-0001791588,PROD-0000999764,ORD-202509-0000011796,2,Not as expected,Body part agree support trade follow. Claim history even near look without. Black name would air apply as.,true,8,2025-09-09 20:35:49,ESP,Europe,Negative,2025-09-09 20:35:49,elizabeth.olsen066@platform.example.com
,REV-202509-0000000033,CUST-0001789211,PROD-0000984576,ORD-202509-0000007728,5,Could be better,Live commercial level money control fire.,true,6,2025-09-21 23:28:21,SGP,Europe,Positive,2025-09-21 23:28:21,darren.anderson025@dataops.example.com
,REV-202509-0000000034,CUST-0001793766,PROD-0000987376,ORD-202509-0000009012,3,Could be better,School catch feel page development. Along couple term safe reduce modern environment page.,true,17,2025-09-15 14:44:08,NLD,Asia,Neutral,2025-09-15 14:44:08,anita.garcia021@dataops.example.com
,REV-202509-0000000035,CUST-0001790114,PROD-0000993304,ORD-202509-0000006712,5,Not as expected,Plant prepare listen parent attorney performance able. Become surface information pay certainly culture nation.,true,36,2025-09-05 09:55:42,GBR,North America,Positive,2025-09-05 09:55:42,carol.bonilla067@analytics.example.com
