order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202205-0000000000,CUST-0000594861,SES-202205-0000008499,2022-05-09 08:00:57,Completed,Netherlands,NLD,Europe,EUR,475.26,52.07,24.76,91.62,539.57,Google Pay,Same Day,WH-00152,2022-05-17,2022-05-17,,false,0,Web,2022-05-09 08:00:57,2022-05-09 09:34:57,stephen.clark001@analytics.example.com
,ORD-202205-0000000001,CUST-0000594050,SES-202205-0000008994,2022-05-30 04:10:50,Completed,United Kingdom,GBR,Europe,GBP,1647.72,328.23,35.65,181.82,1536.96,Paytm,Same Day,WH-00107,2022-06-05,2022-06-05,,false,0,Mobile,2022-05-30 04:10:50,2022-05-30 06:35:50,joseph.johnson049@dataops.example.com
,ORD-202205-0000000002,CUST-0000590344,SES-202205-0000012972,2022-05-08 22:22:08,Completed,Singapore,SGP,Asia,SGD,1519.54,297.74,10.9,30.37,1263.07,Phonepe,Standard,WH-00133,2022-05-19,2022-05-19,,false,0,Marketplace,2022-05-08 22:22:08,2022-05-09 00:09:08,ashley.marks069@commerce.example.com
,ORD-202205-0000000003,CUST-0000584847,SES-202205-0000018489,2022-05-02 05:29:53,Completed,United Kingdom,GBR,Europe,GBP,947.51,147.46,12.86,19.07,831.98,PayPal,Express,WH-00134,2022-05-05,2022-05-05,,false,0,Marketplace,2022-05-02 05:29:53,2022-05-02 06:56:53,stephen.clark001@analytics.example.com
,ORD-202205-0000000004,CUST-0000580860,SES-202205-0000014375,2022-05-11 14:35:31,Completed,United Arab Emirates,ARE,Asia,AED,22.74,1.04,22.28,2.88,46.86,Google Pay,Economy,WH-00176,2022-05-13,2022-05-13,,false,0,Mobile,2022-05-11 14:35:31,2022-05-11 14:47:31,renee.harvey080@dataops.example.com
,ORD-202205-0000000005,CUST-0000595833,SES-202205-0000019635,2022-05-01 07:56:20,Completed,Germany,DEU,Europe,EUR,26.07,2.31,23.61,3.06,50.43,Phonepe,Standard,WH-00134,2022-05-03,2022-05-03,,false,0,Mobile,2022-05-01 07:56:20,2022-05-01 09:06:20,tina.williams074@commerce.example.com
,ORD-202205-0000000006,CUST-0000576528,SES-202205-0000017060,2022-05-06 11:49:13,Completed,United States,USA,North America,USD,419.63,35.02,27.25,33.53,445.39,Bank Transfer,Economy,WH-00145,2022-05-10,2022-05-10,,false,0,Mobile,2022-05-06 11:49:13,2022-05-06 12:44:13,yesenia.arnold040@platform.example.com
,ORD-202205-0000000007,CUST-0000590060,SES-202205-0000006062,2022-05-22 11:18:51,Completed,France,FRA,Europe,EUR,2634.62,624.35,43.14,56.22,2109.63,Credit Card,Pickup,WH-00121,2022-05-31,2022-05-31,,false,0,POS,2022-05-22 11:18:51,2022-05-22 14:04:51,john.mullins109@commerce.example.com
,ORD-202205-0000000008,CUST-0000591877,SES-202205-0000009894,2022-05-25 19:28:23,Completed,Singapore,SGP,Asia,SGD,2986.21,132.76,37.15,217.5,3108.1,Apple Pay,Economy,WH-00037,2022-06-05,2022-06-05,,false,0,Marketplace,2022-05-25 19:28:23,2022-05-25 22:09:23,tiffany.freeman101@analytics.example.com
,ORD-202205-0000000009,CUST-0000577705,SES-202205-0000016966,2022-05-02 18:02:13,Completed,India,IND,Asia,INR,1130.52,113.94,43.22,133.51,1193.31,Phonepe,Express,WH-00008,2022-05-07,2022-05-07,,false,0,Marketplace,2022-05-02 18:02:13,2022-05-02 18:55:13,eric.mullen052@dataops.example.com
,ORD-202205-0000000010,CUST-0000580027,SES-202205-0000012012,2022-05-31 06:11:52,Completed,United States,USA,North America,USD,226.55,44.3,2.72,22.01,206.98,Credit Card,Standard,WH-00242,2022-06-02,2022-06-02,,false,0,Marketplace,2022-05-31 06:11:52,2022-05-31 09:10:52,timothy.cameron104@commerce.example.com
,ORD-202205-0000000011,CUST-0000586274,SES-202205-0000013761,2022-05-19 12:11:01,Completed,France,FRA,Europe,EUR,1951.45,272.92,36.96,98.65,1814.14,Buy Now Pay Later,Economy,WH-00128,2022-05-26,2022-05-26,,false,0,POS,2022-05-19 12:11:01,2022-05-19 14:28:01,troy.boone097@platform.example.com
,ORD-202205-0000000012,CUST-0000594812,SES-202205-0000012180,2022-05-09 10:03:28,Completed,United Kingdom,GBR,Europe,GBP,1507.46,178.0,9.88,115.83,1455.17,Gift Card,Express,WH-00032,2022-05-18,2022-05-18,,false,0,POS,2022-05-09 10:03:28,2022-05-09 12:56:28,jimmy.washington028@commerce.example.com
,ORD-202205-0000000013,CUST-0000596964,SES-202205-0000004329,2022-05-19 00:12:00,Processing,Netherlands,NLD,Europe,EUR,839.61,131.3,5.03,144.51,857.85,Credit Card,Same Day,WH-00129,2022-05-28,,,false,0,Web,2022-05-19 00:12:00,2022-05-19 01:22:00,micheal.hall064@dataops.example.com
,ORD-202205-0000000014,CUST-0000575651,SES-202205-0000012613,2022-05-04 23:34:44,Completed,Australia,AUS,Oceania,AUD,1521.05,61.55,13.05,176.84,1649.39,Google Pay,Economy,WH-00168,2022-05-07,2022-05-07,,false,0,Web,2022-05-04 23:34:44,2022-05-05 00:14:44,jeffery.miller012@commerce.example.com
,ORD-202205-0000000015,CUST-0000583458,SES-202205-0000006477,2022-05-15 09:17:23,Completed,France,FRA,Europe,EUR,2538.19,261.88,8.85,72.89,2358.05,PayPal,Express,WH-00090,2022-05-26,2022-05-26,,false,0,Mobile,2022-05-15 09:17:23,2022-05-15 10:53:23,taylor.cunningham023@commerce.example.com
,ORD-202205-0000000016,CUST-0000576838,SES-202205-0000004331,2022-05-29 01:15:37,Completed,Italy,ITA,Europe,EUR,1321.49,120.19,4.92,44.2,1250.42,Phonepe,Same Day,WH-00235,2022-06-03,2022-06-03,,false,0,Marketplace,2022-05-29 01:15:37,2022-05-29 04:01:37,shawn.baxter004@dataops.example.com
,ORD-202205-0000000017,CUST-0000592070,SES-202205-0000001940,2022-05-03 11:37:38,Completed,Spain,ESP,Europe,EUR,1398.05,36.84,12.28,189.17,1562.66,Paytm,Pickup,WH-00199,2022-05-12,2022-05-12,,false,0,Web,2022-05-03 11:37:38,2022-05-03 11:47:38,victor.palmer071@platform.example.com
,ORD-202205-0000000018,CUST-0000578974,SES-202205-0000007165,2022-05-26 22:15:02,Completed,Japan,JPN,Asia,JPY,2079.6,475.36,39.25,113.49,1756.98,Buy Now Pay Later,Express,WH-00094,2022-05-30,2022-05-30,,false,0,Web,2022-05-26 22:15:02,2022-05-27 00:52:02,brian.taylor114@analytics.example.com
,ORD-202205-0000000019,CUST-0000579187,SES-202205-0000008766,2022-05-07 18:36:06,Cancelled,Germany,DEU,Europe,EUR,150.89,24.65,31.05,19.29,176.58,Gift Card,Standard,WH-00032,2022-05-09,,2022-05-10 10:36:06,false,0,Web,2022-05-07 18:36:06,2022-05-07 19:39:06,shawn.baxter004@dataops.example.com
,ORD-202205-0000000020,CUST-0000596366,SES-202205-0000004089,2022-05-12 00:33:51,Processing,Canada,CAN,North America,CAD,1317.89,104.81,35.68,51.88,1300.64,Debit Card,Express,WH-00226,2022-05-15,,,false,0,Marketplace,2022-05-12 00:33:51,2022-05-12 02:10:51,kelsey.taylor010@platform.example.com
,ORD-202205-0000000021,CUST-0000581580,SES-202205-0000008455,2022-05-09 16:41:28,Cancelled,United Arab Emirates,ARE,Asia,AED,1872.7,168.08,1.14,203.51,1909.27,Gift Card,Same Day,WH-00126,2022-05-19,,2022-05-11 23:41:28,false,0,POS,2022-05-09 16:41:28,2022-05-09 16:50:28,maria.ashley046@analytics.example.com
,ORD-202205-0000000022,CUST-0000578113,SES-202205-0000017266,2022-05-10 05:01:59,Completed,Netherlands,NLD,Europe,EUR,566.84,24.86,41.64,39.27,622.89,PayPal,Standard,WH-00064,2022-05-18,2022-05-18,,false,0,POS,2022-05-10 05:01:59,2022-05-10 05:38:59,jennifer.bauer068@analytics.example.com
,ORD-202205-0000000023,CUST-0000586266,SES-202205-0000004257,2022-05-12 22:03:01,Completed,Netherlands,NLD,Europe,EUR,1806.8,369.71,34.61,42.46,1514.16,Bank Transfer,Standard,WH-00052,2022-05-19,2022-05-19,,false,0,Web,2022-05-12 22:03:01,2022-05-12 22:06:01,joann.clark089@commerce.example.com
,ORD-202205-0000000024,CUST-0000588532,SES-202205-0000017718,2022-05-31 12:30:05,Completed,Canada,CAN,North America,CAD,2800.02,591.98,13.62,123.42,2345.08,Gift Card,Same Day,WH-00080,2022-06-07,2022-06-07,,false,0,Marketplace,2022-05-31 12:30:05,2022-05-31 14:55:05,sylvia.diaz107@dataops.example.com
,ORD-202205-0000000025,CUST-0000593180,SES-202205-0000002924,2022-05-01 07:13:51,Processing,Singapore,SGP,Asia,SGD,214.85,44.89,12.49,33.33,215.78,Debit Card,Same Day,WH-00212,2022-05-12,,,false,0,Web,2022-05-01 07:13:51,2022-05-01 08:21:51,jason.franklin045@dataops.example.com
,ORD-202205-0000000026,CUST-0000595438,SES-202205-0000016392,2022-05-24 19:06:28,Completed,Australia,AUS,Oceania,AUD,2152.82,257.26,19.02,62.34,1976.92,Credit Card,Pickup,WH-00103,2022-05-31,2022-05-31,,false,0,Marketplace,2022-05-24 19:06:28,2022-05-24 21:25:28,yolanda.vasquez005@platform.example.com
