seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
404815,SELL-00404815,Bailey PLC,Small Business,Japan,JPN,Asia,3.79,Suspended,Seller Fulfilled,2025-10-25,2025-10-25 00:00:00,,true,2025-10-25 11:07:59,anita.garcia021@dataops.example.com
404816,SELL-00404816,Gregory Ltd,Retailer,Brazil,BRA,South America,4.76,Active,Platform Fulfilled,2025-10-21,2025-10-21 00:00:00,,true,2025-10-21 10:24:20,jennifer.hudson020@analytics.example.com
404817,SELL-00404817,"Grant, Edwards and Thomas",Marketplace,India,IND,Asia,3.56,Active,Seller Fulfilled,2025-10-16,2025-10-16 00:00:00,,true,2025-10-16 18:18:49,michael.johnson061@platform.example.com
404818,SELL-00404818,"Monroe, Johnson and Cross",Retailer,Germany,DEU,Europe,4.24,Active,Seller Fulfilled,2025-10-07,2025-10-07 00:00:00,,true,2025-10-07 19:13:40,brian.banks011@platform.example.com
404819,SELL-00404819,"Brady, Spears and Gonzalez",Marketplace,Italy,ITA,Europe,4.94,Active,Platform Fulfilled,2025-10-18,2025-10-18 00:00:00,,true,2025-10-18 21:28:14,raymond.pineda079@platform.example.com
404820,SELL-00404820,Goodman LLC,Distributor,France,FRA,Europe,4.47,Active,Platform Fulfilled,2025-10-11,2025-10-11 00:00:00,,true,2025-10-11 13:20:39,ryan.steele043@commerce.example.com
404821,SELL-00404821,"Summers, Mason and Nelson",Distributor,Canada,CAN,North America,4.12,Active,Platform Fulfilled,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 08:27:38,brittany.rose019@commerce.example.com
404822,SELL-00404822,Moreno Group,Distributor,Mexico,MEX,North America,4.89,Inactive,Platform Fulfilled,2025-10-27,2025-10-27 00:00:00,,true,2025-10-27 08:22:09,jennifer.hudson020@analytics.example.com
404823,SELL-00404823,Ramirez-Bishop,Marketplace,Japan,JPN,Asia,4.2,Active,Platform Fulfilled,2025-10-14,2025-10-14 00:00:00,,true,2025-10-14 12:32:43,brandon.yu006@analytics.example.com
404824,SELL-00404824,"Crawford, Pope and Morgan",Distributor,United Kingdom,GBR,Europe,4.62,Inactive,Dropship,2025-10-30,2025-10-30 00:00:00,,true,2025-10-30 14:22:42,susan.rice083@commerce.example.com
404825,SELL-00404825,Johnson-Wolfe,Brand,Spain,ESP,Europe,4.84,Active,Platform Fulfilled,2025-10-04,2025-10-04 00:00:00,,true,2025-10-04 08:07:20,megan.cunningham013@commerce.example.com
404826,SELL-00404826,Kennedy Group,Small Business,Canada,CAN,North America,4.81,Active,Platform Fulfilled,2025-10-21,2025-10-21 00:00:00,,true,2025-10-21 06:51:00,willie.long016@dataops.example.com
404827,SELL-00404827,"Crawford, Robinson and Ellis",Distributor,Germany,DEU,Europe,4.72,Active,Dropship,2025-10-10,2025-10-10 00:00:00,,true,2025-10-10 00:28:21,jennifer.erickson018@platform.example.com
404828,SELL-00404828,Adams Ltd,Distributor,Spain,ESP,Europe,4.27,Inactive,Dropship,2025-10-05,2025-10-05 00:00:00,,true,2025-10-05 06:55:52,christine.carter078@commerce.example.com
404829,SELL-00404829,Simmons-Evans,Distributor,Germany,DEU,Europe,3.65,Active,Platform Fulfilled,2025-10-16,2025-10-16 00:00:00,,true,2025-10-16 16:44:16,jack.smith053@analytics.example.com
404830,SELL-00404830,"Willis, Owen and Holland",Brand,France,FRA,Europe,3.99,Active,Platform Fulfilled,2025-10-26,2025-10-26 00:00:00,,true,2025-10-26 21:02:22,benjamin.brooks117@dataops.example.com
404831,SELL-00404831,"Liu, Robinson and Miller",Brand,France,FRA,Europe,4.7,Active,Seller Fulfilled,2025-10-17,2025-10-17 00:00:00,,true,2025-10-17 10:50:03,tina.williams074@commerce.example.com
404832,SELL-00404832,Ramirez Ltd,Small Business,Japan,JPN,Asia,4.52,Inactive,Seller Fulfilled,2025-10-05,2025-10-05 00:00:00,,true,2025-10-05 19:21:20,linda.daniels047@dataops.example.com
404833,SELL-00404833,"Brown, Woodward and Brown",Brand,Spain,ESP,Europe,3.98,Active,Platform Fulfilled,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 01:33:18,michelle.sims041@analytics.example.com
404834,SELL-00404834,Smith Ltd,Marketplace,Italy,ITA,Europe,4.34,Inactive,Platform Fulfilled,2025-10-09,2025-10-09 00:00:00,,true,2025-10-09 11:44:21,victor.palmer071@platform.example.com
404835,SELL-00404835,Martinez-Benson,Brand,United States,USA,North America,4.24,Active,Dropship,2025-10-02,2025-10-02 00:00:00,,true,2025-10-02 14:50:08,samantha.villa073@commerce.example.com
404836,SELL-00404836,Kirk-Gutierrez,Small Business,United States,USA,North America,4.76,Active,Seller Fulfilled,2025-10-07,2025-10-07 00:00:00,,true,2025-10-07 03:38:54,maria.ashley046@analytics.example.com
404837,SELL-00404837,Hogan-York,Distributor,Australia,AUS,Oceania,4.38,Inactive,Dropship,2025-10-26,2025-10-26 00:00:00,,true,2025-10-26 23:18:40,christine.johnson056@commerce.example.com
404838,SELL-00404838,Spencer Group,Marketplace,United Arab Emirates,ARE,Asia,3.96,Active,Seller Fulfilled,2025-10-22,2025-10-22 00:00:00,,true,2025-10-22 17:00:11,yesenia.arnold040@platform.example.com
404839,SELL-00404839,Freeman PLC,Retailer,Spain,ESP,Europe,3.62,Active,Seller Fulfilled,2025-10-07,2025-10-07 00:00:00,,true,2025-10-07 09:56:23,carol.bonilla067@analytics.example.com
404840,SELL-00404840,Walker PLC,Brand,Italy,ITA,Europe,3.9,Suspended,Dropship,2025-10-04,2025-10-04 00:00:00,,true,2025-10-04 18:56:43,joseph.johnson049@dataops.example.com
404841,SELL-00404841,Jacobs-Williamson,Retailer,Netherlands,NLD,Europe,4.69,Active,Dropship,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 16:50:45,yesenia.arnold040@platform.example.com
404842,SELL-00404842,Miller Ltd,Retailer,Japan,JPN,Asia,5,Active,Seller Fulfilled,2025-10-24,2025-10-24 00:00:00,,true,2025-10-24 06:14:47,michelle.bender024@analytics.example.com
404843,SELL-00404843,Nguyen-Rogers,Retailer,Germany,DEU,Europe,4.42,Active,Platform Fulfilled,2025-10-06,2025-10-06 00:00:00,,true,2025-10-06 21:51:58,jonathan.jimenez057@platform.example.com
404844,SELL-00404844,Obrien-Myers,Marketplace,Netherlands,NLD,Europe,3.91,Active,Seller Fulfilled,2025-10-10,2025-10-10 00:00:00,,true,2025-10-10 18:07:28,tammy.smith009@platform.example.com
404845,SELL-00404845,"Barker, Taylor and Herman",Retailer,Spain,ESP,Europe,3.99,Active,Dropship,2025-10-31,2025-10-31 00:00:00,,true,2025-10-31 17:27:33,arthur.ortiz082@platform.example.com
404846,SELL-00404846,Poole Group,Brand,Canada,CAN,North America,3.37,Active,Dropship,2025-10-18,2025-10-18 00:00:00,,true,2025-10-18 17:34:54,jennifer.shepherd015@analytics.example.com
404847,SELL-00404847,Martinez-Vance,Small Business,Germany,DEU,Europe,4.39,Active,Platform Fulfilled,2025-10-28,2025-10-28 00:00:00,,true,2025-10-28 04:21:41,lance.williams029@platform.example.com
404848,SELL-00404848,"Vargas, Williams and Hampton",Marketplace,Brazil,BRA,South America,3.45,Active,Dropship,2025-10-06,2025-10-06 00:00:00,,true,2025-10-06 09:34:11,jimmy.washington028@commerce.example.com
404849,SELL-00404849,"Martin, Miller and Johnson",Brand,Mexico,MEX,North America,4.85,Inactive,Platform Fulfilled,2025-10-16,2025-10-16 00:00:00,,true,2025-10-16 02:21:29,joseph.johnson049@dataops.example.com
404850,SELL-00404850,Martin-Giles,Distributor,United Kingdom,GBR,Europe,4.07,Suspended,Seller Fulfilled,2025-10-11,2025-10-11 00:00:00,,true,2025-10-11 14:40:33,christine.carter078@commerce.example.com
404851,SELL-00404851,Clark-Coleman,Brand,Netherlands,NLD,Europe,4.24,Active,Seller Fulfilled,2025-10-12,2025-10-12 00:00:00,,true,2025-10-12 01:46:09,megan.cunningham013@commerce.example.com
404852,SELL-00404852,Spears-Hughes,Brand,India,IND,Asia,4.24,Active,Seller Fulfilled,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 19:01:54,rebecca.white032@dataops.example.com
404853,SELL-00404853,Quinn and Sons,Small Business,Japan,JPN,Asia,4.16,Active,Dropship,2025-10-28,2025-10-28 00:00:00,,true,2025-10-28 16:07:48,crystal.smith022@platform.example.com
404854,SELL-00404854,"English, Harvey and Davis",Retailer,Japan,JPN,Asia,3.91,Active,Dropship,2025-10-03,2025-10-03 00:00:00,,true,2025-10-03 02:28:18,kevin.mathews014@analytics.example.com
404855,SELL-00404855,Chavez Inc,Brand,Japan,JPN,Asia,5,Active,Seller Fulfilled,2025-10-23,2025-10-23 00:00:00,,true,2025-10-23 02:47:21,sandra.hunter036@platform.example.com
404856,SELL-00404856,Olson and Sons,Retailer,India,IND,Asia,3.67,Active,Seller Fulfilled,2025-10-31,2025-10-31 00:00:00,,true,2025-10-31 03:11:26,timothy.cannon081@analytics.example.com
404857,SELL-00404857,"Roberts, Anderson and Banks",Marketplace,Germany,DEU,Europe,4.62,Active,Platform Fulfilled,2025-10-11,2025-10-11 00:00:00,,true,2025-10-11 08:21:32,jennifer.yu037@dataops.example.com
404858,SELL-00404858,Santana-Olson,Brand,Italy,ITA,Europe,3.85,Active,Platform Fulfilled,2025-10-04,2025-10-04 00:00:00,,true,2025-10-04 17:03:55,sophia.baker096@platform.example.com
404859,SELL-00404859,"Travis, Martinez and Dominguez",Small Business,Mexico,MEX,North America,3.9,Active,Dropship,2025-10-02,2025-10-02 00:00:00,,true,2025-10-02 07:12:01,jeffery.miller012@commerce.example.com
404860,SELL-00404860,"Lloyd, Chavez and Hill",Distributor,Germany,DEU,Europe,3.95,Active,Seller Fulfilled,2025-10-14,2025-10-14 00:00:00,,true,2025-10-14 23:55:21,elizabeth.mullins042@platform.example.com
404861,SELL-00404861,Hughes-Reed,Retailer,United States,USA,North America,3.89,Active,Seller Fulfilled,2025-10-01,2025-10-01 00:00:00,,true,2025-10-01 18:08:18,micheal.chen050@dataops.example.com
404862,SELL-00404862,"Howell, Austin and Mendoza",Distributor,Japan,JPN,Asia,4.22,Active,Platform Fulfilled,2025-10-04,2025-10-04 00:00:00,,true,2025-10-04 22:40:43,judy.rogers086@platform.example.com
404863,SELL-00404863,Cobb Group,Marketplace,Italy,ITA,Europe,3.7,Inactive,Platform Fulfilled,2025-10-30,2025-10-30 00:00:00,,true,2025-10-30 09:14:17,kelsey.taylor010@platform.example.com
404864,SELL-00404864,Lindsey-Rogers,Marketplace,Canada,CAN,North America,4.0,Active,Seller Fulfilled,2025-10-21,2025-10-21 00:00:00,,true,2025-10-21 18:12:51,katelyn.pitts017@commerce.example.com
404865,SELL-00404865,"Ramirez, Shaw and Miller",Distributor,France,FRA,Europe,4.39,Active,Dropship,2025-10-12,2025-10-12 00:00:00,,true,2025-10-12 05:20:35,katelyn.pitts017@commerce.example.com
404866,SELL-00404866,"Roberts, Pitts and Mitchell",Marketplace,United Arab Emirates,ARE,Asia,4.42,Active,Platform Fulfilled,2025-10-03,2025-10-03 00:00:00,,true,2025-10-03 14:00:30,christine.johnson056@commerce.example.com
404867,SELL-00404867,Cunningham Ltd,Brand,Spain,ESP,Europe,4.29,Active,Seller Fulfilled,2025-10-21,2025-10-21 00:00:00,,true,2025-10-21 12:42:43,eric.mullen052@dataops.example.com
404868,SELL-00404868,"Thompson, Ellis and Spears",Retailer,Mexico,MEX,North America,4.24,Inactive,Seller Fulfilled,2025-10-29,2025-10-29 00:00:00,,true,2025-10-29 15:27:14,joseph.griffin070@analytics.example.com
404869,SELL-00404869,"Schmidt, Miller and Reyes",Small Business,India,IND,Asia,3.94,Active,Seller Fulfilled,2025-10-21,2025-10-21 00:00:00,,true,2025-10-21 18:39:18,renee.harvey080@dataops.example.com
404870,SELL-00404870,Garcia-Whitaker,Brand,Australia,AUS,Oceania,4.61,Active,Dropship,2025-10-25,2025-10-25 00:00:00,,true,2025-10-25 04:13:01,tammy.smith009@platform.example.com
404871,SELL-00404871,Mccarthy-Barker,Small Business,Canada,CAN,North America,3.87,Active,Seller Fulfilled,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 17:48:52,eric.mullen052@dataops.example.com
404872,SELL-00404872,Frost-Johnson,Distributor,Singapore,SGP,Asia,4.43,Active,Platform Fulfilled,2025-10-09,2025-10-09 00:00:00,,true,2025-10-09 01:44:15,benjamin.brooks117@dataops.example.com
404873,SELL-00404873,Singh LLC,Retailer,Spain,ESP,Europe,4.63,Active,Seller Fulfilled,2025-10-24,2025-10-24 00:00:00,,true,2025-10-24 19:23:12,maria.ashley046@analytics.example.com
404874,SELL-00404874,Roberts-Boyer,Retailer,United Kingdom,GBR,Europe,3.93,Active,Seller Fulfilled,2025-10-31,2025-10-31 00:00:00,,true,2025-10-31 11:05:29,linda.daniels047@dataops.example.com
404875,SELL-00404875,Roberts Inc,Distributor,Canada,CAN,North America,3.72,Active,Dropship,2025-10-12,2025-10-12 00:00:00,,true,2025-10-12 15:56:39,nancy.gross008@dataops.example.com
404876,SELL-00404876,Hernandez-Harris,Marketplace,Japan,JPN,Asia,2.79,Active,Seller Fulfilled,2025-10-31,2025-10-31 00:00:00,,true,2025-10-31 07:05:59,joseph.johnson049@dataops.example.com
404877,SELL-00404877,Fitzgerald-Vazquez,Distributor,Singapore,SGP,Asia,4.53,Active,Dropship,2025-10-10,2025-10-10 00:00:00,,true,2025-10-10 08:40:38,shawn.baxter004@dataops.example.com
404878,SELL-00404878,Mills-Barker,Distributor,Australia,AUS,Oceania,3.41,Active,Platform Fulfilled,2025-10-25,2025-10-25 00:00:00,,true,2025-10-25 00:33:17,brandon.yu006@analytics.example.com
404879,SELL-00404879,"Brown, Gonzales and Moody",Retailer,Singapore,SGP,Asia,3.82,Active,Seller Fulfilled,2025-10-31,2025-10-31 00:00:00,,true,2025-10-31 12:45:17,brandi.carter038@dataops.example.com
404880,SELL-00404880,"Waters, Miller and Jones",Retailer,Brazil,BRA,South America,4.45,Active,Dropship,2025-10-20,2025-10-20 00:00:00,,true,2025-10-20 07:25:29,kimberly.harmon088@commerce.example.com
404881,SELL-00404881,Thornton-Aguilar,Retailer,Brazil,BRA,South America,3.77,Active,Dropship,2025-10-30,2025-10-30 00:00:00,,true,2025-10-30 22:40:55,megan.cunningham013@commerce.example.com
404882,SELL-00404882,Lewis-Price,Small Business,Netherlands,NLD,Europe,4.02,Active,Platform Fulfilled,2025-10-09,2025-10-09 00:00:00,,true,2025-10-09 20:45:45,stephen.clark001@analytics.example.com
404883,SELL-00404883,Simpson-Moore,Marketplace,Singapore,SGP,Asia,3.77,Inactive,Seller Fulfilled,2025-10-01,2025-10-01 00:00:00,,true,2025-10-01 08:27:12,sandra.hunter036@platform.example.com
404884,SELL-00404884,Scott and Sons,Small Business,United States,USA,North America,4.05,Active,Platform Fulfilled,2025-10-17,2025-10-17 00:00:00,,true,2025-10-17 22:22:11,eric.horton058@analytics.example.com
404885,SELL-00404885,Burke-Downs,Retailer,Singapore,SGP,Asia,4.29,Inactive,Seller Fulfilled,2025-10-18,2025-10-18 00:00:00,,true,2025-10-18 19:37:42,benjamin.brooks117@dataops.example.com
404886,SELL-00404886,Schaefer-Turner,Distributor,France,FRA,Europe,4.07,Active,Seller Fulfilled,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 01:13:07,shawn.baxter004@dataops.example.com
404887,SELL-00404887,Bell-Bennett,Marketplace,Spain,ESP,Europe,3.92,Active,Platform Fulfilled,2025-10-07,2025-10-07 00:00:00,,true,2025-10-07 20:11:17,allen.foster026@dataops.example.com
404888,SELL-00404888,Morrison-Anderson,Small Business,India,IND,Asia,4.19,Active,Dropship,2025-10-19,2025-10-19 00:00:00,,true,2025-10-19 05:41:36,troy.boone097@platform.example.com
404889,SELL-00404889,Fisher Ltd,Small Business,United States,USA,North America,3.87,Active,Platform Fulfilled,2025-10-25,2025-10-25 00:00:00,,true,2025-10-25 17:27:37,darren.anderson025@dataops.example.com
404890,SELL-00404890,Jones Group,Marketplace,Netherlands,NLD,Europe,4.28,Active,Seller Fulfilled,2025-10-06,2025-10-06 00:00:00,,true,2025-10-06 09:34:40,patrick.gonzalez035@dataops.example.com
404891,SELL-00404891,"Pugh, Schmidt and Mills",Small Business,Japan,JPN,Asia,3.67,Active,Seller Fulfilled,2025-10-20,2025-10-20 00:00:00,,true,2025-10-20 00:24:57,rebecca.white032@dataops.example.com
404892,SELL-00404892,"Marquez, Wright and Leon",Retailer,Spain,ESP,Europe,4.0,Active,Platform Fulfilled,2025-10-01,2025-10-01 00:00:00,,true,2025-10-01 15:16:07,richard.bradshaw051@platform.example.com
404893,SELL-00404893,Francis-Dunn,Retailer,Mexico,MEX,North America,3.63,Active,Platform Fulfilled,2025-10-28,2025-10-28 00:00:00,,true,2025-10-28 05:14:21,victor.palmer071@platform.example.com
404894,SELL-00404894,Johnson-Shelton,Brand,United States,USA,North America,4.23,Active,Platform Fulfilled,2025-10-21,2025-10-21 00:00:00,,true,2025-10-21 00:44:34,jennifer.hudson020@analytics.example.com
404895,SELL-00404895,"Long, White and Patterson",Small Business,India,IND,Asia,4.13,Active,Seller Fulfilled,2025-10-13,2025-10-13 00:00:00,,true,2025-10-13 08:11:35,elizabeth.mullins042@platform.example.com
404896,SELL-00404896,"Ray, Hernandez and Chapman",Retailer,Brazil,BRA,South America,3.48,Active,Seller Fulfilled,2025-10-24,2025-10-24 00:00:00,,true,2025-10-24 10:21:01,tammy.smith009@platform.example.com
404897,SELL-00404897,Johnson-Delgado,Retailer,France,FRA,Europe,4.41,Active,Platform Fulfilled,2025-10-16,2025-10-16 00:00:00,,true,2025-10-16 10:03:18,lance.williams029@platform.example.com
404898,SELL-00404898,Kelley Ltd,Distributor,Mexico,MEX,North America,4.44,Active,Seller Fulfilled,2025-10-24,2025-10-24 00:00:00,,true,2025-10-24 04:00:20,elizabeth.mullins042@platform.example.com
404899,SELL-00404899,Larson-Cooper,Small Business,Singapore,SGP,Asia,4.42,Active,Dropship,2025-10-14,2025-10-14 00:00:00,,true,2025-10-14 04:38:01,linda.daniels047@dataops.example.com
404900,SELL-00404900,"Martinez, Conley and Roberts",Retailer,Italy,ITA,Europe,4.66,Active,Dropship,2025-10-17,2025-10-17 00:00:00,,true,2025-10-17 17:53:03,victoria.medina044@dataops.example.com
404901,SELL-00404901,Weeks LLC,Small Business,Germany,DEU,Europe,3.82,Active,Dropship,2025-10-04,2025-10-04 00:00:00,,true,2025-10-04 06:19:59,jimmy.washington028@commerce.example.com
404902,SELL-00404902,Washington-Scott,Small Business,Canada,CAN,North America,4.7,Active,Dropship,2025-10-28,2025-10-28 00:00:00,,true,2025-10-28 11:55:08,crystal.smith022@platform.example.com
404903,SELL-00404903,"Jones, Gonzalez and Stokes",Distributor,Australia,AUS,Oceania,3.22,Active,Seller Fulfilled,2025-10-02,2025-10-02 00:00:00,,true,2025-10-02 07:59:36,michael.brewer084@analytics.example.com
404904,SELL-00404904,Cortez-Carter,Small Business,France,FRA,Europe,4.3,Active,Dropship,2025-10-16,2025-10-16 00:00:00,,true,2025-10-16 18:52:54,elizabeth.olsen066@platform.example.com
404905,SELL-00404905,Shelton-Wallace,Marketplace,Spain,ESP,Europe,3.83,Active,Seller Fulfilled,2025-10-25,2025-10-25 00:00:00,,true,2025-10-25 12:04:12,samantha.villa073@commerce.example.com
404906,SELL-00404906,Murray-Perez,Marketplace,Japan,JPN,Asia,3.93,Active,Platform Fulfilled,2025-10-05,2025-10-05 00:00:00,,true,2025-10-05 12:01:10,nicholas.wilson027@analytics.example.com
404907,SELL-00404907,"Williams, Moore and Tran",Small Business,Singapore,SGP,Asia,4.08,Active,Dropship,2025-10-26,2025-10-26 00:00:00,,true,2025-10-26 01:22:41,yolanda.vasquez005@platform.example.com
404908,SELL-00404908,Johnson Group,Retailer,United States,USA,North America,3.75,Active,Dropship,2025-10-10,2025-10-10 00:00:00,,true,2025-10-10 07:02:37,lance.williams029@platform.example.com
404909,SELL-00404909,"Miller, Smith and Arellano",Marketplace,United Arab Emirates,ARE,Asia,3.59,Active,Dropship,2025-10-21,2025-10-21 00:00:00,,true,2025-10-21 00:00:08,patrick.gonzalez035@dataops.example.com
404910,SELL-00404910,"Harmon, Bryant and Johnson",Small Business,Australia,AUS,Oceania,3.72,Active,Platform Fulfilled,2025-10-22,2025-10-22 00:00:00,,true,2025-10-22 11:40:12,victor.palmer071@platform.example.com
404911,SELL-00404911,"Clay, Pollard and Ingram",Small Business,France,FRA,Europe,5,Active,Platform Fulfilled,2025-10-07,2025-10-07 00:00:00,,true,2025-10-07 00:46:03,michael.berger060@platform.example.com
404912,SELL-00404912,Shaw-Byrd,Retailer,Netherlands,NLD,Europe,4.74,Active,Platform Fulfilled,2025-10-25,2025-10-25 00:00:00,,true,2025-10-25 16:25:48,richard.bradshaw051@platform.example.com
404913,SELL-00404913,Murray-Young,Marketplace,Netherlands,NLD,Europe,4.15,Active,Dropship,2025-10-04,2025-10-04 00:00:00,,true,2025-10-04 09:44:39,stephen.clark001@analytics.example.com
404914,SELL-00404914,Porter-Rivera,Retailer,France,FRA,Europe,4.76,Active,Dropship,2025-10-16,2025-10-16 00:00:00,,true,2025-10-16 19:01:29,darren.anderson025@dataops.example.com
404915,SELL-00404915,Everett Group,Distributor,Japan,JPN,Asia,4.51,Active,Seller Fulfilled,2025-10-29,2025-10-29 00:00:00,,true,2025-10-29 01:42:15,chelsea.patel065@commerce.example.com
404916,SELL-00404916,Martin-Rivas,Marketplace,France,FRA,Europe,4.49,Active,Platform Fulfilled,2025-10-29,2025-10-29 00:00:00,,true,2025-10-29 18:56:16,yolanda.vasquez005@platform.example.com
404917,SELL-00404917,"Simpson, Reynolds and Holmes",Retailer,Singapore,SGP,Asia,4.59,Active,Platform Fulfilled,2025-10-14,2025-10-14 00:00:00,,true,2025-10-14 17:24:09,kristen.bailey110@analytics.example.com
404918,SELL-00404918,Blanchard PLC,Marketplace,United States,USA,North America,3.84,Active,Dropship,2025-10-03,2025-10-03 00:00:00,,true,2025-10-03 14:52:31,victoria.medina044@dataops.example.com
404919,SELL-00404919,Rios-Wilson,Brand,Spain,ESP,Europe,4.38,Active,Seller Fulfilled,2025-10-18,2025-10-18 00:00:00,,true,2025-10-18 05:26:42,tara.hansen055@dataops.example.com
