event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202106-000000000000,2021-06-20 11:01:07,SES-202106-0000009520,CUST-0000322369,PROD-0000184346,,product_view,commerce,Account,https://shop.example.com/product,https://instagram.com,,47,3,302.85,908.55,SGD,Singapore,SGP,Asia,Tablet,Web,Linux,Chrome,Bing,affiliate,,2021-06-20 11:01:07,james.proctor094@dataops.example.com
,EVT-202106-000000000001,2021-06-06 04:08:50,SES-202106-0000023825,CUST-0000334155,PROD-0000177737,,product_view,commerce,Home,https://shop.example.com/product,https://facebook.com,,46,1,939.52,939.52,INR,India,IND,Asia,Tablet,iOS,Linux,Firefox,Facebook,affiliate,,2021-06-06 04:08:50,susan.rice083@commerce.example.com
,EVT-202106-000000000002,2021-06-03 07:48:35,SES-202106-0000027207,CUST-0000332208,,,page_view,engagement,Home,https://shop.example.com/search,https://instagram.com,,,0,0,0,USD,United States,USA,North America,Mobile,Mobile Web,ChromeOS,Safari,Email,affiliate,,2021-06-03 07:48:35,jason.franklin045@dataops.example.com
,EVT-202106-000000000003,2021-06-30 11:04:38,SES-202106-0000023592,CUST-0000322649,PROD-0000182134,,checkout_start,commerce,Checkout,https://shop.example.com/product,https://instagram.com,,19,2,1177.65,2355.3,CAD,Canada,CAN,North America,Desktop,Android,macOS,Samsung Internet,Affiliate,referral,,2021-06-30 11:04:38,tina.williams074@commerce.example.com
,EVT-202106-000000000004,2021-06-23 20:22:54,SES-202106-0000028368,CUST-0000327567,PROD-0000182935,,product_view,commerce,Product,https://shop.example.com/cart,https://bing.com,,10,3,1126.35,3379.05,SGD,Singapore,SGP,Asia,Laptop,Android,iOS,Firefox,YouTube,direct,CAMP-2021-0034,2021-06-23 20:22:54,alyssa.richards002@commerce.example.com
,EVT-202106-000000000005,2021-06-19 02:01:56,SES-202106-0000017999,CUST-0000318066,PROD-0000176896,,checkout_start,commerce,Account,https://shop.example.com/checkout,https://facebook.com,,44,1,110.24,110.24,INR,India,IND,Asia,Mobile,Web,Linux,Edge,Facebook,organic,,2021-06-19 02:01:56,tiffany.freeman101@analytics.example.com
,EVT-202106-000000000006,2021-06-27 16:53:23,SES-202106-0000016585,CUST-0000322764,,,page_view,engagement,Search,https://shop.example.com/cart,https://google.com,,,0,0,0,EUR,Spain,ESP,Europe,Mobile,Android,Android,Edge,Direct,social,,2021-06-27 16:53:23,eric.mullen052@dataops.example.com
,EVT-202106-000000000007,2021-06-14 01:25:50,SES-202106-0000017068,CUST-0000326927,,,search,engagement,Cart,https://shop.example.com/cart,https://bing.com,Partner new education.,,0,0,0,AUD,Australia,AUS,Oceania,Tablet,Web,macOS,Chrome,YouTube,cpc,,2021-06-14 01:25:50,micheal.chen050@dataops.example.com
,EVT-202106-000000000008,2021-06-20 02:50:24,SES-202106-0000011653,CUST-0000334107,PROD-0000175774,,add_to_cart,commerce,Account,https://shop.example.com/product,https://facebook.com,,40,5,1131.38,5656.9,EUR,Italy,ITA,Europe,Desktop,Web,Linux,Chrome,Instagram,direct,CAMP-2021-0005,2021-06-20 02:50:24,timothy.cameron104@commerce.example.com
,EVT-202106-000000000009,2021-06-16 21:34:11,SES-202106-0000009704,CUST-0000331856,PROD-0000178562,,product_view,commerce,Account,https://shop.example.com/checkout,https://google.com,,12,1,697.16,697.16,EUR,France,FRA,Europe,Mobile,Mobile Web,Linux,Safari,YouTube,direct,,2021-06-16 21:34:11,grace.gonzales099@dataops.example.com
,EVT-202106-000000000010,2021-06-09 09:40:42,SES-202106-0000017012,CUST-0000335643,,,page_view,engagement,Home,https://shop.example.com/home,https://google.com,,,0,0,0,GBP,United Kingdom,GBR,Europe,Desktop,iOS,Windows,Samsung Internet,YouTube,cpc,CAMP-2021-0036,2021-06-09 09:40:42,victoria.medina044@dataops.example.com
,EVT-202106-000000000011,2021-06-17 20:48:58,SES-202106-0000014193,CUST-0000323082,PROD-0000180239,,checkout_start,commerce,Cart,https://shop.example.com/product,https://instagram.com,,16,4,131.23,524.92,EUR,France,FRA,Europe,Laptop,iOS,Linux,Safari,YouTube,social,CAMP-2021-0023,2021-06-17 20:48:58,ashley.marks069@commerce.example.com
,EVT-202106-000000000012,2021-06-17 06:21:50,SES-202106-0000021430,CUST-0000328694,PROD-0000181153,,checkout_start,commerce,Product,https://shop.example.com/checkout,https://google.com,,20,5,1334.8,6674.0,EUR,Italy,ITA,Europe,Laptop,Mobile Web,Windows,Firefox,YouTube,affiliate,,2021-06-17 06:21:50,anita.garcia021@dataops.example.com
,EVT-202106-000000000013,2021-06-28 21:11:57,SES-202106-0000008735,CUST-0000322959,PROD-0000180583,,add_to_cart,commerce,Product,https://shop.example.com/search,https://google.com,,37,3,1120.85,3362.55,EUR,Netherlands,NLD,Europe,Mobile,Web,ChromeOS,Edge,Direct,email,CAMP-2021-0012,2021-06-28 21:11:57,jeffery.miller012@commerce.example.com
,EVT-202106-000000000014,2021-06-27 10:42:57,SES-202106-0000014944,CUST-0000333508,PROD-0000179224,,product_view,commerce,Account,https://shop.example.com/cart,https://bing.com,,46,1,440.55,440.55,SGD,Singapore,SGP,Asia,Desktop,iOS,Linux,Samsung Internet,Instagram,referral,CAMP-2021-0039,2021-06-27 10:42:57,michelle.sims041@analytics.example.com
,EVT-202106-000000000015,2021-06-26 03:14:43,SES-202106-0000013300,CUST-0000324663,PROD-0000182274,,remove_from_cart,commerce,Account,https://shop.example.com/cart,https://instagram.com,,9,3,1183.9,3551.7,BRL,Brazil,BRA,South America,Desktop,Mobile Web,Windows,Safari,Facebook,social,,2021-06-26 03:14:43,timothy.cannon081@analytics.example.com
,EVT-202106-000000000016,2021-06-15 13:14:46,SES-202106-0000011142,CUST-0000320439,,,page_view,engagement,Checkout,https://shop.example.com/cart,https://bing.com,,,0,0,0,USD,United States,USA,North America,Mobile,Web,Android,Samsung Internet,Instagram,organic,CAMP-2021-0022,2021-06-15 13:14:46,maria.ashley046@analytics.example.com
,EVT-202106-000000000017,2021-06-30 04:01:14,SES-202106-0000013804,CUST-0000318874,PROD-0000178980,ORD-202106-0000014513,payment_attempt,commerce,Search,https://shop.example.com/checkout,https://facebook.com,,25,2,750.34,1500.68,GBP,United Kingdom,GBR,Europe,Desktop,Web,Windows,Safari,Email,email,CAMP-2021-0012,2021-06-30 04:01:14,anita.garcia021@dataops.example.com
,EVT-202106-000000000018,2021-06-27 20:29:45,SES-202106-0000007796,CUST-0000328708,PROD-0000185503,ORD-202106-0000001346,payment_attempt,commerce,Product,https://shop.example.com/product,https://instagram.com,,18,2,62.15,124.3,USD,United States,USA,North America,Tablet,Android,iOS,Samsung Internet,Instagram,referral,,2021-06-27 20:29:45,grace.gonzales099@dataops.example.com
,EVT-202106-000000000019,2021-06-09 04:54:23,SES-202106-0000011265,CUST-0000326764,PROD-0000178724,,review_view,engagement,Product,https://shop.example.com/product,https://google.com,,10,4,1042.61,4170.44,EUR,Germany,DEU,Europe,Laptop,iOS,Linux,Firefox,Affiliate,email,CAMP-2021-0037,2021-06-09 04:54:23,taylor.cunningham023@commerce.example.com
,EVT-202106-000000000020,2021-06-26 01:05:49,SES-202106-0000002669,CUST-0000334272,,,page_view,engagement,Account,https://shop.example.com/product,https://bing.com,,,0,0,0,SGD,Singapore,SGP,Asia,Desktop,Android,Android,Safari,Email,email,CAMP-2021-0018,2021-06-26 01:05:49,maria.ashley046@analytics.example.com
,EVT-202106-000000000021,2021-06-25 15:23:42,SES-202106-0000024553,CUST-0000339443,PROD-0000176271,,product_view,commerce,Checkout,https://shop.example.com/cart,https://google.com,,39,4,193.38,773.52,EUR,France,FRA,Europe,Mobile,Mobile Web,iOS,Safari,Google,affiliate,,2021-06-25 15:23:42,brandi.carter038@dataops.example.com
