order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202011-000000000000,ORD-202011-0000008197,PROD-0000097068,SELL-00043067,3,1010.33,189.03,611.82,3453.78,EUR,DEU,Europe,Platform Fulfilled,false,0,0,2020-11-20 01:55:10,tina.williams074@commerce.example.com
,ITEM-202011-000000000001,ORD-202011-0000018011,PROD-0000098987,SELL-00043589,6,716.85,576.95,559.41,4283.56,CAD,CAN,Asia,Platform Fulfilled,false,0,0,2020-11-06 10:13:46,brandi.carter038@dataops.example.com
,ITEM-202011-000000000002,ORD-202011-0000011916,PROD-0000106598,SELL-00041864,5,943.27,401.63,523.14,4837.86,AUD,ESP,Europe,Seller Fulfilled,false,0,0,2020-11-16 02:43:58,micheal.hall064@dataops.example.com
,ITEM-202011-000000000003,ORD-202011-0000015804,PROD-0000098888,SELL-00040289,1,692.96,114.32,57.32,635.96,JPY,JPN,Europe,Dropship,false,0,0,2020-11-30 14:19:21,lance.williams029@platform.example.com
,ITEM-202011-000000000004,ORD-202011-0000014317,PROD-0000096659,SELL-00042933,5,709.09,66.37,174.29,3653.37,GBP,MEX,South America,Platform Fulfilled,false,0,0,2020-11-19 04:42:18,susan.rice083@commerce.example.com
,ITEM-202011-000000000005,ORD-202011-0000013769,PROD-0000104048,SELL-00042222,5,1039.74,814.55,589.54,4973.69,JPY,FRA,South America,Seller Fulfilled,true,0,0,2020-11-20 06:31:13,susan.rice083@commerce.example.com
,ITEM-202011-000000000006,ORD-202011-0000003422,PROD-0000099816,SELL-00042969,1,9.86,1.28,1.93,10.51,AUD,JPN,Europe,Dropship,false,0,0,2020-11-21 04:57:47,anita.garcia021@dataops.example.com
,ITEM-202011-000000000007,ORD-202011-0000013084,PROD-0000098543,SELL-00039309,3,826.65,517.94,110.82,2072.83,BRL,JPN,Europe,Dropship,false,3,0,2020-11-18 03:00:02,lance.williams029@platform.example.com
,ITEM-202011-000000000008,ORD-202011-0000012361,PROD-0000107745,SELL-00043287,4,700.72,181.89,298.99,2919.98,BRL,SGP,Oceania,Platform Fulfilled,true,0,0,2020-11-18 14:29:16,brandi.carter038@dataops.example.com
,ITEM-202011-000000000009,ORD-202011-0000002871,PROD-0000096937,SELL-00042423,6,437.79,439.01,132.2,2319.93,GBP,DEU,North America,Platform Fulfilled,false,6,0,2020-11-09 04:49:49,jeffery.miller012@commerce.example.com
,ITEM-202011-000000000010,ORD-202011-0000001656,PROD-0000102417,SELL-00038378,2,1040.46,354.65,322.94,2049.21,EUR,JPN,Europe,Seller Fulfilled,false,0,0,2020-11-08 22:33:39,eric.mullen052@dataops.example.com
,ITEM-202011-000000000011,ORD-202011-0000005513,PROD-0000098852,SELL-00043065,6,370.51,353.22,301.64,2171.48,EUR,CAN,North America,Dropship,false,0,0,2020-11-23 16:48:31,michelle.bender024@analytics.example.com
,ITEM-202011-000000000012,ORD-202011-0000017958,PROD-0000099285,SELL-00041176,6,64.34,41.18,15.41,360.27,MXN,CAN,North America,Dropship,false,0,0,2020-11-13 07:54:48,michael.johnson061@platform.example.com
,ITEM-202011-000000000013,ORD-202011-0000014285,PROD-0000100647,SELL-00043367,1,932.69,12.16,198.62,1119.15,EUR,AUS,Asia,Seller Fulfilled,false,0,136.3,2020-11-30 20:28:35,susan.rice083@commerce.example.com
,ITEM-202011-000000000014,ORD-202011-0000015361,PROD-0000101964,SELL-00042720,6,629.8,385.81,168.85,3561.84,EUR,AUS,Europe,Dropship,false,0,0,2020-11-17 00:04:23,ryan.steele043@commerce.example.com
,ITEM-202011-000000000015,ORD-202011-0000012349,PROD-0000104946,SELL-00043115,2,806.21,263.86,59.16,1407.72,AED,MEX,Europe,Dropship,false,0,1203.98,2020-11-13 11:16:51,tina.williams074@commerce.example.com
,ITEM-202011-000000000016,ORD-202011-0000008874,PROD-0000104979,SELL-00043400,4,77.28,41.76,35.45,302.81,AED,USA,Asia,Seller Fulfilled,false,0,0,2020-11-12 09:15:59,stephen.clark001@analytics.example.com
,ITEM-202011-000000000017,ORD-202011-0000014848,PROD-0000096556,SELL-00041576,5,930.86,404.1,525.94,4776.14,EUR,FRA,South America,Seller Fulfilled,false,0,0,2020-11-04 17:50:11,michael.berger060@platform.example.com
,ITEM-202011-000000000018,ORD-202011-0000002176,PROD-0000096997,SELL-00038323,3,239.39,35.55,112.1,794.72,EUR,BRA,South America,Dropship,true,0,0,2020-11-05 14:48:53,david.cabrera119@dataops.example.com
,ITEM-202011-000000000019,ORD-202011-0000003832,PROD-0000095251,SELL-00038861,2,248.61,9.36,111.9,599.76,AED,IND,Europe,Dropship,false,0,0,2020-11-12 19:40:02,stephen.daniels076@commerce.example.com
,ITEM-202011-000000000020,ORD-202011-0000017833,PROD-0000104595,SELL-00039942,4,1165.29,534.21,574.46,4701.41,JPY,AUS,Europe,Platform Fulfilled,false,0,0,2020-11-30 00:19:13,jeffery.miller012@commerce.example.com
,ITEM-202011-000000000021,ORD-202011-0000000579,PROD-0000105936,SELL-00038229,5,569.59,591.16,211.2,2467.99,EUR,SGP,Europe,Platform Fulfilled,false,0,0,2020-11-05 12:14:20,michael.johnson061@platform.example.com
,ITEM-202011-000000000022,ORD-202011-0000004396,PROD-0000107012,SELL-00038476,2,1194.93,8.73,483.41,2864.54,EUR,SGP,North America,Platform Fulfilled,false,0,0,2020-11-09 20:02:16,kelsey.taylor010@platform.example.com
,ITEM-202011-000000000023,ORD-202011-0000004790,PROD-0000097162,SELL-00040535,6,51.98,16.55,66.72,362.05,BRL,USA,Europe,Seller Fulfilled,false,2,0,2020-11-13 09:49:42,michelle.bender024@analytics.example.com
,ITEM-202011-000000000024,ORD-202011-0000003577,PROD-0000106274,SELL-00038792,2,224.67,83.57,51.77,417.54,INR,ARE,Europe,Platform Fulfilled,false,1,0,2020-11-06 04:15:38,patrick.gonzalez035@dataops.example.com
,ITEM-202011-000000000025,ORD-202011-0000011499,PROD-0000102757,SELL-00043627,2,522.85,132.4,206.72,1120.02,AUD,ESP,Europe,Platform Fulfilled,false,0,0,2020-11-14 02:15:09,peter.martinez098@platform.example.com
,ITEM-202011-000000000026,ORD-202011-0000004747,PROD-0000098892,SELL-00039459,3,983.27,535.33,229.88,2644.36,USD,SGP,North America,Platform Fulfilled,false,0,0,2020-11-23 13:53:48,maria.ashley046@analytics.example.com
,ITEM-202011-000000000027,ORD-202011-0000008377,PROD-0000103097,SELL-00040395,4,462.24,216.44,275.09,1907.61,EUR,ITA,Europe,Seller Fulfilled,false,0,255.62,2020-11-01 05:37:44,james.proctor094@dataops.example.com
,ITEM-202011-000000000028,ORD-202011-0000018117,PROD-0000107961,SELL-00042192,1,679.92,114.39,68.42,633.95,JPY,ITA,South America,Platform Fulfilled,false,0,0,2020-11-17 18:13:15,tina.williams074@commerce.example.com
,ITEM-202011-000000000029,ORD-202011-0000014538,PROD-0000105045,SELL-00039553,5,880.8,610.54,525.15,4318.61,JPY,JPN,South America,Platform Fulfilled,true,0,0,2020-11-05 03:30:57,taylor.cunningham023@commerce.example.com
,ITEM-202011-000000000030,ORD-202011-0000012932,PROD-0000106830,SELL-00043140,3,878.7,5.59,82.19,2712.7,JPY,ARE,Asia,Seller Fulfilled,false,0,0,2020-11-28 08:46:48,andrea.cummings039@platform.example.com
,ITEM-202011-000000000031,ORD-202011-0000001306,PROD-0000099404,SELL-00041390,5,1080.22,994.82,772.8,5179.08,GBP,ITA,Europe,Dropship,false,0,0,2020-11-04 20:09:18,david.cabrera119@dataops.example.com
