shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202212-0000000000,ORD-202212-0000002447,WH-00072,AUS,Asia,UPS,Economy,Delivered,2022-12-05 09:44:34,2022-12-15,2022-12-17 15:44:34,1,Mexico,2022-12-05 09:44:34,susan.rice083@commerce.example.com
,SHP-202212-0000000001,ORD-202212-0000001068,WH-00231,ITA,Europe,UPS,Same Day,Delivered,2022-12-06 09:12:51,2022-12-12,2022-12-12 11:12:51,1,Australia,2022-12-06 09:12:51,chelsea.patel065@commerce.example.com
,SHP-202212-0000000002,ORD-202212-0000004242,WH-00085,FRA,Oceania,USPS,Express,Delivered,2022-12-17 03:54:00,2022-12-21,2022-12-24 04:54:00,1,France,2022-12-17 03:54:00,craig.johnson106@analytics.example.com
,SHP-202212-0000000003,ORD-202212-0000000549,WH-00015,CAN,Oceania,FedEx,Same Day,Delivered,2022-12-14 07:12:18,2022-12-23,2022-12-19 10:12:18,1,Singapore,2022-12-14 07:12:18,troy.boone097@platform.example.com
,SHP-202212-0000000004,ORD-202212-0000004925,WH-00250,BRA,Asia,Royal Mail,Pickup,In Transit,2022-12-22 20:48:23,2022-12-27,,1,United States,2022-12-22 20:48:23,maria.ashley046@analytics.example.com
,SHP-202212-0000000005,ORD-202212-0000005907,WH-00148,GBR,Europe,DPD,Standard,Shipped,2022-12-15 15:49:40,2022-12-20,,1,United Arab Emirates,2022-12-15 15:49:40,kevin.mathews014@analytics.example.com
,SHP-202212-0000000006,ORD-202212-0000002504,WH-00135,CAN,Asia,Royal Mail,Standard,Delivered,2022-12-08 17:25:45,2022-12-14,2022-12-14 01:25:45,1,France,2022-12-08 17:25:45,patrick.gonzalez035@dataops.example.com
,SHP-202212-0000000007,ORD-202212-0000000582,WH-00048,AUS,North America,Royal Mail,Express,Delivered,2022-12-14 20:49:07,2022-12-16,2022-12-27 06:49:07,1,Australia,2022-12-14 20:49:07,kristen.bailey110@analytics.example.com
,SHP-202212-0000000008,ORD-202212-0000004716,WH-00122,ARE,North America,FedEx,Economy,In Transit,2022-12-03 04:26:21,2022-12-06,,1,Singapore,2022-12-03 04:26:21,andrea.cummings039@platform.example.com
,SHP-202212-0000000009,ORD-202212-0000006236,WH-00094,FRA,North America,Australia Post,Pickup,In Transit,2022-12-06 17:08:06,2022-12-14,,1,Canada,2022-12-06 17:08:06,jimmy.washington028@commerce.example.com
