order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202605-0000000000,CUST-0002097442,SES-202605-0000024074,2026-05-24 14:24:58,Completed,Singapore,SGP,Asia,SGD,1335.53,310.18,1.45,54.15,1080.95,Paytm,Standard,WH-00158,2026-05-29,2026-05-29,,false,0,Mobile,2026-05-24 14:24:58,2026-05-24 17:13:58,jennifer.yu037@dataops.example.com
,ORD-202605-0000000001,CUST-0002109199,SES-202605-0000032488,2026-05-25 11:44:38,Completed,France,FRA,Europe,EUR,1259.03,202.08,15.69,138.31,1210.95,Debit Card,Express,WH-00081,2026-06-05,2026-06-05,,false,0,Marketplace,2026-05-25 11:44:38,2026-05-25 13:03:38,brittany.rose019@commerce.example.com
,ORD-202605-0000000002,CUST-0002093767,SES-202605-0000024701,2026-05-22 07:45:51,Completed,United Arab Emirates,ARE,Asia,AED,31.6,4.78,13.85,1.15,41.82,Paytm,Economy,WH-00178,2026-05-30,2026-05-30,,false,0,Mobile,2026-05-22 07:45:51,2026-05-22 09:59:51,jonathan.jimenez057@platform.example.com
,ORD-202605-0000000003,CUST-0002096863,SES-202605-0000013735,2026-05-11 01:55:32,Completed,India,IND,Asia,INR,2290.1,233.66,44.45,118.14,2219.03,Debit Card,Pickup,WH-00018,2026-05-15,2026-05-15,,false,0,Web,2026-05-11 01:55:32,2026-05-11 02:10:32,dominic.hodges075@platform.example.com
,ORD-202605-0000000004,CUST-0002093132,SES-202605-0000008185,2026-05-14 01:12:01,Completed,Australia,AUS,Oceania,AUD,1011.94,64.99,35.64,172.5,1155.09,Debit Card,Economy,WH-00033,2026-05-24,2026-05-24,,false,0,Mobile,2026-05-14 01:12:01,2026-05-14 02:59:01,stephen.clark001@analytics.example.com
,ORD-202605-0000000005,CUST-0002110800,SES-202605-0000022018,2026-05-25 04:21:47,Completed,Germany,DEU,Europe,EUR,1183.07,22.61,21.03,193.73,1375.22,Apple Pay,Economy,WH-00107,2026-06-04,2026-06-04,,false,0,Marketplace,2026-05-25 04:21:47,2026-05-25 07:01:47,shawn.baxter004@dataops.example.com
,ORD-202605-0000000006,CUST-0002103462,SES-202605-0000030408,2026-05-03 11:59:13,Returned,Italy,ITA,Europe,EUR,1843.74,17.51,13.3,63.72,1903.25,Apple Pay,Standard,WH-00165,2026-05-12,,,true,1903.25,Mobile,2026-05-03 11:59:13,2026-05-03 12:49:13,ashley.marks069@commerce.example.com
,ORD-202605-0000000007,CUST-0002097062,SES-202605-0000014375,2026-05-31 19:08:36,Completed,France,FRA,Europe,EUR,44.06,2.6,36.34,9.02,86.82,Debit Card,Standard,WH-00009,2026-06-03,2026-06-03,,false,0,Mobile,2026-05-31 19:08:36,2026-05-31 21:04:36,jennifer.shepherd015@analytics.example.com
,ORD-202605-0000000008,CUST-0002090595,SES-202605-0000001229,2026-05-31 05:11:48,Completed,Singapore,SGP,Asia,SGD,2554.47,381.03,1.21,501.28,2675.93,Google Pay,Pickup,WH-00053,2026-06-06,2026-06-06,,false,0,Mobile,2026-05-31 05:11:48,2026-05-31 07:00:48,jason.franklin045@dataops.example.com
,ORD-202605-0000000009,CUST-0002088520,SES-202605-0000032757,2026-05-02 00:15:50,Completed,Singapore,SGP,Asia,SGD,1508.71,47.17,24.28,231.98,1717.8,Apple Pay,Express,WH-00070,2026-05-07,2026-05-07,,false,0,Marketplace,2026-05-02 00:15:50,2026-05-02 00:37:50,andrea.cummings039@platform.example.com
,ORD-202605-0000000010,CUST-0002083120,SES-202605-0000031985,2026-05-21 06:53:24,Completed,Singapore,SGP,Asia,SGD,707.28,16.75,17.14,36.48,744.15,Google Pay,Same Day,WH-00093,2026-05-26,2026-05-26,,false,0,POS,2026-05-21 06:53:24,2026-05-21 07:35:24,elizabeth.olsen066@platform.example.com
,ORD-202605-0000000011,CUST-0002108871,SES-202605-0000024364,2026-05-06 00:41:51,Completed,Mexico,MEX,North America,MXN,151.81,13.53,38.05,27.34,203.67,Debit Card,Pickup,WH-00071,2026-05-17,2026-05-17,,false,0,Mobile,2026-05-06 00:41:51,2026-05-06 01:52:51,michael.berger060@platform.example.com
,ORD-202605-0000000012,CUST-0002083552,SES-202605-0000021753,2026-05-14 06:00:44,Failed,Singapore,SGP,Asia,SGD,134.14,7.27,2.89,15.86,145.62,Phonepe,Same Day,WH-00049,2026-05-25,,,false,0,Mobile,2026-05-14 06:00:44,2026-05-14 06:59:44,russell.miller054@platform.example.com
,ORD-202605-0000000013,CUST-0002096071,SES-202605-0000008401,2026-05-08 21:58:50,Completed,Japan,JPN,Asia,JPY,1346.0,331.25,39.51,114.75,1169.01,Phonepe,Standard,WH-00170,2026-05-15,2026-05-15,,false,0,Web,2026-05-08 21:58:50,2026-05-08 22:59:50,arthur.ortiz082@platform.example.com
,ORD-202605-0000000014,CUST-0002079708,SES-202605-0000033959,2026-05-18 17:16:40,Completed,Singapore,SGP,Asia,SGD,2329.59,559.35,40.8,397.74,2208.78,Debit Card,Economy,WH-00096,2026-05-29,2026-05-29,,false,0,Web,2026-05-18 17:16:40,2026-05-18 19:33:40,troy.boone097@platform.example.com
,ORD-202605-0000000015,CUST-0002083557,SES-202605-0000001818,2026-05-22 04:39:42,Completed,Japan,JPN,Asia,JPY,2675.1,299.41,8.84,100.92,2485.45,Credit Card,Pickup,WH-00088,2026-06-03,2026-06-03,,false,0,POS,2026-05-22 04:39:42,2026-05-22 05:33:42,judy.rogers086@platform.example.com
,ORD-202605-0000000016,CUST-0002102368,SES-202605-0000014407,2026-05-12 07:45:58,Completed,United Kingdom,GBR,Europe,GBP,2254.99,7.26,1.18,315.48,2564.39,Debit Card,Same Day,WH-00125,2026-05-24,2026-05-24,,false,0,POS,2026-05-12 07:45:58,2026-05-12 09:03:58,nicholas.wilson027@analytics.example.com
,ORD-202605-0000000017,CUST-0002082923,SES-202605-0000020338,2026-05-17 13:49:53,Processing,Germany,DEU,Europe,EUR,79.24,12.88,35.77,10.11,112.24,Gift Card,Same Day,WH-00169,2026-05-28,,,false,0,Mobile,2026-05-17 13:49:53,2026-05-17 14:55:53,jeffery.miller012@commerce.example.com
,ORD-202605-0000000018,CUST-0002081715,SES-202605-0000029155,2026-05-18 06:41:05,Cancelled,Italy,ITA,Europe,EUR,553.28,51.17,2.8,83.15,588.06,Gift Card,Economy,WH-00152,2026-05-28,,2026-05-19 07:41:05,false,0,Web,2026-05-18 06:41:05,2026-05-18 08:05:05,judy.rogers086@platform.example.com
,ORD-202605-0000000019,CUST-0002090095,SES-202605-0000011807,2026-05-26 19:29:52,Cancelled,Australia,AUS,Oceania,AUD,2626.24,525.0,42.23,267.54,2411.01,PayPal,Standard,WH-00136,2026-06-07,,2026-05-27 13:29:52,false,0,Mobile,2026-05-26 19:29:52,2026-05-26 21:00:52,ryan.steele043@commerce.example.com
,ORD-202605-0000000020,CUST-0002088076,SES-202605-0000007639,2026-05-01 08:53:40,Returned,Netherlands,NLD,Europe,EUR,1422.22,166.13,40.78,182.13,1479.0,Paytm,Standard,WH-00161,2026-05-04,,,true,1479.0,Web,2026-05-01 08:53:40,2026-05-01 09:36:40,jennifer.shepherd015@analytics.example.com
,ORD-202605-0000000021,CUST-0002109795,SES-202605-0000028956,2026-05-09 10:06:01,Cancelled,Mexico,MEX,North America,MXN,2012.44,299.93,16.21,42.64,1771.36,Debit Card,Express,WH-00242,2026-05-16,,2026-05-11 10:06:01,false,0,Marketplace,2026-05-09 10:06:01,2026-05-09 10:14:01,eric.horton058@analytics.example.com
,ORD-202605-0000000022,CUST-0002087036,SES-202605-0000016415,2026-05-25 13:06:30,Completed,Brazil,BRA,South America,BRL,2536.31,382.32,3.51,88.02,2245.52,PayPal,Express,WH-00023,2026-06-06,2026-06-06,,false,0,Mobile,2026-05-25 13:06:30,2026-05-25 13:58:30,brittany.rose019@commerce.example.com
