inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202501-0000000000,PROD-0000855637,WH-00109,FRA,Asia,2025-01-19,831,128,1,143,64,1,2025-01-19 04:22:41,richard.bradshaw051@platform.example.com
,INV-202501-0000000001,PROD-0000843836,WH-00069,ITA,South America,2025-01-22,230,86,0,245,51,1,2025-01-22 06:45:28,oscar.owens072@analytics.example.com
,INV-202501-0000000002,PROD-0000854003,WH-00248,AUS,North America,2025-01-30,454,142,17,141,156,5,2025-01-30 05:38:38,joann.clark089@commerce.example.com
,INV-202501-0000000003,PROD-0000852949,WH-00088,ARE,Europe,2025-01-23,466,167,15,281,46,0,2025-01-23 21:18:08,michelle.bender024@analytics.example.com
,INV-202501-0000000004,PROD-0000856732,WH-00067,USA,South America,2025-01-12,1297,153,5,160,304,27,2025-01-12 12:22:26,brittany.rose019@commerce.example.com
,INV-202501-0000000005,PROD-0000857218,WH-00036,MEX,Europe,2025-01-24,858,68,8,75,163,2,2025-01-24 23:48:38,tara.hansen055@dataops.example.com
,INV-202501-0000000006,PROD-0000848863,WH-00215,FRA,Europe,2025-01-06,535,22,2,105,176,8,2025-01-06 04:01:43,brandon.yu006@analytics.example.com
,INV-202501-0000000007,PROD-0000852259,WH-00045,ESP,Oceania,2025-01-20,0,0,0,58,0,0,2025-01-20 00:36:52,curtis.williams033@dataops.example.com
,INV-202501-0000000008,PROD-0000848276,WH-00146,SGP,North America,2025-01-30,190,32,6,52,58,4,2025-01-30 07:00:54,micheal.hall064@dataops.example.com
,INV-202501-0000000009,PROD-0000853676,WH-00214,AUS,Europe,2025-01-31,1235,81,0,87,293,15,2025-01-31 12:24:50,carol.bonilla067@analytics.example.com
,INV-202501-0000000010,PROD-0000849713,WH-00002,DEU,North America,2025-01-25,1049,335,8,253,321,22,2025-01-25 19:56:55,jennifer.hudson020@analytics.example.com
,INV-202501-0000000011,PROD-0000849053,WH-00238,ITA,Europe,2025-01-29,429,12,9,241,94,5,2025-01-29 02:15:59,craig.johnson106@analytics.example.com
,INV-202501-0000000012,PROD-0000852920,WH-00222,BRA,North America,2025-01-25,653,210,25,124,219,17,2025-01-25 21:59:42,eric.rowe100@platform.example.com
,INV-202501-0000000013,PROD-0000842959,WH-00114,BRA,Europe,2025-01-29,687,128,24,225,98,9,2025-01-29 09:28:58,taylor.cunningham023@commerce.example.com
,INV-202501-0000000014,PROD-0000845769,WH-00032,USA,Europe,2025-01-27,755,157,28,290,220,19,2025-01-27 07:25:35,beth.carter090@dataops.example.com
