review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202208-0000000000,CUST-0000652566,PROD-0000360309,ORD-202208-0000005237,4,Great product,Art step me seem mother.,true,0,2022-08-27 17:34:08,FRA,Europe,Positive,2022-08-27 17:34:08,victor.palmer071@platform.example.com
,REV-202208-0000000001,CUST-0000658636,PROD-0000365068,ORD-202208-0000006970,4,Not as expected,Smile care prepare daughter at. Onto product recent leave thus apply put. The he everyone rather staff next.,false,4,2022-08-25 04:06:09,FRA,Asia,Positive,2022-08-25 04:06:09,eric.horton058@analytics.example.com
,REV-202208-0000000002,CUST-0000654932,PROD-0000359042,ORD-202208-0000000045,4,Average experience,Four however everything example field series. Throughout break career deal. Stuff born hundred thought.,false,2,2022-08-12 11:43:17,USA,Asia,Positive,2022-08-12 11:43:17,anita.garcia021@dataops.example.com
,REV-202208-0000000003,CUST-0000661404,PROD-0000359359,ORD-202208-0000001348,4,Excellent quality,Travel cut exist brother my wish. Civil American maybe education.,true,22,2022-08-18 02:35:05,AUS,Europe,Positive,2022-08-18 02:35:05,lisa.kim091@platform.example.com
,REV-202208-0000000004,CUST-0000658506,PROD-0000352514,ORD-202208-0000003466,5,Fast delivery,Rock history produce see.,true,3,2022-08-04 14:12:21,FRA,Europe,Positive,2022-08-04 14:12:21,andrea.cummings039@platform.example.com
,REV-202208-0000000005,CUST-0000664998,PROD-0000358059,ORD-202208-0000006940,4,Fast delivery,Reveal represent buy step.,true,2,2022-08-06 07:53:31,IND,North America,Positive,2022-08-06 07:53:31,michael.berger060@platform.example.com
,REV-202208-0000000006,CUST-0000665554,PROD-0000363421,ORD-202208-0000002618,4,Fast delivery,Job lead five opportunity close hand. Design than chair owner boy let all art. If force along management step. Finish third officer their like condition see.,true,0,2022-08-20 22:14:54,IND,Asia,Positive,2022-08-20 22:14:54,victoria.medina044@dataops.example.com
,REV-202208-0000000007,CUST-0000644531,PROD-0000352694,ORD-202208-0000003621,4,Highly recommended,Without up opportunity discuss project simply. Early spring boy pay customer seek.,false,0,2022-08-25 08:03:30,JPN,South America,Positive,2022-08-25 08:03:30,jimmy.washington028@commerce.example.com
,REV-202208-0000000008,CUST-0000666067,PROD-0000359965,ORD-202208-0000002011,5,Worth the money,Agent eat evidence. Probably suddenly professional rock may could food.,true,7,2022-08-23 11:17:00,DEU,Europe,Positive,2022-08-23 11:17:00,anita.garcia021@dataops.example.com
,REV-202208-0000000009,CUST-0000663576,PROD-0000361554,ORD-202208-0000004425,4,Fast delivery,Newspaper south name seven seven newspaper. Seat how system organization administration nature.,true,36,2022-08-01 12:45:22,FRA,Asia,Positive,2022-08-01 12:45:22,christine.johnson056@commerce.example.com
,REV-202208-0000000010,CUST-0000664659,PROD-0000354367,ORD-202208-0000005595,5,Worth the money,Bit ability themselves others member TV class religious.,true,14,2022-08-12 06:02:58,NLD,Europe,Positive,2022-08-12 06:02:58,troy.boone097@platform.example.com
,REV-202208-0000000011,CUST-0000657026,PROD-0000356704,ORD-202208-0000006973,5,Average experience,International car per card. The us Mr fly free world money official.,false,7,2022-08-29 19:42:40,IND,North America,Positive,2022-08-29 19:42:40,kristen.bailey110@analytics.example.com
,REV-202208-0000000012,CUST-0000654305,PROD-0000359361,ORD-202208-0000006018,5,Could be better,Available child method attention difficult serious.,true,0,2022-08-25 22:15:46,BRA,Europe,Positive,2022-08-25 22:15:46,tina.williams074@commerce.example.com
,REV-202208-0000000013,CUST-0000652553,PROD-0000358900,ORD-202208-0000003492,5,Fast delivery,Can source interest full maintain either strategy. Source single there value. Enough wind seat describe usually present. Identify professional similar those knowledge else.,true,8,2022-08-28 20:32:29,JPN,Europe,Positive,2022-08-28 20:32:29,victoria.medina044@dataops.example.com
,REV-202208-0000000014,CUST-0000660270,PROD-0000364556,ORD-202208-0000005250,4,Highly recommended,Head exist ask seat trip old avoid. Change space officer would.,true,1,2022-08-30 01:14:42,AUS,Europe,Positive,2022-08-30 01:14:42,katelyn.pitts017@commerce.example.com
,REV-202208-0000000015,CUST-0000659879,PROD-0000360975,ORD-202208-0000004268,4,Great product,Move strategy story.,true,10,2022-08-28 08:06:45,BRA,Oceania,Positive,2022-08-28 08:06:45,victor.palmer071@platform.example.com
,REV-202208-0000000016,CUST-0000663760,PROD-0000362599,ORD-202208-0000002460,4,Average experience,Test guy lead city. Manage city fly election quality reveal. Big trial child reveal fill sing.,true,8,2022-08-03 16:43:26,ESP,Oceania,Positive,2022-08-03 16:43:26,jennifer.bauer068@analytics.example.com
,REV-202208-0000000017,CUST-0000652475,PROD-0000365602,ORD-202208-0000000944,1,Fast delivery,Single alone weight maintain beyond store.,true,2,2022-08-09 19:09:28,ESP,Europe,Negative,2022-08-09 19:09:28,adam.gordon030@commerce.example.com
,REV-202208-0000000018,CUST-0000649674,PROD-0000355323,ORD-202208-0000000734,2,Highly recommended,Group true challenge perhaps north sport south. It perform campaign produce hear vote leader.,false,0,2022-08-31 02:00:45,ESP,Europe,Negative,2022-08-31 02:00:45,yolanda.vasquez005@platform.example.com
