session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202211-0000000000,CUST-0000721220,2022-11-15 10:11:25,2022-11-15 10:17:01,336,Canada,CAN,North America,CAD,iOS,Mobile,ChromeOS,Safari,Google,social,,/category,/home,true,false,2022-11-15 10:11:25,michael.johnson061@platform.example.com
,SES-202211-0000000001,CUST-0000733435,2022-11-04 03:32:41,2022-11-04 03:37:19,278,Canada,CAN,North America,CAD,Mobile Web,Laptop,Windows,Chrome,Direct,email,CAMP-2022-0001,/category,/search,true,false,2022-11-04 03:32:41,jeffery.miller012@commerce.example.com
,SES-202211-0000000002,CUST-0000738475,2022-11-30 17:34:56,2022-11-30 17:39:39,283,Mexico,MEX,North America,MXN,Android,Mobile,iOS,Samsung Internet,Google,cpc,CAMP-2022-0037,/offers,/checkout,false,true,2022-11-30 17:34:56,andrew.ellis102@analytics.example.com
,SES-202211-0000000003,CUST-0000727621,2022-11-29 07:52:18,2022-11-29 07:52:58,40,United Kingdom,GBR,Europe,GBP,Android,Desktop,iOS,Chrome,Google,cpc,CAMP-2022-0024,/home,/cart,true,true,2022-11-29 07:52:18,taylor.cunningham023@commerce.example.com
,SES-202211-0000000004,CUST-0000731025,2022-11-05 16:09:49,2022-11-05 16:11:23,94,Canada,CAN,North America,CAD,iOS,Desktop,macOS,Chrome,YouTube,affiliate,,/offers,/cart,false,true,2022-11-05 16:09:49,megan.cunningham013@commerce.example.com
,SES-202211-0000000005,CUST-0000729672,2022-11-03 12:30:08,2022-11-03 12:35:28,320,India,IND,Asia,INR,Web,Desktop,Linux,Chrome,Facebook,referral,,/product,/cart,false,false,2022-11-03 12:30:08,michelle.sims041@analytics.example.com
,SES-202211-0000000006,CUST-0000742542,2022-11-02 17:27:33,2022-11-02 17:29:14,101,United Arab Emirates,ARE,Asia,AED,Android,Desktop,macOS,Safari,Google,cpc,CAMP-2022-0017,/sale,/checkout,false,true,2022-11-02 17:27:33,stephen.clark001@analytics.example.com
,SES-202211-0000000007,CUST-0000741755,2022-11-16 02:17:27,2022-11-16 02:20:51,204,Germany,DEU,Europe,EUR,Web,Mobile,ChromeOS,Chrome,Email,affiliate,,/product,/search,false,true,2022-11-16 02:17:27,jennifer.hudson020@analytics.example.com
,SES-202211-0000000008,CUST-0000734520,2022-11-13 05:30:26,2022-11-13 05:32:38,132,United Kingdom,GBR,Europe,GBP,Web,Laptop,Android,Firefox,Instagram,organic,,/search,/home,true,true,2022-11-13 05:30:26,joann.clark089@commerce.example.com
,SES-202211-0000000009,CUST-0000722206,2022-11-17 03:49:39,2022-11-17 03:54:27,288,Singapore,SGP,Asia,SGD,iOS,Desktop,ChromeOS,Firefox,Google,direct,CAMP-2022-0035,/search,/cart,true,false,2022-11-17 03:49:39,jennifer.atkins003@platform.example.com
,SES-202211-0000000010,CUST-0000750128,2022-11-16 19:51:51,2022-11-16 19:53:31,100,Germany,DEU,Europe,EUR,Mobile Web,Laptop,ChromeOS,Samsung Internet,Google,referral,CAMP-2022-0005,/home,/cart,false,true,2022-11-16 19:51:51,taylor.cunningham023@commerce.example.com
,SES-202211-0000000011,CUST-0000749225,2022-11-07 00:25:25,2022-11-07 00:26:21,56,Canada,CAN,North America,CAD,Mobile Web,Mobile,iOS,Chrome,Bing,affiliate,,/category,/cart,false,false,2022-11-07 00:25:25,michael.berger060@platform.example.com
,SES-202211-0000000012,CUST-0000729890,2022-11-11 19:07:29,2022-11-11 19:11:05,216,Singapore,SGP,Asia,SGD,iOS,Mobile,Android,Edge,Facebook,email,CAMP-2022-0012,/sale,/product,false,false,2022-11-11 19:07:29,kelsey.taylor010@platform.example.com
,SES-202211-0000000013,CUST-0000731341,2022-11-18 18:40:47,2022-11-18 18:41:47,60,Australia,AUS,Oceania,AUD,Web,Mobile,ChromeOS,Edge,Facebook,affiliate,CAMP-2022-0027,/search,/search,false,false,2022-11-18 18:40:47,lance.williams029@platform.example.com
,SES-202211-0000000014,CUST-0000739782,2022-11-02 20:50:58,2022-11-02 20:59:45,527,United States,USA,North America,USD,Android,Mobile,iOS,Samsung Internet,Google,direct,,/sale,/home,true,false,2022-11-02 20:50:58,kelsey.taylor010@platform.example.com
,SES-202211-0000000015,CUST-0000737442,2022-11-22 13:25:42,2022-11-22 13:28:34,172,Japan,JPN,Asia,JPY,Web,Desktop,iOS,Chrome,Google,direct,,/search,/search,false,true,2022-11-22 13:25:42,ryan.steele043@commerce.example.com
,SES-202211-0000000016,CUST-0000740586,2022-11-08 14:30:58,2022-11-08 14:32:13,75,Netherlands,NLD,Europe,EUR,iOS,Laptop,Android,Chrome,Instagram,organic,,/search,/home,false,true,2022-11-08 14:30:58,brandi.carter038@dataops.example.com
,SES-202211-0000000017,CUST-0000739982,2022-11-11 06:49:00,2022-11-11 06:49:24,24,United States,USA,North America,USD,Android,Mobile,ChromeOS,Safari,Email,cpc,,/product,/search,true,true,2022-11-11 06:49:00,renee.harvey080@dataops.example.com
,SES-202211-0000000018,CUST-0000728022,2022-11-04 02:13:26,2022-11-04 02:15:59,153,United Kingdom,GBR,Europe,GBP,Android,Laptop,Windows,Samsung Internet,TikTok,organic,,/product,/product,true,true,2022-11-04 02:13:26,sandra.hunter036@platform.example.com
,SES-202211-0000000019,CUST-0000751548,2022-11-20 20:23:15,2022-11-20 20:28:22,307,Mexico,MEX,North America,MXN,Web,Mobile,ChromeOS,Chrome,Bing,referral,,/category,/checkout,false,true,2022-11-20 20:23:15,eric.mullen052@dataops.example.com
,SES-202211-0000000020,CUST-0000742571,2022-11-05 03:48:46,2022-11-05 03:50:19,93,Japan,JPN,Asia,JPY,Mobile Web,Desktop,macOS,Firefox,YouTube,referral,,/category,/checkout,false,false,2022-11-05 03:48:46,lisa.kim091@platform.example.com
,SES-202211-0000000021,CUST-0000745301,2022-11-04 07:38:18,2022-11-04 07:40:00,102,United Arab Emirates,ARE,Asia,AED,Web,Mobile,macOS,Firefox,Email,referral,,/category,/cart,false,true,2022-11-04 07:38:18,micheal.chen050@dataops.example.com
,SES-202211-0000000022,CUST-0000748605,2022-11-06 13:29:34,2022-11-06 13:37:48,494,Germany,DEU,Europe,EUR,Web,Mobile,macOS,Safari,Facebook,referral,CAMP-2022-0038,/sale,/cart,false,true,2022-11-06 13:29:34,jennifer.atkins003@platform.example.com
,SES-202211-0000000023,CUST-0000736746,2022-11-02 16:10:03,2022-11-02 16:25:26,923,Australia,AUS,Oceania,AUD,Web,Desktop,ChromeOS,Edge,Direct,referral,CAMP-2022-0015,/home,/checkout,false,true,2022-11-02 16:10:03,brandi.carter038@dataops.example.com
,SES-202211-0000000024,CUST-0000753343,2022-11-15 07:18:46,2022-11-15 07:24:14,328,Japan,JPN,Asia,JPY,iOS,Desktop,iOS,Chrome,Google,organic,CAMP-2022-0034,/category,/cart,true,false,2022-11-15 07:18:46,tiffany.freeman101@analytics.example.com
,SES-202211-0000000025,CUST-0000749066,2022-11-06 10:19:25,2022-11-06 10:19:47,22,United States,USA,North America,USD,Web,Tablet,ChromeOS,Safari,Instagram,email,CAMP-2022-0023,/offers,/checkout,false,true,2022-11-06 10:19:25,micheal.chen050@dataops.example.com
,SES-202211-0000000026,CUST-0000748376,2022-11-26 09:21:52,2022-11-26 09:22:52,60,Spain,ESP,Europe,EUR,Web,Laptop,iOS,Chrome,Google,organic,,/category,/checkout,false,true,2022-11-26 09:21:52,jennifer.atkins003@platform.example.com
,SES-202211-0000000027,CUST-0000752797,2022-11-07 01:31:25,2022-11-07 01:40:05,520,Canada,CAN,North America,CAD,Web,Tablet,macOS,Chrome,Email,affiliate,CAMP-2022-0033,/search,/home,false,true,2022-11-07 01:31:25,james.proctor094@dataops.example.com
,SES-202211-0000000028,CUST-0000746174,2022-11-19 13:58:56,2022-11-19 14:00:38,102,Canada,CAN,North America,CAD,Web,Desktop,Windows,Chrome,Google,cpc,,/category,/home,false,true,2022-11-19 13:58:56,troy.boone097@platform.example.com
,SES-202211-0000000029,CUST-0000722085,2022-11-23 08:32:23,2022-11-23 08:33:49,86,Netherlands,NLD,Europe,EUR,Web,Mobile,ChromeOS,Edge,Facebook,social,,/search,/home,false,true,2022-11-23 08:32:23,michael.johnson061@platform.example.com
,SES-202211-0000000030,CUST-0000723288,2022-11-16 05:12:10,2022-11-16 05:16:43,273,Italy,ITA,Europe,EUR,Mobile Web,Laptop,Android,Chrome,Affiliate,email,,/product,/search,true,false,2022-11-16 05:12:10,brandi.carter038@dataops.example.com
,SES-202211-0000000031,CUST-0000729568,2022-11-14 01:45:26,2022-11-14 01:49:11,225,India,IND,Asia,INR,Web,Desktop,Android,Firefox,Google,direct,,/home,/search,false,false,2022-11-14 01:45:26,brandi.carter038@dataops.example.com
,SES-202211-0000000032,CUST-0000751819,2022-11-23 01:56:05,2022-11-23 01:57:44,99,Spain,ESP,Europe,EUR,Mobile Web,Mobile,macOS,Safari,Instagram,organic,,/product,/home,false,false,2022-11-23 01:56:05,adam.gordon030@commerce.example.com
,SES-202211-0000000033,CUST-0000724272,2022-11-28 12:36:33,2022-11-28 12:38:32,119,Australia,AUS,Oceania,AUD,iOS,Mobile,Android,Chrome,Instagram,social,,/home,/product,false,false,2022-11-28 12:36:33,jennifer.hudson020@analytics.example.com
