order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202503-000000000000,ORD-202503-0000018871,PROD-0000888566,SELL-00356599,5,738.19,50.45,591.22,4231.72,BRL,GBR,Europe,Dropship,false,0,0,2025-03-10 16:35:30,eric.mullen052@dataops.example.com
,ITEM-202503-000000000001,ORD-202503-0000007404,PROD-0000877164,SELL-00357991,4,1057.87,807.94,225.65,3649.19,EUR,JPN,South America,Platform Fulfilled,false,0,0,2025-03-01 08:05:39,oscar.owens072@analytics.example.com
,ITEM-202503-000000000002,ORD-202503-0000000424,PROD-0000888924,SELL-00358224,5,1130.51,1177.25,967.46,5442.76,BRL,IND,Europe,Dropship,false,0,0,2025-03-29 21:30:33,juan.simmons120@platform.example.com
,ITEM-202503-000000000003,ORD-202503-0000007464,PROD-0000881220,SELL-00355999,1,301.99,3.46,20.91,319.44,AUD,SGP,Asia,Dropship,false,0,85.8,2025-03-15 16:59:10,dominic.hodges075@platform.example.com
,ITEM-202503-000000000004,ORD-202503-0000009325,PROD-0000879005,SELL-00355001,5,116.81,38.58,33.36,578.83,MXN,ARE,North America,Dropship,false,0,0,2025-03-07 13:18:19,shawn.baxter004@dataops.example.com
,ITEM-202503-000000000005,ORD-202503-0000005601,PROD-0000872180,SELL-00358381,4,456.7,293.23,364.98,1898.55,EUR,GBR,North America,Dropship,false,0,0,2025-03-06 00:25:55,yolanda.vasquez005@platform.example.com
,ITEM-202503-000000000006,ORD-202503-0000003848,PROD-0000882083,SELL-00357083,4,294.01,73.49,47.15,1149.7,CAD,BRA,North America,Seller Fulfilled,false,0,0,2025-03-03 03:08:01,yesenia.arnold040@platform.example.com
,ITEM-202503-000000000007,ORD-202503-0000004909,PROD-0000882715,SELL-00354775,6,271.05,91.16,208.05,1743.19,GBP,USA,North America,Platform Fulfilled,false,0,0,2025-03-09 15:50:05,kenneth.rodgers059@analytics.example.com
,ITEM-202503-000000000008,ORD-202503-0000014818,PROD-0000885854,SELL-00358296,1,909.06,134.92,133.99,908.13,MXN,SGP,Asia,Platform Fulfilled,false,0,0,2025-03-06 22:04:55,tammy.smith009@platform.example.com
,ITEM-202503-000000000009,ORD-202503-0000015903,PROD-0000882026,SELL-00357920,5,767.03,705.05,447.91,3578.01,AED,FRA,Europe,Platform Fulfilled,false,0,0,2025-03-16 14:59:56,maria.ashley046@analytics.example.com
,ITEM-202503-000000000010,ORD-202503-0000010373,PROD-0000880895,SELL-00354680,1,285.54,60.39,17.42,242.57,BRL,ESP,North America,Seller Fulfilled,false,0,0,2025-03-28 03:18:17,eric.mullen052@dataops.example.com
,ITEM-202503-000000000011,ORD-202503-0000017118,PROD-0000881948,SELL-00355730,5,629.24,498.46,476.05,3123.79,AUD,AUS,Europe,Dropship,false,0,0,2025-03-02 15:08:27,david.cabrera119@dataops.example.com
,ITEM-202503-000000000012,ORD-202503-0000017100,PROD-0000883201,SELL-00355634,4,428.57,86.97,185.26,1812.57,BRL,DEU,North America,Seller Fulfilled,false,0,0,2025-03-05 12:33:45,kimberly.harmon088@commerce.example.com
,ITEM-202503-000000000013,ORD-202503-0000010095,PROD-0000884480,SELL-00358248,5,762.63,127.99,142.11,3827.27,MXN,GBR,Asia,Dropship,false,0,0,2025-03-23 11:09:20,brian.banks011@platform.example.com
,ITEM-202503-000000000014,ORD-202503-0000007277,PROD-0000887666,SELL-00356332,5,667.27,721.1,126.72,2741.97,AED,IND,Europe,Seller Fulfilled,false,0,0,2025-03-28 07:30:26,anita.garcia021@dataops.example.com
,ITEM-202503-000000000015,ORD-202503-0000015811,PROD-0000877829,SELL-00357384,4,401.37,30.91,101.65,1676.22,CAD,ITA,Asia,Seller Fulfilled,false,0,0,2025-03-10 19:51:24,jonathan.jimenez057@platform.example.com
,ITEM-202503-000000000016,ORD-202503-0000003504,PROD-0000886789,SELL-00354695,1,926.76,19.06,34.82,942.52,USD,SGP,Europe,Platform Fulfilled,false,0,0,2025-03-12 20:25:16,curtis.williams033@dataops.example.com
,ITEM-202503-000000000017,ORD-202503-0000020817,PROD-0000881073,SELL-00354698,3,387.4,103.68,186.86,1245.38,MXN,ITA,North America,Platform Fulfilled,false,0,0,2025-03-04 16:06:46,joseph.griffin070@analytics.example.com
,ITEM-202503-000000000018,ORD-202503-0000001429,PROD-0000880133,SELL-00354006,3,249.97,42.46,129.09,836.54,AED,USA,South America,Platform Fulfilled,true,0,0,2025-03-08 00:02:50,jimmy.washington028@commerce.example.com
,ITEM-202503-000000000019,ORD-202503-0000001167,PROD-0000879262,SELL-00355026,6,397.81,470.58,422.05,2338.33,MXN,USA,Asia,Seller Fulfilled,false,2,0,2025-03-17 09:02:00,juan.simmons120@platform.example.com
,ITEM-202503-000000000020,ORD-202503-0000000292,PROD-0000876429,SELL-00353777,4,1144.68,386.12,787.4,4980.0,INR,AUS,South America,Seller Fulfilled,false,0,0,2025-03-09 22:57:53,jason.franklin045@dataops.example.com
,ITEM-202503-000000000021,ORD-202503-0000018148,PROD-0000877902,SELL-00357255,6,157.52,90.06,204.82,1059.88,BRL,DEU,Asia,Platform Fulfilled,false,0,0,2025-03-13 13:10:24,eric.mullen052@dataops.example.com
,ITEM-202503-000000000022,ORD-202503-0000004147,PROD-0000887818,SELL-00358928,2,865.47,230.2,274.98,1775.72,EUR,AUS,Asia,Seller Fulfilled,false,0,0,2025-03-12 12:23:29,richard.bradshaw051@platform.example.com
,ITEM-202503-000000000023,ORD-202503-0000016119,PROD-0000879799,SELL-00357590,5,676.72,46.82,419.04,3755.82,USD,BRA,North America,Platform Fulfilled,false,0,0,2025-03-11 08:40:15,benjamin.brooks117@dataops.example.com
,ITEM-202503-000000000024,ORD-202503-0000020129,PROD-0000876155,SELL-00354555,5,511.54,105.74,585.03,3036.99,MXN,ESP,Asia,Dropship,false,0,0,2025-03-28 11:18:25,jennifer.shepherd015@analytics.example.com
,ITEM-202503-000000000025,ORD-202503-0000016787,PROD-0000877871,SELL-00357293,6,409.22,101.38,71.76,2425.7,USD,ARE,Europe,Dropship,false,0,2298.96,2025-03-28 01:44:03,lisa.kim091@platform.example.com
,ITEM-202503-000000000026,ORD-202503-0000012429,PROD-0000883925,SELL-00355977,1,1024.09,210.69,152.25,965.65,MXN,MEX,North America,Seller Fulfilled,false,0,0,2025-03-04 03:55:31,michael.johnson061@platform.example.com
,ITEM-202503-000000000027,ORD-202503-0000015513,PROD-0000877322,SELL-00356215,3,1008.64,273.26,76.42,2829.08,USD,SGP,Asia,Dropship,false,0,0,2025-03-25 05:54:58,tammy.smith009@platform.example.com
,ITEM-202503-000000000028,ORD-202503-0000004602,PROD-0000882401,SELL-00353252,2,309.34,47.07,121.99,693.6,JPY,GBR,Europe,Seller Fulfilled,false,0,0,2025-03-16 20:25:05,elizabeth.olsen066@platform.example.com
,ITEM-202503-000000000029,ORD-202503-0000007329,PROD-0000883163,SELL-00353528,2,927.71,363.7,171.77,1663.49,JPY,ITA,Asia,Platform Fulfilled,false,0,0,2025-03-27 10:33:03,carol.bonilla067@analytics.example.com
,ITEM-202503-000000000030,ORD-202503-0000015279,PROD-0000886439,SELL-00356626,4,245.32,69.68,123.5,1035.1,AUD,IND,Europe,Platform Fulfilled,true,0,0,2025-03-31 21:23:42,stephen.daniels076@commerce.example.com
,ITEM-202503-000000000031,ORD-202503-0000016035,PROD-0000873161,SELL-00355016,1,851.06,151.16,22.59,722.49,JPY,USA,Europe,Platform Fulfilled,false,0,0,2025-03-17 04:29:02,grace.gonzales099@dataops.example.com
,ITEM-202503-000000000032,ORD-202503-0000012388,PROD-0000885325,SELL-00358257,3,947.28,423.49,61.25,2479.6,BRL,ARE,Europe,Platform Fulfilled,false,0,1913.93,2025-03-08 19:34:45,jennifer.erickson018@platform.example.com
,ITEM-202503-000000000033,ORD-202503-0000006504,PROD-0000878183,SELL-00355183,6,361.94,181.62,384.24,2374.26,GBP,AUS,Oceania,Seller Fulfilled,false,0,1445.25,2025-03-27 09:37:41,lisa.kim091@platform.example.com
,ITEM-202503-000000000034,ORD-202503-0000006631,PROD-0000882101,SELL-00358130,2,1036.52,352.91,307.82,2027.95,INR,ARE,Asia,Dropship,false,0,0,2025-03-19 03:45:12,victoria.medina044@dataops.example.com
,ITEM-202503-000000000035,ORD-202503-0000017435,PROD-0000873726,SELL-00354384,5,874.03,822.76,340.09,3887.48,USD,DEU,Asia,Platform Fulfilled,false,0,0,2025-03-21 00:27:29,stephen.clark001@analytics.example.com
,ITEM-202503-000000000036,ORD-202503-0000019541,PROD-0000875769,SELL-00358503,3,881.24,422.93,378.97,2599.76,MXN,ESP,Europe,Seller Fulfilled,false,0,0,2025-03-05 12:27:27,nicholas.wilson027@analytics.example.com
,ITEM-202503-000000000037,ORD-202503-0000005980,PROD-0000880276,SELL-00355474,1,643.02,5.95,23.06,660.13,GBP,MEX,Europe,Dropship,true,0,0,2025-03-26 16:59:10,jennifer.bauer068@analytics.example.com
,ITEM-202503-000000000038,ORD-202503-0000017320,PROD-0000887465,SELL-00353793,1,674.79,121.68,119.99,673.1,INR,JPN,Asia,Dropship,false,0,0,2025-03-22 19:33:19,brittany.rose019@commerce.example.com
,ITEM-202503-000000000039,ORD-202503-0000006306,PROD-0000886854,SELL-00355637,3,825.31,149.45,310.59,2637.07,AED,AUS,Europe,Seller Fulfilled,false,0,0,2025-03-16 20:00:08,jack.smith053@analytics.example.com
,ITEM-202503-000000000040,ORD-202503-0000021124,PROD-0000877637,SELL-00355272,5,498.08,230.37,427.58,2687.61,INR,MEX,Oceania,Platform Fulfilled,false,0,0,2025-03-23 09:37:41,jimmy.washington028@commerce.example.com
,ITEM-202503-000000000041,ORD-202503-0000004919,PROD-0000885091,SELL-00354690,5,1183.06,539.63,383.38,5759.05,JPY,ITA,Asia,Seller Fulfilled,false,0,0,2025-03-02 01:02:32,patrick.gonzalez035@dataops.example.com
,ITEM-202503-000000000042,ORD-202503-0000000701,PROD-0000875155,SELL-00353936,2,733.09,284.89,233.89,1415.18,SGD,NLD,South America,Dropship,false,0,0,2025-03-18 08:03:56,rachel.hall062@platform.example.com
,ITEM-202503-000000000043,ORD-202503-0000009802,PROD-0000879277,SELL-00354307,5,465.85,366.69,225.94,2188.5,JPY,AUS,North America,Dropship,false,0,0,2025-03-30 17:21:16,kimberly.harmon088@commerce.example.com
,ITEM-202503-000000000044,ORD-202503-0000008475,PROD-0000880069,SELL-00353924,5,584.52,425.48,117.87,2614.99,AUD,CAN,Asia,Seller Fulfilled,false,0,630.05,2025-03-19 04:35:57,tina.williams074@commerce.example.com
,ITEM-202503-000000000045,ORD-202503-0000015397,PROD-0000879865,SELL-00357877,6,1148.67,790.92,250.33,6351.43,JPY,ARE,Asia,Platform Fulfilled,false,0,0,2025-03-11 01:10:09,richard.bradshaw051@platform.example.com
,ITEM-202503-000000000046,ORD-202503-0000021025,PROD-0000880624,SELL-00354564,6,1129.21,830.72,580.57,6525.11,JPY,BRA,Asia,Seller Fulfilled,false,0,0,2025-03-24 19:25:11,michelle.sims041@analytics.example.com
,ITEM-202503-000000000047,ORD-202503-0000001764,PROD-0000886058,SELL-00357319,4,1151.99,872.86,210.41,3945.51,BRL,MEX,Asia,Seller Fulfilled,false,2,0,2025-03-07 06:08:13,jeffery.miller012@commerce.example.com
,ITEM-202503-000000000048,ORD-202503-0000010814,PROD-0000882775,SELL-00357807,3,270.74,61.17,133.49,884.54,INR,DEU,Europe,Seller Fulfilled,false,0,0,2025-03-24 22:49:39,lisa.kim091@platform.example.com
,ITEM-202503-000000000049,ORD-202503-0000011468,PROD-0000888432,SELL-00355031,4,684.21,34.55,240.68,2942.97,INR,BRA,Europe,Seller Fulfilled,false,0,0,2025-03-13 07:01:29,kelsey.taylor010@platform.example.com
,ITEM-202503-000000000050,ORD-202503-0000001051,PROD-0000880785,SELL-00357068,4,724.04,46.74,641.16,3490.58,SGD,NLD,Europe,Dropship,false,0,0,2025-03-30 07:09:51,stephen.jordan063@commerce.example.com
,ITEM-202503-000000000051,ORD-202503-0000011814,PROD-0000873820,SELL-00354249,1,94.65,1.26,15.85,109.24,USD,JPN,Europe,Platform Fulfilled,false,0,0,2025-03-27 01:05:35,yolanda.vasquez005@platform.example.com
,ITEM-202503-000000000052,ORD-202503-0000015726,PROD-0000882872,SELL-00353353,5,1101.88,936.69,736.81,5309.52,JPY,GBR,Asia,Platform Fulfilled,false,0,0,2025-03-06 11:47:20,maria.ashley046@analytics.example.com
,ITEM-202503-000000000053,ORD-202503-0000004103,PROD-0000885144,SELL-00358747,4,286.9,90.58,241.91,1298.93,AED,NLD,Europe,Platform Fulfilled,false,0,0,2025-03-11 20:29:19,sandra.hunter036@platform.example.com
,ITEM-202503-000000000054,ORD-202503-0000000606,PROD-0000884567,SELL-00354449,5,816.14,40.92,848.51,4888.29,USD,DEU,Asia,Seller Fulfilled,false,0,0,2025-03-23 11:41:27,elizabeth.olsen066@platform.example.com
,ITEM-202503-000000000055,ORD-202503-0000002482,PROD-0000879885,SELL-00355115,3,883.0,471.73,121.43,2298.7,BRL,USA,Asia,Seller Fulfilled,false,0,0,2025-03-09 11:18:07,chelsea.patel065@commerce.example.com
,ITEM-202503-000000000056,ORD-202503-0000016717,PROD-0000879573,SELL-00356463,3,281.56,21.7,188.4,1011.38,CAD,CAN,Oceania,Dropship,false,1,0,2025-03-31 09:22:26,yesenia.arnold040@platform.example.com
,ITEM-202503-000000000057,ORD-202503-0000004893,PROD-0000879049,SELL-00356678,5,871.65,925.78,722.44,4154.91,MXN,ITA,Europe,Platform Fulfilled,false,0,0,2025-03-28 12:43:04,anita.garcia021@dataops.example.com
,ITEM-202503-000000000058,ORD-202503-0000002874,PROD-0000872931,SELL-00358736,6,392.69,268.15,488.26,2576.25,SGD,IND,North America,Seller Fulfilled,false,0,0,2025-03-04 18:25:35,mary.jordan048@analytics.example.com
,ITEM-202503-000000000059,ORD-202503-0000015693,PROD-0000887743,SELL-00356279,5,309.97,238.2,37.41,1349.06,USD,FRA,Asia,Dropship,false,0,0,2025-03-28 19:18:22,tiffany.freeman101@analytics.example.com
,ITEM-202503-000000000060,ORD-202503-0000008132,PROD-0000880663,SELL-00353375,3,184.11,93.54,13.17,471.96,JPY,ITA,Asia,Dropship,false,0,0,2025-03-02 21:41:41,juan.simmons120@platform.example.com
,ITEM-202503-000000000061,ORD-202503-0000008127,PROD-0000879660,SELL-00354602,3,1043.0,533.27,576.66,3172.39,AUD,IND,Europe,Seller Fulfilled,false,0,0,2025-03-24 16:59:39,joseph.johnson049@dataops.example.com
,ITEM-202503-000000000062,ORD-202503-0000002059,PROD-0000873764,SELL-00355218,2,1194.29,327.24,295.81,2357.15,EUR,GBR,South America,Platform Fulfilled,false,0,0,2025-03-27 12:48:29,raymond.pineda079@platform.example.com
,ITEM-202503-000000000063,ORD-202503-0000007728,PROD-0000884700,SELL-00353838,5,368.5,165.39,99.61,1776.72,USD,ARE,North America,Platform Fulfilled,false,0,0,2025-03-22 06:09:15,kimberly.harmon088@commerce.example.com
,ITEM-202503-000000000064,ORD-202503-0000010798,PROD-0000880114,SELL-00357297,6,654.3,789.98,545.23,3681.05,CAD,AUS,Asia,Platform Fulfilled,false,0,0,2025-03-29 18:28:52,micheal.chen050@dataops.example.com
,ITEM-202503-000000000065,ORD-202503-0000010467,PROD-0000882027,SELL-00358817,6,124.13,27.97,157.81,874.62,SGD,CAN,Asia,Platform Fulfilled,false,0,0,2025-03-11 20:54:32,dominic.hodges075@platform.example.com
,ITEM-202503-000000000066,ORD-202503-0000002857,PROD-0000873689,SELL-00353205,4,650.64,373.11,134.8,2364.25,SGD,JPN,North America,Platform Fulfilled,false,0,0,2025-03-30 21:54:14,carol.bonilla067@analytics.example.com
,ITEM-202503-000000000067,ORD-202503-0000018356,PROD-0000880454,SELL-00354733,2,1018.77,323.35,73.93,1788.12,AUD,ESP,Europe,Seller Fulfilled,false,0,0,2025-03-22 08:03:19,kevin.mathews014@analytics.example.com
,ITEM-202503-000000000068,ORD-202503-0000015063,PROD-0000887072,SELL-00355719,1,723.34,12.3,168.72,879.76,MXN,DEU,Europe,Platform Fulfilled,false,0,0,2025-03-28 15:26:57,adam.henson113@dataops.example.com
,ITEM-202503-000000000069,ORD-202503-0000013779,PROD-0000886217,SELL-00355035,2,377.79,53.86,68.74,770.46,BRL,NLD,Europe,Seller Fulfilled,true,2,0,2025-03-17 19:09:10,jack.smith053@analytics.example.com
,ITEM-202503-000000000070,ORD-202503-0000016083,PROD-0000879468,SELL-00354646,1,973.5,188.08,97.19,882.61,GBP,AUS,Europe,Dropship,false,0,0,2025-03-26 22:10:37,elizabeth.olsen066@platform.example.com
,ITEM-202503-000000000071,ORD-202503-0000018053,PROD-0000878017,SELL-00359056,2,1143.59,232.05,263.9,2319.03,SGD,GBR,Asia,Platform Fulfilled,false,0,0,2025-03-13 16:04:15,curtis.williams033@dataops.example.com
,ITEM-202503-000000000072,ORD-202503-0000001840,PROD-0000886246,SELL-00353427,6,1118.76,955.93,528.85,6285.48,MXN,ITA,Asia,Platform Fulfilled,false,0,0,2025-03-05 23:29:01,kristen.bailey110@analytics.example.com
