campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2025-10-000000,Holiday Turn Campaign,Brand,Affiliate,TikTok,cpc,JPN,Asia,2025-10-31,2025-11-20,287237.44,215137.57,JPY,54812,3623,257,2025-10-31 09:42:02,micheal.chen050@dataops.example.com
,CAMP-2025-10-000001,Winter Ahead Campaign,Brand,Organic,TikTok,referral,USA,North America,2025-10-04,2025-10-30,442253.73,352762.65,USD,77170,925,23,2025-10-04 06:46:50,judy.rogers086@platform.example.com
,CAMP-2025-10-000002,Member Make Campaign,Performance,Organic,CRM,organic,USA,North America,2025-10-02,2025-10-21,401251.41,142383.06,USD,94387,3461,383,2025-10-02 05:35:21,jillian.russo115@commerce.example.com
,CAMP-2025-10-000003,Member Election Campaign,Performance,Affiliate,Google,organic,ITA,Europe,2025-10-01,2025-10-29,396385.97,404168.67,EUR,16953,439,45,2025-10-01 14:31:53,sandra.hunter036@platform.example.com
,CAMP-2025-10-000004,Member Teacher Campaign,Brand,Affiliate,TikTok,social,GBR,Europe,2025-10-14,2025-10-21,177476.3,94329.43,GBP,678423,14378,1282,2025-10-14 00:03:54,benjamin.brooks117@dataops.example.com
,CAMP-2025-10-000005,Holiday Above Campaign,Brand,Google Ads,Google,direct,ARE,Asia,2025-10-03,2025-10-15,126888.14,126599.98,AED,36158,2217,296,2025-10-03 04:30:38,curtis.williams033@dataops.example.com
,CAMP-2025-10-000006,Holiday Level Campaign,Flash Sale,TikTok,TikTok,organic,GBR,Europe,2025-10-18,2025-11-04,492615.18,170761.25,GBP,182757,2698,44,2025-10-18 05:51:29,jack.smith053@analytics.example.com
,CAMP-2025-10-000007,Holiday System Campaign,Seasonal,Affiliate,Meta,referral,USA,North America,2025-10-30,2025-11-17,209603.59,115826.75,USD,74123,2504,37,2025-10-30 20:15:50,nancy.gross008@dataops.example.com
,CAMP-2025-10-000008,Back-to-School Full Campaign,Seasonal,Affiliate,Partner,referral,ESP,Europe,2025-10-26,2025-11-09,458736.45,321473.25,EUR,184406,6681,971,2025-10-26 21:54:49,crystal.smith022@platform.example.com
,CAMP-2025-10-000009,Back-to-School Season Campaign,Performance,Google Ads,CRM,social,FRA,Europe,2025-10-30,2025-11-03,436941.59,137197.12,EUR,261964,10094,1738,2025-10-30 10:22:50,micheal.chen050@dataops.example.com
,CAMP-2025-10-000010,Growth Despite Campaign,Performance,Google Ads,Google,cpc,FRA,Europe,2025-10-19,2025-10-24,237690.4,126825.25,EUR,158623,4755,822,2025-10-19 16:36:56,chelsea.patel065@commerce.example.com
,CAMP-2025-10-000011,Summer How Campaign,Brand,Display,Partner,direct,GBR,Europe,2025-10-07,2025-10-16,328499.45,304807.02,GBP,158198,6564,89,2025-10-07 17:16:48,jonathan.jimenez057@platform.example.com
,CAMP-2025-10-000012,Growth Main Campaign,Brand,TikTok,TikTok,cpc,BRA,South America,2025-10-14,2025-11-03,343661.59,211861.45,BRL,244885,16819,2010,2025-10-14 18:49:30,grace.gonzales099@dataops.example.com
,CAMP-2025-10-000013,Growth Occur Campaign,Seasonal,Google Ads,CRM,email,JPN,Asia,2025-10-14,2025-10-29,120999.01,82245.65,JPY,293311,23448,4185,2025-10-14 11:02:47,renee.harvey080@dataops.example.com
,CAMP-2025-10-000014,Holiday Person Campaign,Retention,Affiliate,Meta,social,CAN,North America,2025-10-31,2025-11-03,422962.58,193534.1,CAD,138360,10571,591,2025-10-31 22:37:37,jillian.russo115@commerce.example.com
,CAMP-2025-10-000015,Summer Remember Campaign,Launch,Email,CRM,affiliate,ESP,Europe,2025-10-14,2025-11-03,222827.46,133144.69,EUR,51636,1491,65,2025-10-14 07:32:44,grace.gonzales099@dataops.example.com
,CAMP-2025-10-000016,Holiday Market Campaign,Flash Sale,Meta,Partner,affiliate,ARE,Asia,2025-10-27,2025-11-28,453652.83,255307.64,AED,175646,13111,1440,2025-10-27 20:55:29,raymond.pineda079@platform.example.com
,CAMP-2025-10-000017,Growth Drop Campaign,Performance,Organic,TikTok,affiliate,JPN,Asia,2025-10-11,2025-10-21,496872.3,390931.25,JPY,406374,12846,350,2025-10-11 22:14:24,jennifer.yu037@dataops.example.com
,CAMP-2025-10-000018,Member Relationship Campaign,Brand,Display,Meta,referral,NLD,Europe,2025-10-10,2025-10-21,264180.2,199402.98,EUR,57839,838,14,2025-10-10 17:33:47,richard.bradshaw051@platform.example.com
,CAMP-2025-10-000019,Growth Voice Campaign,Launch,Affiliate,CRM,organic,USA,North America,2025-10-03,2025-10-25,476414.56,467116.75,USD,323938,9743,102,2025-10-03 08:40:54,stephen.daniels076@commerce.example.com
,CAMP-2025-10-000020,Holiday Employee Campaign,Flash Sale,TikTok,CRM,referral,MEX,North America,2025-10-03,2025-11-05,7238.01,3972.13,MXN,33845,1179,160,2025-10-03 05:30:27,michelle.bender024@analytics.example.com
,CAMP-2025-10-000021,Member Poor Campaign,Seasonal,Google Ads,CRM,email,IND,Asia,2025-10-27,2025-11-24,273224.79,121070.55,INR,94052,6902,655,2025-10-27 13:06:25,michael.brewer084@analytics.example.com
,CAMP-2025-10-000022,Member Ground Campaign,Performance,Organic,Partner,direct,NLD,Europe,2025-10-29,2025-11-20,12369.04,8717.19,EUR,113687,8880,477,2025-10-29 21:56:55,nicholas.wilson027@analytics.example.com
,CAMP-2025-10-000023,Growth Range Campaign,Launch,Google Ads,CRM,organic,CAN,North America,2025-10-26,2025-11-03,276707.05,214766.71,CAD,407709,31739,2439,2025-10-26 15:41:28,maria.ashley046@analytics.example.com
,CAMP-2025-10-000024,Holiday Follow Campaign,Seasonal,TikTok,CRM,social,DEU,Europe,2025-10-27,2025-10-30,65119.49,44707.47,EUR,278316,5007,343,2025-10-27 00:46:55,jennifer.atkins003@platform.example.com
,CAMP-2025-10-000025,Back-to-School Forget Campaign,Launch,Affiliate,Partner,email,SGP,Asia,2025-10-18,2025-11-09,168817.08,154408.18,SGD,182814,13315,1405,2025-10-18 16:26:59,anita.garcia021@dataops.example.com
,CAMP-2025-10-000026,Holiday Future Campaign,Retention,Affiliate,Partner,cpc,ITA,Europe,2025-10-20,2025-11-01,1514.03,1134.1,EUR,913511,23307,3101,2025-10-20 17:18:39,alyssa.richards002@commerce.example.com
,CAMP-2025-10-000027,Back-to-School Image Campaign,Seasonal,Meta,Google,organic,IND,Asia,2025-10-16,2025-10-23,270322.18,174461.63,INR,203317,2354,28,2025-10-16 03:33:36,samantha.villa073@commerce.example.com
,CAMP-2025-10-000028,Winter Whole Campaign,Retention,Email,Google,cpc,NLD,Europe,2025-10-22,2025-11-20,254225.13,149639.17,EUR,264562,12351,1823,2025-10-22 03:52:04,christine.carter078@commerce.example.com
,CAMP-2025-10-000029,Growth Ready Campaign,Launch,Meta,CRM,referral,ESP,Europe,2025-10-16,2025-10-21,46314.33,21077.52,EUR,161322,8793,981,2025-10-16 13:49:19,victoria.medina044@dataops.example.com
,CAMP-2025-10-000030,Holiday Writer Campaign,Launch,Affiliate,TikTok,organic,MEX,North America,2025-10-31,2025-11-28,201833.08,134292.17,MXN,523391,38594,1871,2025-10-31 23:26:07,ashley.marks069@commerce.example.com
,CAMP-2025-10-000031,Holiday Compare Campaign,Flash Sale,Organic,CRM,direct,USA,North America,2025-10-15,2025-10-21,359843.99,155493.5,USD,19716,1126,74,2025-10-15 14:26:15,michelle.bender024@analytics.example.com
,CAMP-2025-10-000032,Holiday Team Campaign,Flash Sale,Affiliate,TikTok,social,ARE,Asia,2025-10-10,2025-10-18,497707.13,316945.76,AED,216824,8007,166,2025-10-10 11:26:39,sandra.hunter036@platform.example.com
,CAMP-2025-10-000033,Member Water Campaign,Flash Sale,Meta,Meta,referral,AUS,Oceania,2025-10-28,2025-12-01,384742.63,220402.54,AUD,68464,3197,37,2025-10-28 15:35:55,shawn.baxter004@dataops.example.com
,CAMP-2025-10-000034,Back-to-School Send Campaign,Flash Sale,Display,TikTok,cpc,ITA,Europe,2025-10-15,2025-10-26,222738.33,182550.73,EUR,95905,6515,394,2025-10-15 05:02:00,sophia.baker096@platform.example.com
,CAMP-2025-10-000035,Growth Away Campaign,Performance,Affiliate,TikTok,organic,MEX,North America,2025-10-06,2025-11-03,183359.43,134472.06,MXN,309798,9707,723,2025-10-06 04:01:00,micheal.chen050@dataops.example.com
,CAMP-2025-10-000036,Back-to-School Face Campaign,Flash Sale,Display,Meta,referral,MEX,North America,2025-10-25,2025-11-28,374238.32,270605.46,MXN,195297,2085,287,2025-10-25 06:51:03,nancy.gross008@dataops.example.com
,CAMP-2025-10-000037,Holiday Full Campaign,Flash Sale,TikTok,Google,email,USA,North America,2025-10-29,2025-11-25,25301.91,10214.92,USD,177090,4658,667,2025-10-29 04:40:48,rebecca.white032@dataops.example.com
,CAMP-2025-10-000038,Summer Gun Campaign,Seasonal,Email,Meta,direct,USA,North America,2025-10-12,2025-11-08,444101.48,419311.02,USD,192844,12413,2181,2025-10-12 14:51:29,stephen.clark001@analytics.example.com
,CAMP-2025-10-000039,Back-to-School Speech Campaign,Retention,Organic,TikTok,email,BRA,South America,2025-10-10,2025-11-03,390498.96,377657.82,BRL,89436,5900,218,2025-10-10 15:09:31,kimberly.harmon088@commerce.example.com
,CAMP-2025-10-000040,Member Exactly Campaign,Retention,Affiliate,CRM,social,AUS,Oceania,2025-10-17,2025-11-12,134620.57,101994.8,AUD,47351,1529,99,2025-10-17 05:19:11,rebecca.white032@dataops.example.com
,CAMP-2025-10-000041,Back-to-School Phone Campaign,Seasonal,Google Ads,Partner,social,USA,North America,2025-10-05,2025-10-24,491981.5,172486.28,USD,252410,10814,1058,2025-10-05 10:12:36,elizabeth.olsen066@platform.example.com
,CAMP-2025-10-000042,Summer Toward Campaign,Retention,TikTok,CRM,cpc,NLD,Europe,2025-10-05,2025-10-13,493597.93,151201.37,EUR,53097,1555,117,2025-10-05 11:32:10,stephen.clark001@analytics.example.com
,CAMP-2025-10-000043,Holiday Just Campaign,Launch,Organic,Google,organic,GBR,Europe,2025-10-05,2025-10-09,30775.58,25312.77,GBP,114708,3561,579,2025-10-05 23:38:55,jack.smith053@analytics.example.com
,CAMP-2025-10-000044,Growth Them Campaign,Brand,Display,Google,cpc,AUS,Oceania,2025-10-18,2025-11-05,442461.67,384202.04,AUD,149198,10543,1527,2025-10-18 16:49:58,stephen.daniels076@commerce.example.com
,CAMP-2025-10-000045,Holiday Second Campaign,Retention,Affiliate,Partner,referral,BRA,South America,2025-10-23,2025-11-13,91026.48,87447.21,BRL,101843,3880,258,2025-10-23 04:42:25,jennifer.shepherd015@analytics.example.com
,CAMP-2025-10-000046,Back-to-School Involve Campaign,Performance,Email,Partner,direct,BRA,South America,2025-10-04,2025-10-14,260991.44,124459.66,BRL,225955,11877,846,2025-10-04 01:48:33,christine.johnson056@commerce.example.com
,CAMP-2025-10-000047,Summer Of Campaign,Seasonal,TikTok,Partner,cpc,MEX,North America,2025-10-06,2025-11-04,88463.93,69173.88,MXN,71093,4765,155,2025-10-06 11:47:12,tina.williams074@commerce.example.com
,CAMP-2025-10-000048,Holiday Eight Campaign,Flash Sale,TikTok,Meta,cpc,ESP,Europe,2025-10-18,2025-11-13,353724.03,353903.95,EUR,162981,6876,1075,2025-10-18 16:11:59,benjamin.brooks117@dataops.example.com
,CAMP-2025-10-000049,Summer Conference Campaign,Retention,Affiliate,Google,direct,JPN,Asia,2025-10-15,2025-11-06,4222.99,2759.86,JPY,12927,976,87,2025-10-15 11:08:30,chelsea.patel065@commerce.example.com
,CAMP-2025-10-000050,Winter Too Campaign,Performance,Email,CRM,email,IND,Asia,2025-10-05,2025-10-25,455159.12,286950.6,INR,10350,124,15,2025-10-05 03:04:23,kathleen.white007@analytics.example.com
,CAMP-2025-10-000051,Summer Here Campaign,Performance,Google Ads,CRM,email,FRA,Europe,2025-10-07,2025-11-01,1967.64,892.02,EUR,139616,9356,615,2025-10-07 12:54:45,lance.williams029@platform.example.com
,CAMP-2025-10-000052,Member Improve Campaign,Retention,Google Ads,Meta,affiliate,BRA,South America,2025-10-27,2025-11-20,399577.0,164434.25,BRL,131274,9276,268,2025-10-27 11:57:45,troy.boone097@platform.example.com
