review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202011-0000000000,CUST-0000189872,PROD-0000096732,ORD-202011-0000007160,4,Worth the money,Fight forget to candidate box develop own. Employee rock try sit mind like.,true,0,2020-11-12 22:17:26,BRA,Europe,Positive,2020-11-12 22:17:26,taylor.cunningham023@commerce.example.com
,REV-202011-0000000001,CUST-0000191399,PROD-0000097538,ORD-202011-0000002036,5,Worth the money,Area experience that factor final central degree scientist. Sit help west us require.,true,3,2020-11-11 11:55:11,SGP,North America,Positive,2020-11-11 11:55:11,stephen.daniels076@commerce.example.com
,REV-202011-0000000002,CUST-0000184655,PROD-0000099431,ORD-202011-0000007385,5,Fast delivery,How home key unit end international newspaper. Laugh also garden this draw. Fine certain then she.,false,12,2020-11-14 20:31:50,CAN,Asia,Positive,2020-11-14 20:31:50,david.cabrera119@dataops.example.com
,REV-202011-0000000003,CUST-0000194065,PROD-0000101089,ORD-202011-0000004757,4,Not as expected,Method religious different indicate exist seem. Trial leader claim agree. Defense physical plant prove must news entire meeting.,true,4,2020-11-15 22:03:46,NLD,Europe,Positive,2020-11-15 22:03:46,jennifer.hudson020@analytics.example.com
,REV-202011-0000000004,CUST-0000194737,PROD-0000105059,ORD-202011-0000004017,3,Highly recommended,Skill poor night much key card.,true,6,2020-11-19 19:17:51,SGP,Europe,Neutral,2020-11-19 19:17:51,timothy.cameron104@commerce.example.com
,REV-202011-0000000005,CUST-0000193427,PROD-0000103248,ORD-202011-0000000374,5,Great product,Season enough need fire agency trial until.,true,14,2020-11-15 23:02:23,ARE,Asia,Positive,2020-11-15 23:02:23,susan.rice083@commerce.example.com
,REV-202011-0000000006,CUST-0000194820,PROD-0000096317,ORD-202011-0000000375,4,Not as expected,Black save product truth side could man.,true,1,2020-11-01 02:18:19,MEX,Europe,Positive,2020-11-01 02:18:19,michelle.sims041@analytics.example.com
,REV-202011-0000000007,CUST-0000195392,PROD-0000105708,ORD-202011-0000005823,3,Great product,Energy available resource TV rise. Politics stand ability. Rather why today. About partner part gas.,true,7,2020-11-22 20:21:22,DEU,North America,Neutral,2020-11-22 20:21:22,michael.berger060@platform.example.com
,REV-202011-0000000008,CUST-0000197699,PROD-0000103850,ORD-202011-0000000501,3,Not as expected,Identify stop manage. Action student nor visit minute.,true,12,2020-11-06 11:52:16,JPN,Europe,Neutral,2020-11-06 11:52:16,adam.gordon030@commerce.example.com
,REV-202011-0000000009,CUST-0000183010,PROD-0000099691,ORD-202011-0000006216,4,Excellent quality,Cup open north by.,true,12,2020-11-28 20:50:24,USA,Europe,Positive,2020-11-28 20:50:24,james.proctor094@dataops.example.com
,REV-202011-0000000010,CUST-0000175784,PROD-0000102664,ORD-202011-0000006677,4,Could be better,Soldier debate number prevent where herself. Word when school share. My national doctor sort seven.,true,3,2020-11-21 08:53:11,SGP,North America,Positive,2020-11-21 08:53:11,brandon.yu006@analytics.example.com
,REV-202011-0000000011,CUST-0000190436,PROD-0000096758,ORD-202011-0000000720,5,Excellent quality,Kind message detail operation road draw. Consider feeling receive worry specific. Case watch dog doctor international.,true,4,2020-11-30 16:15:28,SGP,Europe,Positive,2020-11-30 16:15:28,stephen.daniels076@commerce.example.com
,REV-202011-0000000012,CUST-0000184058,PROD-0000095449,ORD-202011-0000001678,5,Worth the money,Lay thousand if time kitchen station.,true,5,2020-11-08 18:05:02,BRA,Europe,Positive,2020-11-08 18:05:02,maria.ashley046@analytics.example.com
,REV-202011-0000000013,CUST-0000175205,PROD-0000097424,ORD-202011-0000000885,5,Average experience,Cut energy note buy me major officer.,true,3,2020-11-07 14:43:30,USA,North America,Positive,2020-11-07 14:43:30,taylor.cunningham023@commerce.example.com
,REV-202011-0000000014,CUST-0000188094,PROD-0000104657,ORD-202011-0000004996,5,Excellent quality,History marriage significant enter live idea.,true,8,2020-11-18 05:15:44,ARE,North America,Positive,2020-11-18 05:15:44,adam.gordon030@commerce.example.com
,REV-202011-0000000015,CUST-0000191517,PROD-0000104286,ORD-202011-0000004834,4,Great product,Possible doctor feel financial investment else. Direction western material wide lawyer moment boy. System to challenge international nation.,false,0,2020-11-13 18:54:33,ARE,Asia,Positive,2020-11-13 18:54:33,ryan.steele043@commerce.example.com
,REV-202011-0000000016,CUST-0000190027,PROD-0000099952,ORD-202011-0000002012,3,Worth the money,When tough kitchen personal large teach reflect. Tax modern at also condition from back nothing. Push girl fact his.,true,20,2020-11-21 04:11:41,NLD,Asia,Neutral,2020-11-21 04:11:41,micheal.hall064@dataops.example.com
,REV-202011-0000000017,CUST-0000195016,PROD-0000096163,ORD-202011-0000000695,4,Not as expected,Series wrong structure eat short item other. Cover science song own word through democratic. These either notice example. Political without south night green.,true,4,2020-11-15 15:21:38,ITA,Europe,Positive,2020-11-15 15:21:38,timothy.cameron104@commerce.example.com
,REV-202011-0000000018,CUST-0000183855,PROD-0000107974,ORD-202011-0000000223,5,Fast delivery,Light end lead without music score. Catch heavy that writer friend.,true,9,2020-11-29 03:49:18,IND,Asia,Positive,2020-11-29 03:49:18,kelsey.taylor010@platform.example.com
,REV-202011-0000000019,CUST-0000195460,PROD-0000105223,ORD-202011-0000001157,4,Great product,Big society dream section.,true,1,2020-11-01 08:39:47,BRA,North America,Positive,2020-11-01 08:39:47,maria.ashley046@analytics.example.com
,REV-202011-0000000020,CUST-0000197391,PROD-0000099766,ORD-202011-0000004969,5,Average experience,Message weight old heart.,true,15,2020-11-29 14:53:27,USA,Europe,Positive,2020-11-29 14:53:27,maria.ashley046@analytics.example.com
,REV-202011-0000000021,CUST-0000182590,PROD-0000105670,ORD-202011-0000005361,1,Great product,Building would cover voice economic. Know why prove beat artist treat.,true,1,2020-11-06 09:30:37,BRA,Asia,Negative,2020-11-06 09:30:37,micheal.hall064@dataops.example.com
,REV-202011-0000000022,CUST-0000181646,PROD-0000100952,ORD-202011-0000004779,3,Fast delivery,What control western early move. Often explain itself the relationship sort artist east.,true,4,2020-11-17 00:12:54,NLD,Asia,Neutral,2020-11-17 00:12:54,eric.horton058@analytics.example.com
,REV-202011-0000000023,CUST-0000178549,PROD-0000099118,ORD-202011-0000001496,4,Excellent quality,Site along pick edge.,true,4,2020-11-17 14:12:09,DEU,North America,Positive,2020-11-17 14:12:09,ryan.steele043@commerce.example.com
,REV-202011-0000000024,CUST-0000187318,PROD-0000097548,ORD-202011-0000002278,5,Fast delivery,Specific wonder because address. Help answer strategy peace entire result. Community detail bar send lawyer. Rather buy education wear.,true,26,2020-11-06 01:05:48,MEX,North America,Positive,2020-11-06 01:05:48,micheal.chen050@dataops.example.com
,REV-202011-0000000025,CUST-0000186486,PROD-0000095023,ORD-202011-0000000704,5,Fast delivery,South know accept public true. Stay case language focus make. Surface foot throw without.,true,1,2020-11-06 09:27:02,GBR,Asia,Positive,2020-11-06 09:27:02,adam.gordon030@commerce.example.com
,REV-202011-0000000026,CUST-0000187360,PROD-0000107142,ORD-202011-0000004009,4,Great product,Total experience whether hotel him sometimes.,true,10,2020-11-05 00:37:14,BRA,Europe,Positive,2020-11-05 00:37:14,jeffery.miller012@commerce.example.com
,REV-202011-0000000027,CUST-0000178161,PROD-0000108073,ORD-202011-0000000073,5,Highly recommended,Cup body cause follow yourself.,true,6,2020-11-24 04:56:16,BRA,Asia,Positive,2020-11-24 04:56:16,alyssa.richards002@commerce.example.com
,REV-202011-0000000028,CUST-0000190855,PROD-0000099459,ORD-202011-0000003356,5,Worth the money,Hear list war level decision notice. So say effect grow after gun walk degree. End ever church moment rock meeting what.,true,4,2020-11-26 04:57:52,ITA,Asia,Positive,2020-11-26 04:57:52,susan.rice083@commerce.example.com
,REV-202011-0000000029,CUST-0000185131,PROD-0000105576,ORD-202011-0000000945,3,Not as expected,Thousand attack meet party perform just.,true,2,2020-11-15 10:17:49,MEX,Oceania,Neutral,2020-11-15 10:17:49,brandi.carter038@dataops.example.com
,REV-202011-0000000030,CUST-0000183598,PROD-0000097939,ORD-202011-0000000151,4,Highly recommended,Hotel report how could.,true,6,2020-11-09 05:48:10,DEU,Oceania,Positive,2020-11-09 05:48:10,alyssa.richards002@commerce.example.com
