shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202108-0000000000,ORD-202108-0000000718,WH-00079,USA,Asia,UPS,Standard,Delivered,2021-08-12 13:28:48,2021-08-16,2021-08-20 22:28:48,1,Singapore,2021-08-12 13:28:48,victoria.medina044@dataops.example.com
,SHP-202108-0000000001,ORD-202108-0000003142,WH-00214,ARE,Europe,DHL,Economy,Delivered,2021-08-18 03:37:51,2021-08-24,2021-08-22 06:37:51,1,France,2021-08-18 03:37:51,victor.palmer071@platform.example.com
,SHP-202108-0000000002,ORD-202108-0000000792,WH-00009,AUS,South America,Royal Mail,Pickup,Delivered,2021-08-09 17:16:25,2021-08-13,2021-08-15 17:16:25,1,Italy,2021-08-09 17:16:25,grace.gonzales099@dataops.example.com
,SHP-202108-0000000003,ORD-202108-0000001802,WH-00176,JPN,Asia,FedEx,Same Day,Shipped,2021-08-06 02:23:14,2021-08-14,,1,Japan,2021-08-06 02:23:14,eric.horton058@analytics.example.com
,SHP-202108-0000000004,ORD-202108-0000002804,WH-00209,CAN,Europe,Australia Post,Pickup,Delivered,2021-08-01 12:50:44,2021-08-08,2021-08-11 19:50:44,1,Australia,2021-08-01 12:50:44,micheal.chen050@dataops.example.com
,SHP-202108-0000000005,ORD-202108-0000004386,WH-00048,USA,Oceania,FedEx,Same Day,Shipped,2021-08-06 23:16:03,2021-08-10,,1,India,2021-08-06 23:16:03,andrea.cummings039@platform.example.com
,SHP-202108-0000000006,ORD-202108-0000004398,WH-00132,BRA,Europe,USPS,Economy,Delivered,2021-08-27 14:23:53,2021-08-29,2021-09-04 00:23:53,1,United States,2021-08-27 14:23:53,christine.carter078@commerce.example.com
,SHP-202108-0000000007,ORD-202108-0000001915,WH-00104,NLD,Europe,USPS,Standard,In Transit,2021-08-16 22:23:12,2021-08-25,,1,France,2021-08-16 22:23:12,michelle.bender024@analytics.example.com
,SHP-202108-0000000008,ORD-202108-0000002758,WH-00024,MEX,Europe,FedEx,Standard,Delivered,2021-08-29 07:15:26,2021-08-31,2021-09-03 07:15:26,3,Brazil,2021-08-29 07:15:26,micheal.hall064@dataops.example.com
,SHP-202108-0000000009,ORD-202108-0000002174,WH-00229,FRA,Asia,DHL,Same Day,Delayed,2021-08-29 06:23:28,2021-09-01,,1,France,2021-08-29 06:23:28,jimmy.washington028@commerce.example.com
,SHP-202108-0000000010,ORD-202108-0000003658,WH-00090,GBR,Europe,Royal Mail,Pickup,Delivered,2021-08-01 09:58:10,2021-08-10,2021-08-09 15:58:10,1,Mexico,2021-08-01 09:58:10,micheal.hall064@dataops.example.com
