order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202408-0000000000,CUST-0001333990,SES-202408-0000011549,2024-08-12 00:29:44,Processing,France,FRA,Europe,EUR,2343.25,475.68,34.18,359.81,2261.56,Google Pay,Standard,WH-00182,2024-08-15,,,false,0,POS,2024-08-12 00:29:44,2024-08-12 03:20:44,kelsey.taylor010@platform.example.com
,ORD-202408-0000000001,CUST-0001347341,SES-202408-0000023068,2024-08-26 00:26:19,Completed,Japan,JPN,Asia,JPY,2478.64,570.58,20.83,129.61,2058.5,Apple Pay,Express,WH-00241,2024-09-05,2024-09-05,,false,0,Mobile,2024-08-26 00:26:19,2024-08-26 01:57:19,alyssa.richards002@commerce.example.com
,ORD-202408-0000000002,CUST-0001342274,SES-202408-0000011288,2024-08-21 15:59:57,Completed,Canada,CAN,North America,CAD,2951.55,169.97,31.95,318.45,3131.98,Apple Pay,Same Day,WH-00179,2024-08-23,2024-08-23,,false,0,POS,2024-08-21 15:59:57,2024-08-21 18:17:57,michael.brewer084@analytics.example.com
,ORD-202408-0000000003,CUST-0001340458,SES-202408-0000014851,2024-08-12 16:21:17,Completed,United Kingdom,GBR,Europe,GBP,1463.87,346.53,41.56,124.52,1283.42,Credit Card,Same Day,WH-00042,2024-08-23,2024-08-23,,false,0,Marketplace,2024-08-12 16:21:17,2024-08-12 16:32:17,katelyn.pitts017@commerce.example.com
,ORD-202408-0000000004,CUST-0001338167,SES-202408-0000009631,2024-08-18 04:29:27,Returned,Netherlands,NLD,Europe,EUR,362.63,37.98,22.73,47.5,394.88,Apple Pay,Economy,WH-00053,2024-08-30,,,true,394.88,Web,2024-08-18 04:29:27,2024-08-18 07:20:27,kristin.krueger034@analytics.example.com
,ORD-202408-0000000005,CUST-0001340969,SES-202408-0000005803,2024-08-26 01:41:13,Completed,Germany,DEU,Europe,EUR,2986.2,305.11,13.51,603.44,3298.04,Paytm,Standard,WH-00137,2024-08-30,2024-08-30,,false,0,POS,2024-08-26 01:41:13,2024-08-26 03:13:13,raymond.pineda079@platform.example.com
,ORD-202408-0000000006,CUST-0001355825,SES-202408-0000024482,2024-08-24 20:11:03,Completed,Brazil,BRA,South America,BRL,518.81,119.74,10.09,72.54,481.7,Credit Card,Pickup,WH-00107,2024-09-05,2024-09-05,,false,0,Web,2024-08-24 20:11:03,2024-08-24 22:27:03,lisa.kim091@platform.example.com
,ORD-202408-0000000007,CUST-0001342711,SES-202408-0000022903,2024-08-16 13:47:03,Completed,Canada,CAN,North America,CAD,145.74,7.19,30.08,4.63,173.26,Google Pay,Economy,WH-00235,2024-08-19,2024-08-19,,false,0,POS,2024-08-16 13:47:03,2024-08-16 14:24:03,lance.williams029@platform.example.com
,ORD-202408-0000000008,CUST-0001348920,SES-202408-0000019796,2024-08-24 13:45:33,Completed,Australia,AUS,Oceania,AUD,1355.11,161.93,6.75,26.77,1226.7,Buy Now Pay Later,Express,WH-00095,2024-09-02,2024-09-02,,false,0,Web,2024-08-24 13:45:33,2024-08-24 14:23:33,peter.martinez098@platform.example.com
,ORD-202408-0000000009,CUST-0001357932,SES-202408-0000019199,2024-08-18 15:55:08,Completed,United States,USA,North America,USD,38.15,2.98,10.24,3.3,48.71,Credit Card,Pickup,WH-00079,2024-08-23,2024-08-23,,false,0,Web,2024-08-18 15:55:08,2024-08-18 16:56:08,taylor.cunningham023@commerce.example.com
,ORD-202408-0000000010,CUST-0001356707,SES-202408-0000011331,2024-08-18 23:59:43,Completed,France,FRA,Europe,EUR,1326.23,259.46,34.95,218.49,1320.21,Debit Card,Standard,WH-00241,2024-08-22,2024-08-22,,false,0,Marketplace,2024-08-18 23:59:43,2024-08-19 00:29:43,micheal.hall064@dataops.example.com
,ORD-202408-0000000011,CUST-0001351122,SES-202408-0000001511,2024-08-22 08:44:55,Completed,India,IND,Asia,INR,1403.59,43.35,34.35,306.01,1700.6,Debit Card,Express,WH-00231,2024-08-27,2024-08-27,,false,0,POS,2024-08-22 08:44:55,2024-08-22 11:30:55,nicholas.wilson027@analytics.example.com
,ORD-202408-0000000012,CUST-0001349453,SES-202408-0000026015,2024-08-08 06:25:18,Completed,Canada,CAN,North America,CAD,1622.19,168.87,37.01,58.25,1548.58,Paytm,Pickup,WH-00226,2024-08-13,2024-08-13,,false,0,Marketplace,2024-08-08 06:25:18,2024-08-08 07:24:18,katelyn.pitts017@commerce.example.com
,ORD-202408-0000000013,CUST-0001342060,SES-202408-0000014513,2024-08-17 16:41:00,Completed,Spain,ESP,Europe,EUR,1194.59,58.78,25.57,271.26,1432.64,Apple Pay,Express,WH-00218,2024-08-21,2024-08-21,,false,0,POS,2024-08-17 16:41:00,2024-08-17 17:33:00,darren.anderson025@dataops.example.com
,ORD-202408-0000000014,CUST-0001343217,SES-202408-0000008639,2024-08-09 00:57:35,Completed,Japan,JPN,Asia,JPY,266.6,34.55,23.4,10.31,265.76,Gift Card,Pickup,WH-00232,2024-08-13,2024-08-13,,false,0,Web,2024-08-09 00:57:35,2024-08-09 01:18:35,joseph.johnson049@dataops.example.com
,ORD-202408-0000000015,CUST-0001342823,SES-202408-0000005519,2024-08-31 11:18:38,Completed,Brazil,BRA,South America,BRL,847.73,87.93,5.66,98.59,864.05,Buy Now Pay Later,Express,WH-00238,2024-09-09,2024-09-09,,false,0,Marketplace,2024-08-31 11:18:38,2024-08-31 12:38:38,jennifer.yu037@dataops.example.com
,ORD-202408-0000000016,CUST-0001350675,SES-202408-0000023620,2024-08-27 00:54:53,Processing,Spain,ESP,Europe,EUR,1172.48,116.25,10.0,238.1,1304.33,Debit Card,Economy,WH-00158,2024-08-30,,,false,0,Marketplace,2024-08-27 00:54:53,2024-08-27 02:04:53,christopher.reed095@commerce.example.com
,ORD-202408-0000000017,CUST-0001361957,SES-202408-0000026290,2024-08-20 02:36:03,Completed,Canada,CAN,North America,CAD,796.91,97.13,8.64,43.16,751.58,Bank Transfer,Economy,WH-00123,2024-08-26,2024-08-26,,false,0,Marketplace,2024-08-20 02:36:03,2024-08-20 04:23:03,eric.horton058@analytics.example.com
,ORD-202408-0000000018,CUST-0001347290,SES-202408-0000025143,2024-08-27 03:13:06,Completed,Italy,ITA,Europe,EUR,2074.09,227.73,27.78,296.09,2170.23,Bank Transfer,Express,WH-00036,2024-09-07,2024-09-07,,false,0,Web,2024-08-27 03:13:06,2024-08-27 04:04:06,andrea.cummings039@platform.example.com
,ORD-202408-0000000019,CUST-0001336564,SES-202408-0000000478,2024-08-26 05:25:00,Completed,Singapore,SGP,Asia,SGD,1565.04,115.82,40.88,72.75,1562.85,Credit Card,Express,WH-00163,2024-08-29,2024-08-29,,false,0,Marketplace,2024-08-26 05:25:00,2024-08-26 07:24:00,craig.johnson106@analytics.example.com
,ORD-202408-0000000020,CUST-0001350833,SES-202408-0000015091,2024-08-29 14:18:17,Returned,Australia,AUS,Oceania,AUD,2885.41,181.7,5.73,326.77,3036.21,Google Pay,Economy,WH-00178,2024-09-02,,,true,3036.21,Mobile,2024-08-29 14:18:17,2024-08-29 16:00:17,jack.smith053@analytics.example.com
,ORD-202408-0000000021,CUST-0001360893,SES-202408-0000003459,2024-08-10 03:20:21,Returned,Germany,DEU,Europe,EUR,1518.92,254.89,28.2,263.42,1555.65,PayPal,Standard,WH-00149,2024-08-14,,,true,1555.65,POS,2024-08-10 03:20:21,2024-08-10 03:32:21,lisa.kim091@platform.example.com
,ORD-202408-0000000022,CUST-0001360212,SES-202408-0000004477,2024-08-01 11:34:38,Processing,Singapore,SGP,Asia,SGD,250.0,58.23,6.1,34.64,232.51,PayPal,Same Day,WH-00075,2024-08-04,,,false,0,POS,2024-08-01 11:34:38,2024-08-01 13:20:38,stephanie.miller092@analytics.example.com
,ORD-202408-0000000023,CUST-0001337297,SES-202408-0000019867,2024-08-16 02:43:11,Processing,United Arab Emirates,ARE,Asia,AED,428.45,30.93,44.91,72.45,514.88,Google Pay,Standard,WH-00178,2024-08-22,,,false,0,POS,2024-08-16 02:43:11,2024-08-16 05:10:11,chelsea.patel065@commerce.example.com
,ORD-202408-0000000024,CUST-0001343352,SES-202408-0000009419,2024-08-18 12:28:18,Completed,Germany,DEU,Europe,EUR,1772.71,127.29,10.03,245.05,1900.5,Debit Card,Standard,WH-00229,2024-08-29,2024-08-29,,false,0,Web,2024-08-18 12:28:18,2024-08-18 14:30:18,timothy.cannon081@analytics.example.com
,ORD-202408-0000000025,CUST-0001363250,SES-202408-0000013069,2024-08-13 22:11:16,Completed,France,FRA,Europe,EUR,50.47,9.31,33.19,4.14,78.49,Bank Transfer,Economy,WH-00148,2024-08-24,2024-08-24,,false,0,Marketplace,2024-08-13 22:11:16,2024-08-14 00:15:16,katelyn.pitts017@commerce.example.com
,ORD-202408-0000000026,CUST-0001357261,SES-202408-0000022898,2024-08-31 15:28:12,Completed,Singapore,SGP,Asia,SGD,22.57,0.11,4.47,3.42,30.35,Gift Card,Economy,WH-00130,2024-09-03,2024-09-03,,false,0,Web,2024-08-31 15:28:12,2024-08-31 15:31:12,tina.williams074@commerce.example.com
,ORD-202408-0000000027,CUST-0001348227,SES-202408-0000005650,2024-08-24 00:52:36,Completed,Italy,ITA,Europe,EUR,1227.32,274.39,7.45,81.2,1041.58,Debit Card,Same Day,WH-00113,2024-09-01,2024-09-01,,false,0,POS,2024-08-24 00:52:36,2024-08-24 01:49:36,kelsey.taylor010@platform.example.com
