event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202301-000000000000,2023-01-12 06:16:34,SES-202301-0000023863,CUST-0000795258,PROD-0000441368,,add_to_cart,commerce,Search,https://shop.example.com/cart,https://facebook.com,,7,3,1270.76,3812.28,EUR,Germany,DEU,Europe,Desktop,Web,macOS,Samsung Internet,YouTube,direct,,2023-01-12 06:16:34,brian.taylor114@analytics.example.com
,EVT-202301-000000000001,2023-01-10 07:11:38,SES-202301-0000013938,CUST-0000802606,,,page_view,engagement,Search,https://shop.example.com/search,https://instagram.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Desktop,iOS,iOS,Samsung Internet,Bing,organic,,2023-01-10 07:11:38,crystal.smith022@platform.example.com
,EVT-202301-000000000002,2023-01-14 21:17:54,SES-202301-0000029984,CUST-0000802820,,,page_view,engagement,Cart,https://shop.example.com/home,https://bing.com,,,0,0,0,MXN,Mexico,MEX,North America,Laptop,Android,Android,Firefox,Instagram,referral,,2023-01-14 21:17:54,jimmy.washington028@commerce.example.com
,EVT-202301-000000000003,2023-01-02 01:24:24,SES-202301-0000018008,CUST-0000809779,,,page_view,engagement,Search,https://shop.example.com/search,https://instagram.com,,,0,0,0,USD,United States,USA,North America,Laptop,iOS,Android,Edge,Bing,email,,2023-01-02 01:24:24,amy.holmes103@dataops.example.com
,EVT-202301-000000000004,2023-01-03 06:59:41,SES-202301-0000018305,CUST-0000794815,PROD-0000444955,,product_view,commerce,Search,https://shop.example.com/search,https://google.com,,2,3,1404.11,4212.33,EUR,Spain,ESP,Europe,Laptop,iOS,macOS,Chrome,Bing,affiliate,CAMP-2023-0032,2023-01-03 06:59:41,ryan.steele043@commerce.example.com
,EVT-202301-000000000005,2023-01-24 04:39:25,SES-202301-0000017319,CUST-0000803750,PROD-0000443085,,remove_from_cart,commerce,Account,https://shop.example.com/search,https://bing.com,,35,5,709.89,3549.45,AED,United Arab Emirates,ARE,Asia,Tablet,Mobile Web,ChromeOS,Safari,Email,direct,,2023-01-24 04:39:25,victoria.medina044@dataops.example.com
,EVT-202301-000000000006,2023-01-27 09:04:16,SES-202301-0000025662,CUST-0000803880,PROD-0000446059,,product_view,commerce,Cart,https://shop.example.com/checkout,https://instagram.com,,42,5,337.12,1685.6,USD,United States,USA,North America,Mobile,Android,Linux,Chrome,Instagram,organic,,2023-01-27 09:04:16,chelsea.patel065@commerce.example.com
,EVT-202301-000000000007,2023-01-08 02:39:44,SES-202301-0000017578,CUST-0000797579,,,search,engagement,Checkout,https://shop.example.com/product,https://bing.com,Close political.,,0,0,0,BRL,Brazil,BRA,South America,Laptop,Android,Linux,Safari,Bing,referral,CAMP-2023-0011,2023-01-08 02:39:44,jeffery.miller012@commerce.example.com
,EVT-202301-000000000008,2023-01-04 14:43:16,SES-202301-0000024947,CUST-0000793490,PROD-0000438947,,product_view,commerce,Product,https://shop.example.com/search,https://google.com,,16,1,910.86,910.86,JPY,Japan,JPN,Asia,Tablet,iOS,macOS,Samsung Internet,Bing,direct,,2023-01-04 14:43:16,diana.williams116@analytics.example.com
,EVT-202301-000000000009,2023-01-12 02:48:52,SES-202301-0000026192,CUST-0000795778,,,page_view,engagement,Account,https://shop.example.com/search,https://bing.com,,,0,0,0,BRL,Brazil,BRA,South America,Tablet,Mobile Web,macOS,Safari,Google,affiliate,CAMP-2023-0006,2023-01-12 02:48:52,michelle.bender024@analytics.example.com
,EVT-202301-000000000010,2023-01-31 11:28:45,SES-202301-0000016849,CUST-0000810509,,,page_view,engagement,Product,https://shop.example.com/checkout,https://instagram.com,,,0,0,0,CAD,Canada,CAN,North America,Tablet,iOS,macOS,Firefox,Email,social,,2023-01-31 11:28:45,rachel.hall062@platform.example.com
,EVT-202301-000000000011,2023-01-27 19:47:16,SES-202301-0000018542,CUST-0000808668,PROD-0000447249,,product_view,commerce,Search,https://shop.example.com/cart,https://instagram.com,,43,3,550.96,1652.88,EUR,Italy,ITA,Europe,Mobile,Web,ChromeOS,Edge,YouTube,referral,,2023-01-27 19:47:16,yolanda.vasquez005@platform.example.com
,EVT-202301-000000000012,2023-01-29 13:52:11,SES-202301-0000029326,CUST-0000809080,PROD-0000448320,,checkout_start,commerce,Account,https://shop.example.com/cart,https://instagram.com,,38,5,415.11,2075.55,INR,India,IND,Asia,Desktop,Mobile Web,Linux,Firefox,Email,direct,,2023-01-29 13:52:11,adam.gordon030@commerce.example.com
,EVT-202301-000000000013,2023-01-30 05:52:58,SES-202301-0000011481,CUST-0000809245,,,page_view,engagement,Search,https://shop.example.com/checkout,https://facebook.com,,,0,0,0,AUD,Australia,AUS,Oceania,Laptop,Mobile Web,Windows,Chrome,YouTube,cpc,CAMP-2023-0017,2023-01-30 05:52:58,adam.gordon030@commerce.example.com
,EVT-202301-000000000014,2023-01-06 21:03:35,SES-202301-0000021130,CUST-0000806313,PROD-0000440482,,review_view,engagement,Account,https://shop.example.com/product,https://instagram.com,,46,4,148.23,592.92,BRL,Brazil,BRA,South America,Tablet,iOS,iOS,Safari,Bing,organic,,2023-01-06 21:03:35,david.cabrera119@dataops.example.com
,EVT-202301-000000000015,2023-01-13 08:58:06,SES-202301-0000022875,CUST-0000800025,PROD-0000442130,,product_view,commerce,Product,https://shop.example.com/cart,https://facebook.com,,2,1,964.55,964.55,JPY,Japan,JPN,Asia,Desktop,iOS,Android,Samsung Internet,Affiliate,organic,CAMP-2023-0007,2023-01-13 08:58:06,joseph.griffin070@analytics.example.com
,EVT-202301-000000000016,2023-01-12 11:19:50,SES-202301-0000029696,CUST-0000804604,PROD-0000440655,,wishlist_add,engagement,Product,https://shop.example.com/home,https://instagram.com,,22,3,261.42,784.26,AUD,Australia,AUS,Oceania,Mobile,Mobile Web,macOS,Firefox,Instagram,email,CAMP-2023-0020,2023-01-12 11:19:50,rachel.hall062@platform.example.com
,EVT-202301-000000000017,2023-01-31 09:20:39,SES-202301-0000023507,CUST-0000791218,,,page_view,engagement,Checkout,https://shop.example.com/cart,https://facebook.com,,,0,0,0,AUD,Australia,AUS,Oceania,Tablet,iOS,Linux,Samsung Internet,Bing,social,,2023-01-31 09:20:39,jennifer.bauer068@analytics.example.com
,EVT-202301-000000000018,2023-01-23 06:50:37,SES-202301-0000004811,CUST-0000807440,PROD-0000447288,,add_to_cart,commerce,Account,https://shop.example.com/cart,https://instagram.com,,44,2,1034.26,2068.52,AED,United Arab Emirates,ARE,Asia,Tablet,Web,Android,Samsung Internet,Facebook,affiliate,,2023-01-23 06:50:37,craig.johnson106@analytics.example.com
,EVT-202301-000000000019,2023-01-21 00:40:01,SES-202301-0000020727,CUST-0000794753,PROD-0000441812,,product_view,commerce,Cart,https://shop.example.com/product,https://facebook.com,,7,5,1471.01,7355.05,AUD,Australia,AUS,Oceania,Laptop,iOS,iOS,Safari,TikTok,referral,,2023-01-21 00:40:01,michael.berger060@platform.example.com
,EVT-202301-000000000020,2023-01-23 02:04:08,SES-202301-0000021584,CUST-0000800532,PROD-0000440671,,product_view,commerce,Cart,https://shop.example.com/checkout,https://google.com,,44,3,1130.97,3392.91,EUR,Netherlands,NLD,Europe,Mobile,Android,Linux,Chrome,Direct,organic,CAMP-2023-0005,2023-01-23 02:04:08,kevin.mathews014@analytics.example.com
,EVT-202301-000000000021,2023-01-29 04:52:37,SES-202301-0000007532,CUST-0000806663,PROD-0000446104,,coupon_apply,commerce,Product,https://shop.example.com/home,https://bing.com,,48,1,259.93,259.93,EUR,Netherlands,NLD,Europe,Laptop,Web,iOS,Edge,Affiliate,referral,,2023-01-29 04:52:37,ashley.bishop108@dataops.example.com
,EVT-202301-000000000022,2023-01-03 08:55:05,SES-202301-0000020758,CUST-0000801405,,,search,engagement,Home,https://shop.example.com/checkout,https://facebook.com,Myself marriage threat.,,0,0,0,GBP,United Kingdom,GBR,Europe,Mobile,iOS,Windows,Safari,YouTube,organic,,2023-01-03 08:55:05,darren.anderson025@dataops.example.com
,EVT-202301-000000000023,2023-01-03 11:02:34,SES-202301-0000006083,CUST-0000790166,PROD-0000440289,,product_view,commerce,Cart,https://shop.example.com/search,https://bing.com,,13,5,576.64,2883.2,JPY,Japan,JPN,Asia,Mobile,Android,ChromeOS,Firefox,TikTok,referral,,2023-01-03 11:02:34,ryan.steele043@commerce.example.com
,EVT-202301-000000000024,2023-01-01 11:56:13,SES-202301-0000023725,CUST-0000799870,PROD-0000443070,,remove_from_cart,commerce,Product,https://shop.example.com/search,https://google.com,,19,1,1080.14,1080.14,BRL,Brazil,BRA,South America,Laptop,Web,macOS,Edge,Google,email,CAMP-2023-0034,2023-01-01 11:56:13,john.mullins109@commerce.example.com
,EVT-202301-000000000025,2023-01-21 04:54:47,SES-202301-0000001093,CUST-0000805536,PROD-0000440555,,product_view,commerce,Checkout,https://shop.example.com/checkout,https://facebook.com,,46,5,1139.72,5698.6,CAD,Canada,CAN,North America,Mobile,Mobile Web,ChromeOS,Safari,TikTok,organic,,2023-01-21 04:54:47,yesenia.arnold040@platform.example.com
,EVT-202301-000000000026,2023-01-14 06:13:20,SES-202301-0000014634,CUST-0000801922,PROD-0000442967,,remove_from_cart,commerce,Product,https://shop.example.com/home,https://facebook.com,,9,4,1453.25,5813.0,EUR,Italy,ITA,Europe,Desktop,iOS,Linux,Samsung Internet,Email,referral,,2023-01-14 06:13:20,jeffery.miller012@commerce.example.com
,EVT-202301-000000000027,2023-01-10 21:14:35,SES-202301-0000007267,CUST-0000804317,PROD-0000444763,,product_view,commerce,Home,https://shop.example.com/home,https://bing.com,,23,5,1110.52,5552.6,EUR,Italy,ITA,Europe,Laptop,Mobile Web,Android,Samsung Internet,Instagram,referral,,2023-01-10 21:14:35,timothy.cameron104@commerce.example.com
,EVT-202301-000000000028,2023-01-20 06:30:20,SES-202301-0000024786,CUST-0000794450,PROD-0000440977,,remove_from_cart,commerce,Checkout,https://shop.example.com/search,https://facebook.com,,12,4,202.53,810.12,SGD,Singapore,SGP,Asia,Tablet,Android,Android,Samsung Internet,Facebook,affiliate,CAMP-2023-0032,2023-01-20 06:30:20,jennifer.atkins003@platform.example.com
,EVT-202301-000000000029,2023-01-14 10:23:02,SES-202301-0000029529,CUST-0000797144,,,search,engagement,Account,https://shop.example.com/cart,https://bing.com,Suddenly east people.,,0,0,0,MXN,Mexico,MEX,North America,Mobile,Mobile Web,Linux,Safari,Google,cpc,,2023-01-14 10:23:02,christine.johnson056@commerce.example.com
,EVT-202301-000000000030,2023-01-20 03:28:42,SES-202301-0000018972,CUST-0000810350,,,page_view,engagement,Home,https://shop.example.com/checkout,https://facebook.com,,,0,0,0,EUR,Spain,ESP,Europe,Mobile,Mobile Web,Linux,Safari,Bing,affiliate,,2023-01-20 03:28:42,joseph.johnson049@dataops.example.com
,EVT-202301-000000000031,2023-01-13 11:54:43,SES-202301-0000012733,CUST-0000800578,PROD-0000447654,,product_view,commerce,Account,https://shop.example.com/home,https://bing.com,,5,1,1475.63,1475.63,MXN,Mexico,MEX,North America,Laptop,Android,ChromeOS,Edge,TikTok,organic,CAMP-2023-0002,2023-01-13 11:54:43,joseph.johnson049@dataops.example.com
,EVT-202301-000000000032,2023-01-26 09:39:42,SES-202301-0000018877,CUST-0000804447,PROD-0000443149,,product_view,commerce,Checkout,https://shop.example.com/checkout,https://facebook.com,,20,2,264.22,528.44,EUR,France,FRA,Europe,Desktop,iOS,iOS,Samsung Internet,YouTube,cpc,,2023-01-26 09:39:42,yolanda.vasquez005@platform.example.com
,EVT-202301-000000000033,2023-01-17 14:46:32,SES-202301-0000000929,CUST-0000796268,PROD-0000441752,,product_view,commerce,Product,https://shop.example.com/home,https://facebook.com,,13,2,550.74,1101.48,AUD,Australia,AUS,Oceania,Mobile,Mobile Web,Windows,Chrome,Bing,referral,CAMP-2023-0030,2023-01-17 14:46:32,michael.johnson061@platform.example.com
,EVT-202301-000000000034,2023-01-04 10:31:43,SES-202301-0000022951,CUST-0000806458,PROD-0000440049,,product_view,commerce,Checkout,https://shop.example.com/cart,https://instagram.com,,5,2,632.36,1264.72,EUR,Germany,DEU,Europe,Tablet,Mobile Web,ChromeOS,Chrome,Organic,organic,,2023-01-04 10:31:43,brandon.yu006@analytics.example.com
,EVT-202301-000000000035,2023-01-11 10:20:00,SES-202301-0000004347,CUST-0000790164,PROD-0000445711,,add_to_cart,commerce,Checkout,https://shop.example.com/product,https://google.com,,33,5,103.85,519.25,EUR,Germany,DEU,Europe,Mobile,iOS,ChromeOS,Firefox,Google,email,CAMP-2023-0036,2023-01-11 10:20:00,stephen.daniels076@commerce.example.com
