customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1209403,CUST-0001209403,John,Taylor,Prefer not to say,1944-06-15,79,65+,john.taylor.1209403@yahoo.com,Spain,ESP,Europe,Southern Europe,Martinfurt,Montana,47967,EUR,Occasional,Organic,2024-04-09,Active,true,2024-04-09 00:00:00,,true,Marketplace,2024-04-09 21:36:28,2024-04-09 02:58:34,kelsey.taylor010@platform.example.com
1209404,CUST-0001209404,Daniel,Harris,Prefer not to say,1956-03-31,68,65+,daniel.harris.1209404@yahoo.com,Italy,ITA,Europe,Southern Europe,North Holly,Kentucky,70666,EUR,Occasional,Direct,2024-04-17,Active,false,2024-04-17 00:00:00,,true,Marketplace,2024-04-17 15:54:14,2024-04-17 01:54:12,chelsea.patel065@commerce.example.com
1209405,CUST-0001209405,Karina,Christensen,Male,1969-05-15,54,45-54,karina.christensen.1209405@hotmail.com,Brazil,BRA,South America,South America,Tylerborough,Connecticut,68705,BRL,Occasional,Social,2024-04-26,Active,false,2024-04-26 00:00:00,,true,Web,2024-04-26 11:43:13,2024-04-26 13:37:49,joseph.griffin070@analytics.example.com
1209406,CUST-0001209406,James,Miller,Male,1980-09-01,43,35-44,james.miller.1209406@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,Lake Tammyhaven,Pennsylvania,75014,GBP,New,Organic,2024-04-02,Active,true,2024-04-02 00:00:00,,true,CRM,2024-04-02 18:51:28,2024-04-02 10:16:42,ryan.steele043@commerce.example.com
1209407,CUST-0001209407,Becky,Wood,Non-binary,1985-09-04,38,35-44,becky.wood.1209407@yahoo.com,Singapore,SGP,Asia,South-eastern Asia,Brettfurt,Pennsylvania,53851,SGD,Regular,Paid Search,2024-04-09,Active,true,2024-04-09 00:00:00,,true,Marketplace,2024-04-09 02:05:06,2024-04-09 11:26:55,oscar.owens072@analytics.example.com
1209408,CUST-0001209408,Darrell,Anderson,Prefer not to say,1959-01-08,65,65+,darrell.anderson.1209408@yahoo.com,Japan,JPN,Asia,Eastern Asia,Smithville,Montana,46605,JPY,Occasional,Direct,2024-04-01,Active,true,2024-04-01 00:00:00,,true,Marketplace,2024-04-01 22:35:31,2024-04-01 22:05:36,jack.smith053@analytics.example.com
1209409,CUST-0001209409,Sue,Harris,Female,1979-08-15,44,35-44,sue.harris.1209409@gmail.com,United States,USA,North America,Northern America,North Justinborough,Kentucky,64375,USD,Regular,Organic,2024-04-11,Active,true,2024-04-11 00:00:00,,true,CRM,2024-04-11 05:15:27,2024-04-11 05:12:20,mary.jordan048@analytics.example.com
1209410,CUST-0001209410,Teresa,Keith,Non-binary,1942-09-26,81,65+,teresa.keith.1209410@hotmail.com,Italy,ITA,Europe,Southern Europe,East Rita,Pennsylvania,15691,EUR,Regular,Paid Search,2024-04-02,Active,true,2024-04-02 00:00:00,,true,Marketplace,2024-04-02 05:34:07,2024-04-02 16:36:57,tammy.smith009@platform.example.com
1209411,CUST-0001209411,Ronald,Kirk,Non-binary,1947-04-28,76,65+,ronald.kirk.1209411@gmail.com,Brazil,BRA,South America,South America,South Rubenview,Wyoming,75287,BRL,Regular,Affiliate,2024-04-20,Active,false,2024-04-20 00:00:00,,true,Mobile,2024-04-20 18:39:05,2024-04-20 21:56:47,victor.palmer071@platform.example.com
1209412,CUST-0001209412,Jennifer,Gutierrez,Male,1984-03-05,40,35-44,jennifer.gutierrez.1209412@hotmail.com,Italy,ITA,Europe,Southern Europe,Holdenton,Louisiana,91183,EUR,Regular,Paid Search,2024-04-13,Inactive,false,2024-04-13 00:00:00,,true,Mobile,2024-04-13 00:00:00,2024-04-13 14:21:04,stephen.daniels076@commerce.example.com
1209413,CUST-0001209413,Susan,Phillips,Non-binary,1992-11-13,31,25-34,susan.phillips.1209413@yahoo.com,Germany,DEU,Europe,Western Europe,North Stephenview,Tennessee,76110,EUR,Occasional,Direct,2024-04-15,Active,false,2024-04-15 00:00:00,,true,Mobile,2024-04-15 19:13:08,2024-04-15 12:50:51,christine.johnson056@commerce.example.com
1209414,CUST-0001209414,Thomas,Barrett,Prefer not to say,1980-03-10,44,35-44,thomas.barrett.1209414@yahoo.com,Spain,ESP,Europe,Southern Europe,Foleyview,Missouri,78840,EUR,Regular,Social,2024-04-28,Active,true,2024-04-28 00:00:00,,true,Marketplace,2024-04-28 16:40:33,2024-04-28 00:05:03,ashley.bishop108@dataops.example.com
1209415,CUST-0001209415,Laurie,Bell,Non-binary,1965-02-26,59,55-64,laurie.bell.1209415@gmail.com,Italy,ITA,Europe,Southern Europe,Powersmouth,Illinois,31306,EUR,New,Organic,2024-04-27,Active,true,2024-04-27 00:00:00,,true,Mobile,2024-04-27 07:37:06,2024-04-27 15:01:32,kristen.bailey110@analytics.example.com
1209416,CUST-0001209416,Julia,Moore,Non-binary,2003-10-01,20,18-24,julia.moore.1209416@hotmail.com,France,FRA,Europe,Western Europe,East Meredith,Idaho,56722,EUR,Regular,Organic,2024-04-06,Active,true,2024-04-06 00:00:00,,true,Marketplace,2024-04-06 09:47:21,2024-04-06 19:02:09,ryan.steele043@commerce.example.com
1209417,CUST-0001209417,Sharon,French,Male,1948-09-01,75,65+,sharon.french.1209417@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,Davidsonview,Kansas,01949,GBP,New,Direct,2024-04-17,Active,true,2024-04-17 00:00:00,,true,Mobile,2024-04-17 07:34:12,2024-04-17 14:06:38,jeffery.miller012@commerce.example.com
1209418,CUST-0001209418,Joshua,Singleton,Female,1949-02-28,75,65+,joshua.singleton.1209418@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,West Kenneth,New Hampshire,17126,GBP,Regular,Affiliate,2024-04-05,Inactive,false,2024-04-05 00:00:00,,true,CRM,2024-04-05 09:17:16,2024-04-05 02:17:17,katelyn.pitts017@commerce.example.com
1209419,CUST-0001209419,Nicole,Goodman,Female,1970-06-09,53,45-54,nicole.goodman.1209419@yahoo.com,Spain,ESP,Europe,Southern Europe,New Joycehaven,Nebraska,70344,EUR,New,Email,2024-04-07,Active,true,2024-04-07 00:00:00,,true,CRM,2024-04-07 22:23:47,2024-04-07 10:03:12,christine.johnson056@commerce.example.com
1209420,CUST-0001209420,Lee,Richardson,Prefer not to say,1954-06-26,69,65+,lee.richardson.1209420@hotmail.com,Italy,ITA,Europe,Southern Europe,Amandashire,Wyoming,29729,EUR,Occasional,Organic,2024-04-07,Active,true,2024-04-07 00:00:00,,true,Web,2024-04-07 09:43:29,2024-04-07 18:38:15,eric.rowe100@platform.example.com
1209421,CUST-0001209421,Mary,Jackson,Female,1943-12-07,80,65+,mary.jackson.1209421@gmail.com,Japan,JPN,Asia,Eastern Asia,Ginaside,Vermont,31042,JPY,Regular,Direct,2024-04-23,Active,true,2024-04-23 00:00:00,,true,Marketplace,2024-04-23 13:55:35,2024-04-23 16:38:07,brian.taylor114@analytics.example.com
