seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
204700,SELL-00204700,Juarez Inc,Retailer,United States,USA,North America,4.3,Active,Platform Fulfilled,2023-06-03,2023-06-03 00:00:00,,true,2023-06-03 16:36:54,jennifer.shepherd015@analytics.example.com
204701,SELL-00204701,Michael PLC,Retailer,Brazil,BRA,South America,4.17,Active,Platform Fulfilled,2023-06-17,2023-06-17 00:00:00,,true,2023-06-17 23:16:21,alyssa.richards002@commerce.example.com
204702,SELL-00204702,Franklin-Simpson,Small Business,Mexico,MEX,North America,4.53,Active,Platform Fulfilled,2023-06-04,2023-06-04 00:00:00,,true,2023-06-04 19:40:32,arthur.ortiz082@platform.example.com
204703,SELL-00204703,"Deleon, Morris and Mcdonald",Marketplace,Netherlands,NLD,Europe,4.6,Active,Platform Fulfilled,2023-06-16,2023-06-16 00:00:00,,true,2023-06-16 09:10:22,craig.johnson106@analytics.example.com
204704,SELL-00204704,Parker Inc,Distributor,Germany,DEU,Europe,4.03,Active,Dropship,2023-06-15,2023-06-15 00:00:00,,true,2023-06-15 23:44:13,yolanda.vasquez005@platform.example.com
204705,SELL-00204705,Bean Group,Brand,India,IND,Asia,4.27,Active,Seller Fulfilled,2023-06-15,2023-06-15 00:00:00,,true,2023-06-15 12:29:35,jason.franklin045@dataops.example.com
204706,SELL-00204706,Ramos Group,Brand,Netherlands,NLD,Europe,4.9,Active,Seller Fulfilled,2023-06-28,2023-06-28 00:00:00,,true,2023-06-28 14:51:17,chelsea.patel065@commerce.example.com
204707,SELL-00204707,Deleon-Benton,Distributor,Mexico,MEX,North America,4.39,Suspended,Dropship,2023-06-26,2023-06-26 00:00:00,,true,2023-06-26 01:52:35,jillian.russo115@commerce.example.com
204708,SELL-00204708,Martin and Sons,Brand,Singapore,SGP,Asia,4.43,Active,Dropship,2023-06-11,2023-06-11 00:00:00,,true,2023-06-11 12:51:31,james.proctor094@dataops.example.com
204709,SELL-00204709,French Ltd,Distributor,United Kingdom,GBR,Europe,4.76,Active,Seller Fulfilled,2023-06-18,2023-06-18 00:00:00,,true,2023-06-18 05:33:36,christopher.reed095@commerce.example.com
204710,SELL-00204710,Hill PLC,Small Business,France,FRA,Europe,3.86,Active,Seller Fulfilled,2023-06-20,2023-06-20 00:00:00,,true,2023-06-20 04:57:14,tina.williams074@commerce.example.com
204711,SELL-00204711,Barrett and Sons,Retailer,Japan,JPN,Asia,3.88,Active,Dropship,2023-06-23,2023-06-23 00:00:00,,true,2023-06-23 03:58:58,john.mullins109@commerce.example.com
204712,SELL-00204712,Smith Inc,Brand,Japan,JPN,Asia,4.48,Active,Seller Fulfilled,2023-06-04,2023-06-04 00:00:00,,true,2023-06-04 06:48:07,lisa.kim091@platform.example.com
204713,SELL-00204713,Miller Inc,Distributor,United Arab Emirates,ARE,Asia,4.45,Active,Platform Fulfilled,2023-06-20,2023-06-20 00:00:00,,true,2023-06-20 16:08:59,chelsea.patel065@commerce.example.com
204714,SELL-00204714,"Morse, Boyer and West",Distributor,Mexico,MEX,North America,4.37,Active,Platform Fulfilled,2023-06-02,2023-06-02 00:00:00,,true,2023-06-02 14:45:35,micheal.hall064@dataops.example.com
204715,SELL-00204715,"Compton, Lee and Wallace",Small Business,Australia,AUS,Oceania,4.33,Active,Platform Fulfilled,2023-06-03,2023-06-03 00:00:00,,true,2023-06-03 03:43:47,christopher.reed095@commerce.example.com
204716,SELL-00204716,Sanford-Butler,Retailer,Italy,ITA,Europe,4.41,Active,Platform Fulfilled,2023-06-13,2023-06-13 00:00:00,,true,2023-06-13 10:07:18,michael.johnson061@platform.example.com
204717,SELL-00204717,Mcneil Ltd,Distributor,United Arab Emirates,ARE,Asia,3.79,Active,Dropship,2023-06-28,2023-06-28 00:00:00,,true,2023-06-28 17:53:35,christine.carter078@commerce.example.com
204718,SELL-00204718,"Newton, Hernandez and Brown",Distributor,United Arab Emirates,ARE,Asia,4.69,Active,Seller Fulfilled,2023-06-07,2023-06-07 00:00:00,,true,2023-06-07 04:24:43,taylor.cunningham023@commerce.example.com
204719,SELL-00204719,Zamora-Benjamin,Distributor,Canada,CAN,North America,4.33,Inactive,Seller Fulfilled,2023-06-06,2023-06-06 00:00:00,,true,2023-06-06 13:47:23,victor.palmer071@platform.example.com
204720,SELL-00204720,Faulkner Ltd,Distributor,France,FRA,Europe,3.68,Active,Platform Fulfilled,2023-06-10,2023-06-10 00:00:00,,true,2023-06-10 06:03:33,troy.boone097@platform.example.com
204721,SELL-00204721,"Bryant, Holmes and Tucker",Retailer,Canada,CAN,North America,4.24,Active,Dropship,2023-06-19,2023-06-19 00:00:00,,true,2023-06-19 07:18:12,jennifer.shepherd015@analytics.example.com
204722,SELL-00204722,Kelley PLC,Brand,Australia,AUS,Oceania,4.79,Active,Dropship,2023-06-01,2023-06-01 00:00:00,,true,2023-06-01 15:56:04,jimmy.washington028@commerce.example.com
204723,SELL-00204723,Montgomery-Delgado,Small Business,France,FRA,Europe,3.6,Suspended,Seller Fulfilled,2023-06-29,2023-06-29 00:00:00,,true,2023-06-29 18:14:52,stephen.daniels076@commerce.example.com
204724,SELL-00204724,Smith Inc,Brand,India,IND,Asia,4.21,Active,Dropship,2023-06-15,2023-06-15 00:00:00,,true,2023-06-15 05:34:40,eric.horton058@analytics.example.com
204725,SELL-00204725,Hernandez PLC,Brand,Australia,AUS,Oceania,3.97,Active,Platform Fulfilled,2023-06-26,2023-06-26 00:00:00,,true,2023-06-26 01:17:50,victoria.medina044@dataops.example.com
204726,SELL-00204726,Steele PLC,Retailer,Singapore,SGP,Asia,4.01,Active,Platform Fulfilled,2023-06-21,2023-06-21 00:00:00,,true,2023-06-21 03:19:01,stephen.clark001@analytics.example.com
204727,SELL-00204727,"Hansen, Gardner and Wiley",Retailer,Spain,ESP,Europe,3.98,Active,Platform Fulfilled,2023-06-28,2023-06-28 00:00:00,,true,2023-06-28 23:31:07,kristen.bailey110@analytics.example.com
204728,SELL-00204728,"Russell, Ramirez and Oliver",Brand,Spain,ESP,Europe,4.84,Active,Platform Fulfilled,2023-06-17,2023-06-17 00:00:00,,true,2023-06-17 07:11:29,jonathan.estrada093@commerce.example.com
204729,SELL-00204729,Ray-Keller,Marketplace,France,FRA,Europe,4.34,Suspended,Dropship,2023-06-26,2023-06-26 00:00:00,,true,2023-06-26 04:36:07,jason.franklin045@dataops.example.com
204730,SELL-00204730,Johnson Group,Marketplace,Netherlands,NLD,Europe,3.55,Active,Platform Fulfilled,2023-06-07,2023-06-07 00:00:00,,true,2023-06-07 20:51:21,diana.williams116@analytics.example.com
204731,SELL-00204731,Bryant-Salazar,Brand,France,FRA,Europe,3.92,Active,Platform Fulfilled,2023-06-25,2023-06-25 00:00:00,,true,2023-06-25 12:13:52,michael.berger060@platform.example.com
204732,SELL-00204732,"Wheeler, Jones and Vasquez",Small Business,United Kingdom,GBR,Europe,3.52,Active,Seller Fulfilled,2023-06-23,2023-06-23 00:00:00,,true,2023-06-23 08:28:34,ashley.marks069@commerce.example.com
204733,SELL-00204733,Morris Ltd,Retailer,Netherlands,NLD,Europe,4.74,Active,Platform Fulfilled,2023-06-11,2023-06-11 00:00:00,,true,2023-06-11 02:57:05,michael.berger060@platform.example.com
204734,SELL-00204734,Morgan-Flores,Retailer,Spain,ESP,Europe,4.55,Inactive,Seller Fulfilled,2023-06-17,2023-06-17 00:00:00,,true,2023-06-17 07:19:05,andrew.ellis102@analytics.example.com
204735,SELL-00204735,Parsons-Brown,Retailer,Germany,DEU,Europe,3.76,Active,Platform Fulfilled,2023-06-13,2023-06-13 00:00:00,,true,2023-06-13 07:37:43,christopher.reed095@commerce.example.com
204736,SELL-00204736,Ellis-Avery,Brand,Canada,CAN,North America,3.78,Active,Dropship,2023-06-24,2023-06-24 00:00:00,,true,2023-06-24 09:25:18,timothy.cameron104@commerce.example.com
204737,SELL-00204737,Finley PLC,Distributor,Australia,AUS,Oceania,3.98,Active,Dropship,2023-06-15,2023-06-15 00:00:00,,true,2023-06-15 06:37:22,rachel.hall062@platform.example.com
204738,SELL-00204738,Morton Ltd,Retailer,Japan,JPN,Asia,4.17,Active,Seller Fulfilled,2023-06-27,2023-06-27 00:00:00,,true,2023-06-27 10:56:37,michelle.sims041@analytics.example.com
204739,SELL-00204739,"Roth, Montes and Smith",Retailer,Spain,ESP,Europe,4.09,Active,Dropship,2023-06-30,2023-06-30 00:00:00,,true,2023-06-30 03:40:52,maria.ashley046@analytics.example.com
204740,SELL-00204740,West Ltd,Retailer,Japan,JPN,Asia,3.68,Active,Seller Fulfilled,2023-06-25,2023-06-25 00:00:00,,true,2023-06-25 13:17:24,kevin.mathews014@analytics.example.com
204741,SELL-00204741,Green Group,Marketplace,Singapore,SGP,Asia,4.03,Active,Dropship,2023-06-10,2023-06-10 00:00:00,,true,2023-06-10 20:37:19,kristen.bailey110@analytics.example.com
204742,SELL-00204742,Mathis PLC,Distributor,Spain,ESP,Europe,4.88,Active,Seller Fulfilled,2023-06-03,2023-06-03 00:00:00,,true,2023-06-03 06:23:45,shawn.baxter004@dataops.example.com
204743,SELL-00204743,Eaton PLC,Small Business,Germany,DEU,Europe,4.7,Active,Seller Fulfilled,2023-06-23,2023-06-23 00:00:00,,true,2023-06-23 13:17:36,jimmy.washington028@commerce.example.com
204744,SELL-00204744,Mccarthy-Johnson,Brand,Italy,ITA,Europe,4.19,Suspended,Seller Fulfilled,2023-06-21,2023-06-21 00:00:00,,true,2023-06-21 07:59:01,andrew.ellis102@analytics.example.com
204745,SELL-00204745,"Bailey, Myers and Mccarthy",Small Business,Germany,DEU,Europe,3.3,Active,Seller Fulfilled,2023-06-09,2023-06-09 00:00:00,,true,2023-06-09 09:33:06,brandon.yu006@analytics.example.com
204746,SELL-00204746,"Erickson, Cochran and Garcia",Small Business,Singapore,SGP,Asia,4.86,Active,Dropship,2023-06-25,2023-06-25 00:00:00,,true,2023-06-25 00:43:03,jennifer.hudson020@analytics.example.com
204747,SELL-00204747,White and Sons,Small Business,France,FRA,Europe,4.11,Active,Seller Fulfilled,2023-06-30,2023-06-30 00:00:00,,true,2023-06-30 19:19:01,joann.clark089@commerce.example.com
204748,SELL-00204748,Howard-Lowe,Marketplace,Brazil,BRA,South America,3.92,Inactive,Dropship,2023-06-11,2023-06-11 00:00:00,,true,2023-06-11 12:51:19,christine.johnson056@commerce.example.com
204749,SELL-00204749,Craig Ltd,Brand,Australia,AUS,Oceania,4.19,Active,Seller Fulfilled,2023-06-22,2023-06-22 00:00:00,,true,2023-06-22 22:02:10,victor.palmer071@platform.example.com
204750,SELL-00204750,Hill Group,Small Business,Italy,ITA,Europe,4.15,Active,Seller Fulfilled,2023-06-23,2023-06-23 00:00:00,,true,2023-06-23 02:14:14,shawn.baxter004@dataops.example.com
204751,SELL-00204751,Owens-Bishop,Retailer,Brazil,BRA,South America,4.06,Active,Seller Fulfilled,2023-06-29,2023-06-29 00:00:00,,true,2023-06-29 22:47:28,micheal.hall064@dataops.example.com
204752,SELL-00204752,Reid Group,Marketplace,United States,USA,North America,4.36,Active,Platform Fulfilled,2023-06-18,2023-06-18 00:00:00,,true,2023-06-18 02:19:39,brandon.yu006@analytics.example.com
204753,SELL-00204753,Novak PLC,Marketplace,United States,USA,North America,3.63,Active,Seller Fulfilled,2023-06-04,2023-06-04 00:00:00,,true,2023-06-04 12:17:49,jason.franklin045@dataops.example.com
204754,SELL-00204754,Shaw-Sloan,Brand,Brazil,BRA,South America,4.17,Active,Seller Fulfilled,2023-06-30,2023-06-30 00:00:00,,true,2023-06-30 19:13:09,jeffery.miller012@commerce.example.com
204755,SELL-00204755,Villarreal-Brown,Marketplace,Italy,ITA,Europe,4.89,Active,Dropship,2023-06-15,2023-06-15 00:00:00,,true,2023-06-15 06:02:26,joseph.griffin070@analytics.example.com
204756,SELL-00204756,"Durham, George and Meyer",Retailer,Australia,AUS,Oceania,4.82,Active,Platform Fulfilled,2023-06-20,2023-06-20 00:00:00,,true,2023-06-20 22:01:19,shawn.baxter004@dataops.example.com
204757,SELL-00204757,Reid-Figueroa,Retailer,United Kingdom,GBR,Europe,3.77,Active,Seller Fulfilled,2023-06-20,2023-06-20 00:00:00,,true,2023-06-20 05:55:54,diana.williams116@analytics.example.com
204758,SELL-00204758,Nguyen-Henry,Marketplace,Netherlands,NLD,Europe,3.36,Active,Platform Fulfilled,2023-06-01,2023-06-01 00:00:00,,true,2023-06-01 10:13:15,michael.berger060@platform.example.com
204759,SELL-00204759,Barnes-Dunn,Brand,Japan,JPN,Asia,4.98,Active,Platform Fulfilled,2023-06-23,2023-06-23 00:00:00,,true,2023-06-23 10:46:41,timothy.cameron104@commerce.example.com
204760,SELL-00204760,Burton-Palmer,Small Business,Spain,ESP,Europe,4.29,Active,Platform Fulfilled,2023-06-08,2023-06-08 00:00:00,,true,2023-06-08 04:40:52,maria.ashley046@analytics.example.com
204761,SELL-00204761,"Richards, Davis and Joyce",Distributor,Canada,CAN,North America,3.79,Active,Dropship,2023-06-12,2023-06-12 00:00:00,,true,2023-06-12 07:34:16,andrea.cummings039@platform.example.com
204762,SELL-00204762,Butler and Sons,Distributor,United Kingdom,GBR,Europe,4.2,Active,Dropship,2023-06-02,2023-06-02 00:00:00,,true,2023-06-02 06:28:58,rachel.hall062@platform.example.com
204763,SELL-00204763,"Baker, Ramirez and Melendez",Retailer,Spain,ESP,Europe,4.92,Active,Dropship,2023-06-11,2023-06-11 00:00:00,,true,2023-06-11 10:09:34,troy.boone097@platform.example.com
204764,SELL-00204764,"Payne, Jones and Baker",Marketplace,United Arab Emirates,ARE,Asia,4.69,Active,Seller Fulfilled,2023-06-06,2023-06-06 00:00:00,,true,2023-06-06 01:15:36,troy.boone097@platform.example.com
204765,SELL-00204765,Patterson-Santiago,Brand,Singapore,SGP,Asia,4.1,Active,Platform Fulfilled,2023-06-11,2023-06-11 00:00:00,,true,2023-06-11 21:15:58,micheal.hall064@dataops.example.com
204766,SELL-00204766,Dunlap-Davidson,Distributor,Canada,CAN,North America,3.38,Inactive,Dropship,2023-06-02,2023-06-02 00:00:00,,true,2023-06-02 14:34:09,brian.taylor114@analytics.example.com
204767,SELL-00204767,"Warren, Wells and Rice",Distributor,Canada,CAN,North America,4.42,Active,Platform Fulfilled,2023-06-30,2023-06-30 00:00:00,,true,2023-06-30 00:28:46,adam.gordon030@commerce.example.com
204768,SELL-00204768,Anderson Inc,Distributor,India,IND,Asia,4.83,Active,Dropship,2023-06-15,2023-06-15 00:00:00,,true,2023-06-15 10:19:30,david.cabrera119@dataops.example.com
204769,SELL-00204769,Dennis-Taylor,Brand,United Kingdom,GBR,Europe,4.23,Active,Platform Fulfilled,2023-06-05,2023-06-05 00:00:00,,true,2023-06-05 14:09:47,christopher.reed095@commerce.example.com
204770,SELL-00204770,Roman-Myers,Retailer,Japan,JPN,Asia,3.69,Active,Seller Fulfilled,2023-06-10,2023-06-10 00:00:00,,true,2023-06-10 12:20:58,joann.clark089@commerce.example.com
204771,SELL-00204771,Davis Group,Distributor,Netherlands,NLD,Europe,3.65,Active,Platform Fulfilled,2023-06-04,2023-06-04 00:00:00,,true,2023-06-04 12:15:55,patrick.gonzalez035@dataops.example.com
204772,SELL-00204772,Harrison-Allen,Small Business,United States,USA,North America,3.81,Active,Seller Fulfilled,2023-06-28,2023-06-28 00:00:00,,true,2023-06-28 21:00:29,jennifer.erickson018@platform.example.com
204773,SELL-00204773,Dougherty-Martin,Retailer,Mexico,MEX,North America,4.57,Active,Platform Fulfilled,2023-06-07,2023-06-07 00:00:00,,true,2023-06-07 22:17:43,kristen.bailey110@analytics.example.com
204774,SELL-00204774,Larsen-Dixon,Distributor,Japan,JPN,Asia,4.14,Active,Platform Fulfilled,2023-06-13,2023-06-13 00:00:00,,true,2023-06-13 05:17:27,crystal.smith022@platform.example.com
204775,SELL-00204775,Compton-Adams,Small Business,United States,USA,North America,3.98,Active,Platform Fulfilled,2023-06-18,2023-06-18 00:00:00,,true,2023-06-18 06:56:05,victor.palmer071@platform.example.com
204776,SELL-00204776,Rhodes Ltd,Distributor,Japan,JPN,Asia,4.02,Active,Dropship,2023-06-22,2023-06-22 00:00:00,,true,2023-06-22 04:10:56,joseph.johnson049@dataops.example.com
