payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202007-00000000000,ORD-202007-0000004970,CUST-0000101442,2020-07-23 16:39:45,Credit Card,Success,2110.17,CAD,CAN,North America,,false,2020-07-23 16:39:45,jeffery.miller012@commerce.example.com
,PAY-202007-00000000001,ORD-202007-0000003977,CUST-0000099708,2020-07-20 13:31:43,Apple Pay,Success,2170.85,JPY,JPN,Asia,,false,2020-07-20 13:31:43,adam.gordon030@commerce.example.com
,PAY-202007-00000000002,ORD-202007-0000002494,CUST-0000100808,2020-07-25 07:32:35,Apple Pay,Success,2433.77,EUR,FRA,Europe,,false,2020-07-25 07:32:35,jennifer.hudson020@analytics.example.com
,PAY-202007-00000000003,ORD-202007-0000005577,CUST-0000112116,2020-07-05 19:53:45,Buy Now Pay Later,Success,1324.77,EUR,ITA,Europe,,false,2020-07-05 19:53:45,eric.mullen052@dataops.example.com
,PAY-202007-00000000004,ORD-202007-0000002063,CUST-0000099029,2020-07-20 15:54:10,PayPal,Success,1773.21,USD,USA,North America,,false,2020-07-20 15:54:10,jennifer.hudson020@analytics.example.com
,PAY-202007-00000000005,ORD-202007-0000004319,CUST-0000101861,2020-07-03 06:35:32,Phonepe,Success,2250.57,EUR,ESP,Europe,,false,2020-07-03 06:35:32,taylor.cunningham023@commerce.example.com
,PAY-202007-00000000006,ORD-202007-0000005570,CUST-0000104434,2020-07-17 09:03:49,Apple Pay,Success,3134.23,CAD,CAN,North America,,false,2020-07-17 09:03:49,brandon.yu006@analytics.example.com
,PAY-202007-00000000007,ORD-202007-0000004108,CUST-0000111892,2020-07-11 22:13:24,Gift Card,Success,1590.05,EUR,FRA,Europe,,false,2020-07-11 22:13:24,micheal.chen050@dataops.example.com
,PAY-202007-00000000008,ORD-202007-0000003592,CUST-0000109210,2020-07-31 12:13:43,Google Pay,Success,3416.45,BRL,BRA,South America,,false,2020-07-31 12:13:43,jennifer.bauer068@analytics.example.com
,PAY-202007-00000000009,ORD-202007-0000001905,CUST-0000099436,2020-07-01 21:01:38,Bank Transfer,Success,250.79,SGD,SGP,Asia,,false,2020-07-01 21:01:38,ashley.marks069@commerce.example.com
,PAY-202007-00000000010,ORD-202007-0000002331,CUST-0000099774,2020-07-23 11:40:46,Google Pay,Success,2348.74,AUD,AUS,Oceania,,false,2020-07-23 11:40:46,eric.horton058@analytics.example.com
,PAY-202007-00000000011,ORD-202007-0000005613,CUST-0000103741,2020-07-08 18:33:08,Debit Card,Success,644.36,INR,IND,Asia,,false,2020-07-08 18:33:08,jennifer.hudson020@analytics.example.com
,PAY-202007-00000000012,ORD-202007-0000002045,CUST-0000110704,2020-07-20 00:48:54,Bank Transfer,Refunded,2916.87,AED,ARE,Asia,,true,2020-07-20 00:48:54,jennifer.hudson020@analytics.example.com
,PAY-202007-00000000013,ORD-202007-0000003288,CUST-0000103725,2020-07-22 08:39:22,Google Pay,Success,253.83,SGD,SGP,Asia,,false,2020-07-22 08:39:22,john.mullins109@commerce.example.com
,PAY-202007-00000000014,ORD-202007-0000004199,CUST-0000111173,2020-07-13 14:25:16,Debit Card,Success,3164.84,SGD,SGP,Asia,,false,2020-07-13 14:25:16,michael.johnson061@platform.example.com
,PAY-202007-00000000015,ORD-202007-0000002631,CUST-0000100214,2020-07-22 04:01:11,Credit Card,Success,1519.03,AED,ARE,Asia,,false,2020-07-22 04:01:11,timothy.cannon081@analytics.example.com
,PAY-202007-00000000016,ORD-202007-0000001995,CUST-0000102244,2020-07-30 06:21:09,Bank Transfer,Success,1581.85,BRL,BRA,South America,,false,2020-07-30 06:21:09,ashley.marks069@commerce.example.com
,PAY-202007-00000000017,ORD-202007-0000005585,CUST-0000113113,2020-07-10 15:27:35,PayPal,Failed,296.84,EUR,DEU,Europe,Invalid CVV,false,2020-07-10 15:27:35,megan.cunningham013@commerce.example.com
,PAY-202007-00000000018,ORD-202007-0000000285,CUST-0000107271,2020-07-02 01:44:08,Gift Card,Success,1259.59,EUR,ITA,Europe,,false,2020-07-02 01:44:08,maria.ashley046@analytics.example.com
,PAY-202007-00000000019,ORD-202007-0000001108,CUST-0000110557,2020-07-12 15:09:37,Phonepe,Success,2547.81,AUD,AUS,Oceania,,false,2020-07-12 15:09:37,micheal.chen050@dataops.example.com
,PAY-202007-00000000020,ORD-202007-0000005697,CUST-0000104931,2020-07-28 21:25:01,Phonepe,Success,2888.3,CAD,CAN,North America,,false,2020-07-28 21:25:01,megan.cunningham013@commerce.example.com
,PAY-202007-00000000021,ORD-202007-0000002907,CUST-0000107346,2020-07-29 21:34:11,Paytm,Success,1750.07,BRL,BRA,South America,,false,2020-07-29 21:34:11,brandon.yu006@analytics.example.com
,PAY-202007-00000000022,ORD-202007-0000001513,CUST-0000100749,2020-07-04 18:53:22,Credit Card,Success,102.56,SGD,SGP,Asia,,false,2020-07-04 18:53:22,susan.rice083@commerce.example.com
,PAY-202007-00000000023,ORD-202007-0000000653,CUST-0000099142,2020-07-29 19:52:04,Google Pay,Success,2550.37,CAD,CAN,North America,,false,2020-07-29 19:52:04,eric.horton058@analytics.example.com
,PAY-202007-00000000024,ORD-202007-0000004498,CUST-0000097635,2020-07-11 01:46:54,Google Pay,Success,2595.57,EUR,FRA,Europe,,false,2020-07-11 01:46:54,victor.palmer071@platform.example.com
,PAY-202007-00000000025,ORD-202007-0000004370,CUST-0000107082,2020-07-30 21:07:36,Apple Pay,Success,798.0,EUR,DEU,Europe,,false,2020-07-30 21:07:36,jennifer.hudson020@analytics.example.com
,PAY-202007-00000000026,ORD-202007-0000000722,CUST-0000105332,2020-07-27 06:24:35,PayPal,Success,2857.76,INR,IND,Asia,,false,2020-07-27 06:24:35,michelle.sims041@analytics.example.com
,PAY-202007-00000000027,ORD-202007-0000003238,CUST-0000113118,2020-07-18 05:24:24,Credit Card,Success,115.54,USD,USA,North America,,false,2020-07-18 05:24:24,taylor.cunningham023@commerce.example.com
,PAY-202007-00000000028,ORD-202007-0000004501,CUST-0000104151,2020-07-18 11:58:16,Debit Card,Success,1331.89,MXN,MEX,North America,,false,2020-07-18 11:58:16,michelle.bender024@analytics.example.com
,PAY-202007-00000000029,ORD-202007-0000004923,CUST-0000102060,2020-07-23 11:15:32,Google Pay,Success,2254.25,SGD,SGP,Asia,,false,2020-07-23 11:15:32,james.proctor094@dataops.example.com
,PAY-202007-00000000030,ORD-202007-0000001383,CUST-0000106979,2020-07-02 21:09:31,PayPal,Success,1344.55,JPY,JPN,Asia,,false,2020-07-02 21:09:31,ryan.steele043@commerce.example.com
,PAY-202007-00000000031,ORD-202007-0000001194,CUST-0000106683,2020-07-23 08:46:09,Phonepe,Success,640.93,BRL,BRA,South America,,false,2020-07-23 08:46:09,patrick.gonzalez035@dataops.example.com
,PAY-202007-00000000032,ORD-202007-0000002345,CUST-0000112812,2020-07-11 10:34:12,Bank Transfer,Success,1629.42,EUR,ESP,Europe,,false,2020-07-11 10:34:12,david.cabrera119@dataops.example.com
,PAY-202007-00000000033,ORD-202007-0000004792,CUST-0000109957,2020-07-16 00:27:20,Debit Card,Success,1276.99,USD,USA,North America,,false,2020-07-16 00:27:20,peter.martinez098@platform.example.com
,PAY-202007-00000000034,ORD-202007-0000004737,CUST-0000109978,2020-07-22 16:43:39,Bank Transfer,Success,2356.09,EUR,ESP,Europe,,false,2020-07-22 16:43:39,micheal.hall064@dataops.example.com
,PAY-202007-00000000035,ORD-202007-0000005674,CUST-0000108899,2020-07-20 16:18:10,Google Pay,Failed,3258.53,SGD,SGP,Asia,Invalid CVV,false,2020-07-20 16:18:10,james.proctor094@dataops.example.com
,PAY-202007-00000000036,ORD-202007-0000002770,CUST-0000111380,2020-07-10 20:16:46,Phonepe,Success,2012.2,CAD,CAN,North America,,false,2020-07-10 20:16:46,joseph.johnson049@dataops.example.com
,PAY-202007-00000000037,ORD-202007-0000004511,CUST-0000098713,2020-07-05 10:14:07,Gift Card,Success,311.07,SGD,SGP,Asia,,false,2020-07-05 10:14:07,patrick.gonzalez035@dataops.example.com
,PAY-202007-00000000038,ORD-202007-0000002234,CUST-0000110002,2020-07-14 00:01:19,Apple Pay,Success,374.02,EUR,FRA,Europe,,false,2020-07-14 00:01:19,john.mullins109@commerce.example.com
,PAY-202007-00000000039,ORD-202007-0000005278,CUST-0000104361,2020-07-17 22:06:22,Apple Pay,Success,1715.05,EUR,DEU,Europe,,false,2020-07-17 22:06:22,ryan.steele043@commerce.example.com
,PAY-202007-00000000040,ORD-202007-0000004718,CUST-0000100925,2020-07-16 07:56:23,Apple Pay,Success,2864.4,JPY,JPN,Asia,,false,2020-07-16 07:56:23,lance.williams029@platform.example.com
,PAY-202007-00000000041,ORD-202007-0000004245,CUST-0000104772,2020-07-01 10:27:25,Bank Transfer,Success,2414.94,INR,IND,Asia,,false,2020-07-01 10:27:25,susan.rice083@commerce.example.com
,PAY-202007-00000000042,ORD-202007-0000002954,CUST-0000109128,2020-07-29 16:25:24,Apple Pay,Success,2063.51,EUR,ESP,Europe,,false,2020-07-29 16:25:24,jeffery.miller012@commerce.example.com
,PAY-202007-00000000043,ORD-202007-0000004233,CUST-0000112060,2020-07-27 00:29:14,Paytm,Success,593.4,JPY,JPN,Asia,,false,2020-07-27 00:29:14,jennifer.bauer068@analytics.example.com
