payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202101-00000000000,ORD-202101-0000005937,CUST-0000239668,2021-01-25 09:48:51,Phonepe,Success,1005.97,SGD,SGP,Asia,,false,2021-01-25 09:48:51,jennifer.bauer068@analytics.example.com
,PAY-202101-00000000001,ORD-202101-0000002658,CUST-0000241036,2021-01-22 03:20:38,Credit Card,Success,599.82,AUD,AUS,Oceania,,false,2021-01-22 03:20:38,susan.rice083@commerce.example.com
,PAY-202101-00000000002,ORD-202101-0000003985,CUST-0000234330,2021-01-03 21:19:31,Paytm,Success,3341.57,JPY,JPN,Asia,,false,2021-01-03 21:19:31,joseph.johnson049@dataops.example.com
,PAY-202101-00000000003,ORD-202101-0000003608,CUST-0000233979,2021-01-07 08:32:37,Gift Card,Success,96.36,EUR,ESP,Europe,,false,2021-01-07 08:32:37,ashley.marks069@commerce.example.com
,PAY-202101-00000000004,ORD-202101-0000002674,CUST-0000233372,2021-01-04 14:56:18,Bank Transfer,Success,743.95,USD,USA,North America,,false,2021-01-04 14:56:18,jennifer.bauer068@analytics.example.com
,PAY-202101-00000000005,ORD-202101-0000004718,CUST-0000236089,2021-01-01 21:14:49,Buy Now Pay Later,Success,174.54,USD,USA,North America,,false,2021-01-01 21:14:49,michael.berger060@platform.example.com
,PAY-202101-00000000006,ORD-202101-0000005049,CUST-0000236132,2021-01-27 18:03:44,Credit Card,Success,2975.62,EUR,NLD,Europe,,false,2021-01-27 18:03:44,eric.mullen052@dataops.example.com
,PAY-202101-00000000007,ORD-202101-0000000318,CUST-0000230728,2021-01-11 22:02:02,Bank Transfer,Success,2939.64,SGD,SGP,Asia,,false,2021-01-11 22:02:02,andrea.cummings039@platform.example.com
,PAY-202101-00000000008,ORD-202101-0000001004,CUST-0000236494,2021-01-25 22:53:54,Bank Transfer,Success,1251.75,EUR,ESP,Europe,,false,2021-01-25 22:53:54,megan.cunningham013@commerce.example.com
,PAY-202101-00000000009,ORD-202101-0000002351,CUST-0000235866,2021-01-28 13:06:31,Buy Now Pay Later,Success,1028.22,EUR,DEU,Europe,,false,2021-01-28 13:06:31,timothy.cameron104@commerce.example.com
,PAY-202101-00000000010,ORD-202101-0000005626,CUST-0000228427,2021-01-18 05:05:25,Phonepe,Success,1087.46,EUR,FRA,Europe,,false,2021-01-18 05:05:25,patrick.gonzalez035@dataops.example.com
,PAY-202101-00000000011,ORD-202101-0000003834,CUST-0000228465,2021-01-12 12:19:40,Google Pay,Success,2983.03,BRL,BRA,South America,,false,2021-01-12 12:19:40,jason.franklin045@dataops.example.com
,PAY-202101-00000000012,ORD-202101-0000003413,CUST-0000230081,2021-01-16 04:05:24,Bank Transfer,Success,3432.41,JPY,JPN,Asia,,false,2021-01-16 04:05:24,patrick.gonzalez035@dataops.example.com
,PAY-202101-00000000013,ORD-202101-0000000878,CUST-0000237613,2021-01-16 03:07:13,Apple Pay,Success,2339.44,JPY,JPN,Asia,,false,2021-01-16 03:07:13,alyssa.richards002@commerce.example.com
,PAY-202101-00000000014,ORD-202101-0000002124,CUST-0000235326,2021-01-02 19:08:12,Paytm,Success,725.23,CAD,CAN,North America,,false,2021-01-02 19:08:12,brandi.carter038@dataops.example.com
,PAY-202101-00000000015,ORD-202101-0000001117,CUST-0000242806,2021-01-24 03:11:21,PayPal,Refunded,3436.22,MXN,MEX,North America,,true,2021-01-24 03:11:21,jeffery.miller012@commerce.example.com
,PAY-202101-00000000016,ORD-202101-0000003968,CUST-0000231224,2021-01-22 22:54:06,Apple Pay,Success,3250.88,INR,IND,Asia,,false,2021-01-22 22:54:06,jennifer.bauer068@analytics.example.com
,PAY-202101-00000000017,ORD-202101-0000001228,CUST-0000239319,2021-01-01 04:09:56,Google Pay,Success,1694.53,AUD,AUS,Oceania,,false,2021-01-01 04:09:56,eric.horton058@analytics.example.com
,PAY-202101-00000000018,ORD-202101-0000002995,CUST-0000230578,2021-01-06 15:39:13,Paytm,Success,3373.21,JPY,JPN,Asia,,false,2021-01-06 15:39:13,taylor.cunningham023@commerce.example.com
,PAY-202101-00000000019,ORD-202101-0000000823,CUST-0000243407,2021-01-07 21:10:57,Google Pay,Success,252.1,GBP,GBR,Europe,,false,2021-01-07 21:10:57,tiffany.freeman101@analytics.example.com
,PAY-202101-00000000020,ORD-202101-0000002363,CUST-0000229427,2021-01-31 12:30:41,PayPal,Success,877.79,EUR,ITA,Europe,,false,2021-01-31 12:30:41,james.proctor094@dataops.example.com
,PAY-202101-00000000021,ORD-202101-0000004342,CUST-0000242617,2021-01-14 09:52:45,Credit Card,Success,493.36,BRL,BRA,South America,,false,2021-01-14 09:52:45,victor.palmer071@platform.example.com
,PAY-202101-00000000022,ORD-202101-0000000823,CUST-0000241739,2021-01-08 15:16:24,Phonepe,Refunded,1597.94,BRL,BRA,South America,,true,2021-01-08 15:16:24,stephen.clark001@analytics.example.com
,PAY-202101-00000000023,ORD-202101-0000002421,CUST-0000229560,2021-01-01 08:09:16,Paytm,Success,2983.36,GBP,GBR,Europe,,false,2021-01-01 08:09:16,timothy.cameron104@commerce.example.com
,PAY-202101-00000000024,ORD-202101-0000004164,CUST-0000240458,2021-01-24 12:04:03,PayPal,Success,305.05,AUD,AUS,Oceania,,false,2021-01-24 12:04:03,patrick.gonzalez035@dataops.example.com
,PAY-202101-00000000025,ORD-202101-0000002927,CUST-0000242118,2021-01-05 05:56:59,PayPal,Success,3411.51,EUR,DEU,Europe,,false,2021-01-05 05:56:59,ryan.steele043@commerce.example.com
,PAY-202101-00000000026,ORD-202101-0000002364,CUST-0000234766,2021-01-28 08:07:09,Bank Transfer,Success,2490.17,MXN,MEX,North America,,false,2021-01-28 08:07:09,susan.rice083@commerce.example.com
,PAY-202101-00000000027,ORD-202101-0000000765,CUST-0000233207,2021-01-20 09:31:06,Phonepe,Success,576.18,GBP,GBR,Europe,,false,2021-01-20 09:31:06,andrea.cummings039@platform.example.com
,PAY-202101-00000000028,ORD-202101-0000002046,CUST-0000233826,2021-01-01 19:02:44,PayPal,Success,3460.38,JPY,JPN,Asia,,false,2021-01-01 19:02:44,alyssa.richards002@commerce.example.com
,PAY-202101-00000000029,ORD-202101-0000002043,CUST-0000235370,2021-01-27 01:24:46,Debit Card,Success,580.87,INR,IND,Asia,,false,2021-01-27 01:24:46,jason.franklin045@dataops.example.com
,PAY-202101-00000000030,ORD-202101-0000003286,CUST-0000228594,2021-01-10 14:47:09,Apple Pay,Success,1453.5,EUR,DEU,Europe,,false,2021-01-10 14:47:09,brandi.carter038@dataops.example.com
,PAY-202101-00000000031,ORD-202101-0000002521,CUST-0000242951,2021-01-25 06:51:11,Gift Card,Success,2680.23,EUR,FRA,Europe,,false,2021-01-25 06:51:11,michael.berger060@platform.example.com
,PAY-202101-00000000032,ORD-202101-0000001295,CUST-0000238017,2021-01-08 07:44:53,Debit Card,Success,1139.68,EUR,NLD,Europe,,false,2021-01-08 07:44:53,ashley.marks069@commerce.example.com
,PAY-202101-00000000033,ORD-202101-0000003809,CUST-0000237348,2021-01-24 02:34:13,Buy Now Pay Later,Success,1180.17,EUR,DEU,Europe,,false,2021-01-24 02:34:13,kelsey.taylor010@platform.example.com
,PAY-202101-00000000034,ORD-202101-0000003822,CUST-0000237078,2021-01-12 23:23:24,Apple Pay,Success,2522.59,AED,ARE,Asia,,false,2021-01-12 23:23:24,jennifer.hudson020@analytics.example.com
,PAY-202101-00000000035,ORD-202101-0000000729,CUST-0000243701,2021-01-29 01:22:38,Paytm,Success,1146.3,GBP,GBR,Europe,,false,2021-01-29 01:22:38,james.proctor094@dataops.example.com
,PAY-202101-00000000036,ORD-202101-0000002019,CUST-0000232030,2021-01-02 17:50:09,Credit Card,Success,2459.32,GBP,GBR,Europe,,false,2021-01-02 17:50:09,brandi.carter038@dataops.example.com
,PAY-202101-00000000037,ORD-202101-0000000330,CUST-0000243516,2021-01-14 14:13:37,Paytm,Success,1313.17,AED,ARE,Asia,,false,2021-01-14 14:13:37,micheal.chen050@dataops.example.com
,PAY-202101-00000000038,ORD-202101-0000004894,CUST-0000231574,2021-01-25 23:04:24,Credit Card,Success,1625.1,GBP,GBR,Europe,,false,2021-01-25 23:04:24,jennifer.bauer068@analytics.example.com
