campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2023-11-000000,Holiday Discover Campaign,Performance,Affiliate,Google,direct,JPN,Asia,2023-11-16,2023-11-20,460630.19,436428.74,JPY,136117,2161,88,2023-11-16 14:32:21,amy.holmes103@dataops.example.com
,CAMP-2023-11-000001,Member None Campaign,Retention,TikTok,CRM,referral,GBR,Europe,2023-11-22,2023-11-29,439896.67,325764.58,GBP,91584,7282,617,2023-11-22 01:53:40,joseph.johnson049@dataops.example.com
,CAMP-2023-11-000002,Winter Manager Campaign,Performance,Affiliate,Meta,social,JPN,Asia,2023-11-22,2023-12-19,253690.35,200023.55,JPY,145807,2510,113,2023-11-22 02:12:42,brittany.rose019@commerce.example.com
,CAMP-2023-11-000003,Back-to-School Must Campaign,Flash Sale,Organic,Google,direct,AUS,Oceania,2023-11-15,2023-12-07,41985.8,30699.53,AUD,147255,1473,181,2023-11-15 22:35:22,christopher.reed095@commerce.example.com
,CAMP-2023-11-000004,Summer Participant Campaign,Performance,Google Ads,Google,organic,MEX,North America,2023-11-12,2023-11-25,51957.22,44944.47,MXN,232580,3031,522,2023-11-12 13:25:22,jennifer.erickson018@platform.example.com
,CAMP-2023-11-000005,Back-to-School Minute Campaign,Seasonal,Google Ads,TikTok,organic,BRA,South America,2023-11-05,2023-11-16,348439.99,351738.96,BRL,151521,5358,574,2023-11-05 18:39:15,shawn.baxter004@dataops.example.com
,CAMP-2023-11-000006,Summer Feel Campaign,Seasonal,Email,TikTok,social,IND,Asia,2023-11-28,2023-12-28,76656.74,61488.8,INR,60091,3421,210,2023-11-28 03:55:12,jillian.russo115@commerce.example.com
,CAMP-2023-11-000007,Growth Ever Campaign,Brand,Google Ads,TikTok,organic,NLD,Europe,2023-11-12,2023-11-19,399299.36,200430.03,EUR,96239,4245,471,2023-11-12 17:47:18,renee.harvey080@dataops.example.com
,CAMP-2023-11-000008,Holiday Billion Campaign,Flash Sale,Affiliate,CRM,affiliate,USA,North America,2023-11-27,2023-12-13,78436.8,38933.0,USD,398925,31825,5230,2023-11-27 08:38:05,susan.rice083@commerce.example.com
,CAMP-2023-11-000009,Member Figure Campaign,Retention,TikTok,Partner,referral,MEX,North America,2023-11-20,2023-12-08,421370.01,358060.9,MXN,61574,2927,364,2023-11-20 06:08:34,patrick.gonzalez035@dataops.example.com
,CAMP-2023-11-000010,Growth Main Campaign,Retention,TikTok,CRM,affiliate,AUS,Oceania,2023-11-29,2023-12-24,108768.41,102666.94,AUD,44340,3398,293,2023-11-29 06:46:10,david.cabrera119@dataops.example.com
,CAMP-2023-11-000011,Member Imagine Campaign,Seasonal,Email,CRM,cpc,IND,Asia,2023-11-06,2023-11-19,442314.29,264124.39,INR,48220,2333,313,2023-11-06 18:42:42,brian.taylor114@analytics.example.com
,CAMP-2023-11-000012,Member Enough Campaign,Flash Sale,Meta,TikTok,social,BRA,South America,2023-11-06,2023-11-16,398774.52,372759.21,BRL,237851,17125,1385,2023-11-06 11:53:58,christine.johnson056@commerce.example.com
,CAMP-2023-11-000013,Member Else Campaign,Launch,Affiliate,TikTok,direct,MEX,North America,2023-11-02,2023-12-06,178685.05,67173.25,MXN,64337,3146,277,2023-11-02 08:50:37,joseph.johnson049@dataops.example.com
,CAMP-2023-11-000014,Growth Mean Campaign,Retention,Affiliate,Partner,affiliate,SGP,Asia,2023-11-07,2023-11-29,406579.84,204437.83,SGD,446405,6223,858,2023-11-07 18:13:03,timothy.cameron104@commerce.example.com
,CAMP-2023-11-000015,Growth Least Campaign,Launch,Google Ads,Partner,direct,GBR,Europe,2023-11-12,2023-12-11,147328.11,111354.99,GBP,73095,3372,261,2023-11-12 02:12:54,andrew.ellis102@analytics.example.com
,CAMP-2023-11-000016,Back-to-School Health Campaign,Brand,Affiliate,Partner,organic,MEX,North America,2023-11-25,2023-12-26,409790.27,209418.26,MXN,51343,4093,736,2023-11-25 20:34:07,crystal.smith022@platform.example.com
,CAMP-2023-11-000017,Growth Identify Campaign,Launch,Display,Meta,organic,CAN,North America,2023-11-18,2023-12-02,190004.18,94890.02,CAD,65283,3694,68,2023-11-18 02:25:39,richard.bradshaw051@platform.example.com
,CAMP-2023-11-000018,Member Baby Campaign,Performance,Email,TikTok,direct,ARE,Asia,2023-11-08,2023-12-13,257969.76,133354.17,AED,181445,12012,1619,2023-11-08 23:52:44,taylor.cunningham023@commerce.example.com
,CAMP-2023-11-000019,Growth Possible Campaign,Retention,Display,Google,affiliate,IND,Asia,2023-11-01,2023-11-17,130181.3,80028.31,INR,89894,5062,215,2023-11-01 14:42:37,jennifer.bauer068@analytics.example.com
,CAMP-2023-11-000020,Winter Discover Campaign,Retention,Email,CRM,email,AUS,Oceania,2023-11-26,2023-12-15,360605.94,315028.87,AUD,37460,2324,197,2023-11-26 15:57:56,renee.harvey080@dataops.example.com
,CAMP-2023-11-000021,Summer Activity Campaign,Flash Sale,TikTok,Google,social,NLD,Europe,2023-11-05,2023-11-29,271633.67,271073.13,EUR,234871,14573,1299,2023-11-05 09:19:55,lance.williams029@platform.example.com
,CAMP-2023-11-000022,Member Serious Campaign,Seasonal,Google Ads,Partner,social,MEX,North America,2023-11-01,2023-11-19,413065.44,323439.83,MXN,254042,7385,922,2023-11-01 12:02:13,tiffany.freeman101@analytics.example.com
,CAMP-2023-11-000023,Holiday Any Campaign,Brand,TikTok,Google,referral,ESP,Europe,2023-11-03,2023-11-11,23365.4,19793.91,EUR,12653,465,34,2023-11-03 14:12:13,christine.johnson056@commerce.example.com
,CAMP-2023-11-000024,Winter Listen Campaign,Brand,Organic,Google,cpc,FRA,Europe,2023-11-06,2023-11-20,80556.15,50479.02,EUR,61113,4444,72,2023-11-06 17:51:21,yolanda.vasquez005@platform.example.com
,CAMP-2023-11-000025,Back-to-School Work Campaign,Launch,Email,CRM,social,NLD,Europe,2023-11-12,2023-12-11,428889.78,324656.77,EUR,13892,146,2,2023-11-12 10:33:22,kristen.bailey110@analytics.example.com
,CAMP-2023-11-000026,Member While Campaign,Launch,Google Ads,Partner,referral,ITA,Europe,2023-11-05,2023-11-17,173515.94,62817.4,EUR,524348,19562,2006,2023-11-05 17:42:25,tina.williams074@commerce.example.com
,CAMP-2023-11-000027,Growth Give Campaign,Brand,TikTok,Partner,referral,DEU,Europe,2023-11-25,2023-11-29,270679.07,130172.96,EUR,24511,1309,202,2023-11-25 03:29:10,micheal.chen050@dataops.example.com
,CAMP-2023-11-000028,Summer Race Campaign,Launch,Organic,Google,email,ESP,Europe,2023-11-10,2023-11-21,155973.46,121602.19,EUR,83624,3458,457,2023-11-10 17:42:17,christine.johnson056@commerce.example.com
,CAMP-2023-11-000029,Holiday Early Campaign,Launch,TikTok,CRM,affiliate,ITA,Europe,2023-11-09,2023-11-15,15698.15,15559.75,EUR,2484,147,10,2023-11-09 12:21:25,christine.johnson056@commerce.example.com
,CAMP-2023-11-000030,Growth Response Campaign,Brand,Google Ads,TikTok,cpc,GBR,Europe,2023-11-13,2023-12-07,182791.91,140250.41,GBP,143021,4114,735,2023-11-13 16:08:56,victoria.medina044@dataops.example.com
,CAMP-2023-11-000031,Back-to-School Dream Campaign,Retention,Organic,Google,referral,GBR,Europe,2023-11-21,2023-12-11,43702.07,38000.27,GBP,242977,17740,3037,2023-11-21 01:54:32,darren.anderson025@dataops.example.com
,CAMP-2023-11-000032,Growth Security Campaign,Launch,Meta,CRM,direct,BRA,South America,2023-11-14,2023-12-01,174267.84,70135.28,BRL,158455,8572,445,2023-11-14 05:25:46,jennifer.bauer068@analytics.example.com
,CAMP-2023-11-000033,Holiday Measure Campaign,Flash Sale,Affiliate,TikTok,email,ARE,Asia,2023-11-24,2023-12-10,334805.49,157264.63,AED,98210,1304,85,2023-11-24 16:24:59,yesenia.arnold040@platform.example.com
,CAMP-2023-11-000034,Member State Campaign,Brand,Email,TikTok,social,JPN,Asia,2023-11-10,2023-12-08,221746.72,123928.32,JPY,56422,1222,34,2023-11-10 19:13:01,crystal.smith022@platform.example.com
,CAMP-2023-11-000035,Summer Take Campaign,Flash Sale,TikTok,Google,email,ITA,Europe,2023-11-06,2023-11-15,70075.41,31098.15,EUR,49373,2416,379,2023-11-06 10:56:11,stephen.daniels076@commerce.example.com
,CAMP-2023-11-000036,Back-to-School Young Campaign,Brand,Affiliate,TikTok,organic,SGP,Asia,2023-11-15,2023-11-18,178503.45,94015.15,SGD,85899,5902,848,2023-11-15 04:54:27,tiffany.freeman101@analytics.example.com
,CAMP-2023-11-000037,Member Civil Campaign,Performance,Organic,TikTok,referral,JPN,Asia,2023-11-12,2023-12-08,77933.5,66921.3,JPY,245494,17569,2427,2023-11-12 01:08:20,katelyn.pitts017@commerce.example.com
,CAMP-2023-11-000038,Member Red Campaign,Performance,Organic,Google,affiliate,AUS,Oceania,2023-11-15,2023-11-30,233864.6,169049.69,AUD,270353,12559,623,2023-11-15 08:12:45,amy.holmes103@dataops.example.com
,CAMP-2023-11-000039,Member Option Campaign,Retention,Display,CRM,referral,DEU,Europe,2023-11-28,2024-01-01,173851.13,147639.3,EUR,164263,4779,277,2023-11-28 13:51:33,kelsey.taylor010@platform.example.com
,CAMP-2023-11-000040,Summer Democrat Campaign,Performance,Email,Google,referral,DEU,Europe,2023-11-08,2023-11-29,493838.6,338292.71,EUR,125746,3706,137,2023-11-08 01:01:09,jennifer.hudson020@analytics.example.com
,CAMP-2023-11-000041,Member Because Campaign,Brand,Meta,Partner,referral,ESP,Europe,2023-11-13,2023-12-15,355772.2,270075.47,EUR,610294,33381,5677,2023-11-13 20:30:42,timothy.cannon081@analytics.example.com
,CAMP-2023-11-000042,Back-to-School Hour Campaign,Launch,TikTok,Meta,email,SGP,Asia,2023-11-10,2023-11-22,333906.87,176974.41,SGD,334885,10208,645,2023-11-10 16:07:25,brian.taylor114@analytics.example.com
,CAMP-2023-11-000043,Member Production Campaign,Brand,Display,CRM,affiliate,JPN,Asia,2023-11-26,2023-12-24,150354.96,127740.8,JPY,102631,6263,690,2023-11-26 21:01:46,patrick.gonzalez035@dataops.example.com
,CAMP-2023-11-000044,Back-to-School Save Campaign,Retention,TikTok,CRM,cpc,NLD,Europe,2023-11-03,2023-12-03,408360.97,391587.85,EUR,21634,1463,72,2023-11-03 06:58:44,brandi.carter038@dataops.example.com
,CAMP-2023-11-000045,Growth Gas Campaign,Performance,Email,CRM,referral,JPN,Asia,2023-11-12,2023-12-17,248469.64,212585.84,JPY,25978,613,59,2023-11-12 18:40:56,michael.berger060@platform.example.com
,CAMP-2023-11-000046,Winter Several Campaign,Performance,Organic,TikTok,email,CAN,North America,2023-11-11,2023-11-23,319831.05,193220.11,CAD,334147,6805,153,2023-11-11 13:47:31,jonathan.estrada093@commerce.example.com
,CAMP-2023-11-000047,Member Help Campaign,Brand,Google Ads,Meta,email,GBR,Europe,2023-11-07,2023-11-27,52852.85,31400.64,GBP,338117,18783,1747,2023-11-07 19:12:06,john.mullins109@commerce.example.com
,CAMP-2023-11-000048,Summer Success Campaign,Flash Sale,Google Ads,Google,referral,IND,Asia,2023-11-11,2023-12-02,469521.6,233128.02,INR,219238,2602,356,2023-11-11 07:23:47,christine.johnson056@commerce.example.com
,CAMP-2023-11-000049,Winter Race Campaign,Launch,TikTok,Google,social,ITA,Europe,2023-11-18,2023-12-08,393322.3,249875.37,EUR,386723,20213,722,2023-11-18 05:21:15,andrea.cummings039@platform.example.com
,CAMP-2023-11-000050,Growth Research Campaign,Launch,TikTok,CRM,referral,BRA,South America,2023-11-16,2023-12-05,255952.34,218464.09,BRL,92878,7373,494,2023-11-16 23:42:05,peter.martinez098@platform.example.com
,CAMP-2023-11-000051,Growth Everything Campaign,Performance,Email,Google,direct,JPN,Asia,2023-11-01,2023-11-07,22467.22,13789.93,JPY,284762,7296,329,2023-11-01 04:56:43,jennifer.erickson018@platform.example.com
,CAMP-2023-11-000052,Winter Full Campaign,Flash Sale,Display,TikTok,direct,DEU,Europe,2023-11-03,2023-11-19,376046.15,372450.08,EUR,56007,1410,20,2023-11-03 16:11:20,christine.johnson056@commerce.example.com
,CAMP-2023-11-000053,Holiday House Campaign,Performance,Google Ads,TikTok,email,JPN,Asia,2023-11-02,2023-11-16,461578.46,263116.38,JPY,123930,6361,820,2023-11-02 00:51:04,darren.anderson025@dataops.example.com
,CAMP-2023-11-000054,Holiday Expect Campaign,Flash Sale,Affiliate,CRM,email,CAN,North America,2023-11-07,2023-11-26,152387.04,62530.7,CAD,67371,5052,490,2023-11-07 06:00:53,jonathan.estrada093@commerce.example.com
,CAMP-2023-11-000055,Back-to-School Space Campaign,Seasonal,TikTok,CRM,affiliate,BRA,South America,2023-11-18,2023-12-22,446992.82,430883.87,BRL,31690,2018,44,2023-11-18 03:28:56,andrea.cummings039@platform.example.com
,CAMP-2023-11-000056,Summer House Campaign,Performance,Email,TikTok,social,AUS,Oceania,2023-11-06,2023-12-06,113983.54,114829.69,AUD,53060,691,104,2023-11-06 03:57:30,jonathan.estrada093@commerce.example.com
,CAMP-2023-11-000057,Member Do Campaign,Performance,TikTok,Partner,organic,CAN,North America,2023-11-08,2023-11-19,495021.86,368032.6,CAD,94659,6828,639,2023-11-08 20:51:18,peter.martinez098@platform.example.com
,CAMP-2023-11-000058,Member Realize Campaign,Performance,TikTok,TikTok,email,JPN,Asia,2023-11-10,2023-11-13,99038.24,61946.29,JPY,181091,11544,689,2023-11-10 03:32:26,jennifer.hudson020@analytics.example.com
,CAMP-2023-11-000059,Back-to-School Candidate Campaign,Performance,TikTok,CRM,direct,BRA,South America,2023-11-17,2023-11-22,435609.69,208103.54,BRL,57804,3877,350,2023-11-17 04:41:12,eric.mullen052@dataops.example.com
,CAMP-2023-11-000060,Back-to-School Training Campaign,Retention,Google Ads,TikTok,cpc,IND,Asia,2023-11-12,2023-11-23,499282.46,358610.15,INR,112066,2241,54,2023-11-12 10:45:23,yesenia.arnold040@platform.example.com
,CAMP-2023-11-000061,Member Cost Campaign,Flash Sale,Display,CRM,affiliate,USA,North America,2023-11-05,2023-11-19,402659.23,292590.52,USD,35091,748,11,2023-11-05 09:04:07,andrea.cummings039@platform.example.com
,CAMP-2023-11-000062,Holiday May Campaign,Retention,Display,Partner,affiliate,FRA,Europe,2023-11-26,2023-12-02,139247.27,140080.97,EUR,355890,18897,3128,2023-11-26 15:44:04,lance.williams029@platform.example.com
,CAMP-2023-11-000063,Summer Under Campaign,Brand,Meta,CRM,organic,NLD,Europe,2023-11-07,2023-11-28,261328.98,189510.51,EUR,50306,3819,143,2023-11-07 15:01:51,anita.garcia021@dataops.example.com
,CAMP-2023-11-000064,Winter Somebody Campaign,Performance,Organic,CRM,social,ITA,Europe,2023-11-27,2023-12-20,308623.8,284141.52,EUR,525364,37613,5132,2023-11-27 04:36:07,james.richardson118@dataops.example.com
,CAMP-2023-11-000065,Member Pick Campaign,Seasonal,Email,Google,social,IND,Asia,2023-11-09,2023-12-03,272071.1,266978.32,INR,44491,3464,141,2023-11-09 21:48:14,troy.boone097@platform.example.com
,CAMP-2023-11-000066,Summer Sell Campaign,Performance,TikTok,Google,direct,MEX,North America,2023-11-06,2023-11-17,197846.82,76653.03,MXN,21687,1648,267,2023-11-06 17:37:53,brandon.yu006@analytics.example.com
,CAMP-2023-11-000067,Holiday Will Campaign,Performance,Google Ads,Meta,affiliate,IND,Asia,2023-11-03,2023-11-18,237728.17,100590.84,INR,122347,9124,873,2023-11-03 05:48:13,sylvia.diaz107@dataops.example.com
,CAMP-2023-11-000068,Growth Order Campaign,Seasonal,Email,Google,social,MEX,North America,2023-11-14,2023-12-15,1253.34,943.26,MXN,143645,6171,576,2023-11-14 15:11:45,brandi.carter038@dataops.example.com
,CAMP-2023-11-000069,Member And Campaign,Launch,Affiliate,Meta,organic,BRA,South America,2023-11-05,2023-11-18,262690.24,181215.54,BRL,47047,2070,139,2023-11-05 18:41:57,brittany.rose019@commerce.example.com
,CAMP-2023-11-000070,Growth Save Campaign,Retention,TikTok,Google,organic,USA,North America,2023-11-24,2023-12-18,72928.28,51157.5,USD,312200,16879,1692,2023-11-24 04:11:56,kristen.bailey110@analytics.example.com
,CAMP-2023-11-000071,Holiday Citizen Campaign,Flash Sale,Organic,TikTok,organic,NLD,Europe,2023-11-09,2023-11-27,142172.25,46845.83,EUR,262533,16390,180,2023-11-09 04:05:23,brittany.rose019@commerce.example.com
,CAMP-2023-11-000072,Holiday We Campaign,Performance,Affiliate,Partner,email,IND,Asia,2023-11-20,2023-11-28,382851.03,337702.78,INR,249281,17037,2055,2023-11-20 00:29:23,renee.harvey080@dataops.example.com
,CAMP-2023-11-000073,Winter Medical Campaign,Retention,Google Ads,Meta,cpc,JPN,Asia,2023-11-22,2023-12-20,282586.47,101322.58,JPY,382084,14299,2355,2023-11-22 20:44:40,andrew.ellis102@analytics.example.com
,CAMP-2023-11-000074,Holiday Film Campaign,Retention,Display,Google,affiliate,MEX,North America,2023-11-28,2023-12-21,436227.03,379021.95,MXN,56705,620,61,2023-11-28 19:57:31,kelsey.taylor010@platform.example.com
,CAMP-2023-11-000075,Back-to-School Stock Campaign,Performance,Display,CRM,social,NLD,Europe,2023-11-25,2023-12-25,78664.01,53948.37,EUR,35961,2642,242,2023-11-25 02:17:48,jennifer.bauer068@analytics.example.com
,CAMP-2023-11-000076,Back-to-School Possible Campaign,Retention,Affiliate,Partner,organic,FRA,Europe,2023-11-09,2023-12-07,125154.98,103882.86,EUR,168187,7066,602,2023-11-09 15:55:41,michael.berger060@platform.example.com
,CAMP-2023-11-000077,Holiday Probably Campaign,Seasonal,Google Ads,TikTok,social,IND,Asia,2023-11-21,2023-12-04,37177.28,14057.56,INR,160890,11646,1284,2023-11-21 15:30:25,rachel.hall062@platform.example.com
,CAMP-2023-11-000078,Member Experience Campaign,Launch,Display,Google,organic,DEU,Europe,2023-11-03,2023-12-04,392280.76,190204.28,EUR,61662,3755,330,2023-11-03 14:08:27,joseph.johnson049@dataops.example.com
,CAMP-2023-11-000079,Growth Drug Campaign,Launch,TikTok,TikTok,organic,ITA,Europe,2023-11-20,2023-12-02,466126.49,221856.09,EUR,117339,5665,670,2023-11-20 20:43:21,ryan.steele043@commerce.example.com
,CAMP-2023-11-000080,Holiday Ok Campaign,Performance,Google Ads,Meta,referral,NLD,Europe,2023-11-22,2023-12-05,124551.18,44261.31,EUR,100862,7420,541,2023-11-22 04:57:19,rachel.hall062@platform.example.com
,CAMP-2023-11-000081,Back-to-School Even Campaign,Brand,Email,Google,cpc,MEX,North America,2023-11-27,2023-12-25,436379.55,433103.75,MXN,25371,1332,229,2023-11-27 01:47:46,michael.johnson061@platform.example.com
,CAMP-2023-11-000082,Back-to-School Into Campaign,Flash Sale,Email,Meta,organic,SGP,Asia,2023-11-19,2023-12-16,348695.58,216407.58,SGD,168427,9690,372,2023-11-19 21:19:32,stephen.daniels076@commerce.example.com
,CAMP-2023-11-000083,Winter Term Campaign,Retention,Google Ads,Partner,email,BRA,South America,2023-11-10,2023-11-15,387885.07,246086.03,BRL,81870,1766,35,2023-11-10 22:56:45,rachel.hall062@platform.example.com
,CAMP-2023-11-000084,Summer Left Campaign,Performance,Affiliate,Meta,email,BRA,South America,2023-11-03,2023-11-11,77499.1,31756.56,BRL,193580,9090,1115,2023-11-03 18:28:19,jennifer.erickson018@platform.example.com
,CAMP-2023-11-000085,Holiday Tonight Campaign,Brand,TikTok,Google,direct,CAN,North America,2023-11-07,2023-11-11,497434.72,483689.2,CAD,241580,9380,741,2023-11-07 14:13:09,michael.johnson061@platform.example.com
,CAMP-2023-11-000086,Winter Produce Campaign,Launch,TikTok,CRM,cpc,DEU,Europe,2023-11-27,2023-12-20,252157.44,199870.89,EUR,182885,1840,206,2023-11-27 13:18:36,victor.palmer071@platform.example.com
,CAMP-2023-11-000087,Growth On Campaign,Flash Sale,Affiliate,Meta,affiliate,AUS,Oceania,2023-11-15,2023-12-02,177512.25,54568.45,AUD,115812,7209,577,2023-11-15 02:44:48,stephen.clark001@analytics.example.com
,CAMP-2023-11-000088,Member Across Campaign,Brand,Email,Partner,organic,DEU,Europe,2023-11-08,2023-12-13,440556.12,311564.74,EUR,101336,5853,888,2023-11-08 16:58:20,jennifer.bauer068@analytics.example.com
,CAMP-2023-11-000089,Growth Style Campaign,Retention,Meta,Meta,social,GBR,Europe,2023-11-10,2023-12-07,301866.33,126090.28,GBP,57711,4320,178,2023-11-10 01:07:30,brian.taylor114@analytics.example.com
,CAMP-2023-11-000090,Growth Customer Campaign,Brand,Organic,Meta,affiliate,JPN,Asia,2023-11-25,2023-12-08,228945.98,206191.37,JPY,107003,1700,273,2023-11-25 19:07:20,darren.anderson025@dataops.example.com
,CAMP-2023-11-000091,Winter Task Campaign,Seasonal,Email,CRM,cpc,ESP,Europe,2023-11-08,2023-12-08,147773.17,132268.87,EUR,46406,597,36,2023-11-08 20:14:53,jonathan.estrada093@commerce.example.com
,CAMP-2023-11-000092,Holiday Against Campaign,Retention,Meta,TikTok,referral,ARE,Asia,2023-11-08,2023-12-03,39274.43,22604.15,AED,74511,2370,46,2023-11-08 11:25:55,richard.bradshaw051@platform.example.com
,CAMP-2023-11-000093,Growth Sport Campaign,Seasonal,TikTok,Partner,organic,MEX,North America,2023-11-17,2023-12-22,77928.06,74943.42,MXN,216999,8568,349,2023-11-17 19:49:38,joann.clark089@commerce.example.com
,CAMP-2023-11-000094,Back-to-School Matter Campaign,Retention,Meta,Google,cpc,MEX,North America,2023-11-12,2023-12-11,457327.46,198904.55,MXN,215285,12373,1723,2023-11-12 22:49:41,christine.carter078@commerce.example.com
,CAMP-2023-11-000095,Back-to-School Parent Campaign,Brand,TikTok,Meta,cpc,GBR,Europe,2023-11-10,2023-12-11,77998.27,46161.4,GBP,190784,7511,1031,2023-11-10 16:36:04,john.mullins109@commerce.example.com
,CAMP-2023-11-000096,Winter Oil Campaign,Flash Sale,Google Ads,TikTok,referral,AUS,Oceania,2023-11-20,2023-12-08,364220.31,156918.16,AUD,56615,3249,388,2023-11-20 11:56:02,patrick.gonzalez035@dataops.example.com
,CAMP-2023-11-000097,Summer Stay Campaign,Flash Sale,Organic,TikTok,cpc,ARE,Asia,2023-11-01,2023-12-02,26190.43,23642.24,AED,39524,2343,290,2023-11-01 00:04:17,eric.horton058@analytics.example.com
,CAMP-2023-11-000098,Member Price Campaign,Seasonal,Organic,TikTok,email,GBR,Europe,2023-11-27,2023-12-03,144839.83,140023.65,GBP,18934,1441,245,2023-11-27 21:52:01,anita.garcia021@dataops.example.com
,CAMP-2023-11-000099,Holiday If Campaign,Brand,Affiliate,Google,affiliate,ARE,Asia,2023-11-02,2023-11-05,431782.07,145769.3,AED,79979,2027,75,2023-11-02 02:13:59,andrew.ellis102@analytics.example.com
,CAMP-2023-11-000100,Holiday Decide Campaign,Performance,Email,Partner,email,FRA,Europe,2023-11-23,2023-12-21,168794.66,86044.12,EUR,93519,1618,227,2023-11-23 00:04:18,shawn.baxter004@dataops.example.com
,CAMP-2023-11-000101,Summer Sure Campaign,Retention,Email,Partner,cpc,ARE,Asia,2023-11-25,2023-12-22,292727.77,278863.77,AED,114899,5604,467,2023-11-25 03:43:08,eric.mullen052@dataops.example.com
,CAMP-2023-11-000102,Member Memory Campaign,Launch,Google Ads,Partner,email,ITA,Europe,2023-11-10,2023-12-03,378632.55,368066.58,EUR,197463,4284,495,2023-11-10 03:03:24,jonathan.estrada093@commerce.example.com
