payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202501-00000000000,ORD-202501-0000003839,CUST-0001536759,2025-01-26 04:07:47,Gift Card,Success,2379.34,SGD,SGP,Asia,,false,2025-01-26 04:07:47,jennifer.erickson018@platform.example.com
,PAY-202501-00000000001,ORD-202501-0000001733,CUST-0001524501,2025-01-29 07:38:07,Debit Card,Pending,3362.73,MXN,MEX,North America,,false,2025-01-29 07:38:07,tiffany.freeman101@analytics.example.com
,PAY-202501-00000000002,ORD-202501-0000001982,CUST-0001550575,2025-01-07 01:48:49,Apple Pay,Success,2775.2,USD,USA,North America,,false,2025-01-07 01:48:49,jennifer.hudson020@analytics.example.com
,PAY-202501-00000000003,ORD-202501-0000005066,CUST-0001549512,2025-01-05 05:21:12,Buy Now Pay Later,Success,1413.5,INR,IND,Asia,,false,2025-01-05 05:21:12,jeffery.miller012@commerce.example.com
,PAY-202501-00000000004,ORD-202501-0000001303,CUST-0001527419,2025-01-14 16:00:35,Debit Card,Success,2401.99,EUR,ITA,Europe,,false,2025-01-14 16:00:35,jonathan.jimenez057@platform.example.com
,PAY-202501-00000000005,ORD-202501-0000002556,CUST-0001535157,2025-01-19 07:37:22,Google Pay,Success,2976.3,CAD,CAN,North America,,false,2025-01-19 07:37:22,curtis.williams033@dataops.example.com
,PAY-202501-00000000006,ORD-202501-0000003654,CUST-0001536987,2025-01-01 19:30:15,Apple Pay,Success,1295.28,EUR,ESP,Europe,,false,2025-01-01 19:30:15,sandra.hunter036@platform.example.com
,PAY-202501-00000000007,ORD-202501-0000005739,CUST-0001536766,2025-01-13 08:15:36,Apple Pay,Success,1946.39,INR,IND,Asia,,false,2025-01-13 08:15:36,lisa.kim091@platform.example.com
,PAY-202501-00000000008,ORD-202501-0000007962,CUST-0001546707,2025-01-25 01:29:41,Credit Card,Success,1501.17,EUR,NLD,Europe,,false,2025-01-25 01:29:41,brandi.carter038@dataops.example.com
,PAY-202501-00000000009,ORD-202501-0000007107,CUST-0001538214,2025-01-02 04:20:48,Credit Card,Success,3443.34,EUR,ESP,Europe,,false,2025-01-02 04:20:48,sandra.hunter036@platform.example.com
,PAY-202501-00000000010,ORD-202501-0000001134,CUST-0001539880,2025-01-20 23:04:14,Credit Card,Success,1931.92,EUR,ESP,Europe,,false,2025-01-20 23:04:14,david.cabrera119@dataops.example.com
,PAY-202501-00000000011,ORD-202501-0000008096,CUST-0001544474,2025-01-27 00:18:39,Credit Card,Success,3306.52,EUR,NLD,Europe,,false,2025-01-27 00:18:39,chelsea.patel065@commerce.example.com
,PAY-202501-00000000012,ORD-202501-0000007378,CUST-0001528305,2025-01-18 04:58:07,Paytm,Success,1164.77,USD,USA,North America,,false,2025-01-18 04:58:07,tara.hansen055@dataops.example.com
,PAY-202501-00000000013,ORD-202501-0000002790,CUST-0001541811,2025-01-19 05:04:57,Apple Pay,Success,207.26,AUD,AUS,Oceania,,false,2025-01-19 05:04:57,jonathan.jimenez057@platform.example.com
,PAY-202501-00000000014,ORD-202501-0000001502,CUST-0001537170,2025-01-18 14:41:25,Debit Card,Success,2123.11,AED,ARE,Asia,,false,2025-01-18 14:41:25,eric.rowe100@platform.example.com
,PAY-202501-00000000015,ORD-202501-0000006996,CUST-0001551659,2025-01-13 16:13:51,Debit Card,Success,184.66,CAD,CAN,North America,,false,2025-01-13 16:13:51,kevin.mathews014@analytics.example.com
,PAY-202501-00000000016,ORD-202501-0000005296,CUST-0001526767,2025-01-30 02:16:31,Paytm,Failed,2255.87,EUR,ITA,Europe,Insufficient funds,false,2025-01-30 02:16:31,jeffery.miller012@commerce.example.com
,PAY-202501-00000000017,ORD-202501-0000008686,CUST-0001547110,2025-01-03 15:03:51,Buy Now Pay Later,Refunded,2931.56,GBP,GBR,Europe,,true,2025-01-03 15:03:51,chelsea.patel065@commerce.example.com
,PAY-202501-00000000018,ORD-202501-0000004962,CUST-0001543925,2025-01-30 05:44:28,Credit Card,Success,2153.67,INR,IND,Asia,,false,2025-01-30 05:44:28,anita.garcia021@dataops.example.com
,PAY-202501-00000000019,ORD-202501-0000005938,CUST-0001526184,2025-01-10 01:00:30,Bank Transfer,Success,570.13,AUD,AUS,Oceania,,false,2025-01-10 01:00:30,taylor.cunningham023@commerce.example.com
,PAY-202501-00000000020,ORD-202501-0000003660,CUST-0001529175,2025-01-31 20:12:59,Buy Now Pay Later,Success,3403.3,JPY,JPN,Asia,,false,2025-01-31 20:12:59,eric.horton058@analytics.example.com
,PAY-202501-00000000021,ORD-202501-0000003824,CUST-0001544292,2025-01-01 19:50:24,Gift Card,Pending,221.87,AED,ARE,Asia,,false,2025-01-01 19:50:24,christine.johnson056@commerce.example.com
,PAY-202501-00000000022,ORD-202501-0000004427,CUST-0001529494,2025-01-28 16:42:55,Gift Card,Success,1412.66,USD,USA,North America,,false,2025-01-28 16:42:55,willie.long016@dataops.example.com
,PAY-202501-00000000023,ORD-202501-0000007433,CUST-0001546444,2025-01-06 11:25:02,Bank Transfer,Success,1546.71,AED,ARE,Asia,,false,2025-01-06 11:25:02,christine.carter078@commerce.example.com
,PAY-202501-00000000024,ORD-202501-0000007629,CUST-0001527925,2025-01-12 17:23:28,Credit Card,Success,2852.66,AED,ARE,Asia,,false,2025-01-12 17:23:28,rachel.hall062@platform.example.com
,PAY-202501-00000000025,ORD-202501-0000007574,CUST-0001527636,2025-01-31 08:00:55,Gift Card,Success,1742.48,EUR,DEU,Europe,,false,2025-01-31 08:00:55,james.richardson118@dataops.example.com
,PAY-202501-00000000026,ORD-202501-0000003036,CUST-0001540016,2025-01-09 02:18:31,Google Pay,Success,2723.39,INR,IND,Asia,,false,2025-01-09 02:18:31,jennifer.shepherd015@analytics.example.com
,PAY-202501-00000000027,ORD-202501-0000003366,CUST-0001528186,2025-01-30 18:38:19,Paytm,Success,205.18,EUR,ESP,Europe,,false,2025-01-30 18:38:19,james.proctor094@dataops.example.com
,PAY-202501-00000000028,ORD-202501-0000007253,CUST-0001529602,2025-01-11 19:58:10,Gift Card,Success,1699.75,BRL,BRA,South America,,false,2025-01-11 19:58:10,jennifer.erickson018@platform.example.com
,PAY-202501-00000000029,ORD-202501-0000007328,CUST-0001538050,2025-01-20 18:44:47,Bank Transfer,Success,931.04,GBP,GBR,Europe,,false,2025-01-20 18:44:47,michael.brewer084@analytics.example.com
,PAY-202501-00000000030,ORD-202501-0000004194,CUST-0001543863,2025-01-19 14:43:44,Apple Pay,Success,259.57,USD,USA,North America,,false,2025-01-19 14:43:44,victoria.medina044@dataops.example.com
,PAY-202501-00000000031,ORD-202501-0000003535,CUST-0001544026,2025-01-04 21:03:01,Credit Card,Success,1245.44,EUR,ESP,Europe,,false,2025-01-04 21:03:01,samantha.villa073@commerce.example.com
,PAY-202501-00000000032,ORD-202501-0000006305,CUST-0001534261,2025-01-14 16:17:44,PayPal,Success,1029.19,MXN,MEX,North America,,false,2025-01-14 16:17:44,patrick.gonzalez035@dataops.example.com
,PAY-202501-00000000033,ORD-202501-0000008669,CUST-0001551851,2025-01-28 17:27:39,PayPal,Success,1193.17,AUD,AUS,Oceania,,false,2025-01-28 17:27:39,michelle.bender024@analytics.example.com
,PAY-202501-00000000034,ORD-202501-0000000425,CUST-0001534830,2025-01-06 04:44:26,Apple Pay,Success,2094.09,USD,USA,North America,,false,2025-01-06 04:44:26,kimberly.harmon088@commerce.example.com
,PAY-202501-00000000035,ORD-202501-0000008690,CUST-0001552649,2025-01-05 02:14:08,Debit Card,Success,3033.52,BRL,BRA,South America,,false,2025-01-05 02:14:08,jillian.russo115@commerce.example.com
,PAY-202501-00000000036,ORD-202501-0000004011,CUST-0001539486,2025-01-30 01:27:59,Apple Pay,Success,1890.15,SGD,SGP,Asia,,false,2025-01-30 01:27:59,dominic.hodges075@platform.example.com
,PAY-202501-00000000037,ORD-202501-0000002394,CUST-0001548084,2025-01-26 08:18:32,Gift Card,Success,154.53,EUR,FRA,Europe,,false,2025-01-26 08:18:32,jennifer.hudson020@analytics.example.com
,PAY-202501-00000000038,ORD-202501-0000004826,CUST-0001538451,2025-01-16 14:01:03,Debit Card,Success,771.84,CAD,CAN,North America,,false,2025-01-16 14:01:03,kelsey.taylor010@platform.example.com
