seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
479813,SELL-00479813,Bell and Sons,Small Business,Singapore,SGP,Asia,3.79,Active,Seller Fulfilled,2026-07-12,2026-07-12 00:00:00,,true,2026-07-12 13:24:21,richard.bradshaw051@platform.example.com
479814,SELL-00479814,Simmons PLC,Distributor,Japan,JPN,Asia,4.26,Active,Seller Fulfilled,2026-07-20,2026-07-20 00:00:00,,true,2026-07-20 00:09:37,jennifer.erickson018@platform.example.com
479815,SELL-00479815,Baxter-Liu,Small Business,United States,USA,North America,4.05,Active,Seller Fulfilled,2026-07-10,2026-07-10 00:00:00,,true,2026-07-10 00:39:11,michael.brewer084@analytics.example.com
479816,SELL-00479816,Aguilar-West,Brand,France,FRA,Europe,4.58,Inactive,Platform Fulfilled,2026-07-02,2026-07-02 00:00:00,,true,2026-07-02 10:55:53,micheal.hall064@dataops.example.com
479817,SELL-00479817,"Barber, Thompson and Thomas",Distributor,Italy,ITA,Europe,4.95,Active,Platform Fulfilled,2026-07-04,2026-07-04 00:00:00,,true,2026-07-04 06:03:29,ryan.steele043@commerce.example.com
479818,SELL-00479818,"Brewer, Gomez and Wilson",Distributor,India,IND,Asia,3.99,Active,Dropship,2026-07-02,2026-07-02 00:00:00,,true,2026-07-02 13:43:37,ashley.marks069@commerce.example.com
479819,SELL-00479819,Jones LLC,Distributor,India,IND,Asia,4.2,Active,Platform Fulfilled,2026-07-16,2026-07-16 00:00:00,,true,2026-07-16 05:01:05,jason.franklin045@dataops.example.com
479820,SELL-00479820,Campbell PLC,Marketplace,Japan,JPN,Asia,4.76,Active,Dropship,2026-07-31,2026-07-31 00:00:00,,true,2026-07-31 12:55:56,yolanda.vasquez005@platform.example.com
479821,SELL-00479821,Walker-Hernandez,Small Business,United Kingdom,GBR,Europe,3.93,Active,Seller Fulfilled,2026-07-11,2026-07-11 00:00:00,,true,2026-07-11 19:58:04,tina.williams074@commerce.example.com
479822,SELL-00479822,Poole-Wolfe,Marketplace,United Arab Emirates,ARE,Asia,3.43,Active,Dropship,2026-07-19,2026-07-19 00:00:00,,true,2026-07-19 18:44:44,linda.daniels047@dataops.example.com
479823,SELL-00479823,Wong and Sons,Marketplace,United States,USA,North America,4.21,Active,Seller Fulfilled,2026-07-07,2026-07-07 00:00:00,,true,2026-07-07 23:14:10,yolanda.vasquez005@platform.example.com
479824,SELL-00479824,Russell-Perkins,Distributor,United Kingdom,GBR,Europe,3.71,Active,Seller Fulfilled,2026-07-15,2026-07-15 00:00:00,,true,2026-07-15 07:42:34,kimberly.harmon088@commerce.example.com
479825,SELL-00479825,Herman-Mccoy,Small Business,Germany,DEU,Europe,3.7,Suspended,Platform Fulfilled,2026-07-14,2026-07-14 00:00:00,,true,2026-07-14 07:55:49,kenneth.rodgers059@analytics.example.com
479826,SELL-00479826,"Hernandez, Gillespie and Ward",Retailer,Brazil,BRA,South America,3.06,Active,Platform Fulfilled,2026-07-21,2026-07-21 00:00:00,,true,2026-07-21 22:30:26,curtis.williams033@dataops.example.com
