seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
169129,SELL-00169129,Moore-Newman,Distributor,Italy,ITA,Europe,4.08,Active,Platform Fulfilled,2022-12-21,2022-12-21 00:00:00,,true,2022-12-21 21:26:28,micheal.hall064@dataops.example.com
169130,SELL-00169130,Wright Group,Distributor,Netherlands,NLD,Europe,3.7,Active,Dropship,2022-12-18,2022-12-18 00:00:00,,true,2022-12-18 07:46:02,brandi.carter038@dataops.example.com
169131,SELL-00169131,Schwartz-Bartlett,Small Business,Japan,JPN,Asia,3.03,Active,Seller Fulfilled,2022-12-17,2022-12-17 00:00:00,,true,2022-12-17 10:51:08,alyssa.richards002@commerce.example.com
169132,SELL-00169132,"Scott, Johnson and Pham",Retailer,Spain,ESP,Europe,3.86,Active,Platform Fulfilled,2022-12-31,2022-12-31 00:00:00,,true,2022-12-31 20:10:01,jennifer.atkins003@platform.example.com
169133,SELL-00169133,Rodriguez-Contreras,Marketplace,Canada,CAN,North America,4.22,Active,Seller Fulfilled,2022-12-12,2022-12-12 00:00:00,,true,2022-12-12 06:15:16,tiffany.freeman101@analytics.example.com
169134,SELL-00169134,Johnson-Cooper,Distributor,Singapore,SGP,Asia,3.79,Active,Seller Fulfilled,2022-12-30,2022-12-30 00:00:00,,true,2022-12-30 23:18:40,michael.berger060@platform.example.com
169135,SELL-00169135,Burns LLC,Retailer,France,FRA,Europe,4.03,Inactive,Dropship,2022-12-20,2022-12-20 00:00:00,,true,2022-12-20 18:52:01,michael.berger060@platform.example.com
169136,SELL-00169136,"Cooper, Smith and Rojas",Marketplace,Netherlands,NLD,Europe,4.06,Inactive,Dropship,2022-12-18,2022-12-18 00:00:00,,true,2022-12-18 10:53:33,david.cabrera119@dataops.example.com
169137,SELL-00169137,"Williams, Warner and Fernandez",Small Business,United Arab Emirates,ARE,Asia,4.01,Active,Platform Fulfilled,2022-12-18,2022-12-18 00:00:00,,true,2022-12-18 22:45:08,ashley.bishop108@dataops.example.com
169138,SELL-00169138,Campbell-Bonilla,Small Business,Spain,ESP,Europe,3.74,Active,Seller Fulfilled,2022-12-21,2022-12-21 00:00:00,,true,2022-12-21 07:00:20,micheal.hall064@dataops.example.com
169139,SELL-00169139,Hart PLC,Brand,Germany,DEU,Europe,4.1,Active,Platform Fulfilled,2022-12-24,2022-12-24 00:00:00,,true,2022-12-24 07:14:51,jeffery.miller012@commerce.example.com
169140,SELL-00169140,Wagner-Harris,Small Business,Brazil,BRA,South America,4.29,Active,Seller Fulfilled,2022-12-30,2022-12-30 00:00:00,,true,2022-12-30 08:01:13,craig.johnson106@analytics.example.com
169141,SELL-00169141,"White, Myers and Flynn",Marketplace,Brazil,BRA,South America,4.82,Active,Dropship,2022-12-11,2022-12-11 00:00:00,,true,2022-12-11 20:49:37,timothy.cannon081@analytics.example.com
169142,SELL-00169142,"Savage, Daniel and Richardson",Distributor,Italy,ITA,Europe,3.8,Active,Platform Fulfilled,2022-12-23,2022-12-23 00:00:00,,true,2022-12-23 12:37:55,michelle.sims041@analytics.example.com
169143,SELL-00169143,Harris-Richardson,Marketplace,Germany,DEU,Europe,3.8,Inactive,Platform Fulfilled,2022-12-14,2022-12-14 00:00:00,,true,2022-12-14 11:49:04,micheal.hall064@dataops.example.com
169144,SELL-00169144,Hendricks-Williams,Marketplace,Netherlands,NLD,Europe,4.42,Active,Dropship,2022-12-12,2022-12-12 00:00:00,,true,2022-12-12 23:11:50,diana.williams116@analytics.example.com
169145,SELL-00169145,Blake PLC,Small Business,Singapore,SGP,Asia,3.98,Active,Platform Fulfilled,2022-12-09,2022-12-09 00:00:00,,true,2022-12-09 23:10:29,katelyn.pitts017@commerce.example.com
169146,SELL-00169146,Reyes-Webster,Brand,India,IND,Asia,4.12,Active,Platform Fulfilled,2022-12-18,2022-12-18 00:00:00,,true,2022-12-18 02:01:08,michelle.sims041@analytics.example.com
169147,SELL-00169147,Stephenson Inc,Brand,Spain,ESP,Europe,4.27,Inactive,Seller Fulfilled,2022-12-30,2022-12-30 00:00:00,,true,2022-12-30 23:29:50,andrea.cummings039@platform.example.com
169148,SELL-00169148,Scott-Sullivan,Brand,France,FRA,Europe,3.97,Active,Dropship,2022-12-02,2022-12-02 00:00:00,,true,2022-12-02 06:07:00,timothy.cannon081@analytics.example.com
169149,SELL-00169149,Hines-Mills,Retailer,Italy,ITA,Europe,4.28,Active,Platform Fulfilled,2022-12-10,2022-12-10 00:00:00,,true,2022-12-10 20:31:34,micheal.hall064@dataops.example.com
169150,SELL-00169150,Griffith Inc,Small Business,Netherlands,NLD,Europe,3.72,Inactive,Platform Fulfilled,2022-12-31,2022-12-31 00:00:00,,true,2022-12-31 17:36:12,renee.harvey080@dataops.example.com
