customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
2078846,CUST-0002078846,Parker,Williams,Male,1995-01-05,31,25-34,parker.williams.2078846@hotmail.com,Spain,ESP,Europe,Southern Europe,Lake Lisa,Rhode Island,20431,EUR,Occasional,Social,2026-05-07,Active,true,2026-05-07 00:00:00,,true,CRM,2026-05-07 16:25:32,2026-05-07 04:56:13,eric.horton058@analytics.example.com
2078847,CUST-0002078847,William,Richardson,Female,1978-07-22,47,45-54,william.richardson.2078847@hotmail.com,Germany,DEU,Europe,Western Europe,Goldenhaven,Utah,76622,EUR,Occasional,Social,2026-05-17,Active,true,2026-05-17 00:00:00,,true,CRM,2026-05-17 00:53:45,2026-05-17 15:45:23,arthur.ortiz082@platform.example.com
2078848,CUST-0002078848,Tom,Gardner,Female,1972-02-16,54,45-54,tom.gardner.2078848@gmail.com,Spain,ESP,Europe,Southern Europe,Blackport,Rhode Island,74813,EUR,Regular,Direct,2026-05-12,Active,false,2026-05-12 00:00:00,,true,Marketplace,2026-05-12 12:49:31,2026-05-12 03:09:54,katelyn.pitts017@commerce.example.com
2078849,CUST-0002078849,Amber,Smith,Female,2002-10-22,23,18-24,amber.smith.2078849@hotmail.com,Brazil,BRA,South America,South America,West Seanfurt,Florida,51252,BRL,New,Organic,2026-05-22,Active,false,2026-05-22 00:00:00,,true,Marketplace,2026-05-22 10:28:36,2026-05-22 06:04:13,alyssa.richards002@commerce.example.com
2078850,CUST-0002078850,Olivia,Jordan,Prefer not to say,2003-08-16,22,18-24,olivia.jordan.2078850@hotmail.com,Australia,AUS,Oceania,Australia and New Zealand,Port Deborah,Wisconsin,79317,AUD,New,Organic,2026-05-02,Active,true,2026-05-02 00:00:00,,true,Marketplace,2026-05-02 21:31:00,2026-05-02 11:40:33,ryan.steele043@commerce.example.com
2078851,CUST-0002078851,Krystal,Davis,Male,1972-04-27,54,45-54,krystal.davis.2078851@gmail.com,Brazil,BRA,South America,South America,South Rick,Arizona,51750,BRL,Premium,Paid Search,2026-05-18,Inactive,true,2026-05-18 00:00:00,,true,Web,2026-05-18 15:17:57,2026-05-18 16:17:38,darren.anderson025@dataops.example.com
2078852,CUST-0002078852,Steven,Wilson,Prefer not to say,1966-01-25,60,55-64,steven.wilson.2078852@gmail.com,Mexico,MEX,North America,Central America,Davidport,Nevada,23623,MXN,Occasional,Affiliate,2026-05-19,Active,true,2026-05-19 00:00:00,,true,Mobile,2026-05-19 09:31:48,2026-05-19 04:19:49,alyssa.richards002@commerce.example.com
2078853,CUST-0002078853,Nathan,Myers,Male,1993-09-02,32,25-34,nathan.myers.2078853@hotmail.com,Italy,ITA,Europe,Southern Europe,Nancychester,Delaware,82018,EUR,Occasional,Email,2026-05-14,Active,false,2026-05-14 00:00:00,,true,Web,2026-05-14 05:24:37,2026-05-14 21:45:47,arthur.ortiz082@platform.example.com
2078854,CUST-0002078854,Gary,Johns,Male,1942-07-29,83,65+,gary.johns.2078854@hotmail.com,Canada,CAN,North America,Northern America,North Maryton,Oklahoma,29249,CAD,Regular,Organic,2026-05-19,Active,true,2026-05-19 00:00:00,,true,Marketplace,2026-05-19 06:04:55,2026-05-19 14:45:04,lance.williams029@platform.example.com
2078855,CUST-0002078855,Bobby,Padilla,Male,1981-09-12,44,35-44,bobby.padilla.2078855@hotmail.com,United States,USA,North America,Northern America,Nicholsonburgh,Pennsylvania,48996,USD,Regular,Paid Search,2026-05-17,Active,true,2026-05-17 00:00:00,,true,Mobile,2026-05-17 18:01:06,2026-05-17 01:13:56,megan.cunningham013@commerce.example.com
