seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
253485,SELL-00253485,Fritz Inc,Marketplace,Italy,ITA,Europe,4.27,Active,Dropship,2024-01-12,2024-01-12 00:00:00,,true,2024-01-12 05:39:29,joseph.johnson049@dataops.example.com
253486,SELL-00253486,Rodriguez PLC,Retailer,Mexico,MEX,North America,4.6,Active,Platform Fulfilled,2024-01-24,2024-01-24 00:00:00,,true,2024-01-24 11:12:08,jennifer.atkins003@platform.example.com
253487,SELL-00253487,"Walls, Gomez and Hess",Marketplace,France,FRA,Europe,3.96,Active,Platform Fulfilled,2024-01-17,2024-01-17 00:00:00,,true,2024-01-17 12:12:49,christine.carter112@commerce.example.com
253488,SELL-00253488,"Charles, Gross and Brewer",Small Business,Italy,ITA,Europe,4.26,Active,Platform Fulfilled,2024-01-26,2024-01-26 00:00:00,,true,2024-01-26 09:59:10,michelle.bender024@analytics.example.com
253489,SELL-00253489,"Williams, Barnett and Tucker",Distributor,Singapore,SGP,Asia,3.93,Active,Dropship,2024-01-18,2024-01-18 00:00:00,,true,2024-01-18 07:32:46,micheal.hall064@dataops.example.com
253490,SELL-00253490,"Clayton, Hanson and Grant",Small Business,United States,USA,North America,4.17,Inactive,Platform Fulfilled,2024-01-04,2024-01-04 00:00:00,,true,2024-01-04 07:07:29,tiffany.freeman101@analytics.example.com
253491,SELL-00253491,Shaw LLC,Retailer,France,FRA,Europe,3.9,Active,Seller Fulfilled,2024-01-29,2024-01-29 00:00:00,,true,2024-01-29 20:54:40,tiffany.freeman101@analytics.example.com
253492,SELL-00253492,Rodriguez PLC,Marketplace,Spain,ESP,Europe,4.19,Inactive,Seller Fulfilled,2024-01-23,2024-01-23 00:00:00,,true,2024-01-23 08:57:19,joann.clark089@commerce.example.com
253493,SELL-00253493,Carroll-Carpenter,Small Business,Brazil,BRA,South America,4.36,Active,Dropship,2024-01-06,2024-01-06 00:00:00,,true,2024-01-06 20:42:14,grace.gonzales099@dataops.example.com
253494,SELL-00253494,"Simpson, Gilmore and Lopez",Marketplace,Singapore,SGP,Asia,3.59,Inactive,Platform Fulfilled,2024-01-18,2024-01-18 00:00:00,,true,2024-01-18 10:00:43,benjamin.brooks117@dataops.example.com
