customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
597131,CUST-0000597131,Susan,Grant,Non-binary,2005-12-18,16,18-24,susan.grant.597131@gmail.com,Singapore,SGP,Asia,South-eastern Asia,West Julia,Oklahoma,35152,SGD,Occasional,Social,2022-06-02,Active,true,2022-06-02 00:00:00,,true,Marketplace,2022-06-02 18:42:54,2022-06-02 22:54:33,david.cabrera119@dataops.example.com
597132,CUST-0000597132,Jade,Duran,Male,1975-11-30,46,45-54,jade.duran.597132@yahoo.com,United Arab Emirates,ARE,Asia,Western Asia,West Hannah,Iowa,07263,AED,New,Paid Search,2022-06-11,Active,true,2022-06-11 00:00:00,,true,Marketplace,2022-06-11 20:23:19,2022-06-11 12:09:33,shawn.baxter004@dataops.example.com
597133,CUST-0000597133,Amanda,Moreno,Non-binary,1946-07-14,75,65+,amanda.moreno.597133@hotmail.com,Italy,ITA,Europe,Southern Europe,New Amandafurt,Wyoming,08963,EUR,Regular,Referral,2022-06-29,Active,true,2022-06-29 00:00:00,,true,Mobile,2022-06-29 08:43:38,2022-06-29 22:34:05,timothy.cameron104@commerce.example.com
597134,CUST-0000597134,Megan,Noble,Non-binary,1983-05-01,39,35-44,megan.noble.597134@hotmail.com,Canada,CAN,North America,Northern America,Port Lauren,Nebraska,33936,CAD,Regular,Organic,2022-06-30,Active,false,2022-06-30 00:00:00,,true,Marketplace,2022-06-30 12:38:05,2022-06-30 09:35:18,brandi.carter038@dataops.example.com
597135,CUST-0000597135,Barbara,Warren,Female,1984-01-03,38,35-44,barbara.warren.597135@hotmail.com,Netherlands,NLD,Europe,Western Europe,Lake Jacobport,New Mexico,40000,EUR,Regular,Email,2022-06-17,Active,true,2022-06-17 00:00:00,,true,Mobile,2022-06-17 07:02:55,2022-06-17 19:17:18,james.proctor094@dataops.example.com
597136,CUST-0000597136,Mark,Russell,Prefer not to say,1991-07-10,30,25-34,mark.russell.597136@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,Lake Tim,Delaware,47390,GBP,Premium,Organic,2022-06-18,Active,true,2022-06-18 00:00:00,,true,Mobile,2022-06-18 08:14:42,2022-06-18 14:31:07,yolanda.vasquez005@platform.example.com
597137,CUST-0000597137,Kristen,Mitchell,Male,1950-02-19,72,65+,kristen.mitchell.597137@hotmail.com,India,IND,Asia,Southern Asia,Clarkbury,Kentucky,73293,INR,New,Referral,2022-06-20,Active,true,2022-06-20 00:00:00,,true,Mobile,2022-06-20 12:22:20,2022-06-20 12:52:59,adam.gordon030@commerce.example.com
597138,CUST-0000597138,Sierra,Foster,Non-binary,1941-01-30,81,65+,sierra.foster.597138@gmail.com,Spain,ESP,Europe,Southern Europe,New Debra,Michigan,59709,EUR,Regular,Paid Search,2022-06-21,Active,false,2022-06-21 00:00:00,,true,Web,2022-06-21 10:13:45,2022-06-21 08:33:40,yolanda.vasquez005@platform.example.com
597139,CUST-0000597139,Deanna,Hurst,Prefer not to say,2004-04-01,18,18-24,deanna.hurst.597139@gmail.com,France,FRA,Europe,Western Europe,East Keith,Arkansas,81787,EUR,Regular,Referral,2022-06-27,Active,false,2022-06-27 00:00:00,,true,CRM,2022-06-27 18:23:59,2022-06-27 20:25:28,brandon.yu006@analytics.example.com
597140,CUST-0000597140,Justin,Park,Male,1946-10-01,75,65+,justin.park.597140@gmail.com,Canada,CAN,North America,Northern America,South Danielle,Montana,16480,CAD,New,Social,2022-06-28,Active,true,2022-06-28 00:00:00,,true,CRM,2022-06-28 22:49:31,2022-06-28 02:51:00,eric.horton058@analytics.example.com
