order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202111-0000000000,CUST-0000446583,SES-202111-0000015067,2021-11-16 19:31:41,Processing,Mexico,MEX,North America,MXN,1771.87,112.51,6.28,297.13,1962.77,Phonepe,Pickup,WH-00137,2021-11-19,,,false,0,Web,2021-11-16 19:31:41,2021-11-16 20:37:41,jennifer.bauer068@analytics.example.com
,ORD-202111-0000000001,CUST-0000450399,SES-202111-0000017085,2021-11-05 17:31:32,Completed,Germany,DEU,Europe,EUR,1670.37,76.35,8.01,132.0,1734.03,Buy Now Pay Later,Express,WH-00013,2021-11-14,2021-11-14,,false,0,Marketplace,2021-11-05 17:31:32,2021-11-05 18:15:32,maria.ashley046@analytics.example.com
,ORD-202111-0000000002,CUST-0000433062,SES-202111-0000002877,2021-11-14 05:24:35,Completed,Mexico,MEX,North America,MXN,1748.08,389.14,9.82,122.22,1490.98,Paytm,Same Day,WH-00209,2021-11-16,2021-11-16,,false,0,POS,2021-11-14 05:24:35,2021-11-14 06:22:35,victor.palmer071@platform.example.com
,ORD-202111-0000000003,CUST-0000453550,SES-202111-0000003011,2021-11-29 23:55:38,Processing,Canada,CAN,North America,CAD,783.81,101.92,21.12,132.64,835.65,Phonepe,Economy,WH-00171,2021-12-11,,,false,0,Web,2021-11-29 23:55:38,2021-11-30 00:47:38,troy.boone097@platform.example.com
,ORD-202111-0000000004,CUST-0000434007,SES-202111-0000001757,2021-11-11 13:28:03,Completed,Australia,AUS,Oceania,AUD,2404.38,483.85,5.01,353.81,2279.35,Buy Now Pay Later,Pickup,WH-00011,2021-11-13,2021-11-13,,false,0,Web,2021-11-11 13:28:03,2021-11-11 13:31:03,michelle.bender024@analytics.example.com
,ORD-202111-0000000005,CUST-0000458220,SES-202111-0000003723,2021-11-20 10:39:11,Completed,Germany,DEU,Europe,EUR,102.15,13.44,18.39,8.55,115.65,Credit Card,Pickup,WH-00045,2021-11-30,2021-11-30,,false,0,Mobile,2021-11-20 10:39:11,2021-11-20 13:21:11,james.proctor094@dataops.example.com
,ORD-202111-0000000006,CUST-0000433032,SES-202111-0000015313,2021-11-26 23:21:24,Completed,France,FRA,Europe,EUR,2408.55,305.08,43.31,254.45,2401.23,Buy Now Pay Later,Economy,WH-00093,2021-12-02,2021-12-02,,false,0,Web,2021-11-26 23:21:24,2021-11-27 02:10:24,eric.horton058@analytics.example.com
,ORD-202111-0000000007,CUST-0000454145,SES-202111-0000017276,2021-11-06 23:09:50,Completed,Spain,ESP,Europe,EUR,2249.99,197.0,36.32,67.99,2157.3,Gift Card,Standard,WH-00124,2021-11-12,2021-11-12,,false,0,Marketplace,2021-11-06 23:09:50,2021-11-07 01:49:50,stephen.clark001@analytics.example.com
,ORD-202111-0000000008,CUST-0000457987,SES-202111-0000016805,2021-11-02 10:00:23,Completed,Singapore,SGP,Asia,SGD,788.79,1.62,14.0,21.52,822.69,Debit Card,Same Day,WH-00054,2021-11-14,2021-11-14,,false,0,POS,2021-11-02 10:00:23,2021-11-02 11:26:23,kelsey.taylor010@platform.example.com
,ORD-202111-0000000009,CUST-0000445351,SES-202111-0000024701,2021-11-15 13:56:58,Completed,United States,USA,North America,USD,1509.12,2.67,12.94,59.02,1578.41,Apple Pay,Same Day,WH-00045,2021-11-17,2021-11-17,,false,0,Mobile,2021-11-15 13:56:58,2021-11-15 15:44:58,eric.horton058@analytics.example.com
,ORD-202111-0000000010,CUST-0000449108,SES-202111-0000005367,2021-11-20 15:51:42,Completed,Mexico,MEX,North America,MXN,2572.29,555.69,33.44,117.66,2167.7,Google Pay,Express,WH-00011,2021-11-28,2021-11-28,,false,0,POS,2021-11-20 15:51:42,2021-11-20 17:42:42,victor.palmer071@platform.example.com
,ORD-202111-0000000011,CUST-0000429549,SES-202111-0000002427,2021-11-11 21:11:10,Completed,United Arab Emirates,ARE,Asia,AED,1734.36,94.84,20.78,385.87,2046.17,Credit Card,Pickup,WH-00008,2021-11-23,2021-11-23,,false,0,POS,2021-11-11 21:11:10,2021-11-11 23:21:10,jeffery.miller012@commerce.example.com
,ORD-202111-0000000012,CUST-0000458429,SES-202111-0000007205,2021-11-10 16:23:21,Completed,Netherlands,NLD,Europe,EUR,801.41,162.22,40.6,112.48,792.27,Google Pay,Standard,WH-00138,2021-11-17,2021-11-17,,false,0,Mobile,2021-11-10 16:23:21,2021-11-10 17:49:21,jimmy.washington028@commerce.example.com
,ORD-202111-0000000013,CUST-0000448172,SES-202111-0000017178,2021-11-27 03:59:43,Processing,United States,USA,North America,USD,2848.29,612.06,31.6,335.44,2603.27,Paytm,Economy,WH-00026,2021-12-03,,,false,0,POS,2021-11-27 03:59:43,2021-11-27 05:12:43,jennifer.hudson020@analytics.example.com
,ORD-202111-0000000014,CUST-0000447430,SES-202111-0000019987,2021-11-25 22:26:21,Returned,Germany,DEU,Europe,EUR,2041.44,104.34,0.07,178.74,2115.91,Paytm,Same Day,WH-00047,2021-12-07,,,true,2115.91,POS,2021-11-25 22:26:21,2021-11-25 22:35:21,eric.horton058@analytics.example.com
,ORD-202111-0000000015,CUST-0000436442,SES-202111-0000005183,2021-11-19 07:10:50,Completed,Singapore,SGP,Asia,SGD,1810.87,228.99,15.39,371.71,1968.98,PayPal,Express,WH-00205,2021-11-30,2021-11-30,,false,0,Mobile,2021-11-19 07:10:50,2021-11-19 09:48:50,joseph.johnson049@dataops.example.com
,ORD-202111-0000000016,CUST-0000438532,SES-202111-0000021517,2021-11-26 00:05:17,Completed,Italy,ITA,Europe,EUR,725.59,156.8,38.85,80.61,688.25,Buy Now Pay Later,Pickup,WH-00120,2021-12-07,2021-12-07,,false,0,POS,2021-11-26 00:05:17,2021-11-26 01:02:17,micheal.hall064@dataops.example.com
,ORD-202111-0000000017,CUST-0000452542,SES-202111-0000018889,2021-11-09 11:47:01,Completed,Singapore,SGP,Asia,SGD,84.4,9.65,9.67,12.38,96.8,Bank Transfer,Express,WH-00162,2021-11-20,2021-11-20,,false,0,POS,2021-11-09 11:47:01,2021-11-09 13:33:01,ryan.steele043@commerce.example.com
,ORD-202111-0000000018,CUST-0000438683,SES-202111-0000021766,2021-11-11 10:24:25,Completed,Singapore,SGP,Asia,SGD,2379.31,406.33,37.4,274.36,2284.74,Debit Card,Economy,WH-00042,2021-11-20,2021-11-20,,false,0,Marketplace,2021-11-11 10:24:25,2021-11-11 10:32:25,john.mullins109@commerce.example.com
,ORD-202111-0000000019,CUST-0000430948,SES-202111-0000011785,2021-11-11 04:07:12,Completed,Brazil,BRA,South America,BRL,2652.3,476.46,13.29,477.37,2666.5,Apple Pay,Pickup,WH-00071,2021-11-14,2021-11-14,,false,0,Mobile,2021-11-11 04:07:12,2021-11-11 06:15:12,jennifer.bauer068@analytics.example.com
,ORD-202111-0000000020,CUST-0000433055,SES-202111-0000014836,2021-11-05 14:30:50,Completed,Mexico,MEX,North America,MXN,2513.17,42.87,19.85,391.93,2882.08,Paytm,Pickup,WH-00123,2021-11-11,2021-11-11,,false,0,POS,2021-11-05 14:30:50,2021-11-05 15:39:50,tiffany.freeman101@analytics.example.com
,ORD-202111-0000000021,CUST-0000447905,SES-202111-0000015625,2021-11-06 04:01:40,Completed,Brazil,BRA,South America,BRL,1762.78,365.71,0.92,139.09,1537.08,Bank Transfer,Standard,WH-00206,2021-11-11,2021-11-11,,false,0,Mobile,2021-11-06 04:01:40,2021-11-06 06:54:40,ryan.steele043@commerce.example.com
,ORD-202111-0000000022,CUST-0000448267,SES-202111-0000018079,2021-11-22 04:02:50,Completed,India,IND,Asia,INR,1623.46,341.94,35.92,218.32,1535.76,Buy Now Pay Later,Economy,WH-00163,2021-11-28,2021-11-28,,false,0,Marketplace,2021-11-22 04:02:50,2021-11-22 05:44:50,christine.carter078@commerce.example.com
,ORD-202111-0000000023,CUST-0000437864,SES-202111-0000018969,2021-11-09 06:41:27,Completed,United States,USA,North America,USD,2146.71,142.29,42.2,251.65,2298.27,PayPal,Same Day,WH-00115,2021-11-12,2021-11-12,,false,0,Marketplace,2021-11-09 06:41:27,2021-11-09 07:19:27,alyssa.richards002@commerce.example.com
,ORD-202111-0000000024,CUST-0000447978,SES-202111-0000016469,2021-11-05 23:21:10,Completed,Netherlands,NLD,Europe,EUR,842.41,180.13,43.24,48.99,754.51,PayPal,Pickup,WH-00106,2021-11-11,2021-11-11,,false,0,POS,2021-11-05 23:21:10,2021-11-06 01:33:10,eric.horton058@analytics.example.com
,ORD-202111-0000000025,CUST-0000448009,SES-202111-0000025091,2021-11-06 02:29:45,Completed,Netherlands,NLD,Europe,EUR,104.19,4.34,1.0,6.59,107.44,Bank Transfer,Economy,WH-00141,2021-11-16,2021-11-16,,false,0,Web,2021-11-06 02:29:45,2021-11-06 03:24:45,jennifer.hudson020@analytics.example.com
