seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
244659,SELL-00244659,Wong Inc,Retailer,France,FRA,Europe,4.39,Active,Seller Fulfilled,2023-12-14,2023-12-14 00:00:00,,true,2023-12-14 02:16:57,ryan.steele043@commerce.example.com
244660,SELL-00244660,Hancock-Gordon,Distributor,Spain,ESP,Europe,4.91,Active,Platform Fulfilled,2023-12-29,2023-12-29 00:00:00,,true,2023-12-29 15:33:41,christopher.reed095@commerce.example.com
244661,SELL-00244661,Johnson-Haney,Small Business,Spain,ESP,Europe,4.94,Active,Dropship,2023-12-12,2023-12-12 00:00:00,,true,2023-12-12 14:11:39,sandra.hunter036@platform.example.com
244662,SELL-00244662,Bell-Ali,Retailer,Canada,CAN,North America,4.87,Active,Seller Fulfilled,2023-12-26,2023-12-26 00:00:00,,true,2023-12-26 01:49:34,anita.garcia021@dataops.example.com
244663,SELL-00244663,Sanchez-Simpson,Marketplace,Spain,ESP,Europe,4.48,Active,Dropship,2023-12-09,2023-12-09 00:00:00,,true,2023-12-09 21:55:31,yolanda.vasquez005@platform.example.com
244664,SELL-00244664,Smith-Reed,Small Business,Netherlands,NLD,Europe,3.39,Active,Seller Fulfilled,2023-12-03,2023-12-03 00:00:00,,true,2023-12-03 05:12:11,michael.brewer084@analytics.example.com
244665,SELL-00244665,Wright and Sons,Marketplace,Canada,CAN,North America,4.67,Active,Dropship,2023-12-25,2023-12-25 00:00:00,,true,2023-12-25 12:40:36,joseph.johnson049@dataops.example.com
244666,SELL-00244666,Mathews and Sons,Marketplace,India,IND,Asia,3.56,Active,Seller Fulfilled,2023-12-05,2023-12-05 00:00:00,,true,2023-12-05 08:07:03,richard.bradshaw051@platform.example.com
244667,SELL-00244667,Scott LLC,Marketplace,France,FRA,Europe,4.63,Active,Platform Fulfilled,2023-12-24,2023-12-24 00:00:00,,true,2023-12-24 15:58:25,christine.carter078@commerce.example.com
244668,SELL-00244668,Banks-Oneal,Brand,Singapore,SGP,Asia,3.97,Active,Platform Fulfilled,2023-12-01,2023-12-01 00:00:00,,true,2023-12-01 06:26:20,katelyn.pitts017@commerce.example.com
244669,SELL-00244669,Ramirez Group,Distributor,Singapore,SGP,Asia,4.05,Active,Platform Fulfilled,2023-12-04,2023-12-04 00:00:00,,true,2023-12-04 08:11:24,stephen.clark001@analytics.example.com
244670,SELL-00244670,"Wade, Coleman and Cherry",Marketplace,Japan,JPN,Asia,4.68,Active,Seller Fulfilled,2023-12-23,2023-12-23 00:00:00,,true,2023-12-23 06:47:07,mary.jordan048@analytics.example.com
244671,SELL-00244671,Hernandez PLC,Distributor,Mexico,MEX,North America,4.47,Active,Platform Fulfilled,2023-12-18,2023-12-18 00:00:00,,true,2023-12-18 10:34:49,joseph.johnson049@dataops.example.com
244672,SELL-00244672,Turner-Rivers,Distributor,Mexico,MEX,North America,4.25,Active,Dropship,2023-12-25,2023-12-25 00:00:00,,true,2023-12-25 20:30:16,lisa.kim091@platform.example.com
244673,SELL-00244673,Chan Group,Marketplace,Mexico,MEX,North America,4.82,Active,Platform Fulfilled,2023-12-10,2023-12-10 00:00:00,,true,2023-12-10 19:14:33,christopher.reed095@commerce.example.com
244674,SELL-00244674,Martinez PLC,Marketplace,Italy,ITA,Europe,4.01,Active,Seller Fulfilled,2023-12-05,2023-12-05 00:00:00,,true,2023-12-05 06:21:25,grace.gonzales099@dataops.example.com
244675,SELL-00244675,Roth-Diaz,Brand,France,FRA,Europe,4.16,Active,Seller Fulfilled,2023-12-01,2023-12-01 00:00:00,,true,2023-12-01 14:29:26,chelsea.patel065@commerce.example.com
244676,SELL-00244676,"Rodriguez, Smith and Ryan",Brand,India,IND,Asia,3.77,Active,Seller Fulfilled,2023-12-10,2023-12-10 00:00:00,,true,2023-12-10 15:18:23,victor.palmer071@platform.example.com
244677,SELL-00244677,Thompson-Murray,Distributor,United Arab Emirates,ARE,Asia,3.45,Active,Seller Fulfilled,2023-12-15,2023-12-15 00:00:00,,true,2023-12-15 00:11:35,tiffany.freeman101@analytics.example.com
244678,SELL-00244678,"Jones, Miller and Baker",Distributor,Canada,CAN,North America,4.14,Active,Dropship,2023-12-06,2023-12-06 00:00:00,,true,2023-12-06 20:23:14,lisa.kim091@platform.example.com
244679,SELL-00244679,Bryant-Morris,Brand,Canada,CAN,North America,4.51,Active,Dropship,2023-12-18,2023-12-18 00:00:00,,true,2023-12-18 22:06:32,jimmy.washington028@commerce.example.com
244680,SELL-00244680,Stephens PLC,Retailer,Japan,JPN,Asia,3.83,Active,Dropship,2023-12-01,2023-12-01 00:00:00,,true,2023-12-01 00:10:22,stephanie.miller092@analytics.example.com
244681,SELL-00244681,"Smith, Le and James",Marketplace,France,FRA,Europe,3.73,Active,Platform Fulfilled,2023-12-29,2023-12-29 00:00:00,,true,2023-12-29 01:54:30,tammy.smith009@platform.example.com
244682,SELL-00244682,"Merritt, Diaz and Sharp",Retailer,Brazil,BRA,South America,4.65,Active,Dropship,2023-12-25,2023-12-25 00:00:00,,true,2023-12-25 18:24:59,jimmy.washington028@commerce.example.com
244683,SELL-00244683,Young Group,Marketplace,Canada,CAN,North America,4.74,Active,Platform Fulfilled,2023-12-07,2023-12-07 00:00:00,,true,2023-12-07 16:25:51,eric.horton058@analytics.example.com
244684,SELL-00244684,Cole-White,Marketplace,Japan,JPN,Asia,4.25,Inactive,Platform Fulfilled,2023-12-30,2023-12-30 00:00:00,,true,2023-12-30 16:44:41,adam.gordon030@commerce.example.com
244685,SELL-00244685,Cummings and Sons,Retailer,Singapore,SGP,Asia,3.38,Active,Seller Fulfilled,2023-12-08,2023-12-08 00:00:00,,true,2023-12-08 11:38:44,troy.boone097@platform.example.com
244686,SELL-00244686,"Booth, Sanchez and Martinez",Retailer,Spain,ESP,Europe,3.54,Active,Platform Fulfilled,2023-12-17,2023-12-17 00:00:00,,true,2023-12-17 10:07:22,jason.franklin045@dataops.example.com
244687,SELL-00244687,Hoffman Inc,Retailer,United States,USA,North America,4.5,Active,Platform Fulfilled,2023-12-30,2023-12-30 00:00:00,,true,2023-12-30 04:05:17,darren.anderson025@dataops.example.com
244688,SELL-00244688,"Rogers, Juarez and Murray",Brand,Canada,CAN,North America,4.06,Active,Seller Fulfilled,2023-12-21,2023-12-21 00:00:00,,true,2023-12-21 11:26:03,david.cabrera119@dataops.example.com
244689,SELL-00244689,Thompson PLC,Brand,United Arab Emirates,ARE,Asia,3.46,Active,Dropship,2023-12-16,2023-12-16 00:00:00,,true,2023-12-16 05:25:27,tammy.smith009@platform.example.com
244690,SELL-00244690,"Martinez, Wright and Lester",Marketplace,Australia,AUS,Oceania,3.17,Active,Dropship,2023-12-14,2023-12-14 00:00:00,,true,2023-12-14 02:07:18,christopher.reed095@commerce.example.com
244691,SELL-00244691,Turner and Sons,Distributor,Singapore,SGP,Asia,4.27,Inactive,Dropship,2023-12-06,2023-12-06 00:00:00,,true,2023-12-06 23:48:45,susan.rice083@commerce.example.com
244692,SELL-00244692,Mathis-Johnson,Small Business,Japan,JPN,Asia,4.51,Active,Dropship,2023-12-18,2023-12-18 00:00:00,,true,2023-12-18 06:21:59,craig.johnson106@analytics.example.com
244693,SELL-00244693,"Torres, Garcia and Richardson",Distributor,Canada,CAN,North America,4.62,Active,Platform Fulfilled,2023-12-17,2023-12-17 00:00:00,,true,2023-12-17 19:51:26,shawn.baxter004@dataops.example.com
244694,SELL-00244694,Rogers-Choi,Brand,France,FRA,Europe,5,Active,Seller Fulfilled,2023-12-05,2023-12-05 00:00:00,,true,2023-12-05 23:29:43,jimmy.washington028@commerce.example.com
244695,SELL-00244695,Myers Group,Distributor,Netherlands,NLD,Europe,3.69,Active,Dropship,2023-12-17,2023-12-17 00:00:00,,true,2023-12-17 22:39:50,peter.martinez098@platform.example.com
244696,SELL-00244696,Brooks Group,Marketplace,Japan,JPN,Asia,3.92,Active,Dropship,2023-12-15,2023-12-15 00:00:00,,true,2023-12-15 07:05:12,darren.anderson025@dataops.example.com
244697,SELL-00244697,Pollard-Russell,Distributor,India,IND,Asia,3.91,Active,Dropship,2023-12-15,2023-12-15 00:00:00,,true,2023-12-15 01:02:54,michael.johnson061@platform.example.com
244698,SELL-00244698,Johnson-Padilla,Small Business,United Arab Emirates,ARE,Asia,4.39,Active,Seller Fulfilled,2023-12-23,2023-12-23 00:00:00,,true,2023-12-23 14:15:12,andrea.cummings039@platform.example.com
244699,SELL-00244699,Gallagher-Richards,Marketplace,Australia,AUS,Oceania,3.39,Active,Platform Fulfilled,2023-12-16,2023-12-16 00:00:00,,true,2023-12-16 02:43:57,craig.johnson106@analytics.example.com
244700,SELL-00244700,"Johnson, Turner and Cole",Brand,Mexico,MEX,North America,3.85,Active,Platform Fulfilled,2023-12-07,2023-12-07 00:00:00,,true,2023-12-07 19:36:31,jennifer.erickson018@platform.example.com
244701,SELL-00244701,Gomez and Sons,Marketplace,Spain,ESP,Europe,4.62,Active,Dropship,2023-12-29,2023-12-29 00:00:00,,true,2023-12-29 10:09:13,kelsey.taylor010@platform.example.com
244702,SELL-00244702,Mooney Inc,Brand,Brazil,BRA,South America,3.97,Active,Platform Fulfilled,2023-12-05,2023-12-05 00:00:00,,true,2023-12-05 12:41:48,peter.martinez098@platform.example.com
244703,SELL-00244703,Williams Inc,Brand,United States,USA,North America,4.54,Active,Platform Fulfilled,2023-12-20,2023-12-20 00:00:00,,true,2023-12-20 10:18:37,crystal.smith022@platform.example.com
244704,SELL-00244704,Cummings-Berry,Retailer,Germany,DEU,Europe,3.71,Active,Dropship,2023-12-18,2023-12-18 00:00:00,,true,2023-12-18 07:48:42,eric.horton058@analytics.example.com
244705,SELL-00244705,Wright PLC,Distributor,Netherlands,NLD,Europe,4.58,Active,Platform Fulfilled,2023-12-26,2023-12-26 00:00:00,,true,2023-12-26 08:06:50,victoria.medina044@dataops.example.com
244706,SELL-00244706,"Williams, Escobar and Dunn",Distributor,United Kingdom,GBR,Europe,3.83,Active,Dropship,2023-12-20,2023-12-20 00:00:00,,true,2023-12-20 13:42:41,sandra.hunter036@platform.example.com
244707,SELL-00244707,Howard-Wilcox,Retailer,Italy,ITA,Europe,4.11,Active,Seller Fulfilled,2023-12-23,2023-12-23 00:00:00,,true,2023-12-23 19:53:25,kelsey.taylor010@platform.example.com
244708,SELL-00244708,Gonzalez-Williams,Marketplace,Germany,DEU,Europe,4.47,Active,Dropship,2023-12-29,2023-12-29 00:00:00,,true,2023-12-29 10:40:04,victoria.medina044@dataops.example.com
244709,SELL-00244709,Hardy-Richardson,Small Business,Spain,ESP,Europe,3.99,Active,Dropship,2023-12-24,2023-12-24 00:00:00,,true,2023-12-24 09:39:42,renee.harvey080@dataops.example.com
