inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202406-0000000000,PROD-0000710256,WH-00102,MEX,North America,2024-06-14,266,91,7,58,45,2,2024-06-14 16:15:16,james.richardson118@dataops.example.com
,INV-202406-0000000001,PROD-0000720197,WH-00205,DEU,North America,2024-06-17,839,69,9,72,228,4,2024-06-17 03:37:01,christopher.reed095@commerce.example.com
,INV-202406-0000000002,PROD-0000707522,WH-00115,NLD,Europe,2024-06-25,1065,342,10,51,312,26,2024-06-25 12:09:09,peter.martinez098@platform.example.com
,INV-202406-0000000003,PROD-0000716411,WH-00090,ESP,Europe,2024-06-17,446,90,3,295,161,13,2024-06-17 23:54:28,christine.carter112@commerce.example.com
,INV-202406-0000000004,PROD-0000707861,WH-00058,SGP,North America,2024-06-04,860,26,26,55,296,9,2024-06-04 08:15:48,mary.jordan048@analytics.example.com
,INV-202406-0000000005,PROD-0000717060,WH-00187,BRA,Europe,2024-06-19,968,76,21,183,99,1,2024-06-19 10:20:05,oscar.owens072@analytics.example.com
,INV-202406-0000000006,PROD-0000721298,WH-00085,ARE,Europe,2024-06-29,728,59,16,56,219,5,2024-06-29 02:27:20,jennifer.bauer068@analytics.example.com
,INV-202406-0000000007,PROD-0000710823,WH-00085,IND,Europe,2024-06-27,1222,221,31,208,296,22,2024-06-27 15:38:10,anita.garcia021@dataops.example.com
,INV-202406-0000000008,PROD-0000717000,WH-00121,SGP,Europe,2024-06-10,410,113,5,139,78,3,2024-06-10 09:48:41,andrew.ellis102@analytics.example.com
,INV-202406-0000000009,PROD-0000718842,WH-00234,JPN,Asia,2024-06-22,1184,178,16,159,526,6,2024-06-22 11:21:16,maria.ashley046@analytics.example.com
,INV-202406-0000000010,PROD-0000710427,WH-00126,SGP,Europe,2024-06-20,882,31,24,90,208,14,2024-06-20 22:11:09,diana.williams116@analytics.example.com
,INV-202406-0000000011,PROD-0000718081,WH-00083,ARE,Europe,2024-06-29,614,169,9,227,154,7,2024-06-29 11:33:56,renee.harvey080@dataops.example.com
,INV-202406-0000000012,PROD-0000715262,WH-00177,JPN,Europe,2024-06-04,423,145,11,195,142,4,2024-06-04 04:48:30,jillian.russo115@commerce.example.com
,INV-202406-0000000013,PROD-0000715309,WH-00114,SGP,Europe,2024-06-25,1910,437,28,218,559,40,2024-06-25 16:59:02,rachel.hall062@platform.example.com
,INV-202406-0000000014,PROD-0000722144,WH-00058,SGP,Europe,2024-06-14,872,282,17,81,177,6,2024-06-14 06:54:21,craig.johnson106@analytics.example.com
,INV-202406-0000000015,PROD-0000714838,WH-00121,FRA,Europe,2024-06-30,951,340,13,230,361,4,2024-06-30 10:37:32,maria.ashley046@analytics.example.com
,INV-202406-0000000016,PROD-0000718309,WH-00140,ITA,North America,2024-06-20,69,20,1,104,13,0,2024-06-20 23:29:16,eric.rowe100@platform.example.com
,INV-202406-0000000017,PROD-0000707884,WH-00153,BRA,Oceania,2024-06-05,1052,305,26,269,214,10,2024-06-05 06:37:20,crystal.smith022@platform.example.com
,INV-202406-0000000018,PROD-0000714950,WH-00234,DEU,North America,2024-06-13,262,47,1,205,63,5,2024-06-13 07:39:49,timothy.cameron104@commerce.example.com
,INV-202406-0000000019,PROD-0000705415,WH-00147,AUS,Asia,2024-06-14,0,0,0,111,0,0,2024-06-14 16:13:58,jonathan.jimenez057@platform.example.com
,INV-202406-0000000020,PROD-0000706622,WH-00237,NLD,Europe,2024-06-01,654,130,12,145,194,6,2024-06-01 09:41:00,jason.franklin045@dataops.example.com
,INV-202406-0000000021,PROD-0000708713,WH-00130,ARE,Europe,2024-06-28,1232,106,17,64,273,8,2024-06-28 10:43:12,dominic.hodges075@platform.example.com
,INV-202406-0000000022,PROD-0000721625,WH-00108,CAN,Europe,2024-06-04,720,250,19,176,191,8,2024-06-04 06:24:50,chelsea.patel065@commerce.example.com
,INV-202406-0000000023,PROD-0000707044,WH-00121,FRA,Oceania,2024-06-02,1322,357,9,85,288,23,2024-06-02 01:01:29,james.proctor094@dataops.example.com
,INV-202406-0000000024,PROD-0000717313,WH-00013,ESP,Europe,2024-06-26,909,190,1,118,306,19,2024-06-26 19:05:07,megan.cunningham013@commerce.example.com
,INV-202406-0000000025,PROD-0000715558,WH-00228,NLD,Europe,2024-06-03,875,238,29,130,125,10,2024-06-03 16:11:22,james.richardson118@dataops.example.com
,INV-202406-0000000026,PROD-0000722440,WH-00065,IND,Oceania,2024-06-18,126,14,1,81,26,1,2024-06-18 19:12:44,anita.garcia021@dataops.example.com
,INV-202406-0000000027,PROD-0000710412,WH-00218,SGP,Europe,2024-06-22,616,190,4,266,170,7,2024-06-22 06:48:50,kristen.bailey110@analytics.example.com
,INV-202406-0000000028,PROD-0000712645,WH-00152,GBR,North America,2024-06-01,1149,153,17,298,158,14,2024-06-01 08:19:33,kimberly.harmon088@commerce.example.com
,INV-202406-0000000029,PROD-0000718448,WH-00115,AUS,Oceania,2024-06-13,252,90,4,178,73,7,2024-06-13 00:50:02,james.richardson118@dataops.example.com
,INV-202406-0000000030,PROD-0000722297,WH-00236,MEX,Asia,2024-06-11,842,153,18,86,182,15,2024-06-11 22:40:02,yesenia.arnold040@platform.example.com
,INV-202406-0000000031,PROD-0000708914,WH-00089,SGP,Europe,2024-06-06,757,20,2,276,225,16,2024-06-06 17:44:01,eric.rowe100@platform.example.com
,INV-202406-0000000032,PROD-0000717097,WH-00004,MEX,Asia,2024-06-06,293,100,4,265,74,1,2024-06-06 10:34:58,jillian.russo115@commerce.example.com
,INV-202406-0000000033,PROD-0000718003,WH-00187,NLD,Asia,2024-06-11,1310,327,51,261,251,3,2024-06-11 08:03:27,david.cabrera119@dataops.example.com
,INV-202406-0000000034,PROD-0000721504,WH-00206,AUS,Asia,2024-06-10,457,88,7,256,146,9,2024-06-10 12:10:18,crystal.smith022@platform.example.com
,INV-202406-0000000035,PROD-0000719086,WH-00191,DEU,Asia,2024-06-16,774,285,0,245,200,17,2024-06-16 17:24:12,richard.bradshaw051@platform.example.com
,INV-202406-0000000036,PROD-0000720025,WH-00200,BRA,Europe,2024-06-28,2163,267,9,297,397,22,2024-06-28 14:22:42,andrea.cummings039@platform.example.com
,INV-202406-0000000037,PROD-0000712595,WH-00238,NLD,Europe,2024-06-29,1540,602,21,220,514,50,2024-06-29 01:17:02,beth.carter090@dataops.example.com
,INV-202406-0000000038,PROD-0000704821,WH-00129,NLD,Europe,2024-06-14,461,31,9,183,86,2,2024-06-14 12:05:34,kristen.bailey110@analytics.example.com
,INV-202406-0000000039,PROD-0000719208,WH-00065,ARE,Asia,2024-06-19,824,72,24,109,217,12,2024-06-19 18:18:55,benjamin.brooks117@dataops.example.com
,INV-202406-0000000040,PROD-0000719649,WH-00047,USA,Europe,2024-06-04,285,110,1,264,48,2,2024-06-04 16:21:36,shawn.baxter004@dataops.example.com
,INV-202406-0000000041,PROD-0000711290,WH-00146,USA,Oceania,2024-06-24,760,282,28,246,198,2,2024-06-24 18:53:36,patrick.gonzalez035@dataops.example.com
,INV-202406-0000000042,PROD-0000716598,WH-00090,NLD,Asia,2024-06-02,1409,393,16,222,407,26,2024-06-02 19:31:50,eric.rowe100@platform.example.com
,INV-202406-0000000043,PROD-0000716655,WH-00072,IND,Europe,2024-06-09,36,11,1,182,7,0,2024-06-09 19:59:50,stephanie.miller092@analytics.example.com
,INV-202406-0000000044,PROD-0000722663,WH-00244,JPN,North America,2024-06-13,134,39,5,281,55,2,2024-06-13 21:05:53,christopher.reed095@commerce.example.com
,INV-202406-0000000045,PROD-0000712254,WH-00100,USA,Europe,2024-06-08,893,214,17,208,146,3,2024-06-08 16:10:57,juan.simmons120@platform.example.com
,INV-202406-0000000046,PROD-0000721274,WH-00185,ESP,Europe,2024-06-02,1426,162,13,208,439,8,2024-06-02 13:52:54,stephanie.miller092@analytics.example.com
,INV-202406-0000000047,PROD-0000707166,WH-00151,MEX,Europe,2024-06-18,938,85,6,165,172,5,2024-06-18 08:58:47,chelsea.patel065@commerce.example.com
,INV-202406-0000000048,PROD-0000719560,WH-00008,NLD,Europe,2024-06-18,498,155,9,107,159,6,2024-06-18 22:12:08,kelsey.taylor010@platform.example.com
,INV-202406-0000000049,PROD-0000709397,WH-00136,DEU,Europe,2024-06-01,928,226,6,203,238,12,2024-06-01 06:38:09,micheal.hall064@dataops.example.com
,INV-202406-0000000050,PROD-0000719453,WH-00235,MEX,North America,2024-06-18,1431,185,14,263,328,26,2024-06-18 23:33:09,james.proctor094@dataops.example.com
,INV-202406-0000000051,PROD-0000707558,WH-00164,MEX,North America,2024-06-24,397,90,1,155,119,3,2024-06-24 04:48:32,ashley.bishop108@dataops.example.com
,INV-202406-0000000052,PROD-0000722012,WH-00137,ESP,Oceania,2024-06-13,756,54,6,222,141,9,2024-06-13 02:41:28,taylor.cunningham023@commerce.example.com
,INV-202406-0000000053,PROD-0000706003,WH-00139,AUS,Asia,2024-06-22,620,148,11,269,170,9,2024-06-22 06:45:33,jennifer.bauer068@analytics.example.com
,INV-202406-0000000054,PROD-0000712968,WH-00250,ARE,Europe,2024-06-10,845,20,17,107,147,10,2024-06-10 14:18:36,grace.gonzales099@dataops.example.com
,INV-202406-0000000055,PROD-0000705306,WH-00242,FRA,Oceania,2024-06-06,908,362,27,239,215,12,2024-06-06 00:59:35,jonathan.jimenez057@platform.example.com
,INV-202406-0000000056,PROD-0000714192,WH-00177,IND,Europe,2024-06-30,1278,134,8,92,385,3,2024-06-30 23:40:05,maria.ashley046@analytics.example.com
,INV-202406-0000000057,PROD-0000714271,WH-00009,NLD,North America,2024-06-01,1153,145,36,274,301,20,2024-06-01 01:57:50,kenneth.rodgers059@analytics.example.com
,INV-202406-0000000058,PROD-0000712390,WH-00235,FRA,North America,2024-06-19,1468,581,23,286,410,13,2024-06-19 06:33:39,christopher.reed095@commerce.example.com
,INV-202406-0000000059,PROD-0000707691,WH-00187,DEU,Europe,2024-06-04,0,0,0,175,0,0,2024-06-04 23:18:57,kelsey.taylor010@platform.example.com
