inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202404-0000000000,PROD-0000686577,WH-00217,CAN,Asia,2024-04-12,2107,698,41,124,170,2,2024-04-12 07:52:35,lisa.kim091@platform.example.com
,INV-202404-0000000001,PROD-0000681253,WH-00055,NLD,Europe,2024-04-29,1059,230,9,265,175,14,2024-04-29 05:47:53,eric.rowe100@platform.example.com
,INV-202404-0000000002,PROD-0000682637,WH-00007,SGP,Asia,2024-04-10,735,150,2,162,207,5,2024-04-10 04:23:32,john.mullins109@commerce.example.com
,INV-202404-0000000003,PROD-0000685448,WH-00032,IND,North America,2024-04-03,468,147,7,72,105,9,2024-04-03 10:55:01,michelle.bender024@analytics.example.com
,INV-202404-0000000004,PROD-0000677051,WH-00071,BRA,Oceania,2024-04-07,676,98,11,162,145,5,2024-04-07 17:29:32,craig.johnson106@analytics.example.com
,INV-202404-0000000005,PROD-0000687632,WH-00127,FRA,Asia,2024-04-18,62,7,0,190,11,0,2024-04-18 12:34:48,grace.gonzales099@dataops.example.com
,INV-202404-0000000006,PROD-0000682714,WH-00189,IND,Europe,2024-04-16,595,159,20,144,163,16,2024-04-16 22:35:01,joann.clark089@commerce.example.com
,INV-202404-0000000007,PROD-0000677067,WH-00130,FRA,North America,2024-04-08,354,56,2,193,84,7,2024-04-08 13:43:17,chelsea.patel065@commerce.example.com
,INV-202404-0000000008,PROD-0000680577,WH-00064,MEX,Asia,2024-04-04,225,74,6,186,64,5,2024-04-04 05:48:09,crystal.smith022@platform.example.com
,INV-202404-0000000009,PROD-0000673135,WH-00061,ESP,Europe,2024-04-22,197,46,3,52,52,3,2024-04-22 18:02:08,yesenia.arnold040@platform.example.com
,INV-202404-0000000010,PROD-0000687084,WH-00207,AUS,Europe,2024-04-07,396,72,8,254,110,6,2024-04-07 19:07:38,maria.ashley046@analytics.example.com
,INV-202404-0000000011,PROD-0000681907,WH-00085,IND,South America,2024-04-10,826,52,32,138,310,30,2024-04-10 01:34:35,victoria.medina044@dataops.example.com
,INV-202404-0000000012,PROD-0000682769,WH-00177,SGP,Europe,2024-04-18,0,0,0,152,0,0,2024-04-18 23:03:03,stephen.daniels076@commerce.example.com
