session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202401-0000000000,CUST-0001153967,2024-01-02 02:38:57,2024-01-02 02:41:47,170,United States,USA,North America,USD,Web,Desktop,Linux,Chrome,Bing,email,,/category,/home,true,true,2024-01-02 02:38:57,darren.anderson025@dataops.example.com
,SES-202401-0000000001,CUST-0001136808,2024-01-22 13:53:21,2024-01-22 13:55:06,105,Japan,JPN,Asia,JPY,Web,Desktop,iOS,Edge,Google,affiliate,CAMP-2024-0036,/product,/search,true,false,2024-01-22 13:53:21,kevin.mathews014@analytics.example.com
,SES-202401-0000000002,CUST-0001146842,2024-01-06 23:56:20,2024-01-07 00:00:52,272,United Kingdom,GBR,Europe,GBP,Web,Tablet,Windows,Edge,Facebook,referral,,/search,/checkout,true,false,2024-01-06 23:56:20,diana.williams116@analytics.example.com
,SES-202401-0000000003,CUST-0001139861,2024-01-18 10:20:11,2024-01-18 10:23:38,207,Mexico,MEX,North America,MXN,Web,Mobile,Windows,Edge,Google,social,CAMP-2024-0014,/offers,/cart,false,false,2024-01-18 10:20:11,kristen.bailey110@analytics.example.com
,SES-202401-0000000004,CUST-0001155078,2024-01-31 15:16:11,2024-01-31 15:17:01,50,France,FRA,Europe,EUR,Web,Laptop,Windows,Samsung Internet,Email,cpc,,/category,/cart,false,false,2024-01-31 15:16:11,brian.taylor114@analytics.example.com
,SES-202401-0000000005,CUST-0001139358,2024-01-12 11:43:57,2024-01-12 11:46:30,153,Mexico,MEX,North America,MXN,Web,Laptop,Linux,Safari,Google,affiliate,,/offers,/cart,false,true,2024-01-12 11:43:57,grace.gonzales099@dataops.example.com
,SES-202401-0000000006,CUST-0001147283,2024-01-11 20:49:33,2024-01-11 20:52:17,164,India,IND,Asia,INR,Web,Tablet,Android,Samsung Internet,Instagram,cpc,CAMP-2024-0005,/home,/search,true,true,2024-01-11 20:49:33,micheal.chen050@dataops.example.com
,SES-202401-0000000007,CUST-0001136684,2024-01-21 20:01:52,2024-01-21 20:19:08,1036,Japan,JPN,Asia,JPY,Web,Desktop,Linux,Edge,Google,social,CAMP-2024-0014,/offers,/cart,false,false,2024-01-21 20:01:52,maria.ashley046@analytics.example.com
,SES-202401-0000000008,CUST-0001133893,2024-01-23 06:46:08,2024-01-23 06:50:19,251,Brazil,BRA,South America,BRL,Mobile Web,Mobile,Android,Chrome,Google,referral,,/search,/home,true,true,2024-01-23 06:46:08,kelsey.taylor010@platform.example.com
,SES-202401-0000000009,CUST-0001146653,2024-01-01 22:22:41,2024-01-01 22:24:37,116,Singapore,SGP,Asia,SGD,Mobile Web,Desktop,Windows,Safari,Email,cpc,,/product,/cart,false,false,2024-01-01 22:22:41,tammy.smith009@platform.example.com
,SES-202401-0000000010,CUST-0001154611,2024-01-28 11:56:31,2024-01-28 11:56:58,27,Brazil,BRA,South America,BRL,iOS,Mobile,Android,Safari,TikTok,cpc,CAMP-2024-0018,/sale,/cart,false,true,2024-01-28 11:56:31,christopher.reed095@commerce.example.com
,SES-202401-0000000011,CUST-0001148153,2024-01-11 15:55:17,2024-01-11 15:57:11,114,Canada,CAN,North America,CAD,Mobile Web,Desktop,ChromeOS,Chrome,Organic,referral,CAMP-2024-0035,/offers,/checkout,false,true,2024-01-11 15:55:17,diana.williams116@analytics.example.com
,SES-202401-0000000012,CUST-0001151672,2024-01-26 10:25:46,2024-01-26 10:29:36,230,Japan,JPN,Asia,JPY,Web,Desktop,Linux,Safari,Google,referral,CAMP-2024-0015,/product,/product,false,false,2024-01-26 10:25:46,victor.palmer071@platform.example.com
,SES-202401-0000000013,CUST-0001139848,2024-01-26 17:14:13,2024-01-26 17:15:26,73,Mexico,MEX,North America,MXN,Web,Mobile,macOS,Safari,Facebook,referral,,/search,/search,false,false,2024-01-26 17:14:13,chelsea.patel065@commerce.example.com
,SES-202401-0000000014,CUST-0001138913,2024-01-08 06:13:34,2024-01-08 06:22:12,518,Germany,DEU,Europe,EUR,Mobile Web,Mobile,Windows,Firefox,Bing,direct,,/home,/product,false,false,2024-01-08 06:13:34,beth.carter090@dataops.example.com
,SES-202401-0000000015,CUST-0001136570,2024-01-14 05:41:08,2024-01-14 05:45:26,258,United Arab Emirates,ARE,Asia,AED,Mobile Web,Laptop,macOS,Edge,Google,cpc,,/home,/product,true,true,2024-01-14 05:41:08,beth.carter090@dataops.example.com
,SES-202401-0000000016,CUST-0001143013,2024-01-08 20:50:05,2024-01-08 20:51:56,111,Japan,JPN,Asia,JPY,Web,Laptop,ChromeOS,Samsung Internet,Google,direct,CAMP-2024-0018,/category,/cart,true,false,2024-01-08 20:50:05,david.cabrera119@dataops.example.com
,SES-202401-0000000017,CUST-0001135858,2024-01-14 08:33:33,2024-01-14 08:42:57,564,United States,USA,North America,USD,Web,Mobile,Linux,Chrome,Direct,email,,/product,/product,true,true,2024-01-14 08:33:33,christine.carter078@commerce.example.com
,SES-202401-0000000018,CUST-0001139168,2024-01-03 22:29:14,2024-01-03 22:29:48,34,Spain,ESP,Europe,EUR,Android,Laptop,Android,Edge,YouTube,organic,,/search,/checkout,true,true,2024-01-03 22:29:14,kelsey.taylor010@platform.example.com
,SES-202401-0000000019,CUST-0001150663,2024-01-25 13:33:28,2024-01-25 13:45:38,730,Canada,CAN,North America,CAD,Web,Mobile,Linux,Samsung Internet,TikTok,email,,/offers,/product,true,true,2024-01-25 13:33:28,kelsey.taylor010@platform.example.com
,SES-202401-0000000020,CUST-0001134610,2024-01-03 16:36:12,2024-01-03 16:37:16,64,Netherlands,NLD,Europe,EUR,Web,Mobile,Linux,Edge,Email,affiliate,,/product,/checkout,false,true,2024-01-03 16:36:12,jimmy.washington028@commerce.example.com
,SES-202401-0000000021,CUST-0001143770,2024-01-30 03:34:33,2024-01-30 03:35:19,46,Australia,AUS,Oceania,AUD,Android,Desktop,macOS,Chrome,Instagram,cpc,,/offers,/search,false,true,2024-01-30 03:34:33,tina.williams074@commerce.example.com
,SES-202401-0000000022,CUST-0001155958,2024-01-13 05:09:17,2024-01-13 05:10:52,95,Netherlands,NLD,Europe,EUR,Web,Mobile,Windows,Firefox,Email,social,,/home,/home,false,false,2024-01-13 05:09:17,chelsea.patel065@commerce.example.com
,SES-202401-0000000023,CUST-0001138058,2024-01-24 02:07:13,2024-01-24 02:11:17,244,Australia,AUS,Oceania,AUD,Web,Tablet,Linux,Edge,TikTok,direct,CAMP-2024-0008,/home,/checkout,false,true,2024-01-24 02:07:13,diana.williams116@analytics.example.com
,SES-202401-0000000024,CUST-0001139608,2024-01-02 23:45:36,2024-01-02 23:47:40,124,Mexico,MEX,North America,MXN,Mobile Web,Laptop,Windows,Edge,Instagram,organic,,/search,/home,false,false,2024-01-02 23:45:36,jennifer.bauer068@analytics.example.com
,SES-202401-0000000025,CUST-0001148475,2024-01-26 11:22:09,2024-01-26 11:26:50,281,United States,USA,North America,USD,Web,Desktop,ChromeOS,Chrome,Bing,direct,,/sale,/product,false,true,2024-01-26 11:22:09,timothy.cameron104@commerce.example.com
,SES-202401-0000000026,CUST-0001136403,2024-01-03 10:20:43,2024-01-03 10:24:51,248,Spain,ESP,Europe,EUR,Android,Tablet,Windows,Edge,Facebook,referral,,/search,/checkout,true,true,2024-01-03 10:20:43,kevin.mathews014@analytics.example.com
,SES-202401-0000000027,CUST-0001152364,2024-01-20 05:24:43,2024-01-20 05:34:37,594,United Kingdom,GBR,Europe,GBP,Mobile Web,Mobile,ChromeOS,Firefox,Organic,social,,/category,/checkout,true,false,2024-01-20 05:24:43,brandi.carter038@dataops.example.com
,SES-202401-0000000028,CUST-0001151579,2024-01-19 22:27:38,2024-01-19 22:32:17,279,United Arab Emirates,ARE,Asia,AED,iOS,Desktop,Windows,Safari,Facebook,referral,CAMP-2024-0022,/home,/cart,false,true,2024-01-19 22:27:38,brian.banks011@platform.example.com
,SES-202401-0000000029,CUST-0001150403,2024-01-28 14:12:46,2024-01-28 14:16:20,214,Netherlands,NLD,Europe,EUR,Mobile Web,Desktop,macOS,Firefox,Google,organic,,/search,/search,false,true,2024-01-28 14:12:46,andrew.ellis102@analytics.example.com
,SES-202401-0000000030,CUST-0001154587,2024-01-05 22:58:43,2024-01-05 23:00:13,90,Canada,CAN,North America,CAD,Web,Mobile,iOS,Samsung Internet,Direct,cpc,,/search,/checkout,false,true,2024-01-05 22:58:43,katelyn.pitts017@commerce.example.com
,SES-202401-0000000031,CUST-0001134948,2024-01-24 18:56:48,2024-01-24 18:58:29,101,United Kingdom,GBR,Europe,GBP,Web,Laptop,macOS,Chrome,Google,cpc,CAMP-2024-0022,/offers,/checkout,false,true,2024-01-24 18:56:48,scott.duran111@dataops.example.com
,SES-202401-0000000032,CUST-0001144421,2024-01-20 05:28:07,2024-01-20 05:30:34,147,France,FRA,Europe,EUR,Mobile Web,Laptop,macOS,Edge,YouTube,email,CAMP-2024-0039,/search,/home,false,true,2024-01-20 05:28:07,jennifer.bauer068@analytics.example.com
,SES-202401-0000000033,CUST-0001146786,2024-01-20 10:29:43,2024-01-20 10:35:09,326,France,FRA,Europe,EUR,Mobile Web,Desktop,Android,Samsung Internet,Email,referral,,/home,/home,true,true,2024-01-20 10:29:43,renee.harvey080@dataops.example.com
,SES-202401-0000000034,CUST-0001136897,2024-01-23 06:52:51,2024-01-23 06:54:05,74,Germany,DEU,Europe,EUR,Web,Desktop,Android,Chrome,Instagram,organic,CAMP-2024-0005,/sale,/checkout,true,true,2024-01-23 06:52:51,christine.carter078@commerce.example.com
,SES-202401-0000000035,CUST-0001135498,2024-01-01 11:44:26,2024-01-01 11:45:58,92,United States,USA,North America,USD,Web,Desktop,Windows,Safari,Affiliate,email,,/home,/product,false,true,2024-01-01 11:44:26,micheal.hall064@dataops.example.com
,SES-202401-0000000036,CUST-0001145172,2024-01-18 19:27:57,2024-01-18 19:33:39,342,France,FRA,Europe,EUR,iOS,Desktop,iOS,Safari,YouTube,email,CAMP-2024-0016,/category,/checkout,true,true,2024-01-18 19:27:57,benjamin.brooks117@dataops.example.com
,SES-202401-0000000037,CUST-0001138524,2024-01-23 14:13:51,2024-01-23 14:15:15,84,Japan,JPN,Asia,JPY,Web,Desktop,iOS,Samsung Internet,Organic,cpc,,/offers,/search,false,false,2024-01-23 14:13:51,jennifer.atkins003@platform.example.com
