shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202309-0000000000,ORD-202309-0000004458,WH-00087,BRA,Oceania,Australia Post,Standard,Delivered,2023-09-22 14:22:06,2023-09-24,2023-09-29 21:22:06,1,Netherlands,2023-09-22 14:22:06,rachel.hall062@platform.example.com
,SHP-202309-0000000001,ORD-202309-0000003013,WH-00145,MEX,North America,Royal Mail,Same Day,Delivered,2023-09-03 00:31:05,2023-09-06,2023-09-09 05:31:05,1,Australia,2023-09-03 00:31:05,micheal.chen050@dataops.example.com
,SHP-202309-0000000002,ORD-202309-0000000923,WH-00109,DEU,North America,UPS,Standard,In Transit,2023-09-19 20:40:52,2023-09-24,,1,United Arab Emirates,2023-09-19 20:40:52,brandi.carter038@dataops.example.com
,SHP-202309-0000000003,ORD-202309-0000000385,WH-00055,GBR,North America,FedEx,Express,Delivered,2023-09-24 11:52:11,2023-10-04,2023-09-26 17:52:11,1,United States,2023-09-24 11:52:11,joann.clark089@commerce.example.com
,SHP-202309-0000000004,ORD-202309-0000000890,WH-00063,SGP,Europe,Australia Post,Pickup,In Transit,2023-09-04 13:06:22,2023-09-10,,2,France,2023-09-04 13:06:22,amy.holmes103@dataops.example.com
,SHP-202309-0000000005,ORD-202309-0000001537,WH-00197,DEU,Europe,FedEx,Standard,In Transit,2023-09-22 07:44:49,2023-09-28,,1,United States,2023-09-22 07:44:49,jeffery.miller012@commerce.example.com
,SHP-202309-0000000006,ORD-202309-0000002350,WH-00228,JPN,Asia,Australia Post,Pickup,Delivered,2023-09-16 14:26:12,2023-09-22,2023-09-18 16:26:12,2,Singapore,2023-09-16 14:26:12,amy.holmes103@dataops.example.com
,SHP-202309-0000000007,ORD-202309-0000000797,WH-00073,MEX,Oceania,DHL,Same Day,Delivered,2023-09-07 16:59:44,2023-09-15,2023-09-17 18:59:44,1,United States,2023-09-07 16:59:44,victor.palmer071@platform.example.com
,SHP-202309-0000000008,ORD-202309-0000002489,WH-00038,SGP,North America,Royal Mail,Economy,Delivered,2023-09-05 06:53:33,2023-09-09,2023-09-14 08:53:33,1,Singapore,2023-09-05 06:53:33,anita.garcia021@dataops.example.com
,SHP-202309-0000000009,ORD-202309-0000000729,WH-00189,IND,Europe,DPD,Standard,Delivered,2023-09-17 19:39:31,2023-09-20,2023-09-23 19:39:31,1,Mexico,2023-09-17 19:39:31,brian.banks011@platform.example.com
