shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202210-0000000000,ORD-202210-0000001600,WH-00042,MEX,Europe,Royal Mail,Express,Delivered,2022-10-22 03:44:32,2022-11-01,2022-11-03 14:44:32,1,Australia,2022-10-22 03:44:32,kevin.mathews014@analytics.example.com
,SHP-202210-0000000001,ORD-202210-0000000705,WH-00045,CAN,Europe,DHL,Standard,Delivered,2022-10-07 15:58:08,2022-10-13,2022-10-11 22:58:08,1,Japan,2022-10-07 15:58:08,eric.horton058@analytics.example.com
,SHP-202210-0000000002,ORD-202210-0000001993,WH-00120,ITA,North America,Australia Post,Economy,In Transit,2022-10-17 16:22:00,2022-10-21,,1,United Kingdom,2022-10-17 16:22:00,joann.clark089@commerce.example.com
,SHP-202210-0000000003,ORD-202210-0000003025,WH-00248,JPN,North America,Royal Mail,Same Day,Delivered,2022-10-19 02:57:20,2022-10-23,2022-11-02 11:57:20,1,Japan,2022-10-19 02:57:20,maria.ashley046@analytics.example.com
,SHP-202210-0000000004,ORD-202210-0000001453,WH-00014,SGP,Asia,Royal Mail,Pickup,Returned,2022-10-02 15:11:36,2022-10-07,,1,France,2022-10-02 15:11:36,brandon.yu006@analytics.example.com
,SHP-202210-0000000005,ORD-202210-0000004064,WH-00179,FRA,Europe,USPS,Same Day,Delivered,2022-10-14 12:02:42,2022-10-16,2022-10-25 22:02:42,1,Italy,2022-10-14 12:02:42,michelle.sims041@analytics.example.com
,SHP-202210-0000000006,ORD-202210-0000004165,WH-00056,ARE,Europe,Australia Post,Pickup,In Transit,2022-10-04 18:21:29,2022-10-07,,1,Brazil,2022-10-04 18:21:29,yolanda.vasquez005@platform.example.com
,SHP-202210-0000000007,ORD-202210-0000003982,WH-00214,CAN,Europe,UPS,Economy,Returned,2022-10-20 23:32:52,2022-10-27,,1,Brazil,2022-10-20 23:32:52,maria.ashley046@analytics.example.com
,SHP-202210-0000000008,ORD-202210-0000004228,WH-00091,JPN,South America,Australia Post,Economy,In Transit,2022-10-18 23:43:48,2022-10-20,,1,Italy,2022-10-18 23:43:48,yolanda.vasquez005@platform.example.com
,SHP-202210-0000000009,ORD-202210-0000003632,WH-00130,AUS,Europe,DHL,Same Day,Delivered,2022-10-24 02:04:13,2022-10-28,2022-10-26 03:04:13,1,United Kingdom,2022-10-24 02:04:13,jason.franklin045@dataops.example.com
,SHP-202210-0000000010,ORD-202210-0000000891,WH-00001,FRA,Europe,Royal Mail,Express,Delivered,2022-10-10 18:08:26,2022-10-20,2022-10-18 01:08:26,1,United Arab Emirates,2022-10-10 18:08:26,michelle.bender024@analytics.example.com
,SHP-202210-0000000011,ORD-202210-0000000049,WH-00002,FRA,Asia,FedEx,Economy,In Transit,2022-10-19 09:16:56,2022-10-21,,1,United Kingdom,2022-10-19 09:16:56,stephen.clark001@analytics.example.com
,SHP-202210-0000000012,ORD-202210-0000004063,WH-00206,IND,Europe,UPS,Economy,Delivered,2022-10-30 13:51:13,2022-11-06,2022-11-13 16:51:13,2,Spain,2022-10-30 13:51:13,tiffany.freeman101@analytics.example.com
,SHP-202210-0000000013,ORD-202210-0000002812,WH-00246,JPN,South America,USPS,Pickup,Delivered,2022-10-24 10:53:14,2022-10-29,2022-11-03 21:53:14,1,Japan,2022-10-24 10:53:14,jennifer.atkins003@platform.example.com
,SHP-202210-0000000014,ORD-202210-0000004859,WH-00142,AUS,Europe,FedEx,Pickup,Delivered,2022-10-29 22:33:12,2022-11-04,2022-11-13 09:33:12,1,Mexico,2022-10-29 22:33:12,maria.ashley046@analytics.example.com
,SHP-202210-0000000015,ORD-202210-0000003548,WH-00135,MEX,Asia,FedEx,Express,Delivered,2022-10-03 22:08:46,2022-10-10,2022-10-10 04:08:46,1,United Kingdom,2022-10-03 22:08:46,kevin.mathews014@analytics.example.com
,SHP-202210-0000000016,ORD-202210-0000001720,WH-00167,USA,North America,UPS,Pickup,Delivered,2022-10-06 23:20:21,2022-10-12,2022-10-21 03:20:21,1,United Kingdom,2022-10-06 23:20:21,kelsey.taylor010@platform.example.com
,SHP-202210-0000000017,ORD-202210-0000000065,WH-00026,DEU,Europe,Royal Mail,Same Day,Delivered,2022-10-29 22:13:52,2022-11-05,2022-11-03 09:13:52,1,Brazil,2022-10-29 22:13:52,alyssa.richards002@commerce.example.com
,SHP-202210-0000000018,ORD-202210-0000001156,WH-00177,USA,Europe,Australia Post,Economy,Delivered,2022-10-16 14:29:13,2022-10-23,2022-10-26 00:29:13,2,Japan,2022-10-16 14:29:13,amy.holmes103@dataops.example.com
,SHP-202210-0000000019,ORD-202210-0000004907,WH-00124,ESP,Europe,FedEx,Express,Delivered,2022-10-04 18:59:32,2022-10-10,2022-10-06 21:59:32,1,Germany,2022-10-04 18:59:32,john.mullins109@commerce.example.com
,SHP-202210-0000000020,ORD-202210-0000003600,WH-00040,SGP,Asia,Australia Post,Economy,Delivered,2022-10-19 06:19:10,2022-10-27,2022-11-02 14:19:10,1,Japan,2022-10-19 06:19:10,john.mullins109@commerce.example.com
,SHP-202210-0000000021,ORD-202210-0000004187,WH-00062,JPN,Europe,USPS,Express,In Transit,2022-10-29 08:58:38,2022-11-08,,1,Japan,2022-10-29 08:58:38,troy.boone097@platform.example.com
,SHP-202210-0000000022,ORD-202210-0000005086,WH-00236,GBR,North America,Australia Post,Standard,Delivered,2022-10-19 05:36:35,2022-10-23,2022-11-02 15:36:35,1,Australia,2022-10-19 05:36:35,anita.garcia021@dataops.example.com
,SHP-202210-0000000023,ORD-202210-0000003640,WH-00063,CAN,Asia,USPS,Economy,Delivered,2022-10-25 04:12:12,2022-10-31,2022-11-04 14:12:12,1,United Arab Emirates,2022-10-25 04:12:12,joann.clark089@commerce.example.com
,SHP-202210-0000000024,ORD-202210-0000000095,WH-00008,IND,Europe,Royal Mail,Standard,Delivered,2022-10-01 16:23:52,2022-10-09,2022-10-13 02:23:52,1,Australia,2022-10-01 16:23:52,kelsey.taylor010@platform.example.com
,SHP-202210-0000000025,ORD-202210-0000002312,WH-00231,MEX,North America,FedEx,Pickup,Delivered,2022-10-19 03:27:02,2022-10-24,2022-10-29 04:27:02,1,United Kingdom,2022-10-19 03:27:02,christine.johnson056@commerce.example.com
,SHP-202210-0000000026,ORD-202210-0000003911,WH-00007,FRA,North America,USPS,Express,Shipped,2022-10-10 02:26:52,2022-10-20,,2,Netherlands,2022-10-10 02:26:52,brandon.yu006@analytics.example.com
,SHP-202210-0000000027,ORD-202210-0000002760,WH-00129,IND,Europe,DHL,Standard,Delivered,2022-10-10 10:54:13,2022-10-16,2022-10-13 19:54:13,1,Canada,2022-10-10 10:54:13,susan.rice083@commerce.example.com
,SHP-202210-0000000028,ORD-202210-0000001520,WH-00235,BRA,Europe,FedEx,Pickup,Delayed,2022-10-19 15:34:39,2022-10-24,,1,United Kingdom,2022-10-19 15:34:39,michael.berger060@platform.example.com
,SHP-202210-0000000029,ORD-202210-0000001194,WH-00112,JPN,North America,DPD,Standard,Delivered,2022-10-20 16:55:18,2022-10-26,2022-10-25 21:55:18,1,Spain,2022-10-20 16:55:18,david.cabrera119@dataops.example.com
,SHP-202210-0000000030,ORD-202210-0000004278,WH-00032,JPN,Europe,UPS,Same Day,Shipped,2022-10-12 21:56:38,2022-10-20,,1,France,2022-10-12 21:56:38,yolanda.vasquez005@platform.example.com
