review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202506-0000000000,CUST-0001705895,PROD-0000939925,ORD-202506-0000001337,4,Could be better,Head sound land entire red carry. Gas course around technology themselves.,true,4,2025-06-23 08:31:48,ESP,Europe,Positive,2025-06-23 08:31:48,chelsea.patel065@commerce.example.com
,REV-202506-0000000001,CUST-0001693033,PROD-0000931969,ORD-202506-0000010253,4,Could be better,Between politics back way figure heavy. Help election leave suffer message business church size.,true,0,2025-06-12 23:59:49,AUS,Asia,Positive,2025-06-12 23:59:49,katelyn.pitts017@commerce.example.com
,REV-202506-0000000002,CUST-0001701583,PROD-0000929227,ORD-202506-0000010460,5,Could be better,Seven base reality stock when cost recent. Old husband son. Tend direction small so anything fall type.,true,7,2025-06-17 00:56:39,JPN,Asia,Positive,2025-06-17 00:56:39,mary.jordan048@analytics.example.com
,REV-202506-0000000003,CUST-0001691724,PROD-0000936193,ORD-202506-0000009841,5,Highly recommended,Third everyone financial open and notice learn.,true,12,2025-06-07 03:31:30,USA,Asia,Positive,2025-06-07 03:31:30,chelsea.patel065@commerce.example.com
,REV-202506-0000000004,CUST-0001692002,PROD-0000931598,ORD-202506-0000004365,5,Could be better,Run it answer couple. May single age great professional. Will brother position idea color affect ever. Whether agree remain material.,true,9,2025-06-08 10:46:42,DEU,Asia,Positive,2025-06-08 10:46:42,oscar.owens072@analytics.example.com
,REV-202506-0000000005,CUST-0001702488,PROD-0000938171,ORD-202506-0000006257,5,Average experience,Kind fight paper myself.,false,0,2025-06-24 12:51:24,GBR,Europe,Positive,2025-06-24 12:51:24,sophia.baker096@platform.example.com
,REV-202506-0000000006,CUST-0001681408,PROD-0000930519,ORD-202506-0000001463,5,Great product,Story study especially on interview difference down by.,true,4,2025-06-04 11:02:28,CAN,Europe,Positive,2025-06-04 11:02:28,jack.smith053@analytics.example.com
,REV-202506-0000000007,CUST-0001682308,PROD-0000936730,ORD-202506-0000009359,4,Not as expected,Begin positive cause wall generation defense.,true,1,2025-06-27 06:20:52,ESP,South America,Positive,2025-06-27 06:20:52,kimberly.harmon088@commerce.example.com
,REV-202506-0000000008,CUST-0001690149,PROD-0000941549,ORD-202506-0000008063,5,Could be better,Doctor against everything wait. Realize our occur marriage. She look play whether.,true,7,2025-06-22 22:34:24,BRA,Asia,Positive,2025-06-22 22:34:24,darren.anderson025@dataops.example.com
,REV-202506-0000000009,CUST-0001694598,PROD-0000940410,ORD-202506-0000005945,5,Fast delivery,Key yourself prevent laugh interesting one. Reach many miss. Prove team base establish share.,true,0,2025-06-30 06:13:12,IND,Asia,Positive,2025-06-30 06:13:12,jennifer.hudson020@analytics.example.com
,REV-202506-0000000010,CUST-0001709339,PROD-0000943409,ORD-202506-0000008837,4,Average experience,Author build answer pattern. About cause easy great goal meet speech. Cost name here leave may window sit.,true,8,2025-06-22 12:38:48,ARE,Asia,Positive,2025-06-22 12:38:48,juan.simmons120@platform.example.com
,REV-202506-0000000011,CUST-0001702115,PROD-0000943459,ORD-202506-0000005041,5,Highly recommended,Compare door even sound father spring TV.,false,0,2025-06-11 04:53:35,JPN,Europe,Positive,2025-06-11 04:53:35,patrick.gonzalez035@dataops.example.com
,REV-202506-0000000012,CUST-0001697972,PROD-0000937010,ORD-202506-0000005794,5,Fast delivery,Rise person term phone employee land another.,true,0,2025-06-02 04:27:28,CAN,Asia,Positive,2025-06-02 04:27:28,tina.williams074@commerce.example.com
